Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
Hamza Choudhury,MF,Leicester City,9,0,0,0,0,0,0,0,0
Cyrus Christie,MF,Fulham,28,0,1,1,0,0,0,7,0
Ibrahima Cissé,MF,Fulham,3,0,0,0,0,0,0,0,0
Tom Cleverley,MF,Watford,13,1,0,1,1,0,0,2,0
Lewis Cook,MF,Bournemouth,13,0,0,0,0,0,0,2,0
Jack Cork,MF,Burnley,37,1,2,3,1,0,0,6,0
Hélder Costa,FW,Wolves,25,1,2,3,1,0,0,3,0
Peter Crouch,FW,Burnley,6,0,0,0,0,0,0,1,0
Diogo Dalot,FW,Manchester Utd,16,0,2,2,0,0,0,3,0
Matty Daly,MF,Huddersfield,2,0,0,0,0,0,0,0,0
Loïc Damour,MF,Cardiff City,2,0,0,0,0,0,0,0,0
Tom Davies,MF,Everton,16,0,0,0,0,0,0,3,0
Steven Davis,MF,Southampton,3,0,1,1,0,0,0,0,0
Kevin De Bruyne,MF,Manchester City,19,2,2,4,2,0,0,2,0
Troy Deeney,FW,Watford,32,9,5,14,8,1,1,4,1
Jermain Defoe,FW,Bournemouth,4,0,0,0,0,0,0,0,0
Steven Defour,MF,Burnley,6,0,0,0,0,0,0,0,0
Mousa Dembélé,MF,Tottenham,10,0,0,0,0,0,0,1,0
Leander Dendoncker,MF,Wolves,19,2,0,2,2,0,0,1,0
Laurent Depoitre,FW,Huddersfield,23,0,1,1,0,0,0,1,0
Gerard Deulofeu,FW,Watford,30,10,5,15,10,0,0,3,0
Fousseni Diabaté,FW,Leicester City,1,0,0,0,0,0,0,0,0
Adama Diakhaby,FW,Huddersfield,12,0,0,0,0,0,0,1,0
Mohamed Diamé,MF,Newcastle Utd,29,0,0,0,0,0,0,3,0
Grady Diangana,MF,West Ham,17,0,1,1,0,0,0,0,0
Eric Dier,MF,Tottenham,20,3,0,3,3,0,0,4,0
Matt Doherty,MF,Wolves,38,4,5,9,4,0,0,5,0
Abdoulaye Doucouré,MF,Watford,35,5,6,11,5,0,0,7,0
Luke Dreher,FW,Crystal Palace,1,0,0,0,0,0,0,0,0
Harvey Elliott,MF,Fulham,2,0,0,0,0,0,0,0,0
Mohamed Elneny,MF,Arsenal,8,0,0,0,0,0,0,0,0
Mohamed Elyounoussi,MF,Southampton,16,0,0,0,0,0,0,0,0
Christian Eriksen,MF,Tottenham,35,8,12,20,8,0,0,3,0
Fabinho,MF,Liverpool,28,1,2,3,1,0,0,6,0
Cesc Fàbregas,MF,Chelsea,6,0,0,0,0,0,0,1,0
Marouane Fellaini,MF,Manchester Utd,14,0,1,1,0,0,0,1,0
Fernandinho,MF,Manchester City,29,1,3,4,1,0,0,5,0
Roberto Firmino,FW,Liverpool,34,12,6,18,11,1,1,0,0
Phil Foden,MF,Manchester City,13,1,0,1,1,0,0,0,0
Ryan Fraser,MF,Bournemouth,38,7,14,21,7,0,0,2,0
Fred,MF,Manchester Utd,17,1,1,2,1,0,0,2,0
Manolo Gabbiadini,FW,Southampton,12,1,0,1,1,0,0,0,0
Sam Gallagher,FW,Southampton,4,0,0,0,0,0,0,0,0
Idrissa Gana Gueye,MF,Everton,33,0,2,2,0,0,0,6,0
James Garner,MF,Manchester Utd,1,0,0,0,0,0,0,0,0
Rachid Ghezzal,FW,Leicester City,19,1,0,1,1,0,0,3,0
Morgan Gibbs-White,MF,Wolves,26,0,1,1,0,0,0,1,0
Olivier Giroud,FW,Chelsea,27,2,4,6,2,0,0,1,0
André Gomes,MF,Everton,27,1,1,2,1,0,0,7,0
Angel Gomes,MF,Manchester Utd,2,0,0,0,0,0,0,0,0
Jon Gorenc Stanković,MF,Huddersfield,11,1,0,1,1,0,0,2,0
Dan Gosling,MF,Bournemouth,25,2,1,3,2,0,0,8,0
Karlan Grant,FW,Huddersfield,13,4,0,4,4,0,0,0,0
Andre Gray,FW,Watford,29,7,2,9,7,0,0,2,0
Demarai Gray,FW,Leicester City,34,4,1,5,4,0,0,2,0
Mason Greenwood,FW,Manchester Utd,3,0,0,0,0,0,0,0,0
Pascal Groß,MF,Brighton,25,3,3,6,2,1,2,1,0
Mattéo Guendouzi,MF,Arsenal,33,0,0,0,0,0,0,9,0
İlkay Gündoğan,MF,Manchester City,31,6,3,9,6,0,0,3,0
Aron Gunnarsson,MF,Cardiff City,28,1,1,2,1,0,0,5,0
Florent Hadergjonaj,MF,Huddersfield,24,0,0,0,0,0,0,1,0
Kadeem Harris,MF,Cardiff City,13,1,0,1,1,0,0,1,0
Isaac Hayden,MF,Newcastle Utd,25,1,4,5,1,0,0,3,1
Eden Hazard,FW,Chelsea,37,16,15,31,12,4,4,2,0
Rhys Healey,FW,Cardiff City,3,0,0,0,0,0,0,0,0
Jordan Henderson,MF,Liverpool,32,1,3,4,1,0,0,2,1
Jeff Hendrick,MF,Burnley,32,3,0,3,3,0,0,4,0
Javier Hernández,FW,West Ham,25,7,1,8,7,0,0,2,0
Ander Herrera,MF,Manchester Utd,22,2,3,5,2,0,0,4,0
Son Heung-min,FW,Tottenham,31,12,6,18,12,0,0,2,1
Gonzalo Higuaín,FW,Chelsea,14,5,0,5,5,0,0,0,0
Jonathan Hogg,MF,Huddersfield,29,0,1,1,0,0,0,8,1
Junior Hoilett,MF,Cardiff City,32,3,1,4,3,0,0,4,0
Callum Hudson-Odoi,FW,Chelsea,10,0,1,1,0,0,0,0,0
Will Hughes,MF,Watford,32,2,4,6,2,0,0,5,0
Emerson Hyndman,MF,Bournemouth,1,0,0,0,0,0,0,0,0
Pierre Højbjerg,MF,Southampton,31,4,3,7,4,0,0,8,2
Jordon Ibe,MF,Bournemouth,19,1,1,2,1,0,0,1,0
Vicente Iborra,MF,Leicester City,8,0,0,0,0,0,0,0,0
Kelechi Iheanacho,FW,Leicester City,30,1,3,4,1,0,0,2,0
Danny Ings,FW,Southampton,24,7,3,10,4,3,3,1,0
Alex Iwobi,FW,Arsenal,35,3,6,9,3,0,0,0,0
José Izquierdo,MF,Brighton,15,0,1,1,0,0,0,1,0
Alireza Jahanbakhsh,FW,Brighton,19,0,0,0,0,0,0,2,0
Vincent Janssen,FW,Tottenham,3,0,0,0,0,0,0,0,0
Gabriel Jesus,FW,Manchester City,29,7,3,10,6,1,1,1,0
Raúl Jiménez,FW,Wolves,38,13,7,20,11,2,2,4,0
Stefan Johansen,MF,Fulham,12,0,0,0,0,0,0,4,0
Tyreke Johnson,MF,Southampton,1,0,0,0,0,0,0,0,0
Jorginho,MF,Chelsea,37,2,0,2,1,1,1,8,0
Joselu,FW,Newcastle Utd,16,2,0,2,2,0,0,1,0
Diogo Jota,FW,Wolves,33,9,5,14,9,0,0,11,0
Elias Kachunga,FW,Huddersfield,20,0,0,0,0,0,0,2,0
Aboubakar Kamara,FW,Fulham,13,3,0,3,2,1,2,2,0
Harry Kane,FW,Tottenham,28,17,4,21,13,4,4,5,0
N'Golo Kanté,MF,Chelsea,36,4,4,8,4,0,0,3,0
Beram Kayal,MF,Brighton,18,1,1,2,1,0,0,4,0
Neeskens Kebano,FW,Fulham,7,0,0,0,0,0,0,0,0
Naby Keïta,MF,Liverpool,25,2,1,3,2,0,0,0,0
Kenedy,MF,Newcastle Utd,25,1,1,2,1,0,1,1,0
Joshua King,FW,Bournemouth,35,12,3,15,7,5,6,3,0
Anthony Knockaert,MF,Brighton,30,2,6,8,2,0,0,4,1
Sead Kolašinac,MF,Arsenal,24,0,5,5,0,0,0,5,0
Cheikhou Kouyaté,MF,Crystal Palace,31,0,2,2,0,0,0,3,0
Mateo Kovačić,MF,Chelsea,32,0,2,2,0,0,0,3,0
Rajiv van La Parra,FW,Huddersfield,5,0,0,0,0,0,0,0,0
Alexandre Lacazette,FW,Arsenal,35,13,8,21,13,0,0,2,0
Adam Lallana,MF,Liverpool,13,0,0,0,0,0,0,1,0
Érik Lamela,MF,Tottenham,19,4,2,6,4,0,0,2,0
Manuel Lanzini,MF,West Ham,10,1,1,2,1,0,0,2,0
Mario Lemina,MF,Southampton,21,1,1,2,1,0,0,5,0
Aaron Lennon,MF,Burnley,16,1,1,2,1,0,0,1,0
Jefferson Lerma,MF,Bournemouth,30,2,0,2,2,0,0,12,0
Jesse Lingard,FW,Manchester Utd,27,4,2,6,3,1,1,3,0
Fernando Llorente,FW,Tottenham,20,1,4,5,1,0,0,2,0
Jürgen Locadia,FW,Brighton,26,2,0,2,2,0,0,1,0
Ruben Loftus-Cheek,MF,Chelsea,24,6,2,8,6,0,0,0,0
Shane Long,FW,Southampton,26,5,1,6,5,0,0,3,0
Sean Longstaff,MF,Newcastle Utd,9,1,0,1,1,0,0,2,0
Ademola Lookman,FW,Everton,21,0,2,2,0,0,0,0,0
Chris Löwe,MF,Huddersfield,29,0,2,2,0,0,0,2,0
Romelu Lukaku,FW,Manchester Utd,32,12,0,12,12,0,0,4,0
James Maddison,MF,Leicester City,36,7,7,14,6,1,2,4,1
Gary Madine,FW,Cardiff City,5,0,0,0,0,0,0,0,0
Riyad Mahrez,FW,Manchester City,27,7,4,11,7,0,1,0,0
Sadio Mané,FW,Liverpool,36,22,1,23,22,0,0,2,0
Solly March,FW,Brighton,35,1,5,6,1,0,0,1,0
Lazar Marković,MF,Fulham,1,0,0,0,0,0,0,0,0
Anthony Martial,FW,Manchester Utd,27,10,2,12,9,1,1,2,0
Juan Mata,FW,Manchester Utd,22,3,2,5,3,0,0,3,0
Nemanja Matić,MF,Manchester Utd,28,1,0,1,1,0,0,7,1
Isaac Mbenza,FW,Huddersfield,22,1,1,2,1,0,0,1,0
James McArthur,MF,Crystal Palace,38,3,6,9,3,0,0,7,0
James McCarthy,MF,Everton,1,0,0,0,0,0,0,0,0
Kevin McDonald,MF,Fulham,15,0,0,0,0,0,0,5,1
Dwight McNeil,MF,Burnley,21,3,5,8,3,0,0,2,0
Scott McTominay,MF,Manchester Utd,16,2,0,2,2,0,0,1,0
Nathaniel Mendez-Laing,MF,Cardiff City,20,4,1,5,3,1,1,0,0
Nampalys Mendy,MF,Leicester City,31,0,0,0,0,0,0,5,0
Max Meyer,MF,Crystal Palace,29,1,2,3,1,0,0,3,0
Luka Milivojević,MF,Crystal Palace,38,12,2,14,2,10,11,10,0
James Milner,MF,Liverpool,31,5,4,9,2,3,3,6,1
Aleksandar Mitrović,FW,Fulham,37,11,3,14,10,1,1,7,0
Henrikh Mkhitaryan,FW,Arsenal,25,6,4,10,6,0,0,1,0
Aaron Mooy,MF,Huddersfield,29,3,1,4,2,1,1,4,0
Álvaro Morata,FW,Chelsea,16,5,0,5,5,0,0,3,0
Victor Moses,FW,Chelsea,2,0,0,0,0,0,0,0,0
Steve Mounié,FW,Huddersfield,31,2,3,5,2,0,0,1,1
Lucas Moura,FW,Tottenham,32,10,0,10,10,0,0,3,0
Lys Mousset,FW,Bournemouth,24,1,0,1,1,0,0,1,0
João Moutinho,MF,Wolves,38,1,8,9,1,0,0,4,0
Jacob Murphy,MF,Newcastle Utd,9,0,1,1,0,0,0,0,0
Josh Murphy,MF,Cardiff City,29,3,2,5,3,0,0,2,0
Glenn Murray,FW,Brighton,38,13,1,14,9,4,4,5,0
Yoshinori Mutō,FW,Newcastle Utd,17,1,0,1,1,0,0,1,0
Georges-Kévin N'Koudou,FW,Tottenham,1,0,1,1,0,0,0,0,0
Samir Nasri,MF,West Ham,5,0,2,2,0,0,0,0,0
Wilfred Ndidi,MF,Leicester City,38,2,0,2,2,0,0,8,0
Rúben Neves,MF,Wolves,35,4,3,7,2,2,2,8,0
Oumar Niasse,FW,Cardiff City,13,0,0,0,0,0,0,0,0
Oumar Niasse,FW,Everton,5,0,0,0,0,0,0,0,0
Eddie Nketiah,MF,Arsenal,5,1,0,1,1,0,0,0,0
Mark Noble,MF,West Ham,31,5,5,10,1,4,4,6,1
Michael Obafemi,FW,Southampton,6,1,1,2,1,0,0,1,0
Pedro Obiang,MF,West Ham,24,0,1,1,0,0,0,0,0
Stefano Okaka,FW,Watford,2,0,0,0,0,0,0,1,0
Shinji Okazaki,MF,Leicester City,21,0,1,1,0,0,0,0,0
Divock Origi,FW,Liverpool,12,3,1,4,3,0,0,0,0
Alex Oxlade-Chamberlain,MF,Liverpool,2,0,0,0,0,0,0,0,0
Mesut Özil,MF,Arsenal,24,5,2,7,5,0,0,2,0
Callum Paterson,FW,Cardiff City,27,4,1,5,4,0,0,4,0
Pedro,FW,Chelsea,31,8,2,10,8,0,0,2,0
Andreas Pereira,MF,Manchester Utd,15,1,1,2,1,0,0,5,0
Ricardo Pereira,FW,Leicester City,35,2,6,8,2,0,0,7,0
Roberto Pereyra,MF,Watford,33,6,1,7,6,0,0,3,0
Ayoze Pérez,MF,Newcastle Utd,37,12,2,14,12,0,0,2,0
Lucas Pérez,FW,West Ham,15,3,0,3,3,0,0,0,0
Paul Pogba,MF,Manchester Utd,35,13,9,22,6,7,10,6,0
Alex Pritchard,MF,Huddersfield,30,2,0,2,2,0,0,2,0
Davy Pröpper,MF,Brighton,30,1,1,2,1,0,0,2,0
Jason Puncheon,MF,Crystal Palace,5,0,0,0,0,0,0,0,0
Jason Puncheon,MF,Huddersfield,6,0,0,0,0,0,0,1,0
Collin Quaner,FW,Huddersfield,2,0,0,0,0,0,0,0,0
Domingos Quina,MF,Watford,8,1,0,1,1,0,0,0,0
Joe Ralls,MF,Cardiff City,28,0,0,0,0,0,1,4,1
Aaron Ramsey,MF,Arsenal,28,4,6,10,4,0,0,0,0
Marcus Rashford,FW,Manchester Utd,33,10,6,16,10,0,0,3,1
Nathan Redmond,MF,Southampton,38,6,4,10,6,0,0,3,0
Bobby Reid,FW,Cardiff City,27,5,2,7,4,1,1,0,0
Declan Rice,MF,West Ham,34,2,0,2,2,0,0,4,0
Jazz Richards,MF,Cardiff City,4,0,0,0,0,0,0,0,0
Richarlison,FW,Everton,35,13,1,14,13,0,0,5,1
Diego Rico,MF,Bournemouth,12,0,0,0,0,0,0,1,0
Matt Ritchie,MF,Newcastle Utd,36,2,8,10,1,1,2,9,0
Oriol Romeu,MF,Southampton,31,1,0,1,1,0,0,11,0
Salomón Rondón,FW,Newcastle Utd,32,11,7,18,11,0,0,1,0
Aaron Rowe,FW,Huddersfield,2,0,0,0,0,0,0,0,0
Abdelhamid Sabiri,FW,Huddersfield,2,0,0,0,0,0,0,0,0
Romain Saïss,MF,Wolves,19,2,0,2,2,0,0,7,0
Bukayo Saka,FW,Arsenal,1,0,0,0,0,0,0,0,0
Bakary Sako,FW,Crystal Palace,4,0,0,0,0,0,0,0,0
Mohamed Salah,FW,Liverpool,38,22,8,30,19,3,3,1,0
Alexis Sánchez,FW,Manchester Utd,20,1,3,4,1,0,0,3,0
Carlos Sánchez,MF,West Ham,7,0,0,0,0,0,0,0,0
Leroy Sané,FW,Manchester City,31,10,10,20,10,0,0,1,0
Jeffrey Schlupp,MF,Crystal Palace,30,4,1,5,4,0,0,1,0
Morgan Schneiderlin,MF,Everton,14,0,1,1,0,0,0,2,0
André Schürrle,FW,Fulham,24,6,0,6,6,0,0,2,0
Ken Sema,MF,Watford,17,1,2,3,1,0,0,1,0
Jean Seri,MF,Fulham,32,1,2,3,1,0,0,6,0
Ryan Sessegnon,FW,Fulham,35,2,6,8,2,0,0,0,0
Xherdan Shaqiri,FW,Liverpool,24,6,3,9,6,0,0,2,0
Jonjo Shelvey,MF,Newcastle Utd,16,1,1,2,1,0,0,1,0
Gylfi Sigurðsson,MF,Everton,38,13,6,19,11,2,5,3,0
Adrien Silva,MF,Leicester City,2,0,0,0,0,0,0,0,0
Bernardo Silva,MF,Manchester City,36,7,7,14,7,0,0,3,0
David Silva,MF,Manchester City,33,6,8,14,6,0,0,2,0
Xande Silva,FW,West Ham,1,0,0,0,0,0,0,0,0
Josh Sims,MF,Southampton,7,0,1,1,0,0,0,0,0
Moussa Sissoko,MF,Tottenham,29,0,3,3,0,0,0,2,0
Oliver Skipp,MF,Tottenham,8,0,0,0,0,0,0,0,0
Callum Slattery,MF,Southampton,3,0,0,0,0,0,0,0,0
Adam Smith,MF,Bournemouth,25,1,1,2,1,0,0,5,1
Robert Snodgrass,MF,West Ham,33,2,5,7,2,0,0,10,0
Ramadan Sobhi,FW,Huddersfield,4,0,0,0,0,0,0,0,0
Dominic Solanke,FW,Bournemouth,10,0,1,1,0,0,0,0,0
Junior Stanislas,MF,Bournemouth,23,2,3,5,1,1,1,1,0
Dale Stephens,MF,Brighton,30,1,1,2,1,0,0,6,1
Raheem Sterling,FW,Manchester City,34,17,9,26,17,0,0,3,0
Daniel Sturridge,FW,Liverpool,18,2,1,3,2,0,0,1,0
Denis Suárez,MF,Arsenal,4,0,0,0,0,0,0,0,0
Isaac Success,FW,Watford,30,1,1,2,1,0,0,4,0
Ki Sung-yueng,MF,Newcastle Utd,18,0,1,1,0,0,0,2,0
Andrew Surman,MF,Bournemouth,18,0,0,0,0,0,0,2,0
Sam Surridge,MF,Bournemouth,2,0,0,0,0,0,0,0,0
Alexander Sørloth,FW,Crystal Palace,12,0,0,0,0,0,0,0,0
Youri Tielemans,MF,Leicester City,13,3,4,7,3,0,0,2,0
Lucas Torreira,MF,Arsenal,34,2,2,4,2,0,0,7,1
Cenk Tosun,FW,Everton,25,3,3,6,3,0,0,3,0
Andros Townsend,FW,Crystal Palace,38,6,4,10,6,0,0,1,0
Adama Traoré,FW,Wolves,29,1,1,2,1,0,0,1,0
Jamie Vardy,FW,Leicester City,34,18,4,22,14,4,5,3,1
Luciano Vietto,FW,Fulham,20,1,4,5,1,0,0,1,0
Rúben Vinagre,MF,Wolves,17,0,0,0,0,0,0,1,0
Sam Vokes,FW,Burnley,20,3,0,3,3,0,0,0,0
Matěj Vydra,FW,Burnley,13,1,1,2,1,0,0,1,0
Theo Walcott,FW,Everton,37,5,2,7,5,0,0,1,0
Victor Wanyama,MF,Tottenham,13,1,0,1,1,0,0,2,0
Danny Ward,FW,Cardiff City,14,1,0,1,1,0,0,0,0
James Ward-Prowse,MF,Southampton,26,7,0,7,6,1,1,4,0
Danny Welbeck,FW,Arsenal,8,1,1,2,1,0,0,0,0
Ashley Westwood,MF,Burnley,34,2,7,9,2,0,0,5,0
Connor Wickham,FW,Crystal Palace,6,0,1,1,0,0,0,0,0
Georginio Wijnaldum,MF,Liverpool,35,3,0,3,3,0,0,3,0
Danny Williams,MF,Huddersfield,5,0,0,0,0,0,0,1,0
Willian,FW,Chelsea,32,3,6,9,3,0,0,2,0
Joe Willock,MF,Arsenal,2,0,0,0,0,0,0,0,0
Ben Wilmot,MF,Watford,2,0,0,0,0,0,0,0,0
Jack Wilshere,MF,West Ham,8,0,1,1,0,0,0,2,0
Callum Wilson,FW,Bournemouth,30,14,9,23,13,1,2,3,0
Harry Winks,MF,Tottenham,26,1,0,1,1,0,0,4,0
Chris Wood,FW,Burnley,38,10,2,12,10,0,0,2,0
Granit Xhaka,MF,Arsenal,29,4,2,6,4,0,0,10,0
Andriy Yarmolenko,MF,West Ham,9,2,0,2,2,0,0,2,0
Wilfried Zaha,FW,Crystal Palace,34,10,5,15,10,0,0,9,1
Andre-Frank Zambo Anguissa,MF,Fulham,22,0,0,0,0,0,0,2,1
Kenneth Zohore,FW,Cardiff City,19,1,1,2,1,0,0,1,0
