Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
Damien Duff,FW,Blackburn,26,4,2,6,4,0,0,0,0
Bruce Dyer,FW,Crystal Palace,24,4,1,5,3,1,2,4,0
Robbie Earle,MF,Wimbledon,22,3,1,4,3,0,0,0,0
Trond Egil Soltvedt,MF,Coventry City,30,1,4,5,1,0,0,1,0
Efan Ekoku,FW,Wimbledon,16,4,1,5,4,0,0,0,0
Neil Emblen,MF,Crystal Palace,13,0,0,0,0,0,0,3,0
Stefano Eranio,MF,Derby County,23,5,2,7,1,4,4,9,2
Jason Euell,FW,Wimbledon,19,4,1,5,4,0,0,1,0
Mickey Evans,FW,Southampton,10,0,0,0,0,0,0,0,0
Gareth Farrelly,MF,Everton,26,1,0,1,1,0,0,5,0
Peter Fear,MF,Wimbledon,8,2,0,2,2,0,0,2,0
Neale Fenn,FW,Tottenham,4,0,0,0,0,0,,0,0
Graham Fenton,MF,Leicester City,23,3,1,4,3,0,0,1,0
Les Ferdinand,FW,Tottenham,21,5,5,10,5,0,1,2,0
Duncan Ferguson,FW,Everton,29,11,6,17,11,0,0,6,1
Mark Fish,FW,Bolton,22,2,0,2,2,0,0,0,0
Garry Flitcroft,MF,Blackburn,33,0,4,4,0,0,0,7,0
Jimmy Floyd Hasselbaink,FW,Leeds United,33,16,6,22,15,1,2,5,0
Tony Folan,MF,Crystal Palace,1,0,0,0,0,0,,0,0
Robbie Fowler,FW,Liverpool,20,9,2,11,7,2,2,3,1
Ruel Fox,MF,Tottenham,32,3,5,8,3,0,0,4,0
Damien Francis,MF,Wimbledon,2,0,0,0,0,0,,0,0
Per Frandsen,MF,Bolton,38,2,4,6,2,0,0,7,0
Dougie Freedman,FW,Crystal Palace,8,0,1,1,0,0,0,0,0
Jamie Fullarton,MF,Crystal Palace,25,1,1,2,1,0,0,11,0
Kevin Gallacher,FW,Blackburn,33,16,4,20,16,0,0,2,0
Rémi Garde,MF,Arsenal,10,0,0,0,0,0,0,3,0
Marcus Gayle,FW,Wimbledon,30,2,2,4,2,0,0,1,0
Gaetano Giallanza,FW,Bolton,3,0,0,0,0,0,,0,0
Kevin Gibbens,FW,Southampton,2,0,0,0,0,0,,0,0
Ryan Giggs,FW,Manchester Utd,29,8,9,17,8,0,0,1,0
Keith Gillespie,FW,Newcastle Utd,29,4,2,6,4,0,0,3,0
David Ginola,FW,Tottenham,34,6,9,15,6,0,1,7,0
Rory Ginty,MF,Crystal Palace,5,0,0,0,0,0,0,0,0
Dean Gordon,MF,Crystal Palace,37,2,3,5,2,0,0,3,0
Tony Grant,MF,Everton,7,1,1,2,1,0,0,0,0
Ruud Gullit,FW,Chelsea,6,0,0,0,0,0,0,0,0
Ole Gunnar Solskjær,FW,Manchester Utd,22,6,4,10,6,0,0,0,1
Arnar Gunnlaugsson,FW,Bolton,15,0,1,1,0,0,0,0,0
Steve Guppy,MF,Leicester City,37,2,10,12,2,0,0,4,0
Alf-Inge Haaland,MF,Leeds United,32,7,0,7,7,0,0,8,1
Des Hamilton,MF,Newcastle Utd,12,0,1,1,0,0,0,0,0
John Hartson,FW,West Ham,32,15,8,23,14,1,1,3,2
Simon Haworth,FW,Coventry City,10,0,0,0,0,0,0,1,0
John Hendrie,FW,Barnsley,20,1,0,1,1,0,0,0,0
Lee Hendrie,MF,Aston Villa,17,3,2,5,3,0,0,1,0
Emile Heskey,FW,Leicester City,35,10,5,15,10,0,0,4,1
David Hirst,FW,Southampton,28,9,3,12,8,1,1,3,0
David Hirst,FW,Sheffield Weds,6,0,1,1,0,0,0,1,0
Lee Hodges,MF,West Ham,2,0,0,0,0,0,,0,0
Dean Holdsworth,FW,Wimbledon,5,0,0,0,0,0,0,1,0
Dean Holdsworth,FW,Bolton,20,3,0,3,3,0,0,6,0
David Hopkin,MF,Leeds United,25,1,1,2,1,0,0,4,0
David Howells,MF,Tottenham,20,0,0,0,0,0,0,3,0
Gjorgji Hristov,FW,Barnsley,23,4,0,4,4,0,0,4,1
Darren Huckerby,FW,Coventry City,34,14,1,15,14,0,0,9,0
Ceri Hughes,MF,Wimbledon,17,1,1,2,1,0,0,5,0
David Hughes,MF,Southampton,13,0,0,0,0,0,0,2,0
Mark Hughes,FW,Chelsea,29,9,3,12,9,0,0,9,0
Michael Hughes,MF,Wimbledon,29,4,3,7,4,0,0,4,0
Michael Hughes,MF,West Ham,5,0,0,0,0,0,0,1,0
Paul Hughes,MF,Chelsea,10,0,1,1,0,0,0,1,0
Stephen Hughes,MF,Arsenal,17,2,1,3,2,0,0,0,0
Ritchie Humphreys,FW,Sheffield Weds,7,0,1,1,0,0,0,1,0
Jonathan Hunt,MF,Derby County,19,1,1,2,1,0,0,3,0
Don Hutchison,MF,Everton,11,1,0,1,1,0,0,2,0
Graham Hyde,MF,Sheffield Weds,22,1,1,2,1,0,0,8,0
Andy Impey,MF,West Ham,19,0,0,0,0,0,0,1,0
Paul Ince,MF,Liverpool,31,8,6,14,8,0,0,8,0
Steffen Iversen,FW,Tottenham,13,0,0,0,0,0,0,1,0
Muzzy Izzet,MF,Leicester City,36,4,4,8,4,0,0,5,0
Matt Jansen,FW,Crystal Palace,8,3,0,3,3,0,0,0,0
Francis Jeffers,FW,Everton,1,0,0,0,0,0,,0,0
Julian Joachim,FW,Aston Villa,26,8,2,10,8,0,0,0,0
Martin Johansen,MF,Coventry City,2,0,0,0,0,0,,0,0
Michael Johansen,MF,Bolton,16,1,1,2,1,0,0,2,0
Stig Johansen,FW,Southampton,6,0,0,0,0,0,0,1,0
Vinnie Jones,MF,Wimbledon,24,0,1,1,0,0,0,4,0
Roy Keane,MF,Manchester Utd,9,2,0,2,2,0,0,3,0
Mark Kennedy,MF,Wimbledon,4,0,0,0,0,0,,0,0
Mark Kennedy,MF,Liverpool,1,0,1,1,0,0,,0,0
Martin Keown,MF,Arsenal,18,0,0,0,0,0,0,2,1
Temur Ketsbaia,MF,Newcastle Utd,31,3,3,6,3,0,0,3,0
Harry Kewell,FW,Leeds United,29,5,2,7,5,0,0,4,1
Paul Kitson,FW,West Ham,13,4,0,4,4,0,0,0,0
Jürgen Klinsmann,FW,Tottenham,15,9,5,14,9,0,0,1,0
Frank Lampard,MF,West Ham,31,5,2,7,5,0,0,6,0
Stan Lazaridis,MF,West Ham,28,2,5,7,2,0,0,2,0
Matt Le Tissier,FW,Southampton,26,11,9,20,7,4,4,6,0
Carl Leaburn,FW,Wimbledon,16,4,2,6,4,0,0,0,0
Rob Lee,MF,Newcastle Utd,28,4,2,6,4,0,0,3,0
Neil Lennon,MF,Leicester City,37,2,2,4,2,0,0,6,0
Øyvind Leonhardsen,MF,Liverpool,28,6,3,9,6,0,0,2,0
Andy Liddell,FW,Barnsley,26,1,0,1,1,0,0,1,0
Kyle Lightbourne,FW,Coventry City,7,0,0,0,0,0,0,1,0
Derek Lilley,FW,Leeds United,12,1,0,1,1,0,0,0,0
Steve Lomas,MF,West Ham,33,2,4,6,2,0,0,7,1
Attilio Lombardo,MF,Crystal Palace,24,5,6,11,5,0,0,3,0
Gary Mabbutt,MF,Tottenham,11,0,0,0,0,0,0,1,0
Mickaël Madar,FW,Everton,17,6,1,7,6,0,0,3,0
Neil Maddison,MF,Southampton,6,1,0,1,1,0,0,0,0
Jim Magilton,MF,Southampton,5,0,0,0,0,0,0,1,0
Jim Magilton,MF,Sheffield Weds,21,1,0,1,1,0,0,1,0
Paul Mahorn,FW,Tottenham,2,0,0,0,0,0,,0,0
Clint Marcelle,FW,Barnsley,20,0,1,1,0,0,0,0,0
Peter Markstedt,FW,Barnsley,7,0,0,0,0,0,0,2,0
Ian Marshall,FW,Leicester City,24,7,0,7,7,0,0,2,0
Dominic Matteo,MF,Liverpool,26,0,0,0,0,0,0,3,0
Lee Matthews,FW,Leeds United,3,0,0,0,0,0,,0,0
Christian Mayrleb,FW,Sheffield Weds,3,0,0,0,0,0,,0,0
Gary McAllister,MF,Coventry City,14,0,1,1,0,0,0,1,0
Jason McAteer,MF,Liverpool,21,2,2,4,2,0,0,3,0
Gavin McCann,MF,Everton,11,0,0,0,0,0,0,2,0
Brian McClair,FW,Manchester Utd,13,0,0,0,0,0,0,0,0
John McGinlay,FW,Bolton,7,0,0,0,0,0,0,1,0
Gavin McGowan,MF,Arsenal,1,0,0,0,0,0,,0,0
Leon McKenzie,FW,Crystal Palace,3,0,0,0,0,0,,0,0
Billy McKinlay,MF,Blackburn,30,0,0,0,0,0,0,8,0
Sam McMahon,MF,Leicester City,1,0,0,0,0,0,,0,0
Steve McManaman,MF,Liverpool,36,11,9,20,11,0,0,1,0
Stephen McPhail,MF,Leeds United,4,0,1,1,0,0,,0,0
Scott Mean,MF,West Ham,3,0,0,0,0,0,,0,0
Alberto Méndez,MF,Arsenal,3,0,0,0,0,0,,0,0
Savo Milošević,FW,Aston Villa,23,7,4,11,6,1,1,5,0
Viorel Moldovan,FW,Coventry City,10,1,0,1,1,0,0,0,0
John Moncur,MF,West Ham,20,1,1,2,1,0,0,9,0
Ian Moore,FW,West Ham,1,0,0,0,0,0,,0,0
Jody Morris,MF,Chelsea,12,1,1,2,1,0,0,0,0
Clinton Morrison,FW,Crystal Palace,1,1,0,1,1,0,,0,0
Philip Mulryne,MF,Manchester Utd,1,0,0,0,0,0,,0,0
Danny Murphy,MF,Liverpool,16,0,1,1,0,0,0,1,0
Kevin Muscat,MF,Crystal Palace,9,0,0,0,0,0,0,3,0
George Ndah,FW,Crystal Palace,3,0,0,0,0,0,,0,0
Phil Neville,MF,Manchester Utd,30,1,0,1,1,0,0,8,0
Erik Nevland,FW,Manchester Utd,1,0,0,0,0,0,,0,0
Eddie Newton,MF,Chelsea,18,0,0,0,0,0,0,2,0
Mark Nicholls,FW,Chelsea,19,3,1,4,3,0,0,1,0
Allan Nielsen,MF,Tottenham,26,3,3,6,3,0,0,3,0
Roland Nilsson,FW,Coventry City,32,0,0,0,0,0,0,3,0
Michael O'Neill,MF,Coventry City,4,0,0,0,0,0,,0,0
Scott Oakes,MF,Sheffield Weds,4,0,0,0,0,0,,0,0
Matt Oakley,MF,Southampton,33,1,1,2,1,0,0,3,0
Emmanuel Omoyinmi,FW,West Ham,5,2,0,2,2,0,0,0,0
John Oster,MF,Everton,31,1,1,2,1,0,0,2,0
Marc Overmars,FW,Arsenal,32,12,5,17,12,0,0,0,0
Michael Owen,FW,Liverpool,36,18,10,28,16,2,3,5,1
Michele Padovano,FW,Crystal Palace,10,1,0,1,1,0,,2,0
Carlton Palmer,MF,Southampton,26,3,3,6,3,0,0,8,1
Garry Parker,MF,Leicester City,22,3,2,5,0,3,3,1,0
Ray Parlour,MF,Arsenal,34,5,3,8,5,0,0,5,0
Mark Pembridge,MF,Sheffield Weds,34,4,1,5,4,0,0,4,0
Emmanuel Petit,MF,Arsenal,32,2,7,9,2,0,0,4,1
David Platt,MF,Arsenal,31,3,3,6,1,2,2,4,0
Karel Poborský,MF,Manchester Utd,10,2,0,2,2,0,0,1,0
Jamie Pollock,MF,Bolton,26,1,1,2,1,0,0,2,0
Adem Poric,MF,Sheffield Weds,3,0,0,0,0,0,,0,0
Darryl Powell,MF,Derby County,23,0,0,0,0,0,0,5,0
Gus Poyet,MF,Chelsea,14,4,2,6,3,1,1,1,0
Alan Quinn,MF,Sheffield Weds,1,0,0,0,0,0,,0,0
Rob Quinn,MF,Crystal Palace,1,0,0,0,0,0,,0,0
Isaiah Rankin,FW,Arsenal,1,0,0,0,0,0,,0,0
Neil Redfearn,MF,Barnsley,37,10,2,12,8,2,3,3,0
Jamie Redknapp,MF,Liverpool,20,3,2,5,,,,3,
Bruno Ribeiro,MF,Leeds United,29,3,4,7,3,0,0,5,0
Kevin Richardson,MF,Southampton,28,0,3,3,0,0,0,2,0
Kevin Richardson,MF,Coventry City,3,0,0,0,0,0,0,0,0
Karl-Heinz Riedle,FW,Liverpool,25,6,0,6,6,0,0,1,0
Stuart Ripley,FW,Blackburn,29,2,8,10,2,0,0,0,0
Andy Roberts,MF,Wimbledon,11,1,0,1,1,0,0,2,0
Andy Roberts,MF,Crystal Palace,25,0,1,1,0,0,0,5,0
Simon Rodger,MF,Crystal Palace,29,2,4,6,2,0,0,2,0
Petter Rudi,MF,Sheffield Weds,22,0,1,1,0,0,0,2,0
Ian Rush,FW,Newcastle Utd,10,0,1,1,0,0,0,0,0
Moussa Saïb,MF,Tottenham,9,1,1,2,1,0,0,0,0
John Salako,MF,Bolton,7,0,0,0,0,0,0,0,0
John Salako,MF,Coventry City,11,0,1,1,0,0,0,1,0
Francesco Sanetti,FW,Sheffield Weds,2,1,0,1,1,0,,0,0
Robbie Savage,MF,Leicester City,35,2,2,4,2,0,0,4,0
Paul Scholes,MF,Manchester Utd,31,8,5,13,8,0,0,8,0
Riccardo Scimeca,MF,Aston Villa,21,0,0,0,0,0,0,0,0
Scott Sellars,MF,Bolton,22,2,4,6,2,0,0,7,0
Alan Shearer,FW,Newcastle Utd,17,2,1,3,2,0,0,2,0
Darren Sheridan,MF,Barnsley,26,0,2,2,0,0,0,6,1
John Sheridan,MF,Bolton,12,0,3,3,0,0,0,0,0
Teddy Sheringham,FW,Manchester Utd,31,9,10,19,9,0,3,3,0
Tim Sherwood,MF,Blackburn,31,5,2,7,5,0,0,5,0
Sam Shilton,MF,Coventry City,2,0,0,0,0,0,,0,0
Neil Shipperley,FW,Crystal Palace,25,7,2,9,7,0,0,0,0
Paul Simpson,MF,Derby County,1,0,0,0,0,0,,0,0
Trevor Sinclair,MF,West Ham,14,7,1,8,7,0,0,5,0
Andy Sinton,MF,Tottenham,19,0,4,4,0,0,0,1,0
Robbie Slater,MF,Southampton,11,0,0,0,0,0,0,1,0
Ståle Solbakken,MF,Wimbledon,6,1,0,1,1,0,0,1,0
Mauricio Solís,MF,Derby County,9,0,0,0,0,0,,0,0
Duncan Spedding,MF,Southampton,7,0,0,0,0,0,0,0,0
Gary Speed,MF,Newcastle Utd,13,1,1,2,,,,1,0
Gary Speed,MF,Everton,21,7,0,7,,,,3,0
John Spencer,FW,Everton,6,0,1,1,0,0,0,0,0
Steve Staunton,MF,Aston Villa,27,1,4,5,1,0,0,5,0
Gavin Strachan,MF,Coventry City,7,0,0,0,0,0,0,0,0
Graham Stuart,FW,Everton,14,2,2,4,2,0,0,3,0
Dean Sturridge,FW,Derby County,30,9,3,12,9,0,0,8,0
Chris Sutton,FW,Blackburn,35,18,6,24,16,2,2,9,1
Bob Taylor,FW,Bolton,12,3,1,4,3,0,0,0,0
Ian Taylor,MF,Aston Villa,32,6,2,8,6,0,0,6,0
Paul Telfer,MF,Coventry City,33,3,3,6,3,0,0,9,0
Laurens ten Heuvel,FW,Barnsley,2,0,0,0,0,0,,0,0
Michael Thomas,MF,Liverpool,11,1,1,2,1,0,0,3,0
Alan Thompson,MF,Bolton,33,9,6,15,6,3,3,7,1
David Thompson,MF,Liverpool,5,1,1,2,1,0,0,1,0
Ben Thornley,MF,Manchester Utd,5,0,0,0,0,0,0,0,0
Eric Tinkler,MF,Barnsley,25,2,0,2,2,0,0,4,0
Andy Townsend,MF,Aston Villa,3,0,0,0,0,0,,0,0
Paul Trollope,MF,Derby County,10,0,0,0,0,0,0,0,0
Carl Veart,FW,Crystal Palace,6,0,0,0,0,0,0,1,0
Paolo Vernazza,MF,Arsenal,1,0,0,0,0,0,,0,0
Gianluca Vialli,FW,Chelsea,21,11,5,16,11,0,0,4,0
Patrick Vieira,MF,Arsenal,33,2,4,6,2,0,0,8,1
Richard Walker,FW,Aston Villa,1,0,0,0,0,0,,0,0
Rod Wallace,FW,Leeds United,31,10,4,14,10,0,0,6,0
Ronnie Wallwork,MF,Manchester Utd,1,0,0,0,0,0,,0,0
Paulo Wanchope,FW,Derby County,32,13,5,18,12,1,2,8,0
Ashley Ward,FW,Derby County,3,0,0,0,0,0,0,0,0
Ashley Ward,FW,Barnsley,29,8,2,10,8,0,0,5,0
Mitch Ward,MF,Everton,8,0,1,1,0,0,0,0,0
Paul Warhurst,MF,Crystal Palace,22,3,3,6,3,0,0,3,0
Steve Watson,MF,Newcastle Utd,29,1,3,4,1,0,0,3,0
Noel Whelan,FW,Coventry City,21,6,2,8,6,0,0,4,0
Guy Whittingham,FW,Sheffield Weds,28,4,2,6,4,0,0,1,0
Jason Wilcox,FW,Blackburn,31,4,4,8,4,0,0,6,2
Paul Wilkinson,FW,Barnsley,4,0,1,1,0,0,,0,0
Ron Willems,FW,Derby County,10,0,0,0,0,0,0,0,0
Andy Williams,MF,Southampton,20,0,0,0,0,0,0,2,0
Danny Williamson,MF,Everton,15,0,0,0,0,0,0,2,0
Stuart Wilson,MF,Leicester City,11,2,1,3,2,0,0,0,0
Dennis Wise,MF,Chelsea,26,3,4,7,2,1,1,10,0
Christopher Wreh,FW,Arsenal,16,3,1,4,3,0,0,0,0
Ian Wright,FW,Arsenal,24,10,3,13,9,1,1,6,0
Dwight Yorke,FW,Aston Villa,30,12,3,15,10,2,3,5,0
Theodoros Zagorakis,MF,Leicester City,14,1,0,1,1,0,0,1,0
Itzik Zohar,MF,Crystal Palace,6,0,1,1,0,0,0,0,0
Gianfranco Zola,FW,Chelsea,27,8,5,13,7,1,1,2,0
Egil Østenstad,FW,Southampton,29,11,2,13,11,0,0,3,0
