Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
Marouane Chamakh,FW,Crystal Palace,18,2,0,2,2,0,0,4,0
Calum Chambers,MF,Arsenal,23,1,0,1,1,0,0,8,1
Andreas Christensen,MF,Chelsea,1,0,0,0,0,0,0,0,0
Lee Chung-yong,FW,Crystal Palace,3,0,0,0,0,0,0,0,0
Papiss Cissé,FW,Newcastle Utd,22,11,1,12,10,1,1,1,0
Ciaran Clark,MF,Aston Villa,25,1,2,3,1,0,0,9,1
Tom Cleverley,MF,Manchester Utd,1,0,0,0,0,0,0,1,0
Tom Cleverley,MF,Aston Villa,31,3,0,3,3,0,0,6,0
Jack Colback,MF,Newcastle Utd,35,4,6,10,4,0,0,12,0
Carlton Cole,FW,West Ham,23,2,0,2,2,0,0,2,0
Joe Cole,MF,Aston Villa,12,1,1,2,1,0,0,0,0
Séamus Coleman,MF,Everton,35,3,2,5,3,0,0,5,0
Fabricio Coloccini,MF,Newcastle Utd,32,1,0,1,1,0,0,3,1
Brandon Comley,MF,QPR,1,0,0,0,0,0,0,0,0
Francis Coquelin,MF,Arsenal,22,0,0,0,0,0,0,5,0
Jack Cork,MF,Southampton,12,2,0,2,2,0,0,0,0
Jack Cork,MF,Swansea City,15,1,0,1,1,0,0,1,0
Diego Costa,FW,Chelsea,26,20,3,23,19,1,1,8,0
Philippe Coutinho,FW,Liverpool,35,5,5,10,5,0,0,3,0
Aaron Cresswell,MF,West Ham,38,2,4,6,2,0,0,5,0
Peter Crouch,FW,Stoke City,33,8,2,10,8,0,0,4,0
Juan Cuadrado,FW,Chelsea,12,0,0,0,0,0,0,2,0
Jason Davidson,MF,West Brom,2,0,0,0,0,0,0,0,0
Ben Davies,MF,Tottenham,14,0,1,1,0,0,0,3,0
Steven Davis,MF,Southampton,35,0,2,2,0,0,0,3,0
Jermain Defoe,FW,Sunderland,17,4,0,4,4,0,0,1,0
Fabian Delph,MF,Aston Villa,28,0,3,3,0,0,0,1,1
Mousa Dembélé,MF,Tottenham,26,1,1,2,1,0,0,1,0
Guy Demel,MF,West Ham,6,0,0,0,0,0,0,0,0
Martín Demichelis,MF,Manchester City,31,1,0,1,1,0,0,6,0
Ángel Di María,FW,Manchester Utd,27,3,10,13,3,0,0,1,0
Mohamed Diamé,MF,West Ham,3,0,0,0,0,0,0,0,0
Mohamed Diamé,MF,Hull City,12,4,0,4,4,0,0,2,0
Eric Dier,MF,Tottenham,28,2,2,4,2,0,0,4,0
Graham Dorrans,FW,West Brom,21,1,3,4,1,0,1,5,0
Michael Doughty,MF,QPR,3,0,0,0,0,0,0,0,0
Stewart Downing,FW,West Ham,37,6,8,14,6,0,0,3,0
Kevin Doyle,FW,Crystal Palace,3,0,0,0,0,0,0,0,0
Danny Drinkwater,MF,Leicester City,23,0,0,0,0,0,0,1,0
Didier Drogba,FW,Chelsea,28,4,1,5,4,0,0,5,0
Nathan Dyer,FW,Swansea City,32,3,3,6,3,0,0,2,0
Edin Džeko,FW,Manchester City,22,4,2,6,4,0,0,1,0
Eljero Elia,FW,Southampton,16,2,0,2,2,0,0,2,0
Ahmed Elmohamady,MF,Hull City,38,2,5,7,2,0,0,4,0
Marvin Emnes,FW,Swansea City,17,0,0,0,0,0,0,2,0
Christian Eriksen,FW,Tottenham,38,10,2,12,10,0,0,4,0
Samuel Eto'o,FW,Everton,14,3,1,4,3,0,0,1,0
Cesc Fàbregas,FW,Chelsea,34,3,18,21,3,0,0,11,1
Radamel Falcao,FW,Manchester Utd,26,4,4,8,4,0,0,2,0
Alejandro Faurlín,MF,QPR,2,0,0,0,0,0,0,0,0
Marouane Fellaini,MF,Manchester Utd,27,6,0,6,6,0,0,5,1
Leroy Fer,MF,QPR,29,6,2,8,6,0,0,4,0
Fernandinho,MF,Manchester City,33,3,3,6,3,0,0,7,0
Fernando,MF,Manchester City,25,2,2,4,2,0,0,6,0
Mathieu Flamini,MF,Arsenal,23,1,1,2,1,0,0,3,0
Darren Fletcher,MF,Manchester Utd,11,0,0,0,0,0,0,1,0
Darren Fletcher,MF,West Brom,15,1,0,1,1,0,0,2,0
Steven Fletcher,FW,Sunderland,30,5,2,7,5,0,0,4,0
Jay Fulton,MF,Swansea City,2,0,0,0,0,0,0,0,0
Darnell Furlong,MF,QPR,3,0,0,0,0,0,0,1,0
Cristian Gamboa,MF,West Brom,10,0,1,1,0,0,0,1,0
Dominic Gape,MF,Southampton,1,0,0,0,0,0,0,0,0
Luke Garbutt,MF,Everton,4,0,0,0,0,0,0,1,0
Craig Gardner,MF,West Brom,35,3,4,7,3,0,0,10,0
Florin Gardoș,MF,Southampton,10,0,0,0,0,0,0,1,0
Dwight Gayle,FW,Crystal Palace,25,5,1,6,4,1,1,1,0
Steven Gerrard,MF,Liverpool,29,9,1,10,5,4,5,7,1
Emanuele Giaccherini,FW,Sunderland,8,0,0,0,0,0,0,2,0
Kieran Gibbs,MF,Arsenal,22,0,3,3,0,0,0,3,0
Darron Gibson,MF,Everton,9,0,0,0,0,0,0,0,0
Carles Gil,FW,Aston Villa,5,0,1,1,0,0,0,1,0
Olivier Giroud,FW,Arsenal,27,14,3,17,14,0,0,5,1
Jordi Gómez,MF,Sunderland,29,4,2,6,1,3,3,7,0
Bafétimbi Gomis,FW,Swansea City,31,7,0,7,7,0,0,0,0
Kenji Gorré,FW,Swansea City,1,0,0,0,0,0,0,0,0
Yoan Gouffran,FW,Newcastle Utd,31,2,1,3,2,0,0,3,0
Danny Graham,FW,Sunderland,14,1,0,1,1,0,0,0,0
Jack Grealish,FW,Aston Villa,17,0,1,1,0,0,0,0,0
Reece Grego-Cox,FW,QPR,4,0,0,0,0,0,0,0,0
Matt Grimes,MF,Swansea City,3,0,0,0,0,0,0,0,0
Adlène Guedioura,MF,Crystal Palace,7,0,0,0,0,0,0,1,0
Jonás Gutiérrez,MF,Newcastle Utd,10,1,1,2,1,0,0,4,0
Massadio Haïdara,MF,Newcastle Utd,15,0,1,1,0,0,0,0,0
Dean Hammond,MF,Leicester City,12,0,0,0,0,0,0,3,0
Eden Hazard,FW,Chelsea,38,14,9,23,11,3,4,2,0
Jordan Henderson,MF,Liverpool,37,6,9,15,5,1,1,6,0
Karl Henry,MF,QPR,33,0,0,0,0,0,0,8,0
Rushian Hepburn-Murphy,FW,Aston Villa,1,0,0,0,0,0,0,0,0
Abel Hernández,FW,Hull City,25,4,1,5,3,1,1,2,0
Javier Hernández,FW,Manchester Utd,1,0,0,0,0,0,0,0,0
Ander Herrera,MF,Manchester Utd,26,6,4,10,6,0,0,6,0
Jake Hesketh,FW,Southampton,2,0,0,0,0,0,0,1,0
Junior Hoilett,FW,QPR,22,0,0,0,0,0,0,2,0
Lewis Holtby,MF,Tottenham,1,0,0,0,0,0,0,0,0
Tom Huddlestone,MF,Hull City,31,0,2,2,0,0,0,7,2
Jordon Ibe,FW,Liverpool,12,0,0,0,0,0,0,0,0
Brown Ideye,FW,West Brom,24,4,2,6,4,0,0,2,0
Tom Ince,FW,Hull City,7,0,0,0,0,0,0,0,0
Danny Ings,FW,Burnley,35,11,4,15,10,1,1,6,0
Stephen Ireland,MF,Stoke City,17,0,3,3,0,0,0,3,0
Lloyd Isgrove,MF,Southampton,1,0,0,0,0,0,0,0,0
Mauricio Isla,MF,QPR,26,0,2,2,0,0,0,4,0
Phil Jagielka,MF,Everton,37,4,0,4,4,0,0,1,0
Matty James,MF,Leicester City,27,0,1,1,0,0,0,2,1
Adnan Januzaj,FW,Manchester Utd,18,0,0,0,0,0,0,0,0
Matthew Jarvis,MF,West Ham,11,0,0,0,0,0,0,0,0
Mile Jedinak,MF,Crystal Palace,24,5,3,8,2,3,3,4,1
Nikica Jelavić,FW,Hull City,26,8,1,9,8,0,0,3,0
Adam Johnson,MF,Sunderland,32,4,1,5,3,1,1,2,0
David Jones,MF,Burnley,36,0,0,0,0,0,0,0,0
Phil Jones,MF,Manchester Utd,22,0,0,0,0,0,0,3,0
Siem de Jong,FW,Newcastle Utd,4,1,0,1,1,0,0,0,0
Stevan Jovetić,FW,Manchester City,17,5,3,8,5,0,0,0,0
Lukas Jutkiewicz,FW,Burnley,25,0,2,2,0,0,0,1,0
Harry Kane,FW,Tottenham,34,21,4,25,19,2,3,4,0
Martin Kelly,MF,Crystal Palace,31,0,1,1,0,0,0,2,0
Michael Kightly,FW,Burnley,17,1,2,3,1,0,0,3,0
Andy King,MF,Leicester City,24,2,0,2,2,0,0,1,0
Anthony Knockaert,FW,Leicester City,9,0,0,0,0,0,0,0,0
Paul Konchesky,FW,Leicester City,26,1,1,2,1,0,0,4,2
Arouna Koné,FW,Everton,12,1,1,2,1,0,0,2,0
Cheikhou Kouyaté,MF,West Ham,31,4,2,6,4,0,0,5,0
Andrej Kramarić,FW,Leicester City,13,2,2,4,2,0,0,0,0
Niko Kranjčar,MF,QPR,22,2,1,3,2,0,0,2,0
Bojan Krkić,FW,Stoke City,16,4,1,5,3,1,1,2,0
Adam Lallana,FW,Liverpool,27,5,3,8,5,0,0,4,0
Rickie Lambert,FW,Liverpool,25,2,2,4,2,0,0,2,0
Érik Lamela,FW,Tottenham,33,2,7,9,2,0,0,6,0
Frank Lampard,MF,Manchester City,32,6,1,7,6,0,0,1,0
Sebastian Larsson,MF,Sunderland,36,3,3,6,3,0,0,10,0
Tom Lawrence,FW,Leicester City,3,0,0,0,0,0,0,0,0
Joe Ledley,MF,Crystal Palace,32,2,0,2,2,0,0,0,0
Elliot Lee,FW,West Ham,1,0,0,0,0,0,0,0,0
Lucas Leiva,MF,Liverpool,20,0,0,0,0,0,0,4,0
Aaron Lennon,FW,Tottenham,9,0,2,2,0,0,0,1,0
Aaron Lennon,FW,Everton,14,2,0,2,2,0,0,2,0
Jesse Lingard,FW,Manchester Utd,1,0,0,0,0,0,0,0,0
Jake Livermore,MF,Hull City,35,1,1,2,1,0,0,10,0
Ruben Loftus-Cheek,MF,Chelsea,3,0,0,0,0,0,0,0,0
Shane Long,FW,Southampton,32,5,5,10,5,0,0,2,0
Romelu Lukaku,FW,Everton,36,10,5,15,8,2,2,1,0
Riyad Mahrez,FW,Leicester City,30,4,3,7,4,0,0,0,0
Ainsley Maitland-Niles,FW,Arsenal,1,0,0,0,0,0,0,0,0
Mikael Mandron,FW,Sunderland,1,0,0,0,0,0,0,0,0
Sadio Mané,FW,Southampton,30,10,3,13,10,0,0,5,0
Lazar Marković,FW,Liverpool,19,2,1,3,2,0,0,0,0
Dean Marney,MF,Burnley,20,0,1,1,0,0,0,6,0
Ryan Mason,MF,Tottenham,31,1,4,5,1,0,0,10,0
Juan Mata,FW,Manchester Utd,33,9,4,13,8,1,1,2,0
Nemanja Matić,MF,Chelsea,36,1,3,4,1,0,0,10,1
Emmanuel Mayuka,FW,Southampton,5,0,0,0,0,0,0,0,0
James McArthur,MF,Crystal Palace,32,2,0,2,2,0,1,6,0
James McCarthy,MF,Everton,28,2,1,3,2,0,0,7,0
Jason McCarthy,MF,Southampton,1,0,0,0,0,0,0,0,0
Aiden McGeady,FW,Everton,16,1,2,3,1,0,0,1,0
Callum McManaman,FW,West Brom,8,0,1,1,0,0,0,1,0
Paddy McNair,MF,Manchester Utd,16,0,0,0,0,0,0,2,0
David Meyler,MF,Hull City,28,1,1,2,1,0,0,7,1
James Milner,MF,Manchester City,32,5,7,12,5,0,0,6,0
Kevin Mirallas,FW,Everton,29,7,1,8,7,0,1,3,0
Jefferson Montero,FW,Swansea City,30,1,7,8,1,0,0,0,0
Alberto Moreno,MF,Liverpool,28,2,0,2,2,0,0,6,0
James Morrison,FW,West Brom,33,2,1,3,2,0,0,3,0
Ravel Morrison,MF,West Ham,1,0,0,0,0,0,0,0,0
Victor Moses,FW,Stoke City,19,3,3,6,2,1,1,3,0
Youssouf Mulumbu,MF,West Brom,17,0,0,0,0,0,0,1,1
Marc Muniesa,MF,Stoke City,19,0,0,0,0,0,0,3,0
Glenn Murray,FW,Crystal Palace,17,7,3,10,6,1,2,4,1
Jordon Mutch,MF,Crystal Palace,7,0,0,0,0,0,0,2,0
Jordon Mutch,MF,QPR,9,0,1,1,0,0,0,3,0
Dame N'Doye,FW,Hull City,15,5,1,6,5,0,0,3,0
Charles N'Zogbia,FW,Aston Villa,27,0,2,2,0,0,0,3,0
Steven Naismith,FW,Everton,31,7,0,7,7,0,0,8,0
Nani,FW,Manchester Utd,1,0,0,0,0,0,0,0,0
Samir Nasri,FW,Manchester City,24,2,5,7,2,0,0,5,0
Jesús Navas,FW,Manchester City,35,0,8,8,0,0,0,3,0
Nenê,FW,West Ham,8,0,0,0,0,0,0,0,0
Mark Noble,MF,West Ham,28,2,3,5,1,1,2,4,0
Kevin Nolan,MF,West Ham,29,1,1,2,1,0,0,2,0
David Nugent,FW,Leicester City,29,5,2,7,4,1,1,3,0
Steven Nzonzi,MF,Stoke City,38,3,2,5,3,0,0,2,0
Joey O'Brien,MF,West Ham,9,0,0,0,0,0,0,2,0
Stuart O'Keefe,MF,Crystal Palace,2,0,0,0,0,0,0,0,0
John O'Shea,MF,Sunderland,37,0,0,0,0,0,0,4,0
Gabriel Obertan,FW,Newcastle Utd,13,1,2,3,1,0,0,0,0
John Obi Mikel,MF,Chelsea,18,0,1,1,0,0,0,1,0
Peter Odemwingie,FW,Stoke City,7,0,0,0,0,0,0,0,0
Nélson Oliveira,FW,Swansea City,10,1,0,1,1,0,0,0,0
Oscar,FW,Chelsea,28,6,8,14,6,0,0,5,0
Leon Osman,MF,Everton,21,2,2,4,2,0,0,0,0
Bryan Oviedo,MF,Everton,6,0,0,0,0,0,0,3,0
Alex Oxlade-Chamberlain,FW,Arsenal,23,1,1,2,1,0,0,4,0
Mesut Özil,MF,Arsenal,22,4,5,9,4,0,0,0,0
Paulinho,MF,Tottenham,15,0,1,1,0,0,0,3,0
Graziano Pellè,FW,Southampton,38,12,2,14,12,0,0,6,0
Andreas Pereira,MF,Manchester Utd,1,0,0,0,0,0,0,0,0
Ayoze Pérez,FW,Newcastle Utd,36,7,0,7,7,0,0,0,0
Robin van Persie,FW,Manchester Utd,27,10,2,12,9,1,2,5,0
Matt Phillips,FW,QPR,25,3,8,11,3,0,0,1,0
Steven Pienaar,MF,Everton,9,0,2,2,0,0,0,1,0
Erik Pieters,MF,Stoke City,31,0,2,2,0,0,0,8,0
Sébastien Pocognoli,MF,West Brom,15,0,0,0,0,0,0,1,0
Lukas Podolski,FW,Arsenal,7,0,0,0,0,0,0,0,0
Nick Powell,FW,Leicester City,3,0,0,0,0,0,0,0,0
Diego Poyet,MF,West Ham,3,0,0,0,0,0,0,1,0
José Pozo,FW,Manchester City,3,0,0,0,0,0,0,0,0
Jason Puncheon,MF,Crystal Palace,37,6,7,13,6,0,0,8,1
Stephen Quinn,FW,Hull City,28,1,3,4,1,0,0,3,1
Rafael,MF,Manchester Utd,10,0,0,0,0,0,0,2,0
Ramires,MF,Chelsea,23,2,4,6,2,0,0,4,0
Gastón Ramírez,FW,Southampton,1,0,0,0,0,0,0,0,0
Gastón Ramírez,FW,Hull City,22,1,2,3,1,0,0,1,1
Aaron Ramsey,MF,Arsenal,29,6,5,11,6,0,0,6,0
Harrison Reed,MF,Southampton,9,0,0,0,0,0,0,0,0
Steven Reid,MF,Burnley,6,0,0,0,0,0,0,1,0
Loïc Rémy,FW,QPR,2,0,0,0,0,0,0,0,0
Loïc Rémy,FW,Chelsea,19,7,0,7,7,0,0,0,0
Jazz Richards,MF,Swansea City,10,0,1,1,0,0,0,1,0
Kieran Richardson,MF,Aston Villa,22,0,1,1,0,0,0,2,1
Emmanuel Rivière,FW,Newcastle Utd,23,1,1,2,1,0,0,0,0
Andrew Robertson,MF,Hull City,24,0,2,2,0,0,0,7,0
Jack Rodwell,MF,Sunderland,23,3,0,3,3,0,0,5,0
Wayne Rooney,FW,Manchester Utd,33,12,5,17,11,1,2,5,1
Danny Rose,MF,Tottenham,28,3,5,8,3,0,0,7,0
Tomáš Rosický,MF,Arsenal,15,2,1,3,2,0,0,1,0
Wayne Routledge,FW,Swansea City,29,3,1,4,3,0,0,1,1
Yannick Sagbo,FW,Hull City,4,0,0,0,0,0,0,0,0
Diafra Sakho,FW,West Ham,23,10,2,12,10,0,0,2,0
Mohamed Salah,FW,Chelsea,3,0,0,0,0,0,0,0,0
Georgios Samaras,FW,West Brom,5,0,0,0,0,0,0,0,0
Alexis Sánchez,FW,Arsenal,35,16,8,24,16,0,1,4,0
Carlos Sánchez,MF,Aston Villa,28,1,0,1,1,0,0,7,1
Sandro,MF,QPR,17,1,0,1,1,0,0,6,0
Yaya Sanogo,FW,Arsenal,3,0,0,0,0,0,0,0,0
Yaya Sanogo,FW,Crystal Palace,10,0,0,0,0,0,0,1,0
Jeffrey Schlupp,FW,Leicester City,32,3,2,5,3,0,0,4,0
Morgan Schneiderlin,MF,Southampton,26,4,1,5,4,0,0,6,1
André Schürrle,FW,Chelsea,14,3,0,3,3,0,0,2,0
Ryan Seager,FW,Southampton,1,0,0,0,0,0,0,0,0
Stéphane Sessègnon,FW,West Brom,28,1,3,4,1,0,0,5,0
Luke Shaw,MF,Manchester Utd,16,0,0,0,0,0,0,2,1
Jonjo Shelvey,MF,Swansea City,31,3,5,8,2,1,1,9,1
Ollie Shenton,MF,Stoke City,1,0,0,0,0,0,0,0,0
Steve Sidwell,MF,Stoke City,12,0,0,0,0,0,0,3,0
Gylfi Sigurðsson,FW,Swansea City,32,7,10,17,7,0,0,2,0
David Silva,FW,Manchester City,32,12,7,19,12,0,0,8,0
Jerome Sinclair,FW,Liverpool,2,0,0,0,0,0,0,0,0
Scott Sinclair,FW,Aston Villa,9,1,0,1,1,0,0,0,0
Scott Sinclair,FW,Manchester City,2,0,0,0,0,0,0,0,0
Moussa Sissoko,MF,Newcastle Utd,34,4,2,6,4,0,0,9,2
Robert Snodgrass,FW,Hull City,1,0,0,0,0,0,0,0,0
Roberto Soldado,FW,Tottenham,24,1,1,2,1,0,1,1,0
Alexandre Song,MF,West Ham,28,0,3,3,0,0,0,4,0
Marvin Sordell,FW,Burnley,14,0,0,0,0,0,0,2,0
Benjamin Stambouli,MF,Tottenham,12,0,0,0,0,0,0,4,0
Raheem Sterling,FW,Liverpool,35,7,7,14,7,0,0,5,0
Daniel Sturridge,FW,Liverpool,12,4,1,5,4,0,0,0,0
Yun Suk-young,MF,QPR,23,0,0,0,0,0,0,4,0
Ki Sung-yueng,MF,Swansea City,33,8,1,9,8,0,0,4,0
Adel Taarabt,FW,QPR,7,0,0,0,0,0,0,0,0
Dušan Tadić,FW,Southampton,31,4,8,12,3,1,2,2,0
Matt Targett,MF,Southampton,6,0,0,0,0,0,0,0,0
Matthew Taylor,MF,Burnley,10,0,1,1,0,0,0,0,0
Neil Taylor,MF,Swansea City,34,0,2,2,0,0,0,9,0
Ryan Taylor,MF,Newcastle Utd,14,0,1,1,0,0,0,3,0
Gary Taylor-Fletcher,FW,Leicester City,1,0,0,0,0,0,0,0,0
Jerome Thomas,FW,Crystal Palace,1,0,0,0,0,0,0,0,0
Cheick Tioté,MF,Newcastle Utd,11,0,2,2,0,0,0,5,0
James Tomkins,MF,West Ham,22,1,3,4,1,0,0,6,0
Yaya Touré,MF,Manchester City,29,10,2,12,8,2,2,5,0
Andros Townsend,FW,Tottenham,17,2,2,4,1,1,1,2,0
Armand Traoré,MF,QPR,16,0,0,0,0,0,0,2,0
Kieran Trippier,MF,Burnley,38,0,4,4,0,0,0,2,0
Leonardo Ulloa,FW,Leicester City,37,11,3,14,9,2,2,3,0
Fredrik Ulvestad,MF,Burnley,2,0,0,0,0,0,0,1,0
Antonio Valencia,MF,Manchester Utd,32,0,3,3,0,0,0,4,0
Enner Valencia,FW,West Ham,32,4,3,7,4,0,0,2,0
Jamie Vardy,FW,Leicester City,34,5,8,13,5,0,0,5,0
Silvestre Varela,FW,West Brom,7,1,0,1,1,0,0,1,0
Eduardo Vargas,FW,QPR,21,3,2,5,3,0,0,1,0
Ricardo Vaz Tê,FW,West Ham,4,0,0,0,0,0,0,0,0
Sam Vokes,FW,Burnley,15,0,0,0,0,0,0,0,0
Haris Vučkić,FW,Newcastle Utd,1,0,0,0,0,0,0,0,0
Theo Walcott,FW,Arsenal,14,5,0,5,5,0,0,0,0
Kyle Walker,MF,Tottenham,15,0,0,0,0,0,0,3,0
Ross Wallace,FW,Burnley,15,1,0,1,1,0,0,2,0
Jonathan Walters,FW,Stoke City,32,8,4,12,8,0,0,5,0
Victor Wanyama,MF,Southampton,32,3,1,4,3,0,0,10,0
Joel Ward,MF,Crystal Palace,37,1,0,1,1,0,0,4,0
Stephen Ward,FW,Burnley,9,0,0,0,0,0,0,3,0
James Ward-Prowse,MF,Southampton,25,1,6,7,0,1,1,0,1
Andreas Weimann,FW,Aston Villa,31,3,2,5,3,0,0,5,0
Danny Welbeck,FW,Arsenal,25,4,4,8,4,0,0,3,0
Danny Welbeck,FW,Manchester Utd,2,0,0,0,0,0,0,0,0
Ashley Westwood,MF,Aston Villa,27,0,1,1,0,0,0,4,0
Glenn Whelan,MF,Stoke City,28,0,0,0,0,0,0,6,0
Connor Wickham,FW,Sunderland,36,5,1,6,5,0,0,8,0
Jonny Williams,FW,Crystal Palace,2,0,0,0,0,0,0,0,0
Willian,FW,Chelsea,36,2,3,5,2,0,0,3,0
Jack Wilshere,MF,Arsenal,14,2,1,3,2,0,0,4,0
James Wilson,FW,Manchester Utd,13,1,0,1,1,0,0,3,0
Marc Wilson,MF,Stoke City,27,0,0,0,0,0,0,5,1
Chris Wood,FW,Leicester City,7,1,0,1,1,0,0,0,0
Shaun Wright-Phillips,FW,QPR,4,0,0,0,0,0,0,0,0
Claudio Yacob,MF,West Brom,20,0,0,0,0,0,0,5,1
DeAndre Yedlin,MF,Tottenham,1,0,0,0,0,0,0,0,0
Ashley Young,FW,Manchester Utd,26,2,5,7,2,0,0,5,0
Pablo Zabaleta,MF,Manchester City,29,1,4,5,1,0,0,7,1
Wilfried Zaha,FW,Crystal Palace,31,4,2,6,4,0,0,1,0
Bobby Zamora,FW,QPR,31,3,4,7,3,0,0,4,0
Mauro Zárate,FW,West Ham,7,2,1,3,2,0,0,1,0
Mauro Zárate,FW,QPR,4,0,0,0,0,0,0,1,0
Filip Đuričić,FW,Southampton,9,0,0,0,0,0,0,1,0
