Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
Seydou Doumbia,FW,Newcastle Utd,3,0,0,0,0,0,0,0,0
Kieran Dowell,MF,Everton,2,0,0,0,0,0,0,0,0
Danny Drinkwater,MF,Leicester City,35,3,7,10,3,0,0,4,1
Nathan Dyer,FW,Swansea City,1,0,1,1,0,0,0,0,0
Nathan Dyer,FW,Leicester City,12,1,0,1,1,0,0,1,0
Éder,FW,Swansea City,13,0,0,0,0,0,0,0,0
Mohamed Elneny,MF,Arsenal,11,0,1,1,0,0,0,3,0
Emmanuel Emenike,FW,West Ham,13,0,0,0,0,0,0,0,0
Marvin Emnes,MF,Swansea City,2,0,0,0,0,0,0,0,0
Christian Eriksen,MF,Tottenham,35,6,13,19,6,0,0,2,0
Jonny Evans,MF,West Brom,30,1,1,2,1,0,0,4,0
Cesc Fàbregas,MF,Chelsea,37,5,7,12,3,2,2,5,0
Radamel Falcao,FW,Chelsea,10,1,0,1,1,0,0,1,0
Marouane Fellaini,MF,Manchester Utd,18,1,0,1,1,0,0,2,0
Leroy Fer,MF,Swansea City,11,0,2,2,0,0,0,2,0
Fernandinho,MF,Manchester City,33,2,2,4,2,0,0,8,0
Fernando,MF,Manchester City,24,2,0,2,2,0,0,4,0
Sam Field,MF,West Brom,1,0,0,0,0,0,0,0,0
Roberto Firmino,FW,Liverpool,31,10,7,17,10,0,0,1,0
Mathieu Flamini,MF,Arsenal,16,0,0,0,0,0,0,3,0
Darren Fletcher,MF,West Brom,38,1,3,4,1,0,0,3,0
Steven Fletcher,FW,Sunderland,16,4,0,4,4,0,0,0,0
Jay Fulton,MF,Swansea City,2,0,0,0,0,0,0,0,0
Cristian Gamboa,MF,West Brom,1,0,0,0,0,0,0,1,0
Idrissa Gana Gueye,MF,Aston Villa,35,0,1,1,0,0,0,10,0
Manu García,FW,Manchester City,1,0,0,0,0,0,0,0,0
Craig Gardner,MF,West Brom,34,3,3,6,3,0,1,5,0
Dwight Gayle,FW,Crystal Palace,16,3,0,3,3,0,0,2,1
Rudy Gestede,FW,Aston Villa,32,5,2,7,5,0,0,2,0
Kieran Gibbs,MF,Arsenal,15,1,0,1,1,0,0,0,0
Darron Gibson,MF,Everton,7,0,1,1,0,0,0,3,0
Carles Gil,FW,Aston Villa,23,2,0,2,2,0,0,3,0
Marco van Ginkel,MF,Stoke City,17,0,0,0,0,0,0,0,0
Olivier Giroud,FW,Arsenal,38,16,6,22,15,1,1,2,0
Serge Gnabry,FW,West Brom,1,0,0,0,0,0,0,0,0
Joe Gomez,MF,Liverpool,5,0,1,1,0,0,0,3,0
Jordi Gómez,MF,Sunderland,6,0,0,0,0,0,0,0,0
Bafétimbi Gomis,FW,Swansea City,33,6,0,6,5,1,1,0,0
Dan Gosling,MF,Bournemouth,34,3,1,4,3,0,0,6,0
Yoan Gouffran,MF,Newcastle Utd,8,0,0,0,0,0,0,0,0
Lewis Grabban,FW,Norwich City,6,1,0,1,1,0,0,0,0
Lewis Grabban,FW,Bournemouth,15,0,0,0,0,0,0,2,0
Max Gradel,MF,Bournemouth,14,1,2,3,1,0,0,1,0
Danny Graham,FW,Sunderland,10,0,0,0,0,0,0,0,0
Demarai Gray,MF,Leicester City,12,0,1,1,0,0,0,0,0
Jack Grealish,MF,Aston Villa,16,1,0,1,1,0,0,1,0
André Green,FW,Aston Villa,2,0,0,0,0,0,0,0,0
Rees Greenwood,MF,Sunderland,1,0,0,0,0,0,0,0,0
Adlène Guedioura,MF,Watford,18,0,2,2,0,0,0,2,0
Eden Hazard,MF,Chelsea,31,4,3,7,4,0,0,2,0
Jordan Henderson,MF,Liverpool,17,2,3,5,2,0,0,1,0
Rushian Hepburn-Murphy,FW,Aston Villa,1,0,0,0,0,0,0,0,0
Javier Hernández,FW,Manchester Utd,1,0,0,0,0,0,0,0,0
Ander Herrera,MF,Manchester Utd,27,3,2,5,2,1,1,4,0
Son Heung-min,MF,Tottenham,28,4,1,5,4,0,0,0,0
George Honeyman,FW,Sunderland,1,0,0,0,0,0,0,0,0
Wes Hoolahan,MF,Norwich City,30,4,8,12,3,1,1,1,0
Gary Hooper,FW,Norwich City,2,0,0,0,0,0,0,0,0
Jonny Howson,MF,Norwich City,36,3,4,7,3,0,0,7,0
Víctor Ibarbo,FW,Watford,4,0,0,0,0,0,0,0,0
Jordon Ibe,MF,Liverpool,27,1,2,3,1,0,0,0,0
Odion Ighalo,FW,Watford,37,15,3,18,15,0,0,4,0
Kelechi Iheanacho,FW,Manchester City,26,8,1,9,8,0,0,1,0
Giannelli Imbula,MF,Stoke City,14,2,0,2,2,0,0,4,0
Danny Ings,FW,Liverpool,6,2,0,2,2,0,0,1,0
Gökhan Inler,MF,Leicester City,5,0,0,0,0,0,0,0,0
Stephen Ireland,MF,Stoke City,13,0,1,1,0,0,0,2,0
Juan Iturbe,FW,Bournemouth,2,0,0,0,0,0,0,0,0
Alex Iwobi,MF,Arsenal,13,2,2,4,2,0,0,0,0
Adnan Januzaj,MF,Manchester Utd,5,1,0,1,1,0,0,1,0
Matthew Jarvis,MF,Norwich City,19,1,1,2,1,0,0,0,0
Matthew Jarvis,MF,West Ham,3,0,0,0,0,0,0,0,0
Mile Jedinak,MF,Crystal Palace,27,0,0,0,0,0,0,6,0
Nikica Jelavić,FW,West Ham,13,1,2,3,1,0,0,1,0
Cameron Jerome,FW,Norwich City,34,3,2,5,3,0,0,2,0
Adam Johnson,MF,Sunderland,19,2,5,7,1,1,1,3,0
Bradley Johnson,MF,Norwich City,4,0,0,0,0,0,0,0,0
Siem de Jong,MF,Newcastle Utd,18,0,1,1,0,0,0,0,0
Joselu,FW,Stoke City,22,4,1,5,4,0,0,0,0
Juanmi,FW,Southampton,12,0,0,0,0,0,0,0,0
Sullay Kaikai,FW,Crystal Palace,1,0,0,0,0,0,0,0,0
Harry Kane,FW,Tottenham,38,25,1,26,20,5,5,5,0
N'Golo Kanté,MF,Leicester City,37,1,4,5,1,0,0,3,0
Will Keane,FW,Manchester Utd,1,0,0,0,0,0,0,0,0
Kenedy,MF,Chelsea,14,1,0,1,1,0,0,0,0
Jonjoe Kenny,FW,Everton,1,0,0,0,0,0,0,0,0
Yann Kermorgant,FW,Bournemouth,7,0,0,0,0,0,0,0,0
Wahbi Khazri,MF,Sunderland,14,2,1,3,2,0,0,3,0
Andy King,MF,Leicester City,25,2,1,3,2,0,0,2,0
Joshua King,FW,Bournemouth,31,6,2,8,6,0,0,1,0
Jan Kirchhoff,MF,Sunderland,15,0,0,0,0,0,0,0,0
Arouna Koné,MF,Everton,25,5,4,9,5,0,0,1,0
Cheikhou Kouyaté,MF,West Ham,34,5,2,7,5,0,0,5,1
Libor Kozák,FW,Aston Villa,4,0,0,0,0,0,0,0,0
Andrej Kramarić,FW,Leicester City,2,0,0,0,0,0,0,0,0
Bojan Krkić,MF,Stoke City,27,7,1,8,5,2,2,2,0
Kyle Lafferty,FW,Norwich City,1,0,0,0,0,0,0,0,0
Adam Lallana,MF,Liverpool,30,4,6,10,4,0,0,2,0
Rickie Lambert,FW,West Brom,19,1,1,2,0,1,1,2,0
Érik Lamela,MF,Tottenham,34,5,9,14,5,0,0,9,0
Manuel Lanzini,MF,West Ham,26,6,2,8,6,0,0,3,0
Sebastian Larsson,MF,Sunderland,18,0,1,1,0,0,0,2,0
Miguel Layún,MF,Watford,3,1,0,1,1,0,0,0,0
Joe Ledley,MF,Crystal Palace,19,1,0,1,1,0,0,1,0
Lucas Leiva,MF,Liverpool,27,0,1,1,0,0,0,8,0
Jonathan Leko,MF,West Brom,5,0,1,1,0,0,0,0,0
Aaron Lennon,MF,Everton,25,5,0,5,5,0,0,1,0
Jeremain Lens,MF,Sunderland,20,3,3,6,3,0,0,4,1
Jesse Lingard,MF,Manchester Utd,25,4,1,5,4,0,0,4,0
Ruben Loftus-Cheek,MF,Chelsea,13,1,0,1,1,0,0,0,0
Shane Long,FW,Southampton,28,10,4,14,10,0,0,2,0
Donald Love,MF,Manchester Utd,1,0,0,0,0,0,0,0,0
Romelu Lukaku,FW,Everton,37,18,6,24,17,1,2,3,0
Jordan Lyden,MF,Aston Villa,4,0,0,0,0,0,0,0,0
Yann M'Vila,MF,Sunderland,37,1,4,5,1,0,0,1,0
Shaun MacDonald,MF,Bournemouth,3,0,0,0,0,0,0,0,0
Riyad Mahrez,MF,Leicester City,37,17,11,28,13,4,6,1,0
Modibo Maïga,FW,West Ham,3,1,0,1,1,0,0,0,0
Sadio Mané,MF,Southampton,37,11,6,17,11,0,1,5,2
José Manuel Jurado,MF,Watford,27,0,0,0,0,0,0,3,0
Anthony Martial,MF,Manchester Utd,31,11,4,15,11,0,0,2,0
Ryan Mason,MF,Tottenham,22,1,0,1,1,0,0,3,0
Juan Mata,MF,Manchester Utd,38,6,5,11,5,1,1,5,1
Nemanja Matić,MF,Chelsea,33,2,2,4,2,0,0,5,1
Adam Matthews,MF,Sunderland,1,0,0,0,0,0,0,0,0
Dieumerci Mbokani,FW,Norwich City,29,7,1,8,7,0,0,0,0
James McArthur,MF,Crystal Palace,28,2,2,4,2,0,0,5,0
James McCarthy,MF,Everton,29,2,2,4,2,0,0,6,1
James McClean,MF,West Brom,35,2,2,4,2,0,0,7,1
Callum McManaman,MF,West Brom,12,0,1,1,0,0,0,2,0
Memphis,MF,Manchester Utd,29,2,0,2,2,0,0,2,0
James Milner,MF,Liverpool,28,5,11,16,4,1,1,10,1
Kevin Mirallas,MF,Everton,23,4,2,6,4,0,0,1,2
Aleksandar Mitrović,FW,Newcastle Utd,34,9,4,13,7,2,2,4,2
Jefferson Montero,MF,Swansea City,23,0,2,2,0,0,0,0,0
James Morrison,MF,West Brom,18,3,3,6,3,0,1,3,0
Victor Moses,MF,West Ham,21,1,2,3,1,0,0,0,0
Youssouf Mulumbu,MF,Norwich City,7,0,0,0,0,0,0,1,0
Glenn Murray,FW,Crystal Palace,2,0,0,0,0,0,0,0,0
Glenn Murray,FW,Bournemouth,19,3,0,3,3,0,1,2,0
Jordon Mutch,MF,Crystal Palace,20,0,0,0,0,0,0,0,0
Dame N'Doye,MF,Sunderland,11,1,0,1,1,0,0,2,0
Clinton N'Jie,FW,Tottenham,8,0,1,1,0,0,0,0,0
Charles N'Zogbia,FW,Aston Villa,2,0,0,0,0,0,0,0,0
Steven Naismith,MF,Norwich City,13,1,1,2,1,0,0,2,0
Steven Naismith,MF,Everton,10,3,1,4,3,0,0,1,0
Samir Nasri,MF,Manchester City,12,2,2,4,2,0,0,3,0
Jesús Navas,MF,Manchester City,34,0,7,7,0,0,0,1,0
Oumar Niasse,MF,Everton,5,0,0,0,0,0,0,0,0
Mark Noble,MF,West Ham,37,7,4,11,4,3,3,8,1
Kevin Nolan,MF,West Ham,2,0,0,0,0,0,0,0,0
Eunan O'Kane,MF,Bournemouth,16,0,1,1,0,0,0,2,0
Gary O'Neil,MF,Norwich City,27,0,0,0,0,0,0,7,1
Gabriel Obertan,MF,Newcastle Utd,5,0,1,1,0,0,0,1,0
John Obi Mikel,MF,Chelsea,25,0,1,1,0,0,0,6,0
Pedro Obiang,MF,West Ham,24,0,1,1,0,0,0,2,0
Peter Odemwingie,FW,Stoke City,5,0,0,0,0,0,0,0,0
Vadis Odjidja-Ofoe,MF,Norwich City,10,0,2,2,0,0,0,2,0
Sheyi Ojo,MF,Liverpool,8,0,3,3,0,0,0,0,0
Shinji Okazaki,FW,Leicester City,36,5,0,5,5,0,0,1,0
Josh Onomah,FW,Tottenham,8,0,0,0,0,0,0,0,0
Divock Origi,FW,Liverpool,16,5,1,6,5,0,0,0,0
Oscar,MF,Chelsea,27,3,3,6,2,1,2,4,0
Leon Osman,MF,Everton,9,0,0,0,0,0,0,0,0
Obbi Oulare,FW,Watford,2,0,0,0,0,0,0,0,0
Reece Oxford,MF,West Ham,7,0,0,0,0,0,0,0,0
Alex Oxlade-Chamberlain,MF,Arsenal,22,1,0,1,1,0,0,0,0
Mesut Özil,MF,Arsenal,35,6,19,25,6,0,0,4,0
Alberto Paloschi,FW,Swansea City,10,2,0,2,2,0,0,2,0
Alexandre Pato,FW,Chelsea,2,1,0,1,0,1,1,0,0
Dimitri Payet,FW,West Ham,30,9,12,21,9,0,0,3,0
Pedro,MF,Chelsea,29,7,3,10,7,0,0,3,0
Graziano Pellè,FW,Southampton,30,11,6,17,11,0,0,6,0
Andreas Pereira,MF,Manchester Utd,4,0,0,0,0,0,0,2,0
Ayoze Pérez,MF,Newcastle Utd,34,6,2,8,6,0,0,4,0
Steven Pienaar,MF,Everton,4,0,0,0,0,0,0,0,0
Sébastien Pocognoli,MF,West Brom,1,0,1,1,0,0,0,0,0
Nick Powell,FW,Manchester Utd,1,0,0,0,0,0,0,0,0
Alex Pritchard,FW,Tottenham,1,0,0,0,0,0,0,0,0
Alex Pritchard,FW,West Brom,2,0,0,0,0,0,0,0,0
Marc Pugh,MF,Bournemouth,26,3,2,5,3,0,0,1,0
Jason Puncheon,MF,Crystal Palace,31,2,3,5,2,0,0,3,0
Ramires,MF,Chelsea,12,2,0,2,2,0,0,1,0
Gastón Ramírez,FW,Southampton,3,0,1,1,0,0,0,0,0
Aaron Ramsey,MF,Arsenal,31,5,4,9,5,0,0,4,0
Tokelo Rantie,FW,Bournemouth,3,0,0,0,0,0,0,0,0
Marcus Rashford,FW,Manchester Utd,11,5,2,7,5,0,0,0,0
Nathan Redmond,MF,Norwich City,35,6,3,9,6,0,0,0,0
Harrison Reed,MF,Southampton,1,0,0,0,0,0,0,0,0
Loïc Rémy,FW,Chelsea,13,1,0,1,1,0,0,0,0
Kieran Richardson,MF,Aston Villa,11,0,1,1,0,0,0,4,0
Matt Ritchie,MF,Bournemouth,37,4,6,10,4,0,0,5,0
Emmanuel Rivière,FW,Newcastle Utd,3,0,0,0,0,0,0,0,0
Patrick Roberts,FW,Manchester City,1,0,0,0,0,0,0,0,0
Tyler Roberts,FW,West Brom,1,0,0,0,0,0,0,1,0
Jay Rodriguez,MF,Southampton,12,0,0,0,0,0,0,1,0
Jack Rodwell,MF,Sunderland,22,1,0,1,1,0,0,5,0
Oriol Romeu,MF,Southampton,29,1,0,1,1,0,0,7,0
Salomón Rondón,FW,West Brom,34,9,2,11,9,0,0,1,1
Wayne Rooney,FW,Manchester Utd,28,8,6,14,7,1,1,4,0
Jordan Rossiter,MF,Liverpool,1,0,0,0,0,0,0,0,0
Wayne Routledge,MF,Swansea City,28,2,1,3,2,0,0,3,0
Henri Saivet,MF,Newcastle Utd,4,0,0,0,0,0,0,0,0
Diafra Sakho,FW,West Ham,21,5,1,6,5,0,0,3,0
Bakary Sako,MF,Crystal Palace,20,2,1,3,2,0,0,1,0
Alexis Sánchez,MF,Arsenal,30,13,4,17,13,0,0,1,0
Carlos Sánchez,MF,Aston Villa,20,0,0,0,0,0,0,3,0
Sandro,MF,West Brom,12,0,0,0,0,0,0,0,0
Jeffrey Schlupp,MF,Leicester City,24,1,2,3,1,0,0,4,0
Morgan Schneiderlin,MF,Manchester Utd,29,1,0,1,1,0,0,3,0
Bastian Schweinsteiger,MF,Manchester Utd,18,1,0,1,1,0,0,3,0
Stéphane Sessègnon,MF,West Brom,25,2,2,4,2,0,0,1,0
Xherdan Shaqiri,MF,Stoke City,27,3,6,9,3,0,0,3,0
Jonjo Shelvey,MF,Newcastle Utd,15,0,3,3,0,0,0,3,0
Jonjo Shelvey,MF,Swansea City,16,1,2,3,0,1,1,5,0
Steve Sidwell,MF,Stoke City,1,0,0,0,0,0,0,0,0
Gylfi Sigurðsson,MF,Swansea City,36,11,3,14,8,3,3,6,0
David Silva,MF,Manchester City,24,2,11,13,2,0,0,1,0
Scott Sinclair,FW,Aston Villa,27,2,0,2,1,1,1,0,0
Moussa Sissoko,MF,Newcastle Utd,37,1,7,8,1,0,0,3,0
Cédric Soares,MF,Southampton,24,0,2,2,0,0,0,3,0
Alexandre Song,MF,West Ham,12,0,0,0,0,0,0,1,0
Junior Stanislas,MF,Bournemouth,21,3,2,5,3,0,0,1,0
Raheem Sterling,MF,Manchester City,31,6,2,8,6,0,0,1,0
Jamie Sterry,MF,Newcastle Utd,1,0,0,0,0,0,0,0,0
Kevin Stewart,MF,Liverpool,7,0,0,0,0,0,0,1,0
Daniel Sturridge,FW,Liverpool,14,8,1,9,8,0,0,0,0
Mario Suárez,MF,Watford,15,0,0,0,0,0,0,2,0
Ki Sung-yueng,MF,Swansea City,28,2,1,3,2,0,0,4,0
Andrew Surman,MF,Bournemouth,38,0,3,3,0,0,0,4,0
Dušan Tadić,MF,Southampton,34,8,12,20,7,1,1,2,0
Matt Targett,MF,Southampton,14,0,1,1,0,0,0,1,0
Alexander Tettey,MF,Norwich City,23,2,0,2,2,0,0,10,0
Florian Thauvin,MF,Newcastle Utd,13,0,0,0,0,0,0,1,0
Cheick Tioté,MF,Newcastle Utd,20,0,0,0,0,0,0,5,0
Ola Toivonen,MF,Sunderland,12,0,2,2,0,0,0,1,0
Lee Tomlin,MF,Bournemouth,6,0,0,0,0,0,0,1,0
Kevin Toner,MF,Aston Villa,4,0,1,1,0,0,0,0,0
Ivan Toney,FW,Newcastle Utd,2,0,0,0,0,0,0,0,0
Yaya Touré,MF,Manchester City,32,6,5,11,5,1,1,3,0
Andros Townsend,FW,Tottenham,3,0,0,0,0,0,0,0,0
Andros Townsend,MF,Newcastle Utd,13,4,2,6,4,0,0,0,0
Adama Traoré,FW,Aston Villa,10,0,1,1,0,0,0,1,0
Bertrand Traoré,FW,Chelsea,10,2,1,3,2,0,0,0,0
Leonardo Ulloa,FW,Leicester City,29,6,1,7,5,1,1,0,0
Enner Valencia,FW,West Ham,19,4,2,6,4,0,0,1,0
Jamie Vardy,FW,Leicester City,36,24,6,30,19,5,6,6,1
Jordan Veretout,MF,Aston Villa,25,0,5,5,0,0,0,4,0
Theo Walcott,MF,Arsenal,28,5,2,7,5,0,0,0,0
Jonathan Walters,MF,Stoke City,27,5,3,8,5,0,0,1,0
Victor Wanyama,MF,Southampton,30,1,1,2,1,0,0,6,3
James Ward-Prowse,MF,Southampton,33,2,4,6,1,1,1,5,0
Duncan Watmore,MF,Sunderland,23,3,1,4,3,0,0,0,0
Ben Watson,MF,Watford,35,2,0,2,2,0,0,5,0
James Weir,MF,Manchester Utd,1,0,0,0,0,0,0,0,0
Danny Welbeck,FW,Arsenal,11,4,2,6,4,0,0,1,0
Ashley Westwood,MF,Aston Villa,32,2,2,4,2,0,0,6,0
Glenn Whelan,MF,Stoke City,37,0,1,1,0,0,0,6,0
Connor Wickham,FW,Crystal Palace,21,5,3,8,4,1,1,1,0
Georginio Wijnaldum,MF,Newcastle Utd,38,11,5,16,10,1,1,1,0
Jonny Williams,FW,Crystal Palace,1,0,0,0,0,0,0,0,0
Willian,MF,Chelsea,35,5,6,11,5,0,0,5,0
Jack Wilshere,MF,Arsenal,3,0,0,0,0,0,0,0,0
Callum Wilson,FW,Bournemouth,13,5,0,5,4,1,1,0,0
James Wilson,FW,Manchester Utd,1,0,0,0,0,0,0,0,0
Claudio Yacob,MF,West Brom,34,0,1,1,0,0,0,9,0
DeAndre Yedlin,MF,Sunderland,23,0,1,1,0,0,0,2,0
Maya Yoshida,MF,Southampton,20,1,0,1,1,0,0,0,0
Ashley Young,MF,Manchester Utd,18,1,2,3,1,0,0,5,0
Wilfried Zaha,MF,Crystal Palace,34,2,1,3,2,0,0,5,0
Mauro Zárate,MF,West Ham,15,3,0,3,3,0,0,1,0
