Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
David Bentley,MF,Tottenham,15,1,1,2,1,0,0,1,0
Dimitar Berbatov,FW,Manchester Utd,33,12,5,17,12,0,0,1,0
André Bikey,MF,Burnley,28,1,0,1,1,0,0,5,0
Diniyar Bilyaletdinov,MF,Everton,23,6,1,7,6,0,0,1,1
Mame Biram Diouf,FW,Manchester Utd,5,1,0,1,1,0,0,1,0
Robbie Blake,FW,Burnley,31,2,3,5,2,0,0,1,0
Luís Boa Morte,FW,West Ham,1,1,0,1,1,0,0,1,0
George Boateng,MF,Hull City,29,1,1,2,1,0,0,5,2
Kevin-Prince Boateng,FW,Portsmouth,22,3,2,5,2,1,2,7,0
Fabio Borini,FW,Chelsea,4,0,0,0,0,0,0,0,0
Papa Bouba Diop,MF,Portsmouth,12,0,0,0,0,0,0,1,0
Lee Bowyer,MF,Birmingham City,35,5,2,7,5,0,0,8,0
Michael Brown,MF,Portsmouth,24,2,4,6,2,0,0,6,1
Michael Brown,MF,Wigan Athletic,2,0,0,0,0,0,0,0,0
Jimmy Bullard,MF,Hull City,14,4,0,4,0,4,5,0,0
Tim Cahill,FW,Everton,33,8,4,12,8,0,0,8,0
Tom Cairney,MF,Hull City,11,1,0,1,1,0,0,1,0
Gary Caldwell,MF,Wigan Athletic,16,2,0,2,2,0,0,3,2
Fraizer Campbell,FW,Sunderland,31,4,4,8,4,0,0,3,0
Sol Campbell,FW,Arsenal,11,0,0,0,0,0,0,3,0
Lorik Cana,MF,Sunderland,31,0,1,1,0,0,0,10,1
John Carew,FW,Aston Villa,33,10,3,13,9,1,2,2,0
Jamie Carragher,MF,Liverpool,37,0,0,0,0,0,0,7,1
Michael Carrick,MF,Manchester Utd,30,2,2,4,2,0,1,1,0
Lee Carsley,MF,Birmingham City,7,0,0,0,0,0,0,1,0
Segundo Castillo,MF,Wolves,8,0,0,0,0,0,0,1,0
Lee Cattermole,MF,Sunderland,22,0,3,3,0,0,0,9,1
Lee Chung-yong,FW,Bolton,34,4,3,7,4,0,0,4,0
Ciaran Clark,MF,Aston Villa,1,0,0,0,0,0,0,0,0
Tamir Cohen,MF,Bolton,27,3,3,6,3,0,0,7,1
Jack Colback,MF,Sunderland,1,0,0,0,0,0,0,2,1
Carlton Cole,FW,West Ham,30,10,3,13,9,1,1,3,0
Joe Cole,MF,Chelsea,26,2,5,7,2,0,0,2,0
Séamus Coleman,MF,Everton,3,0,1,1,0,0,0,0,0
Jack Collison,MF,West Ham,22,2,3,5,2,0,0,3,0
Jack Cork,MF,Burnley,11,1,3,4,1,0,0,1,0
Daniel Cousin,FW,Hull City,3,0,0,0,0,0,0,0,0
Jody Craddock,MF,Wolves,33,5,2,7,5,0,0,1,0
Richard Cresswell,FW,Stoke City,2,0,0,0,0,0,0,0,0
Peter Crouch,FW,Tottenham,38,8,6,14,8,0,0,1,0
Mark Cullen,FW,Hull City,3,1,0,1,1,0,0,0,0
Greg Cunningham,MF,Manchester City,2,0,0,0,0,0,0,0,0
Fabio Daprelà,MF,West Ham,7,0,0,0,0,0,0,2,0
Kevin Davies,FW,Bolton,37,7,7,14,6,1,1,9,0
Mark Davies,MF,Bolton,17,0,0,0,0,0,0,1,0
Simon Davies,MF,Fulham,17,0,2,2,0,0,0,1,0
Sean Davis,MF,Bolton,3,0,0,0,0,0,0,4,1
Deco,MF,Chelsea,19,2,2,4,2,0,0,4,0
Jermain Defoe,FW,Tottenham,34,18,4,22,17,1,2,3,1
Philipp Degen,FW,Liverpool,7,0,0,0,0,0,0,1,1
Rory Delap,MF,Stoke City,36,0,0,0,0,0,0,3,0
Nathan Delfouneso,FW,Aston Villa,9,1,0,1,1,0,0,0,0
Fabian Delph,MF,Aston Villa,8,0,0,0,0,0,0,3,0
Clint Dempsey,FW,Fulham,29,7,3,10,6,1,1,1,0
Denílson,MF,Arsenal,20,4,1,5,4,0,0,2,0
Franco Di Santo,FW,Blackburn,22,1,1,2,1,0,0,3,0
Abou Diaby,MF,Arsenal,29,6,3,9,6,0,0,2,0
Alessandro Diamanti,FW,West Ham,27,7,3,10,3,4,5,5,0
Mohamed Diamé,MF,Wigan Athletic,34,1,1,2,1,0,0,5,0
Salif Diao,MF,Stoke City,16,1,1,2,1,0,0,7,0
Kagisho Dikgacoi,MF,Fulham,12,0,0,0,0,0,0,1,1
Aruna Dindane,FW,Portsmouth,19,8,2,10,7,1,2,5,0
Landon Donovan,FW,Everton,10,2,3,5,2,0,0,1,0
Giovani dos Santos,FW,Tottenham,1,0,0,0,0,0,0,0,0
Andrea Dossena,MF,Liverpool,2,0,0,0,0,0,0,0,0
Stewart Downing,FW,Aston Villa,25,2,1,3,2,0,0,0,0
Kevin Doyle,FW,Wolves,34,9,1,10,8,1,1,4,0
Didier Drogba,FW,Chelsea,32,29,10,39,28,1,1,7,0
Damien Duff,FW,Fulham,32,6,3,9,6,0,0,2,0
David Dunn,MF,Blackburn,23,9,2,11,7,2,2,7,0
Kieron Dyer,MF,West Ham,10,0,1,1,0,0,0,0,0
Chris Eagles,MF,Burnley,34,2,3,5,2,0,0,2,0
Craig Eastmond,MF,Arsenal,4,0,0,0,0,0,0,0,0
Sylvan Ebanks-Blake,FW,Wolves,23,2,0,2,1,1,1,2,0
Emmanuel Eboué,MF,Arsenal,25,0,3,3,0,0,0,4,0
Nathan Eccleston,FW,Liverpool,1,0,0,0,0,0,0,0,0
David Edwards,MF,Wolves,20,1,0,1,1,0,0,3,0
Wade Elliott,MF,Burnley,38,4,4,8,4,0,0,5,0
David Elm,FW,Fulham,10,1,1,2,1,0,0,0,0
Johan Elmander,FW,Bolton,25,3,1,4,3,0,0,2,0
Brett Emerton,MF,Blackburn,24,0,1,1,0,0,0,2,0
Michael Essien,MF,Chelsea,14,3,0,3,3,0,0,2,0
Matthew Etherington,MF,Stoke City,34,5,8,13,4,1,1,1,0
Dickson Etuhu,MF,Fulham,20,0,0,0,0,0,0,3,0
Cesc Fàbregas,FW,Arsenal,27,15,13,28,12,3,4,5,0
Craig Fagan,FW,Hull City,25,2,2,4,1,1,1,7,1
Keith Fahey,MF,Birmingham City,34,0,2,2,0,0,0,2,0
Julien Faubert,FW,West Ham,33,1,3,4,1,0,0,6,0
Abdoulaye Faye,MF,Stoke City,31,2,0,2,2,0,0,5,2
Marouane Fellaini,MF,Everton,23,2,2,4,2,0,0,6,0
Barry Ferguson,MF,Birmingham City,37,0,0,0,0,0,0,8,1
Darren Fletcher,MF,Manchester Utd,30,4,5,9,4,0,0,6,1
Steven Fletcher,FW,Burnley,35,8,5,13,8,0,0,1,0
Caleb Folan,FW,Hull City,8,2,0,2,2,0,0,1,0
Kevin Foley,MF,Wolves,25,0,0,0,0,0,0,1,0
Danny Fox,MF,Burnley,14,1,1,2,1,0,0,3,0
Guillermo Franco,FW,West Ham,23,5,3,8,5,0,0,5,0
George Friend,MF,Wolves,1,0,0,0,0,0,0,0,0
Ricardo Fuller,FW,Stoke City,35,3,3,6,3,0,0,9,0
Paul Gallagher,FW,Blackburn,1,0,0,0,0,0,0,1,0
Morten Gamst Pedersen,FW,Blackburn,33,3,7,10,3,0,0,5,0
Richard Garcia,FW,Hull City,18,0,1,1,0,0,0,1,0
Craig Gardner,MF,Aston Villa,1,0,0,0,0,0,0,1,0
Craig Gardner,MF,Birmingham City,13,1,1,2,1,0,0,3,0
Ricardo Gardner,MF,Bolton,21,1,1,2,1,0,0,1,0
Geovanni,FW,Hull City,26,3,0,3,3,0,1,3,1
Zoltán Gera,MF,Fulham,27,2,3,5,2,0,0,2,0
Steven Gerrard,MF,Liverpool,33,9,7,16,7,2,2,6,0
Kamel Ghilas,FW,Hull City,13,1,1,2,1,0,0,0,0
Kieran Gibbs,MF,Arsenal,3,0,0,0,0,0,0,1,0
Darron Gibson,MF,Manchester Utd,15,2,2,4,2,0,0,2,0
Ryan Giggs,FW,Manchester Utd,25,5,9,14,3,2,2,0,0
Jordi Gómez,MF,Wigan Athletic,23,1,0,1,1,0,0,3,0
Dan Gosling,MF,Everton,11,2,0,2,2,0,0,0,0
Jonathan Greening,MF,Fulham,23,1,1,2,1,0,0,5,0
Vince Grella,MF,Blackburn,15,0,0,0,0,0,0,2,1
Adlène Guedioura,MF,Wolves,14,1,0,1,1,0,0,2,0
Fernando Guerrero,FW,Burnley,7,0,0,0,0,0,0,0,0
Eiður Guðjohnsen,FW,Tottenham,11,1,0,1,1,0,0,0,0
Joey Guðjónsson,MF,Burnley,10,0,0,0,0,0,0,1,0
El Hadji Diouf,FW,Blackburn,26,3,2,5,3,0,0,3,0
Greg Halford,FW,Wolves,15,0,0,0,0,0,0,2,0
Owen Hargreaves,MF,Manchester Utd,1,0,0,0,0,0,0,0,0
David Healy,FW,Sunderland,3,0,0,0,0,0,0,0,0
John Heitinga,MF,Everton,31,0,3,3,0,0,0,8,0
Bjørn Helge Riise,MF,Fulham,12,0,0,0,0,0,0,0,0
Jordan Henderson,MF,Sunderland,33,1,5,6,1,0,0,3,0
Karl Henry,MF,Wolves,34,0,0,0,0,0,0,6,1
Emile Heskey,FW,Aston Villa,31,3,2,5,3,0,0,2,0
Jan Vennegoor of Hesselink,FW,Hull City,31,3,2,5,3,0,0,0,0
Zavon Hines,FW,West Ham,13,1,0,1,1,0,0,3,0
Junior Hoilett,FW,Blackburn,23,0,0,0,0,0,0,0,0
Stuart Holden,MF,Bolton,2,0,0,0,0,0,0,0,0
Tom Huddlestone,MF,Tottenham,33,2,3,5,2,0,0,8,0
Richard Hughes,MF,Portsmouth,10,0,0,0,0,0,0,5,0
Stephen Hunt,FW,Hull City,27,6,4,10,5,1,1,4,0
Sam Hutchinson,MF,Chelsea,2,0,1,1,0,0,0,0,0
Abdisalam Ibrahim,MF,Manchester City,1,0,0,0,0,0,0,0,0
Ilan,FW,West Ham,11,4,0,4,4,0,0,0,0
Stephen Ireland,MF,Manchester City,22,2,2,4,2,0,0,0,0
Chris Iwelumo,FW,Wolves,15,0,0,0,0,0,0,0,0
Phil Jagielka,MF,Everton,12,0,0,0,0,0,0,0,0
Matthew Jarvis,MF,Wolves,34,3,3,6,3,0,0,3,0
Jermaine Jenas,MF,Tottenham,19,1,2,3,1,0,0,6,0
Cameron Jerome,FW,Birmingham City,32,11,3,14,11,0,0,5,0
Park Ji-sung,MF,Manchester Utd,17,3,1,4,3,0,0,0,0
Luis Jiménez,FW,West Ham,11,1,2,3,0,1,1,3,0
Jô,FW,Everton,15,0,1,1,0,0,0,0,0
Adam Johnson,MF,Manchester City,16,1,5,6,1,0,0,1,0
Andrew Johnson,FW,Fulham,8,0,1,1,0,0,0,0,0
Damien Johnson,MF,Birmingham City,1,0,0,0,0,0,0,0,0
Eddie Johnson,FW,Fulham,2,0,0,0,0,0,0,1,0
Michael Johnson,MF,Manchester City,1,0,0,0,0,0,0,0,0
David Jones,MF,Wolves,20,1,2,3,1,0,0,3,0
Kenwyne Jones,FW,Sunderland,32,9,3,12,8,1,1,1,1
Phil Jones,MF,Blackburn,9,0,0,0,0,0,0,0,0
Nigel de Jong,MF,Manchester City,34,0,0,0,0,0,0,7,0
Gaël Kakuta,FW,Chelsea,1,0,0,0,0,0,0,0,0
Nikola Kalinić,FW,Blackburn,26,2,1,3,2,0,0,2,0
Salomon Kalou,FW,Chelsea,23,5,3,8,5,0,0,2,0
Christian Kalvenes,MF,Burnley,6,0,0,0,0,0,0,0,0
Diomansy Kamara,FW,Fulham,9,1,0,1,1,0,0,1,0
Nwankwo Kanu,FW,Portsmouth,23,2,2,4,2,0,0,0,0
Olivier Kapo,FW,Wigan Athletic,1,0,0,0,0,0,0,0,0
Robbie Keane,FW,Tottenham,20,6,2,8,5,1,1,1,0
Martin Kelly,MF,Liverpool,1,0,0,0,0,0,0,0,0
Andy Keogh,FW,Wolves,13,1,1,2,1,0,0,4,0
Seol Ki-hyeon,FW,Fulham,2,0,0,0,0,0,0,0,0
Michael Kightly,FW,Wolves,9,0,0,0,0,0,0,3,0
Kevin Kilbane,MF,Hull City,21,1,1,2,1,0,0,2,0
Ledley King,MF,Tottenham,20,2,0,2,2,0,0,1,0
Marlon King,FW,Wigan Athletic,3,0,0,0,0,0,0,0,0
Dave Kitson,FW,Stoke City,18,3,1,4,3,0,0,1,0
Ivan Klasnić,FW,Bolton,27,8,1,9,8,0,0,4,0
Paul Konchesky,FW,Fulham,27,1,1,2,1,0,0,3,0
Jason Koumas,MF,Wigan Athletic,8,1,0,1,1,0,0,0,0
Radoslav Kováč,MF,West Ham,31,2,2,4,2,0,0,8,1
Niko Kranjčar,MF,Tottenham,24,6,6,12,6,0,0,3,0
Niko Kranjčar,MF,Portsmouth,4,0,0,0,0,0,0,0,0
Dirk Kuyt,FW,Liverpool,37,9,3,12,8,1,1,3,0
Frank Lampard,MF,Chelsea,36,22,14,36,12,10,11,0,0
Henri Lansbury,MF,Arsenal,1,0,0,0,0,0,0,0,0
Sebastian Larsson,MF,Birmingham City,33,4,2,6,4,0,0,3,0
Liam Lawrence,MF,Stoke City,25,1,2,3,1,0,0,0,0
Grant Leadbitter,MF,Sunderland,1,0,0,0,0,0,0,0,0
Lucas Leiva,MF,Liverpool,35,0,2,2,0,0,0,9,0
Aaron Lennon,FW,Tottenham,22,3,9,12,3,0,0,1,0
Amine Linganzi,MF,Blackburn,1,0,0,0,0,0,0,0,0
Jake Livermore,MF,Tottenham,1,0,0,0,0,0,0,0,0
Federico Macheda,FW,Manchester Utd,5,1,1,2,1,0,0,0,0
Stefan Maierhofer,FW,Wolves,8,1,0,1,1,0,0,1,1
Steed Malbranque,MF,Sunderland,31,0,5,5,0,0,0,3,0
Florent Malouda,FW,Chelsea,33,12,8,20,12,0,0,5,1
Michael Mancienne,MF,Wolves,30,0,0,0,0,0,0,6,0
Dean Marney,MF,Hull City,16,1,3,4,1,0,0,4,0
Marcelo Martins Moreno,FW,Wigan Athletic,12,0,1,1,0,0,0,0,0
Javier Mascherano,MF,Liverpool,34,0,0,0,0,0,0,10,2
Nemanja Matić,MF,Chelsea,2,0,0,0,0,0,0,0,0
Chris McCann,MF,Burnley,7,0,0,0,0,0,0,0,0
Gavin McCann,MF,Bolton,11,0,0,0,0,0,0,4,0
Benni McCarthy,FW,West Ham,5,0,0,0,0,0,0,0,0
Benni McCarthy,FW,Blackburn,14,1,3,4,1,0,0,2,0
James McCarthy,MF,Wigan Athletic,20,1,1,2,1,0,0,3,0
Kevin McDonald,MF,Burnley,26,1,1,2,1,0,0,5,0
James McFadden,FW,Birmingham City,36,5,3,8,3,2,3,5,0
Gary McSheffrey,FW,Birmingham City,5,0,0,0,0,0,0,1,0
Bernard Mendy,FW,Hull City,21,0,0,0,0,0,0,6,1
Fran Mérida,MF,Arsenal,4,1,0,1,1,0,0,0,0
David Meyler,MF,Sunderland,10,0,0,0,0,0,0,4,1
Míchel,MF,Birmingham City,9,0,1,1,0,0,0,1,0
Mido,FW,West Ham,9,0,0,0,0,0,1,2,0
Nenad Milijaš,MF,Wolves,19,2,3,5,2,0,0,1,0
James Milner,MF,Aston Villa,36,7,12,19,4,3,4,5,0
Luka Modrić,MF,Tottenham,25,3,3,6,3,0,0,2,0
Aaron Mokoena,MF,Portsmouth,23,0,0,0,0,0,0,7,0
Victor Moses,FW,Wigan Athletic,14,1,3,4,1,0,0,0,0
Louis Moult,FW,Stoke City,1,0,0,0,0,0,0,0,0
Fabrice Muamba,MF,Bolton,36,1,0,1,1,0,0,11,0
Geoffrey Mujangi Bia,MF,Wolves,3,0,0,0,0,0,0,0,0
Hayden Mullins,MF,Portsmouth,18,0,0,0,0,0,0,3,0
Danny Murphy,MF,Fulham,25,5,0,5,2,3,3,5,0
Daryl Murphy,FW,Sunderland,3,0,0,0,0,0,0,0,0
Riga Mustapha,FW,Bolton,1,0,0,0,0,0,0,0,0
David N'Gog,FW,Liverpool,24,5,0,5,5,0,0,1,0
Charles N'Zogbia,FW,Wigan Athletic,36,5,6,11,5,0,0,7,0
Nani,FW,Manchester Utd,23,3,6,9,3,0,0,1,1
Samir Nasri,FW,Arsenal,26,2,4,6,2,0,0,2,0
Phil Neville,MF,Everton,23,0,1,1,0,0,0,1,0
Erik Nevland,FW,Fulham,23,3,4,7,3,0,0,2,0
Frédéric Nimani,FW,Burnley,2,0,0,0,0,0,0,1,0
Alex Nimely,FW,Manchester City,1,0,0,0,0,0,0,0,0
Mark Noble,MF,West Ham,27,2,4,6,1,1,1,7,1
Frank Nouble,FW,West Ham,8,0,0,0,0,0,0,0,0
David Nugent,FW,Portsmouth,3,0,0,0,0,0,0,0,0
David Nugent,FW,Burnley,30,6,2,8,6,0,0,0,0
Steven Nzonzi,MF,Blackburn,33,2,0,2,2,0,0,6,0
Garry O'Connor,FW,Birmingham City,10,1,0,1,1,0,0,2,0
Jamie O'Hara,MF,Tottenham,2,0,0,0,0,0,0,0,0
Jamie O'Hara,MF,Portsmouth,26,2,4,6,2,0,1,8,0
Jay O'Shea,MF,Birmingham City,1,0,0,0,0,0,0,0,0
John O'Shea,MF,Manchester Utd,15,1,1,2,1,0,0,0,0
Gabriel Obertan,FW,Manchester Utd,7,0,0,0,0,0,0,0,0
John Obi Mikel,MF,Chelsea,25,0,1,1,0,0,0,3,0
Stefano Okaka,FW,Fulham,11,2,0,2,2,0,0,1,0
Seyi Olofinjana,MF,Hull City,19,1,0,1,1,0,0,3,0
Martin Olsson,MF,Blackburn,21,0,0,0,0,0,0,1,0
Leon Osman,MF,Everton,26,2,1,3,2,0,0,3,0
Michael Owen,FW,Manchester Utd,19,3,0,3,3,0,0,0,0
Quincy Owusu-Abeyie,FW,Portsmouth,10,0,0,0,0,0,0,0,0
Daniel Pacheco,FW,Liverpool,4,0,0,0,0,0,0,0,0
John Paintsil,MF,Fulham,22,0,1,1,0,0,0,5,0
Wilson Palacios,MF,Tottenham,33,1,1,2,1,0,0,8,0
Scott Parker,MF,West Ham,31,2,3,5,2,0,0,10,1
Martin Paterson,FW,Burnley,23,4,2,6,4,0,0,2,0
Roman Pavlyuchenko,FW,Tottenham,16,5,2,7,5,0,0,1,0
Robin van Persie,FW,Arsenal,16,9,7,16,9,0,0,3,0
Martin Petrov,FW,Manchester City,16,4,3,7,4,0,0,0,0
Stiliyan Petrov,MF,Aston Villa,37,0,1,1,0,0,0,10,0
Kevin Phillips,FW,Birmingham City,19,4,0,4,4,0,0,0,0
Steven Pienaar,MF,Everton,30,4,3,7,4,0,0,9,1
Frédéric Piquionne,FW,Portsmouth,34,5,2,7,5,0,0,2,0
Danny Pugh,MF,Stoke City,7,1,0,1,1,0,0,0,0
Rafael,MF,Manchester Utd,8,1,1,2,1,0,0,2,0
Aaron Ramsey,MF,Arsenal,18,3,3,6,3,0,0,0,0
Andy Reid,MF,Sunderland,21,2,6,8,2,0,0,2,0
Steven Reid,MF,Blackburn,4,0,0,0,0,0,0,1,0
Nigel Reo-Coker,MF,Aston Villa,10,0,0,0,0,0,0,1,0
Kieran Richardson,MF,Sunderland,29,1,1,2,1,0,0,9,1
Albert Riera,FW,Liverpool,12,0,3,3,0,0,0,0,0
Matt Ritchie,MF,Portsmouth,2,0,0,0,0,0,0,0,0
Jason Roberts,FW,Blackburn,29,5,3,8,5,0,0,1,0
Robinho,FW,Manchester City,10,0,3,3,0,0,0,0,0
Hugo Rodallega,FW,Wigan Athletic,38,10,4,14,9,1,2,6,0
Maxi Rodríguez,FW,Liverpool,17,1,3,4,1,0,0,1,0
Jack Rodwell,MF,Everton,26,2,1,3,2,0,0,4,0
Wayne Rooney,FW,Manchester Utd,32,26,3,29,22,4,5,6,0
Danny Rose,MF,Tottenham,1,1,0,1,1,0,0,0,0
Tomáš Rosický,MF,Arsenal,25,3,4,7,3,0,0,1,0
Louis Saha,FW,Everton,33,13,1,14,11,2,2,2,0
Jlloyd Samuel,MF,Bolton,13,0,0,0,0,0,0,4,1
Tuncay Şanlı,FW,Stoke City,30,4,2,6,4,0,0,2,0
Roque Santa Cruz,FW,Manchester City,19,3,0,3,3,0,0,1,0
Paul Scharner,MF,Wigan Athletic,38,4,3,7,4,0,0,7,0
Paul Scholes,MF,Manchester Utd,28,3,3,6,3,0,0,9,1
Jason Scotland,FW,Wigan Athletic,32,1,2,3,1,0,0,1,0
Freddie Sears,FW,West Ham,1,0,0,0,0,0,0,0,0
Andriy Shevchenko,FW,Chelsea,1,0,0,0,0,0,0,0,0
Nicky Shorey,MF,Aston Villa,3,0,1,1,0,0,0,0,0
Nicky Shorey,MF,Fulham,9,0,0,0,0,0,0,1,0
Mamady Sidibé,FW,Stoke City,24,2,1,3,2,0,0,0,0
Steve Sidwell,MF,Aston Villa,25,0,1,1,0,0,0,3,0
Eduardo da Silva,FW,Arsenal,24,4,4,8,4,0,0,0,0
Scott Sinclair,FW,Wigan Athletic,18,1,0,1,1,0,0,0,0
Tommy Smith,FW,Portsmouth,16,1,1,2,1,0,0,0,0
Alexandre Song,MF,Arsenal,26,1,1,2,1,0,0,10,0
Jay Spearing,MF,Liverpool,3,0,0,0,0,0,0,0,0
Jonathan Spector,MF,West Ham,27,0,0,0,0,0,0,2,0
Junior Stanislas,FW,West Ham,26,2,2,4,2,0,0,2,0
Daniel Sturridge,FW,Chelsea,13,1,0,1,1,0,0,0,0
Andrew Surman,MF,Wolves,7,0,0,0,0,0,0,0,0
Teemu Tainio,MF,Birmingham City,6,0,0,0,0,0,0,0,0
Matthew Taylor,MF,Bolton,37,8,1,9,5,3,3,2,0
Carlos Tevez,FW,Manchester City,35,23,7,30,18,5,5,6,0
Hendry Thomas,MF,Wigan Athletic,31,0,0,0,0,0,0,8,1
Steven Thompson,FW,Burnley,20,4,0,4,4,0,0,1,0
James Tomkins,MF,West Ham,23,0,0,0,0,0,0,0,0
Fernando Torres,FW,Liverpool,22,18,3,21,18,0,0,5,0
Armand Traoré,MF,Arsenal,9,0,0,0,0,0,0,2,0
John Utaka,FW,Portsmouth,18,1,2,3,1,0,0,1,0
Antonio Valencia,MF,Manchester Utd,34,5,7,12,5,0,0,3,0
Anthony Vanden Borre,MF,Portsmouth,19,0,2,2,0,0,0,2,1
James Vaughan,FW,Everton,8,1,0,1,1,0,0,0,0
Carlos Vela,FW,Arsenal,11,1,0,1,1,0,0,0,0
Patrick Vieira,MF,Manchester City,13,1,1,2,1,0,0,2,0
Sam Vokes,FW,Wolves,5,0,0,0,0,0,0,0,0
Andriy Voronin,FW,Liverpool,8,0,1,1,0,0,0,0,0
Theo Walcott,FW,Arsenal,23,3,2,5,3,0,0,0,0
Kyle Walker,MF,Tottenham,2,0,0,0,0,0,0,0,0
Danny Ward,FW,Bolton,2,0,0,0,0,0,0,0,0
Joel Ward,MF,Portsmouth,3,0,0,0,0,0,0,0,0
Stephen Ward,FW,Wolves,22,0,1,1,0,0,0,4,1
Ben Watson,MF,Wigan Athletic,5,1,0,1,1,0,0,0,0
Danny Webber,FW,Portsmouth,17,1,1,2,1,0,0,1,0
Vladimír Weiss,FW,Bolton,13,0,3,3,0,0,0,0,0
Danny Welbeck,FW,Manchester Utd,5,0,0,0,0,0,0,0,0
Glenn Whelan,MF,Stoke City,33,2,2,4,2,0,0,9,0
Dean Whitehead,MF,Stoke City,36,0,0,0,0,0,0,9,1
Jack Wilshere,MF,Arsenal,1,0,0,0,0,0,0,0,0
Jack Wilshere,MF,Bolton,14,1,1,2,1,0,0,3,0
Marc Wilson,MF,Portsmouth,28,0,1,1,0,0,0,2,0
Cho Won-hee,MF,Wigan Athletic,4,0,0,0,0,0,0,0,0
Shaun Wright-Phillips,FW,Manchester City,30,4,7,11,4,0,0,2,0
Hassan Yebda,MF,Portsmouth,18,2,0,2,1,1,1,2,0
Ashley Young,FW,Aston Villa,37,5,7,12,4,1,2,6,0
Pablo Zabaleta,MF,Manchester City,27,0,1,1,0,0,0,9,1
Amr Zaki,FW,Hull City,6,0,0,0,0,0,0,0,0
Bobby Zamora,FW,Fulham,27,8,4,12,8,0,0,3,0
Kamil Zayatte,MF,Hull City,23,2,1,3,2,0,0,3,0
Boudewijn Zenden,FW,Sunderland,20,2,0,2,2,0,0,1,0
Nabil El Zhar,FW,Liverpool,3,0,0,0,0,0,0,0,0
Yuri Zhirkov,MF,Chelsea,17,0,2,2,0,0,0,4,0
