Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
Jermain Defoe,FW,Tottenham,36,9,5,14,9,0,1,3,0
Rory Delap,MF,Sunderland,6,1,0,1,1,0,0,2,0
Andy van der Meyde,FW,Everton,10,0,3,3,0,0,0,1,1
Abou Diaby,MF,Arsenal,12,1,1,2,1,0,0,2,0
Salif Diao,MF,Portsmouth,11,0,0,0,0,0,0,3,0
Lassana Diarra,MF,Chelsea,3,0,0,0,0,0,0,0,0
Paul Dickov,FW,Blackburn,21,5,0,5,3,2,2,6,1
Eric Djemba-Djemba,MF,Aston Villa,3,0,0,0,0,0,0,0,0
Martin Djetou,MF,Bolton,3,0,0,0,0,0,0,0,0
Doriva,MF,Middlesbrough,27,0,0,0,0,0,0,5,1
Stewart Downing,FW,Middlesbrough,12,1,4,5,1,0,0,0,0
Didier Drogba,FW,Chelsea,29,12,11,23,12,0,0,7,0
Damien Duff,FW,Chelsea,28,3,4,7,3,0,0,3,0
David Dunn,MF,Birmingham City,15,2,1,3,2,0,0,0,0
Kieron Dyer,MF,Newcastle Utd,11,0,2,2,0,0,0,0,0
Robert Earnshaw,FW,West Brom,12,1,0,1,1,0,0,0,0
Emmanuel Eboué,MF,Arsenal,18,0,2,2,0,0,0,0,0
Nathan Ellington,FW,West Brom,31,5,0,5,4,1,1,0,0
Simon Elliott,MF,Fulham,12,0,3,3,0,0,0,1,0
Stephen Elliott,FW,Sunderland,15,2,0,2,2,0,0,0,0
Ahmad Elrich,FW,Fulham,6,0,0,0,0,0,0,0,0
Brett Emerton,MF,Blackburn,30,1,3,4,1,0,0,2,0
Michael Essien,MF,Chelsea,31,2,1,3,2,0,0,5,0
Matthew Etherington,MF,West Ham,33,2,5,7,2,0,0,1,0
Jason Euell,FW,Charlton Ath,10,1,0,1,1,0,0,0,0
Cesc Fàbregas,FW,Arsenal,35,3,5,8,3,0,0,5,1
Khalilou Fadiga,MF,Bolton,8,1,0,1,1,0,1,2,0
Abdoulaye Faye,MF,Bolton,27,1,1,2,1,0,0,7,0
Amdy Faye,MF,Newcastle Utd,22,0,2,2,0,0,0,2,0
Duncan Ferguson,FW,Everton,27,1,0,1,0,1,2,2,1
Fabrice Fernandes,MF,Bolton,1,0,0,0,0,0,0,0,0
Mathieu Flamini,MF,Arsenal,31,0,3,3,0,0,0,4,0
Carl Fletcher,MF,West Ham,12,1,0,1,1,0,0,2,0
Darren Fletcher,MF,Manchester Utd,27,1,2,3,1,0,0,3,0
Garry Flitcroft,MF,Blackburn,2,0,0,0,0,0,0,0,0
Willo Flood,MF,Manchester City,5,0,0,0,0,0,0,0,0
Jimmy Floyd Hasselbaink,FW,Middlesbrough,22,9,2,11,8,1,1,4,0
Mikael Forssell,FW,Birmingham City,27,3,1,4,1,2,2,1,0
Robbie Fowler,FW,Liverpool,14,5,1,6,5,0,0,0,0
Robbie Fowler,FW,Manchester City,4,1,0,1,,,,1,0
Damien Francis,MF,Wigan Athletic,20,1,2,3,1,0,0,2,0
Paul Gallagher,FW,Blackburn,1,0,0,0,0,0,0,0,0
Morten Gamst Pedersen,FW,Blackburn,34,9,5,14,9,0,0,3,0
Luis García,MF,Liverpool,31,7,3,10,7,0,0,4,1
Craig Gardner,MF,Aston Villa,8,0,1,1,0,0,0,2,0
Ricardo Gardner,MF,Bolton,30,0,2,2,0,0,0,3,1
Zoltán Gera,MF,West Brom,15,2,2,4,2,0,0,1,0
Geremi,MF,Chelsea,15,2,0,2,2,0,0,1,0
Steven Gerrard,MF,Liverpool,32,10,5,15,8,2,2,4,1
Stelios Giannakopoulos,FW,Bolton,34,9,4,13,9,0,0,4,0
Ryan Giggs,FW,Manchester Utd,27,2,7,9,2,0,0,3,0
Danny Graham,FW,Middlesbrough,3,0,0,0,0,0,,1,0
Andy Gray,FW,Sunderland,21,1,1,2,1,0,0,1,0
Julian Gray,FW,Birmingham City,21,1,2,3,1,0,0,1,0
Michael Gray,MF,Blackburn,30,0,1,1,0,0,0,4,0
Jonathan Greening,MF,West Brom,38,2,4,6,2,0,0,2,0
Ole Gunnar Solskjær,FW,Manchester Utd,3,0,0,0,0,0,,0,0
Eiður Guðjohnsen,FW,Chelsea,26,2,5,7,2,0,0,2,0
El Hadji Diouf,FW,Bolton,20,3,1,4,3,0,0,6,1
Dietmar Hamann,MF,Liverpool,17,0,1,1,0,0,0,1,0
Marlon Harewood,FW,West Ham,37,14,4,18,12,2,3,5,0
Heiðar Helguson,FW,Fulham,27,8,2,10,5,3,3,5,0
Lee Hendrie,MF,Aston Villa,16,1,2,3,1,0,0,1,0
Thierry Henry,FW,Arsenal,32,27,8,35,24,3,3,2,0
Emile Heskey,FW,Birmingham City,34,4,4,8,4,0,0,5,1
Alexander Hleb,MF,Arsenal,25,3,0,3,3,0,0,0,0
Matt Holland,MF,Charlton Ath,23,1,0,1,1,0,0,0,0
Geoff Horsfield,FW,West Brom,18,4,0,4,4,0,0,3,0
Tom Huddlestone,MF,Tottenham,4,0,1,1,0,0,0,0,0
Bryan Hughes,MF,Charlton Ath,33,3,3,6,3,0,0,3,0
Richard Hughes,MF,Portsmouth,26,0,0,0,0,0,0,8,0
Junichi Inamoto,MF,West Brom,22,0,3,3,0,0,0,0,0
Stephen Ireland,MF,Manchester City,24,0,2,2,0,0,0,0,0
Muzzy Izzet,MF,Birmingham City,16,0,0,0,0,0,0,3,1
Johnnie Jackson,MF,Tottenham,1,0,0,0,0,0,,0,0
Matt Jansen,FW,Bolton,6,0,1,1,0,0,0,0,0
Matt Jansen,FW,Blackburn,4,0,0,0,0,0,0,0,0
Jiří Jarošík,MF,Birmingham City,24,5,1,6,5,0,0,2,0
Jermaine Jenas,MF,Tottenham,34,6,4,10,6,0,0,2,0
Jermaine Jenas,MF,Newcastle Utd,4,0,0,0,0,0,0,1,1
Claus Jensen,MF,Fulham,11,2,1,3,2,0,0,0,0
Park Ji-sung,MF,Manchester Utd,33,2,8,10,2,0,0,0,0
Joseph-Désiré Job,FW,Middlesbrough,1,0,0,0,0,0,,0,0
Andreas Johansson,FW,Wigan Athletic,16,4,0,4,4,0,0,0,1
Jonatan Johansson,FW,Charlton Ath,4,0,0,0,0,0,0,0,0
Collins John,FW,Fulham,35,11,2,13,10,1,1,3,0
Adam Johnson,MF,Middlesbrough,13,1,0,1,1,0,0,0,0
Andy Johnson,MF,West Brom,8,0,0,0,0,0,0,1,0
Damien Johnson,MF,Birmingham City,31,0,2,2,0,0,0,5,1
Jemal Johnson,FW,Blackburn,3,0,0,0,0,0,0,0,0
Diomansy Kamara,FW,West Brom,26,1,2,3,1,0,1,3,0
Frédéric Kanouté,FW,Tottenham,1,0,0,0,0,0,,0,0
Nwankwo Kanu,FW,West Brom,25,5,3,8,5,0,0,0,0
Azar Karadas,FW,Portsmouth,17,1,0,1,1,0,0,4,0
Talal El Karkouri,MF,Charlton Ath,10,0,1,1,0,0,0,1,0
Yaniv Katan,FW,West Ham,6,0,0,0,0,0,0,1,0
Graham Kavanagh,MF,Wigan Athletic,35,0,2,2,0,0,0,7,0
Robbie Keane,FW,Tottenham,36,16,3,19,13,3,4,1,0
Roy Keane,MF,Manchester Utd,5,0,0,0,0,0,0,1,0
Jason Kennedy,MF,Middlesbrough,3,0,0,0,0,0,,0,0
Tugay Kerimoğlu,MF,Blackburn,27,1,0,1,1,0,0,4,1
Harry Kewell,FW,Liverpool,27,3,3,6,3,0,0,2,0
Kevin Kilbane,MF,Everton,34,0,1,1,0,0,0,4,0
Neil Kilkenny,MF,Birmingham City,18,0,0,0,0,0,0,0,1
Ledley King,MF,Tottenham,26,3,1,4,3,0,0,1,0
Radostin Kishishev,MF,Charlton Ath,37,0,1,1,0,0,0,7,0
Paul Konchesky,FW,West Ham,37,1,4,5,1,0,0,4,1
Ognjen Koroman,MF,Portsmouth,3,1,0,1,1,0,0,0,0
Ján Kozák,MF,West Brom,6,0,0,0,0,0,0,0,0
Shefki Kuqi,FW,Blackburn,33,7,4,11,7,0,0,1,0
Kevin Kyle,FW,Sunderland,13,1,0,1,1,0,0,5,0
Frank Lampard,MF,Chelsea,35,16,8,24,12,4,4,4,0
Sebastian Larsson,MF,Arsenal,3,0,0,0,0,0,0,2,0
Liam Lawrence,MF,Sunderland,29,3,0,3,3,0,0,0,0
Stan Lazaridis,MF,Birmingham City,17,0,0,0,0,0,0,1,0
Anthony Le Tallec,FW,Sunderland,27,3,0,3,3,0,0,0,0
Dean Leacock,MF,Fulham,5,0,0,0,0,0,0,1,0
Grant Leadbitter,MF,Sunderland,12,0,0,0,0,0,0,2,0
Sylvain Legwinski,MF,Fulham,13,0,1,1,0,0,0,4,0
Aaron Lennon,FW,Tottenham,27,2,3,5,2,0,0,0,0
Kevin Lisbie,FW,Charlton Ath,6,0,0,0,0,0,0,0,0
Freddie Ljungberg,FW,Arsenal,25,1,3,4,1,0,0,2,0
Lomana LuaLua,FW,Portsmouth,25,7,3,10,7,0,0,2,0
Arturo Lupoli,FW,Arsenal,1,0,0,0,0,0,0,0,0
Albert Luque,FW,Newcastle Utd,14,1,0,1,1,0,0,1,0
Massimo Maccarone,FW,Middlesbrough,17,2,0,2,1,1,1,3,0
Alan Mahon,MF,Wigan Athletic,6,1,0,1,1,0,0,1,0
Claude Makélélé,MF,Chelsea,31,0,2,2,0,0,0,7,0
Steed Malbranque,MF,Fulham,34,6,4,10,6,0,0,4,0
Maniche,MF,Chelsea,8,0,0,0,0,0,0,0,1
Dominic Matteo,MF,Blackburn,6,0,0,0,0,0,0,2,0
Collins Mbesuma,FW,Portsmouth,4,0,0,0,0,0,,0,0
Brian McBride,FW,Fulham,38,9,3,12,9,0,0,3,0
Gavin McCann,MF,Aston Villa,32,1,0,1,1,0,0,8,0
Lee McCulloch,FW,Wigan Athletic,30,5,1,6,5,0,0,7,1
James McFadden,FW,Everton,32,6,2,8,6,0,0,3,0
Tony McMahon,MF,Middlesbrough,3,0,0,0,0,0,,0,0
Olof Mellberg,MF,Aston Villa,27,0,0,0,0,0,0,5,0
Neil Mellor,FW,Wigan Athletic,3,1,1,2,1,0,0,1,0
Pedro Mendes,MF,Tottenham,6,0,0,0,0,0,0,1,0
Pedro Mendes,MF,Portsmouth,14,3,0,3,3,0,0,4,0
Gaizka Mendieta,MF,Middlesbrough,17,2,2,4,2,0,0,2,0
Mido,FW,Tottenham,27,11,6,17,10,1,1,4,1
Ishmael Miller,FW,Manchester City,1,0,0,0,0,0,0,0,0
Liam Miller,MF,Manchester Utd,1,0,0,0,0,0,,0,0
Tommy Miller,MF,Sunderland,29,3,2,5,3,0,0,4,0
James Milner,MF,Aston Villa,27,1,8,9,1,0,0,3,0
James Milner,MF,Newcastle Utd,3,0,0,0,0,0,0,0,0
Aaron Mokoena,MF,Blackburn,22,0,0,0,0,0,0,0,0
Luke Moore,FW,Aston Villa,27,8,2,10,7,1,1,2,0
Fernando Morientes,FW,Liverpool,28,5,5,10,5,0,0,1,0
Ivica Mornar,FW,Portsmouth,2,0,0,0,0,0,,0,0
Clinton Morrison,FW,Birmingham City,1,0,0,0,0,0,,0,0
James Morrison,FW,Middlesbrough,24,1,5,6,1,0,0,0,0
Hayden Mullins,MF,West Ham,35,0,0,0,0,0,0,2,1
Danny Murphy,MF,Tottenham,10,0,0,0,0,0,0,1,0
Danny Murphy,MF,Charlton Ath,18,4,8,12,3,1,1,4,1
Daryl Murphy,FW,Sunderland,18,1,0,1,1,0,0,0,0
Kiki Musampa,FW,Manchester City,27,0,1,1,0,0,0,4,0
Charles N'Zogbia,FW,Newcastle Utd,32,5,8,13,5,0,0,3,0
Mehdi Nafti,MF,Birmingham City,1,0,0,0,0,0,,0,0
Hidetoshi Nakata,MF,Bolton,21,1,2,3,1,0,0,2,1
Gary Naysmith,MF,Everton,7,0,0,0,0,0,0,1,0
Szilárd Németh,FW,Middlesbrough,5,0,1,1,0,0,0,0,0
Phil Neville,MF,Everton,34,0,1,1,0,0,0,14,2
Shaun Newton,MF,West Ham,26,1,0,1,1,0,0,2,0
Stuart Nicholson,FW,West Brom,4,0,0,0,0,0,,0,0
Ruud van Nistelrooy,FW,Manchester Utd,35,21,3,24,19,2,3,5,0
Mark Noble,MF,West Ham,5,0,0,0,0,0,0,2,0
Kevin Nolan,MF,Bolton,36,9,4,13,9,0,0,7,0
Alan O'Brien,MF,Newcastle Utd,3,0,0,0,0,0,,0,0
Joey O'Brien,MF,Bolton,23,0,0,0,0,0,0,2,0
Gary O'Neil,MF,Portsmouth,36,6,2,8,6,0,0,2,0
John O'Shea,MF,Manchester Utd,34,1,2,3,1,0,0,5,0
Jay-Jay Okocha,MF,Bolton,27,1,2,3,1,0,1,1,0
Emmanuel Olisadebe,FW,Portsmouth,2,0,0,0,0,0,,0,0
Leon Osman,MF,Everton,35,3,4,7,3,0,0,2,0
Michael Owen,FW,Newcastle Utd,11,7,1,8,7,0,0,0,0
Quincy Owusu-Abeyie,FW,Arsenal,4,0,0,0,0,0,0,0,0
Juan Pablo Ángel,FW,Aston Villa,31,3,1,4,3,0,0,3,0
Marcos Painter,MF,Birmingham City,4,0,0,0,0,0,0,0,0
Walter Pandiani,FW,Birmingham City,17,2,0,2,2,0,0,1,0
Scott Parker,MF,Newcastle Utd,26,1,1,2,1,0,0,10,1
Ray Parlour,MF,Middlesbrough,13,0,0,0,0,0,0,3,0
Matty Pattison,MF,Newcastle Utd,3,0,0,0,0,0,,0,0
Henrik Pedersen,FW,Bolton,21,1,0,1,1,0,0,0,0
Mark Pembridge,MF,Fulham,5,0,0,0,0,0,0,0,0
Jermaine Pennant,MF,Birmingham City,38,2,6,8,2,0,0,4,0
Vincent Péricard,FW,Portsmouth,6,0,0,0,0,0,0,0,0
Robin van Persie,FW,Arsenal,24,5,1,6,5,0,0,2,0
Sergio Peter,MF,Blackburn,8,0,1,1,0,0,0,2,0
Kevin Phillips,FW,Aston Villa,23,4,4,8,4,0,0,0,0
Robert Pirès,FW,Arsenal,33,7,4,11,6,1,3,2,0
Brian Priske,MF,Portsmouth,30,0,3,3,0,0,0,1,0
Nigel Quashie,MF,West Brom,9,1,0,1,,,,1,1
Tomasz Radzinski,FW,Fulham,33,2,4,6,2,0,0,3,0
Grzegorz Rasiak,FW,Tottenham,8,0,0,0,0,0,0,1,0
Andy Reid,MF,Tottenham,12,0,1,1,0,0,0,2,0
Kyel Reid,MF,West Ham,2,0,0,0,0,0,,0,0
Steven Reid,MF,Blackburn,34,4,2,6,4,0,0,7,0
Nigel Reo-Coker,MF,West Ham,31,5,4,9,5,0,0,3,0
Claudio Reyna,MF,Manchester City,22,1,1,2,1,0,0,3,0
Kieran Richardson,MF,Manchester Utd,22,1,1,2,1,0,0,4,0
Albert Riera,FW,Manchester City,15,1,0,1,1,0,0,2,0
Arjen Robben,FW,Chelsea,28,6,3,9,6,0,0,3,2
Laurent Robert,FW,Portsmouth,17,1,3,4,1,0,0,2,1
Jason Roberts,FW,Wigan Athletic,34,8,3,11,7,1,1,4,1
Carl Robinson,MF,Sunderland,5,0,0,0,0,0,0,1,0
Fábio Rochemback,MF,Middlesbrough,22,2,3,5,2,0,0,4,0
Dennis Rommedahl,FW,Charlton Ath,21,2,4,6,2,0,0,1,0
Cristiano Ronaldo,FW,Manchester Utd,33,9,6,15,9,0,0,8,1
Wayne Rooney,FW,Manchester Utd,36,16,9,25,16,0,0,8,0
Giuseppe Rossi,FW,Manchester Utd,5,1,0,1,1,0,0,0,0
Wayne Routledge,FW,Tottenham,3,0,0,0,0,0,0,0,0
Wayne Routledge,FW,Portsmouth,13,0,3,3,0,0,0,0,0
Louis Saha,FW,Manchester Utd,19,7,1,8,7,0,0,0,0
Lloyd Sam,MF,Charlton Ath,2,0,0,0,0,0,0,0,0
Georgios Samaras,FW,Manchester City,14,4,1,5,4,0,0,1,0
Jlloyd Samuel,MF,Aston Villa,19,0,1,1,0,0,0,2,0
Robbie Savage,MF,Blackburn,34,1,3,4,1,0,0,12,1
Lionel Scaloni,MF,West Ham,13,0,0,0,0,0,0,3,0
Paul Scharner,MF,Wigan Athletic,16,3,2,5,3,0,0,5,0
Paul Scholes,MF,Manchester Utd,20,2,2,4,2,0,0,3,0
Riccardo Scimeca,MF,West Brom,2,0,0,0,0,0,0,0,0
Alan Shearer,FW,Newcastle Utd,32,10,4,14,6,4,4,3,0
Teddy Sheringham,FW,West Ham,26,6,3,9,5,1,2,5,0
Antoine Sibierski,FW,Manchester City,24,2,1,3,2,0,0,0,0
Darío Silva,FW,Portsmouth,13,2,0,2,2,0,0,1,0
Gilberto Silva,MF,Arsenal,33,2,0,2,2,0,0,6,1
Florent Sinama Pongolle,FW,Liverpool,7,0,0,0,0,0,0,1,0
Florent Sinama Pongolle,FW,Blackburn,10,1,1,2,1,0,0,0,0
Trevor Sinclair,MF,Manchester City,31,3,3,6,3,0,0,5,0
Mohamed Sissoko,MF,Liverpool,26,0,1,1,0,0,0,9,1
Josip Skoko,MF,Wigan Athletic,5,0,0,0,0,0,0,0,0
Giannis Skopelitis,MF,Portsmouth,5,0,0,0,0,0,,1,0
Alexey Smertin,MF,Charlton Ath,18,0,0,0,0,0,0,0,0
Alan Smith,FW,Manchester Utd,21,1,2,3,1,0,0,4,0
Jimmy Smith,MF,Chelsea,1,0,0,0,0,0,,0,0
Nolberto Solano,MF,Aston Villa,3,0,0,0,0,0,0,0,1
Nolberto Solano,MF,Newcastle Utd,29,6,2,8,6,0,0,2,0
Alexandre Song,MF,Arsenal,5,0,0,0,0,0,0,0,0
Franck Songo'o,FW,Portsmouth,2,0,0,0,0,0,,0,0
Jonathan Spector,MF,Charlton Ath,20,0,0,0,0,0,0,1,0
Gary Speed,MF,Bolton,31,4,3,7,2,2,2,2,0
Paul Stalteri,MF,Tottenham,33,1,1,2,1,0,0,5,1
Jon Stead,FW,Sunderland,30,1,0,1,1,0,0,3,0
Chris Sutton,FW,Birmingham City,10,1,1,2,1,0,0,2,0
Teemu Tainio,MF,Tottenham,24,1,4,5,1,0,0,4,0
Andrew Taylor,MF,Middlesbrough,13,0,0,0,0,0,0,0,0
Matthew Taylor,MF,Portsmouth,34,6,4,10,4,2,2,4,0
Ryan Taylor,MF,Wigan Athletic,11,0,0,0,0,0,0,1,0
Gary Teale,MF,Wigan Athletic,24,0,3,3,0,0,0,0,1
Jerome Thomas,FW,Charlton Ath,25,1,2,3,1,0,0,1,0
David Thompson,MF,Blackburn,6,0,0,0,0,0,0,1,0
David Thompson,MF,Wigan Athletic,10,2,1,3,2,0,0,4,0
Svetoslav Todorov,FW,Portsmouth,24,4,1,5,4,0,0,0,0
Darius Vassell,FW,Manchester City,36,8,7,15,8,0,0,4,0
James Vaughan,FW,Everton,1,0,0,0,0,0,,0,0
Ricardo Vaz Tê,FW,Bolton,22,3,4,7,3,0,0,3,0
Jhon Viáfara,MF,Portsmouth,14,1,0,1,1,0,0,4,0
Mark Viduka,FW,Middlesbrough,27,7,4,11,7,0,0,0,0
Zvonimir Vukić,MF,Portsmouth,9,1,2,3,1,0,0,1,0
Josh Walker,MF,Middlesbrough,1,0,0,0,0,0,,0,0
Ronnie Wallwork,MF,West Brom,31,0,2,2,0,0,0,11,0
Steve Watson,MF,West Brom,30,1,0,1,1,0,0,4,0
Andy Welsh,MF,Sunderland,14,0,1,1,0,0,0,0,1
Dean Whitehead,MF,Sunderland,37,3,6,9,1,2,2,10,0
Peter Whittingham,MF,Aston Villa,4,0,0,0,0,0,0,1,0
Martin Woods,MF,Sunderland,7,0,0,0,0,0,0,1,0
Bradley Wright-Phillips,FW,Manchester City,18,1,0,1,1,0,0,1,0
Shaun Wright-Phillips,FW,Chelsea,27,0,3,3,0,0,0,0,0
Bobby Zamora,FW,West Ham,34,6,6,12,6,0,0,0,0
Boudewijn Zenden,FW,Liverpool,7,2,0,2,2,0,0,0,0
Reto Ziegler,MF,Wigan Athletic,10,0,1,1,0,0,0,0,0
