Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
Chris Black,MF,Sunderland,2,0,0,0,0,0,0,0,0
Laurent Blanc,MF,Manchester Utd,19,0,0,0,0,0,0,2,0
Jesper Blomqvist,MF,Charlton Ath,3,0,0,0,0,0,0,0,0
Jonathan Blondel,MF,Tottenham,1,0,0,0,0,0,0,0,0
Luís Boa Morte,FW,Fulham,29,2,1,3,2,0,0,9,0
George Boateng,MF,Middlesbrough,28,0,0,0,0,0,0,6,0
Alen Bokšić,FW,Middlesbrough,18,2,2,4,2,0,0,2,0
Lee Bowyer,MF,Leeds United,15,3,2,5,3,0,0,7,0
Lee Bowyer,MF,West Ham,10,0,0,0,0,0,0,5,0
Michael Bridges,FW,Leeds United,5,0,0,0,0,0,0,0,0
Giovanni van Bronckhorst,MF,Arsenal,20,1,2,3,1,0,0,1,0
Jacob Burns,MF,Leeds United,2,0,0,0,0,0,0,2,0
Thomas Butler,MF,Sunderland,7,0,0,0,0,0,0,0,0
Nicky Butt,MF,Manchester Utd,18,0,1,1,0,0,0,1,0
Titi Camara,FW,West Ham,4,0,0,0,0,0,0,0,0
Kevin Campbell,FW,Everton,36,10,4,14,10,0,0,3,0
Sol Campbell,FW,Arsenal,33,2,0,2,2,0,0,3,2
Jamal Campbell-Ryce,FW,Charlton Ath,1,0,0,0,0,0,,0,0
Iván Campo,MF,Bolton,31,2,1,3,2,0,0,14,1
Jamie Carragher,MF,Liverpool,35,0,2,2,0,0,0,3,0
Michael Carrick,MF,West Ham,30,1,2,3,1,0,0,4,0
Lee Carsley,MF,Everton,24,3,1,4,3,0,0,1,0
Darren Carter,MF,Birmingham City,12,0,0,0,0,0,0,0,0
Luke Chadwick,MF,Manchester Utd,1,0,0,0,0,0,0,0,0
Nick Chadwick,FW,Everton,1,0,0,0,0,0,,0,0
Adam Chambers,MF,West Brom,13,0,0,0,0,0,0,3,0
Bruno Cheyrou,MF,Liverpool,19,0,0,0,0,0,0,1,0
Michael Chopra,FW,Newcastle Utd,1,0,0,0,0,0,0,0,0
Malcolm Christie,FW,Middlesbrough,12,4,0,4,4,0,0,0,0
Aliou Cissé,MF,Birmingham City,21,1,0,1,1,0,0,11,0
Édouard Cissé,MF,West Ham,25,0,0,0,0,0,0,6,0
Lee Clark,MF,Fulham,11,2,1,3,2,0,0,3,0
Stephen Clemence,MF,Birmingham City,15,2,2,4,2,0,0,3,0
Andy Cole,FW,Blackburn,34,7,6,13,7,0,0,6,0
Carlton Cole,FW,Chelsea,13,3,2,5,3,0,0,3,0
Joe Cole,MF,West Ham,36,4,3,7,4,0,0,10,0
John Collins,MF,Fulham,5,0,0,0,0,0,0,0,0
Stephen Cooke,MF,Aston Villa,3,0,0,0,0,0,0,0,0
Carl Cort,FW,Newcastle Utd,1,0,0,0,0,0,0,0,0
Jody Craddock,MF,Sunderland,25,1,0,1,1,0,0,2,0
Peter Crouch,FW,Aston Villa,14,0,0,0,0,0,0,1,0
Olivier Dacourt,MF,Leeds United,7,0,0,0,0,0,0,2,0
Neil Danns,MF,Blackburn,2,0,0,0,0,0,0,0,0
Kevin Davies,FW,Southampton,9,1,0,1,1,0,0,0,0
Simon Davies,MF,Tottenham,36,5,3,8,5,0,0,7,1
Sean Davis,MF,Fulham,28,3,1,4,3,0,0,3,0
Jermain Defoe,FW,West Ham,38,8,6,14,8,0,0,3,0
Rory Delap,MF,Southampton,24,0,1,1,0,0,0,2,0
Agustín Delgado,FW,Southampton,6,1,0,1,1,0,0,0,0
Marcel Desailly,MF,Chelsea,31,2,0,2,2,0,0,6,0
Paul Devlin,MF,Birmingham City,32,3,1,4,1,2,2,3,0
Paolo Di Canio,FW,West Ham,18,9,3,12,6,3,3,2,0
Salif Diao,MF,Liverpool,26,1,1,2,1,0,0,3,1
Danny Dichio,FW,West Brom,28,5,0,5,5,0,0,6,0
Jonjo Dickman,MF,Sunderland,1,0,0,0,0,0,0,0,0
Martin Djetou,MF,Fulham,25,1,1,2,1,0,0,2,0
Youri Djorkaeff,FW,Bolton,36,7,4,11,7,0,0,4,0
Scott Dobie,FW,West Brom,31,5,0,5,5,0,0,0,0
Gary Doherty,FW,Tottenham,15,1,0,1,1,0,0,2,0
Doriva,MF,Middlesbrough,5,0,0,0,0,0,0,1,0
Jonathan Douglas,MF,Blackburn,1,0,0,0,0,0,,0,0
Stewart Downing,FW,Middlesbrough,2,0,0,0,0,0,0,0,0
Dion Dublin,FW,Aston Villa,28,10,3,13,8,2,3,5,1
Damien Duff,FW,Blackburn,26,9,5,14,9,0,0,3,0
Christophe Dugarry,FW,Birmingham City,16,5,0,5,5,0,0,4,0
David Dunn,MF,Blackburn,28,8,4,12,4,4,5,1,0
Kieron Dyer,MF,Newcastle Utd,35,2,4,6,2,0,0,1,0
Matthew Etherington,MF,Tottenham,23,1,3,4,1,0,0,0,0
Jason Euell,FW,Charlton Ath,36,10,2,12,7,3,4,6,0
John Eustace,MF,Middlesbrough,1,0,0,0,0,0,0,1,0
Delroy Facey,FW,Bolton,9,2,1,3,2,0,0,0,0
Craig Fagan,FW,Birmingham City,1,0,0,0,0,0,0,0,0
Gareth Farrelly,MF,Bolton,8,1,0,1,1,0,0,0,0
Les Ferdinand,FW,Tottenham,11,2,0,2,2,0,0,1,0
Les Ferdinand,FW,West Ham,14,2,1,3,2,0,0,1,0
Duncan Ferguson,FW,Everton,7,0,0,0,0,0,0,1,0
Fabrice Fernandes,MF,Southampton,37,3,3,6,3,0,0,3,0
Mark Fish,FW,Charlton Ath,23,2,0,2,2,0,0,2,0
Garry Flitcroft,MF,Blackburn,33,2,0,2,2,0,0,5,1
Jimmy Floyd Hasselbaink,FW,Chelsea,36,11,7,18,8,3,3,4,0
Marc-Vivien Foé,MF,Manchester City,35,9,0,9,9,0,0,7,0
Diego Forlán,FW,Manchester Utd,25,6,2,8,6,0,0,3,0
Quinton Fortune,MF,Manchester Utd,9,0,1,1,0,0,0,1,0
Robbie Fowler,FW,Leeds United,8,2,0,2,,,,1,0
Robbie Fowler,FW,Manchester City,13,2,1,3,1,1,1,0,0
Per Frandsen,MF,Bolton,34,2,2,4,2,0,0,7,0
Steffen Freund,MF,Tottenham,17,0,0,0,0,0,0,5,0
Paul Gallagher,FW,Blackburn,1,0,0,0,0,0,0,0,0
Ricardo Gardner,MF,Bolton,32,2,1,3,2,0,0,6,1
Ryan Garry,MF,Arsenal,1,0,0,0,0,0,0,0,0
Edu Gaspar,MF,Arsenal,18,3,0,3,3,0,0,4,0
Scot Gemmill,MF,Everton,16,0,3,3,0,0,0,2,0
Geremi,MF,Middlesbrough,33,7,8,15,7,0,0,2,0
Steven Gerrard,MF,Liverpool,34,5,7,12,5,0,0,5,1
Ryan Giggs,FW,Manchester Utd,36,8,10,18,8,0,0,0,0
Keith Gillespie,FW,Blackburn,25,0,3,3,0,0,0,2,0
Shaun Goater,FW,Manchester City,26,7,2,9,7,0,0,0,0
Bjarne Goldbæk,MF,Fulham,11,0,0,0,0,0,0,0,0
Corrado Grabbi,FW,Blackburn,11,1,0,1,1,0,0,2,0
Thomas Gravesen,MF,Everton,33,1,8,9,1,0,0,11,0
Michael Gray,MF,Sunderland,32,1,2,3,1,0,0,2,0
Jonathan Greening,MF,Middlesbrough,38,2,3,5,2,0,0,6,0
Jesper Grønkjær,FW,Chelsea,30,4,4,8,4,0,0,5,0
Ole Gunnar Solskjær,FW,Manchester Utd,37,9,6,15,9,0,0,4,0
Eiður Guðjohnsen,FW,Chelsea,35,10,2,12,10,0,0,1,0
Joey Guðjónsson,MF,Aston Villa,11,2,2,4,2,0,0,3,1
El Hadji Diouf,FW,Liverpool,29,3,2,5,3,0,0,6,0
Mustapha Hadji,MF,Aston Villa,11,0,0,0,0,0,0,1,0
Dietmar Hamann,MF,Liverpool,30,2,2,4,2,0,0,7,0
Elvis Hammond,FW,Fulham,10,0,0,0,0,0,0,0,0
Barry Hayles,FW,Fulham,14,1,2,3,1,0,0,3,0
Lee Hendrie,MF,Aston Villa,27,4,2,6,4,0,0,7,0
Thierry Henry,FW,Arsenal,37,24,20,44,20,4,5,8,0
Emile Heskey,FW,Liverpool,32,6,3,9,6,0,0,3,0
Craig Hignett,FW,Blackburn,3,1,0,1,1,0,0,0,0
Thomas Hitzlsperger,MF,Aston Villa,26,2,3,5,2,0,0,3,0
Dean Holdsworth,FW,Bolton,9,0,1,1,0,0,0,2,0
Kevin Horlock,MF,Manchester City,30,0,3,3,0,0,0,4,0
Geoff Horsfield,FW,Birmingham City,31,5,2,7,5,0,0,1,1
Darren Huckerby,FW,Manchester City,16,1,0,1,1,0,0,0,0
Bryan Hughes,MF,Birmingham City,22,2,1,3,2,0,0,3,0
Lee Hughes,FW,West Brom,23,0,0,0,0,0,0,2,0
Don Hutchison,MF,West Ham,10,0,0,0,0,0,0,0,0
Junichi Inamoto,MF,Fulham,18,2,2,4,2,0,0,0,0
Steffen Iversen,FW,Tottenham,19,1,3,4,1,0,0,0,0
Matt Jansen,FW,Blackburn,7,0,0,0,0,0,0,0,0
Francis Jeffers,FW,Arsenal,16,2,1,3,2,0,0,1,0
Jermaine Jenas,MF,Newcastle Utd,32,6,2,8,6,0,0,1,0
Claus Jensen,MF,Charlton Ath,35,6,7,13,6,0,0,1,0
Joseph-Désiré Job,FW,Middlesbrough,28,4,4,8,4,0,0,1,0
Jonatan Johansson,FW,Charlton Ath,31,3,2,5,3,0,0,0,0
Stern John,FW,Birmingham City,30,5,5,10,4,1,2,2,0
Andy Johnson,MF,West Brom,32,1,1,2,1,0,0,5,1
Damien Johnson,MF,Birmingham City,30,1,0,1,1,0,0,6,0
Jermaine Johnson,FW,Bolton,2,0,0,0,0,0,0,0,0
Seth Johnson,FW,Leeds United,9,1,0,1,1,0,0,1,0
Simon Johnson,MF,Leeds United,4,0,0,0,0,0,0,0,0
Jordão,MF,West Brom,3,0,0,0,0,0,,0,0
Andrei Kanchelskis,MF,Southampton,1,0,0,0,0,0,0,0,0
Frédéric Kanouté,FW,West Ham,17,5,1,6,5,0,1,1,1
Nwankwo Kanu,FW,Arsenal,16,5,4,9,5,0,0,0,0
Talal El Karkouri,MF,Sunderland,8,0,0,0,0,0,0,2,0
Robbie Keane,FW,Tottenham,29,13,1,14,13,0,0,1,0
Robbie Keane,FW,Leeds United,3,1,0,1,1,0,0,0,0
Roy Keane,MF,Manchester Utd,21,0,1,1,0,0,0,4,1
Joe Keenan,MF,Chelsea,1,0,0,0,0,0,0,0,0
Martin Keown,MF,Arsenal,24,0,1,1,0,0,0,6,0
Tugay Kerimoğlu,MF,Blackburn,37,1,1,2,1,0,0,8,1
Brian Kerr,MF,Newcastle Utd,8,0,0,0,0,0,0,0,0
Harry Kewell,FW,Leeds United,31,14,7,21,14,0,0,3,0
Tahar El Khalej,MF,Southampton,1,0,0,0,0,0,0,0,0
Tahar El Khalej,MF,Charlton Ath,3,0,0,0,0,0,0,0,0
Kevin Kilbane,MF,Sunderland,30,1,2,3,1,0,0,6,0
Ledley King,MF,Tottenham,25,0,1,1,0,0,0,0,0
Mark Kinsella,MF,Aston Villa,19,1,1,2,1,0,0,2,0
Jovan Kirovski,FW,Birmingham City,17,2,0,2,2,0,0,1,0
Radostin Kishishev,MF,Charlton Ath,34,2,0,2,2,0,0,4,0
Paul Konchesky,FW,Charlton Ath,30,3,1,4,3,0,0,4,1
Jason Koumas,MF,West Brom,32,4,5,9,4,0,0,4,0
Kevin Kyle,FW,Sunderland,17,0,0,0,0,0,0,2,0
Frank Lampard,MF,Chelsea,38,6,3,9,6,0,0,3,0
Stan Lazaridis,MF,Birmingham City,30,2,6,8,2,0,0,1,0
Sylvain Legwinski,MF,Fulham,35,4,2,6,4,0,0,3,0
Øyvind Leonhardsen,MF,Aston Villa,19,3,2,5,3,0,0,2,0
Tobias Linderoth,MF,Everton,5,0,0,0,0,0,0,1,0
Kevin Lisbie,FW,Charlton Ath,32,4,3,7,4,0,0,3,0
Freddie Ljungberg,FW,Arsenal,20,6,1,7,6,0,0,0,0
Steve Lomas,MF,West Ham,29,0,2,2,0,0,0,3,1
Lomana LuaLua,FW,Newcastle Utd,11,2,0,2,2,0,0,1,0
Enrique de Lucas,FW,Chelsea,25,0,0,0,0,0,0,7,0
Massimo Maccarone,FW,Middlesbrough,34,9,6,15,7,2,2,3,0
Jon Macken,FW,Manchester City,5,0,0,0,0,0,0,0,0
Alan Mahon,MF,Blackburn,2,0,0,0,0,0,0,0,0
Steed Malbranque,MF,Fulham,37,6,5,11,3,3,3,3,0
Carlos Marinelli,MF,Middlesbrough,7,0,0,0,0,0,0,1,0
Steve Marlet,FW,Fulham,28,5,1,6,4,1,2,2,1
Chris Marsden,MF,Southampton,30,1,3,4,1,0,0,8,0
Lee Marshall,MF,West Brom,9,1,0,1,1,0,0,1,0
Dominic Matteo,MF,Leeds United,20,0,2,2,0,0,0,3,0
Jason McAteer,MF,Sunderland,9,1,1,2,1,0,0,3,0
Brian McBride,FW,Everton,8,4,1,5,4,0,0,0,0
Gavin McCann,MF,Sunderland,30,1,2,3,1,0,1,10,0
Jamie McClen,MF,Newcastle Utd,1,0,0,0,0,0,0,0,0
Derek McInnes,MF,West Brom,29,2,3,5,2,0,0,5,1
Jamie McMaster,MF,Leeds United,4,0,0,0,0,0,0,0,0
Stephen McPhail,MF,Leeds United,13,0,1,1,0,0,0,1,0
Olof Mellberg,MF,Aston Villa,38,1,1,2,1,0,0,1,0
Neil Mellor,FW,Liverpool,3,0,0,0,0,0,0,0,0
Andy Melville,MF,Fulham,26,0,0,0,0,0,0,6,0
Bernard Mendy,FW,Bolton,21,0,0,0,0,0,0,6,0
James Milner,MF,Leeds United,18,2,0,2,2,0,0,0,0
John Moncur,MF,West Ham,7,0,0,0,0,0,0,1,0
Tommy Mooney,FW,Birmingham City,1,0,0,0,0,0,0,0,0
Stefan Moore,FW,Aston Villa,13,1,0,1,1,0,0,1,0
Jody Morris,MF,Chelsea,25,0,1,1,0,0,0,3,0
Clinton Morrison,FW,Birmingham City,28,6,1,7,6,0,0,5,0
Danny Murphy,MF,Liverpool,36,7,7,14,5,2,2,7,0
Robbie Mustoe,MF,Charlton Ath,6,0,0,0,0,0,0,1,0
Gary Naysmith,MF,Everton,28,1,2,3,1,0,0,2,1
Szilárd Németh,FW,Middlesbrough,28,7,1,8,7,0,0,0,0
Phil Neville,MF,Manchester Utd,25,1,1,2,1,0,0,7,0
Ruud van Nistelrooy,FW,Manchester Utd,34,25,4,29,16,9,9,3,0
Kevin Nolan,MF,Bolton,33,1,2,3,1,0,0,5,0
John O'Shea,MF,Manchester Utd,32,0,0,0,0,0,0,0,0
Matt Oakley,MF,Southampton,31,0,3,3,0,0,0,2,0
Jay-Jay Okocha,MF,Bolton,31,7,3,10,6,1,2,0,0
Paul Okon,MF,Leeds United,15,0,0,0,0,0,0,4,0
Filipe Oliveira,MF,Chelsea,3,0,0,0,0,0,0,0,0
Brett Ormerod,FW,Southampton,31,5,4,9,5,0,0,3,0
Leon Osman,MF,Everton,2,0,0,0,0,0,0,0,0
John Oster,MF,Sunderland,3,0,0,0,0,0,0,0,0
Abdeslam Ouaddou,MF,Fulham,13,0,0,0,0,0,0,1,0
Michael Owen,FW,Liverpool,35,19,5,24,17,2,4,0,0
Juan Pablo Ángel,FW,Aston Villa,14,1,3,4,1,0,0,1,0
Marians Pahars,FW,Southampton,9,1,0,1,0,1,1,1,1
Scott Parker,MF,Charlton Ath,28,4,3,7,4,0,0,10,0
Ray Parlour,MF,Arsenal,19,0,0,0,0,0,0,4,0
Juninho Paulista,MF,Middlesbrough,10,3,3,6,3,0,1,1,0
Henrik Pedersen,FW,Bolton,33,7,2,9,7,0,0,1,0
Mark Pembridge,MF,Everton,21,1,1,2,1,0,0,2,0
Jermaine Pennant,MF,Arsenal,5,3,1,4,3,0,0,0,0
Emmanuel Petit,MF,Chelsea,24,1,5,6,1,0,0,6,0
Kevin Phillips,FW,Sunderland,32,6,4,10,5,1,2,3,0
Matt Piper,MF,Sunderland,13,0,0,0,0,0,0,1,0
Robert Pirès,FW,Arsenal,26,14,3,17,13,1,1,0,0
Darryl Powell,MF,Birmingham City,11,0,0,0,0,0,0,2,0
Gus Poyet,MF,Tottenham,28,5,3,8,5,0,0,4,1
Michael Proctor,FW,Sunderland,21,2,1,3,2,0,0,2,0
David Prutton,MF,Southampton,12,0,0,0,0,0,0,2,0
Danny Pugh,MF,Manchester Utd,1,0,0,0,0,0,0,0,0
Niall Quinn,FW,Sunderland,8,0,0,0,0,0,0,0,0
Tomasz Radzinski,FW,Everton,30,11,3,14,11,0,0,0,0
Jamie Redknapp,MF,Tottenham,17,3,1,4,,,,3,
Claudio Reyna,MF,Sunderland,11,0,0,0,0,0,0,1,0
Kieran Richardson,MF,Manchester Utd,2,0,0,0,0,0,0,0,0
Michael Ricketts,FW,Bolton,22,6,0,6,,,,2,0
Michael Ricketts,FW,Middlesbrough,9,1,0,1,,,,1,0
Laurent Robert,FW,Newcastle Utd,27,5,7,12,5,0,0,4,1
Jason Roberts,FW,West Brom,32,3,1,4,3,0,0,4,1
John Robinson,MF,Charlton Ath,13,0,1,1,0,0,0,2,0
Wayne Rooney,FW,Everton,33,6,4,10,6,0,0,6,1
Richie Ryan,MF,Sunderland,2,0,0,0,0,0,0,0,0
Louis Saha,FW,Fulham,17,5,1,6,3,2,2,0,0
Jlloyd Samuel,MF,Aston Villa,38,0,2,2,0,0,0,2,0
Facundo Sava,FW,Fulham,20,5,1,6,5,0,0,1,0
Robbie Savage,MF,Birmingham City,33,4,5,9,3,1,1,10,0
Paul Scholes,MF,Manchester Utd,33,14,3,17,14,0,0,4,0
Juan Sebastián Verón,MF,Manchester Utd,25,3,3,6,3,0,0,1,0
Alan Shearer,FW,Newcastle Utd,35,17,4,21,15,2,3,7,0
Teddy Sheringham,FW,Tottenham,36,12,4,16,9,3,3,2,0
Chris Shuker,MF,Manchester City,3,0,0,0,0,0,0,0,0
Gilberto Silva,MF,Arsenal,35,0,2,2,0,0,0,0,0
Trevor Sinclair,MF,West Ham,38,8,1,9,7,1,1,2,0
Jamie Slabber,FW,Tottenham,1,0,0,0,0,0,0,0,0
Vladimír Šmicer,FW,Liverpool,21,0,4,4,0,0,0,2,0
Alan Smith,FW,Leeds United,33,3,5,8,3,0,1,13,2
Nolberto Solano,MF,Newcastle Utd,31,7,6,13,6,1,1,1,0
Gary Speed,MF,Newcastle Utd,24,2,3,5,2,0,0,5,0
Mario Stanić,FW,Chelsea,18,4,2,6,4,0,0,4,0
Steve Staunton,MF,Aston Villa,26,0,1,1,0,0,0,8,1
Marcus Stewart,FW,Sunderland,15,1,0,1,1,0,0,2,0
Michael Stewart,MF,Manchester Utd,1,0,0,0,0,0,0,0,0
Andrejs Štolcers,MF,Fulham,5,0,1,1,0,0,0,0,0
Graham Stuart,FW,Charlton Ath,4,0,1,1,0,0,0,0,0
Hakan Şükür,FW,Blackburn,9,2,1,3,2,0,0,1,0
Anders Svensson,MF,Southampton,33,2,3,5,2,0,0,3,0
Mathias Svensson,FW,Charlton Ath,15,0,1,1,0,0,0,3,0
Piotr Świerczewski,MF,Birmingham City,1,0,0,0,0,0,0,0,0
Bob Taylor,FW,West Brom,4,0,0,0,0,0,0,1,0
Ian Taylor,MF,Aston Villa,13,0,1,1,0,0,0,4,0
Paul Telfer,MF,Southampton,32,0,0,0,0,0,0,3,0
Jo Tessem,MF,Southampton,27,2,0,2,2,0,0,0,0
Paul Thirlwell,MF,Sunderland,19,0,0,0,0,0,0,1,0
David Thompson,MF,Blackburn,23,4,3,7,4,0,0,6,0
Sean Thornton,MF,Sunderland,11,1,0,1,1,0,0,0,0
Danny Tiatto,MF,Manchester City,13,0,0,0,0,0,0,3,1
Li Tie,FW,Everton,1,0,3,3,0,0,0,1,0
Kazuyuki Toda,MF,Tottenham,4,0,0,0,0,0,0,0,0
Stig Tøfting,MF,Bolton,8,0,1,1,0,0,0,1,0
Darius Vassell,FW,Aston Villa,33,8,3,11,7,1,1,2,0
Hugo Viana,MF,Newcastle Utd,23,3,5,8,3,0,0,4,0
Mark Viduka,FW,Leeds United,33,20,3,23,17,3,3,6,0
Patrick Vieira,MF,Arsenal,24,3,3,6,3,0,0,7,1
Ronnie Wallwork,MF,West Brom,27,0,2,2,0,0,0,2,0
Jonathan Walters,FW,Bolton,4,0,0,0,0,0,0,0,0
Paul Warhurst,MF,Bolton,7,0,0,0,0,0,0,0,0
Steve Watson,MF,Everton,18,5,1,6,5,0,0,1,0
Noel Whelan,FW,Middlesbrough,15,1,0,1,1,0,0,2,0
Peter Whittingham,MF,Aston Villa,4,0,0,0,0,0,0,0,0
Jason Wilcox,FW,Leeds United,25,1,2,3,1,0,0,3,0
Luke Wilkshire,FW,Middlesbrough,14,0,0,0,0,0,0,1,1
Calum Willock,FW,Fulham,2,0,0,0,0,0,0,0,0
Mark Wilson,MF,Middlesbrough,6,0,0,0,0,0,0,2,1
Sylvain Wiltord,FW,Arsenal,34,10,4,14,10,0,0,1,0
Dean Windass,FW,Middlesbrough,2,0,0,0,0,0,0,0,0
Curtis Woodhouse,MF,Birmingham City,3,0,0,0,0,0,0,0,0
Shaun Wright-Phillips,FW,Manchester City,31,1,3,4,1,0,0,4,2
Dwight Yorke,FW,Blackburn,33,8,3,11,7,1,1,1,0
Boudewijn Zenden,FW,Chelsea,21,1,5,6,1,0,0,2,0
Christian Ziege,MF,Tottenham,12,2,4,6,2,0,0,5,2
Gianfranco Zola,FW,Chelsea,38,14,7,21,14,0,0,0,0
Egil Østenstad,FW,Blackburn,17,1,3,4,1,0,0,2,0
