Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
Paul Gascoigne,MF,Everton,14,0,1,1,0,0,0,2,0
Edu Gaspar,MF,Arsenal,5,0,0,0,0,0,0,0,0
Diego Gavilán,MF,Newcastle Utd,1,0,0,0,0,0,0,0,0
Scot Gemmill,MF,Everton,28,2,1,3,2,0,0,7,0
Steven Gerrard,MF,Liverpool,33,7,2,9,7,0,0,6,1
Kevin Gibbens,FW,Southampton,3,0,0,0,0,0,0,0,0
Ryan Giggs,FW,Manchester Utd,31,5,8,13,5,0,0,1,0
David Ginola,FW,Aston Villa,27,3,4,7,3,0,0,7,0
Stephen Glass,MF,Newcastle Utd,14,3,0,3,3,0,0,2,0
Shaun Goater,FW,Manchester City,25,6,0,6,6,0,0,1,0
Dean Gordon,MF,Middlesbrough,20,2,1,3,2,0,0,2,0
Gareth Grant,FW,Bradford City,5,0,0,0,0,0,0,0,0
Tony Grant,MF,Manchester City,10,0,0,0,0,0,0,0,0
Thomas Gravesen,MF,Everton,32,2,2,4,2,0,0,7,1
Michael Gray,MF,Sunderland,36,1,2,3,1,0,0,4,1
Jonathan Greening,MF,Manchester Utd,7,0,1,1,0,0,0,1,0
Jesper Grønkjær,FW,Chelsea,14,1,1,2,1,0,0,2,0
Ole Gunnar Solskjær,FW,Manchester Utd,31,10,4,14,10,0,0,1,0
Arnar Gunnlaugsson,FW,Leicester City,17,3,1,4,3,0,0,0,0
Steve Guppy,MF,Leicester City,28,1,3,4,1,0,0,1,0
Eiður Guðjohnsen,FW,Chelsea,30,10,6,16,10,0,0,0,0
Þórður Guðjónsson,FW,Derby County,10,1,0,1,1,0,0,1,0
Alf-Inge Haaland,MF,Manchester City,35,3,1,4,3,0,0,6,0
Mustapha Hadji,MF,Coventry City,29,6,3,9,6,0,0,0,1
Dietmar Hamann,MF,Liverpool,30,2,3,5,2,0,0,7,1
John Hartson,FW,Coventry City,12,6,0,6,6,0,0,4,0
David Healy,FW,Manchester Utd,1,0,0,0,,,,0,0
Vegard Heggem,MF,Liverpool,3,0,0,0,0,0,0,0,0
Lee Hendrie,MF,Aston Villa,32,6,5,11,6,0,0,3,2
Thierry Henry,FW,Arsenal,35,17,9,26,16,1,1,4,0
Emile Heskey,FW,Liverpool,36,14,4,18,14,0,0,4,0
Thomas Hitzlsperger,MF,Aston Villa,1,0,0,0,0,0,0,0,0
Matt Holland,MF,Ipswich Town,38,3,5,8,3,0,0,0,0
David Hopkin,MF,Bradford City,11,0,0,0,0,0,0,1,0
Kevin Horlock,MF,Manchester City,14,2,1,3,1,1,1,1,0
Darren Huckerby,FW,Leeds United,7,0,0,0,0,0,0,0,0
Darren Huckerby,FW,Manchester City,13,1,1,2,0,1,1,2,0
Mark Hudson,MF,Middlesbrough,3,0,0,0,0,0,0,0,0
Mark Hughes,FW,Everton,9,0,0,0,0,0,0,1,0
Stephen Hughes,MF,Everton,18,0,1,1,0,0,0,3,0
Andy Hunt,FW,Charlton Ath,8,4,1,5,4,0,0,0,0
Don Hutchison,MF,Sunderland,32,8,6,14,8,0,0,11,1
Andy Impey,MF,Leicester City,33,0,1,1,0,0,0,2,0
Paul Ince,MF,Middlesbrough,30,2,1,3,2,0,0,8,0
Steffen Iversen,FW,Tottenham,14,2,1,3,2,0,0,2,0
Muzzy Izzet,MF,Leicester City,27,7,1,8,5,2,2,4,0
Francis Jeffers,FW,Everton,12,6,1,7,6,0,0,3,0
Claus Jensen,MF,Charlton Ath,38,5,3,8,4,1,1,0,0
Eoin Jess,MF,Bradford City,17,3,4,7,3,0,0,0,0
Phil Jevons,FW,Everton,4,0,0,0,0,0,0,0,0
Julian Joachim,FW,Aston Villa,20,7,1,8,7,0,0,0,0
Joseph-Désiré Job,FW,Middlesbrough,13,3,1,4,3,0,0,0,0
Jonatan Johansson,FW,Charlton Ath,31,11,2,13,11,0,0,2,0
David Johnson,FW,Ipswich Town,14,0,1,1,0,0,0,0,0
Seth Johnson,FW,Derby County,30,1,5,6,1,0,0,10,1
Slaviša Jokanović,MF,Chelsea,19,0,1,1,0,0,0,5,0
Matt Jones,MF,Leeds United,4,0,0,0,0,0,0,0,0
Matt Jones,MF,Leicester City,11,0,0,0,0,0,0,2,1
Hassan Kachloul,MF,Southampton,32,5,7,12,5,0,0,5,1
Andrei Kanchelskis,MF,Manchester City,10,0,1,1,0,0,0,0,0
Frédéric Kanouté,FW,West Ham,32,11,4,15,11,0,0,5,0
Nwankwo Kanu,FW,Arsenal,27,3,5,8,3,0,0,1,0
Christian Karembeu,MF,Middlesbrough,33,4,4,8,4,0,0,3,1
Robbie Keane,FW,Leeds United,18,9,3,12,8,1,1,1,0
Roy Keane,MF,Manchester Utd,28,2,7,9,2,0,0,2,1
Mark Kennedy,MF,Manchester City,25,0,4,4,0,0,0,2,0
Martin Keown,MF,Arsenal,28,0,0,0,0,0,0,3,0
Brian Kerr,MF,Newcastle Utd,1,0,0,0,0,0,0,0,0
Scott Kerr,MF,Bradford City,1,0,0,0,0,0,0,0,0
Harry Kewell,FW,Leeds United,17,2,4,6,2,0,0,2,0
Tahar El Khalej,MF,Southampton,32,1,0,1,1,0,0,5,0
Kevin Kilbane,MF,Sunderland,30,4,2,6,4,0,0,2,1
Ledley King,MF,Tottenham,18,1,1,2,1,0,0,0,0
Georgi Kinkladze,MF,Derby County,24,1,3,4,1,0,0,2,0
Mark Kinsella,MF,Charlton Ath,32,2,2,4,2,0,0,4,0
Radostin Kishishev,MF,Charlton Ath,27,0,3,3,0,0,0,4,0
Paul Kitson,FW,West Ham,2,0,0,0,0,0,0,0,0
Paul Konchesky,FW,Charlton Ath,23,0,2,2,0,0,0,3,0
Willem Korsten,MF,Tottenham,14,3,0,3,3,0,0,0,1
Kevin Kyle,FW,Sunderland,3,0,1,1,0,0,0,0,0
Frank Lampard,MF,West Ham,30,7,3,10,6,1,1,3,0
Jamie Lawrence,MF,Bradford City,17,1,1,2,1,0,0,4,0
Matt Le Tissier,FW,Southampton,8,1,0,1,1,0,0,1,0
Rob Lee,MF,Newcastle Utd,22,0,0,0,0,0,0,3,0
Neil Lennon,MF,Leicester City,15,0,3,3,0,0,0,4,0
Øyvind Leonhardsen,MF,Tottenham,25,3,4,7,3,0,0,0,0
Junior Lewis,MF,Leicester City,15,0,0,0,0,0,0,1,0
Kevin Lisbie,FW,Charlton Ath,18,0,2,2,0,0,0,0,0
Jari Litmanen,FW,Liverpool,5,1,0,1,0,1,1,1,0
Freddie Ljungberg,FW,Arsenal,30,6,3,9,6,0,0,3,0
Gary Locke,MF,Bradford City,7,0,0,0,0,0,0,2,0
Steve Lomas,MF,West Ham,20,1,0,1,1,0,0,4,0
Lomana LuaLua,FW,Newcastle Utd,21,0,2,2,0,0,0,2,0
Charlie MacDonald,FW,Charlton Ath,3,0,0,0,0,0,0,0,0
Jim Magilton,MF,Ipswich Town,33,1,5,6,0,1,1,1,0
Stefan Malz,MF,Arsenal,1,0,0,0,0,0,0,0,0
Roberto Mancini,FW,Leicester City,4,0,0,0,0,0,0,0,0
Carlos Marinelli,MF,Middlesbrough,12,0,0,0,0,0,0,1,1
Chris Marsden,MF,Southampton,23,0,1,1,0,0,0,4,0
Lee Marshall,MF,Leicester City,9,0,1,1,0,0,0,0,0
Dominic Matteo,MF,Leeds United,30,0,1,1,0,0,0,1,0
Gary McAllister,MF,Liverpool,30,5,5,10,4,1,1,1,1
Stuart McCall,MF,Bradford City,37,1,0,1,1,0,0,4,1
Gavin McCann,MF,Sunderland,22,3,3,6,3,0,0,3,0
Grant McCann,MF,West Ham,1,0,0,0,0,0,,0,0
Dave McEwen,FW,Tottenham,3,0,0,0,0,0,,0,0
John McGrath,MF,Aston Villa,2,0,0,0,0,0,0,0,0
Billy McKinlay,MF,Bradford City,11,0,0,0,0,0,0,3,0
Kevin McLeod,MF,Everton,5,0,0,0,0,0,0,1,0
Stephen McPhail,MF,Leeds United,7,0,0,0,0,0,0,0,0
Erik Meijer,FW,Liverpool,3,0,0,0,0,0,0,0,0
Paul Merson,FW,Aston Villa,38,6,6,12,6,0,0,2,0
John Moncur,MF,West Ham,16,0,0,0,0,0,0,5,0
Joe-Max Moore,FW,Everton,21,0,1,1,0,0,0,2,0
Jody Morris,MF,Chelsea,21,0,0,0,0,0,0,5,0
Lee Morris,FW,Derby County,20,0,0,0,0,0,0,3,0
Danny Murphy,MF,Liverpool,27,4,3,7,4,0,0,3,1
Adam Murray,MF,Derby County,14,0,0,0,0,0,0,1,0
Robbie Mustoe,MF,Middlesbrough,25,0,1,1,0,0,0,2,0
Richard Naylor,FW,Ipswich Town,13,2,3,5,2,0,0,0,0
Gary Naysmith,MF,Everton,20,2,1,3,2,0,0,3,0
Phil Neville,MF,Manchester Utd,29,1,0,1,1,0,0,4,0
Shaun Newton,MF,Charlton Ath,10,0,1,1,0,0,0,0,0
Luc Nilis,FW,Aston Villa,3,1,0,1,1,0,0,0,0
Alex Nyarko,MF,Everton,22,1,0,1,1,0,0,6,1
Brian O'Neil,MF,Derby County,4,0,0,0,0,0,0,1,0
Keith O'Neill,MF,Middlesbrough,15,0,1,1,0,0,0,4,1
Stefan Oakes,MF,Leicester City,13,0,2,2,0,0,0,0,0
Matt Oakley,MF,Southampton,35,1,0,1,1,0,0,1,0
Paul Okon,MF,Middlesbrough,24,0,1,1,0,0,0,6,0
John Oster,MF,Sunderland,8,0,0,0,0,0,0,0,1
Michael Owen,FW,Liverpool,28,16,3,19,16,0,0,0,0
Juan Pablo Ángel,FW,Aston Villa,9,1,1,2,1,0,0,1,0
Marians Pahars,FW,Southampton,31,9,6,15,9,0,0,1,0
Carlton Palmer,MF,Coventry City,15,0,0,0,0,0,0,4,1
Scott Parker,MF,Charlton Ath,20,1,0,1,1,0,0,5,0
Ray Parlour,MF,Arsenal,33,4,1,5,4,0,0,4,0
Mark Pembridge,MF,Everton,21,0,0,0,0,0,0,3,0
Kevin Phillips,FW,Sunderland,34,14,4,18,12,2,4,10,0
John Piercy,MF,Tottenham,5,0,0,0,0,0,0,0,0
Robert Pirès,FW,Arsenal,33,4,7,11,4,0,0,1,0
Darryl Powell,MF,Derby County,27,1,0,1,1,0,0,3,0
Gus Poyet,MF,Chelsea,30,11,7,18,11,0,0,3,0
Martin Pringle,FW,Charlton Ath,8,1,0,1,1,0,0,0,0
Niall Quinn,FW,Sunderland,34,7,2,9,7,0,0,5,0
Alex Rae,MF,Sunderland,18,2,3,5,2,0,0,2,1
Isaiah Rankin,FW,Bradford City,1,0,0,0,0,0,0,0,0
Serhiy Rebrov,FW,Tottenham,29,9,4,13,8,1,1,1,0
Michael Reddy,FW,Sunderland,2,0,0,0,0,0,0,0,0
Martijn Reuser,MF,Ipswich Town,26,6,2,8,6,0,0,1,0
Hámilton Ricard,FW,Middlesbrough,27,4,3,7,3,1,1,5,0
Stuart Ripley,FW,Southampton,3,0,0,0,0,0,0,0,0
John Robinson,MF,Charlton Ath,29,2,2,4,2,0,0,4,0
Uwe Rösler,FW,Southampton,20,0,0,0,0,0,0,3,0
Cédric Roussel,FW,Coventry City,16,2,0,2,2,0,0,0,0
Éric Roy,MF,Sunderland,3,0,0,0,0,0,0,0,0
John Salako,MF,Charlton Ath,16,0,1,1,0,0,0,1,0
Jlloyd Samuel,MF,Aston Villa,3,0,0,0,0,0,0,0,0
Dean Saunders,FW,Bradford City,10,0,0,0,0,0,0,0,0
Robbie Savage,MF,Leicester City,33,4,0,4,3,1,1,7,0
Paul Scholes,MF,Manchester Utd,32,6,5,11,6,0,1,3,0
Stefan Schwarz,MF,Sunderland,20,1,3,4,1,0,0,4,0
James Scowcroft,FW,Ipswich Town,34,4,3,7,4,0,0,1,0
Lee Sharpe,MF,Bradford City,11,0,1,1,0,0,0,0,0
Alan Shearer,FW,Newcastle Utd,19,5,2,7,3,2,3,1,0
Teddy Sheringham,FW,Manchester Utd,29,15,6,21,14,1,1,1,0
Tim Sherwood,MF,Tottenham,33,2,3,5,2,0,0,4,0
Trevor Sinclair,MF,West Ham,19,3,3,6,3,0,0,1,0
Vladimír Šmicer,FW,Liverpool,27,2,9,11,2,0,0,2,0
Alan Smith,FW,Leeds United,33,11,6,17,11,0,0,10,1
Nolberto Solano,MF,Newcastle Utd,33,6,10,16,4,2,3,3,2
Gary Speed,MF,Newcastle Utd,35,5,3,8,5,0,0,8,1
Phil Stamp,MF,Middlesbrough,19,1,1,2,1,0,0,4,1
Mario Stanić,FW,Chelsea,12,2,0,2,2,0,0,1,0
Steve Staunton,MF,Liverpool,1,0,0,0,0,0,0,0,0
Steve Staunton,MF,Aston Villa,14,0,2,2,0,0,0,0,0
Marcus Stewart,FW,Ipswich Town,34,19,4,23,17,2,2,2,1
Michael Stewart,MF,Manchester Utd,3,0,0,0,0,0,0,1,0
Steve Stone,MF,Aston Villa,34,2,2,4,2,0,0,8,0
Gavin Strachan,MF,Coventry City,2,0,0,0,0,0,0,0,0
Branko Strupar,FW,Derby County,9,6,0,6,5,1,1,1,0
Graham Stuart,FW,Charlton Ath,35,5,8,13,3,2,2,7,0
Dean Sturridge,FW,Derby County,14,1,1,2,1,0,0,1,0
Dean Sturridge,FW,Leicester City,13,3,3,6,3,0,0,4,0
Davor Šuker,FW,West Ham,11,2,0,2,2,0,0,5,0
Mark Summerbell,MF,Middlesbrough,7,1,0,1,1,0,0,4,0
Mathias Svensson,FW,Charlton Ath,22,5,1,6,5,0,0,3,0
Idan Tal,MF,Everton,22,2,0,2,2,0,0,4,0
Ian Taylor,MF,Aston Villa,29,4,2,6,4,0,0,3,1
Paul Telfer,MF,Coventry City,31,0,6,6,0,0,0,0,0
Jo Tessem,MF,Southampton,33,4,2,6,4,0,0,1,0
Paul Thirlwell,MF,Sunderland,5,0,0,0,0,0,0,1,0
David Thompson,MF,Coventry City,25,3,3,6,3,0,0,9,1
Danny Tiatto,MF,Manchester City,33,2,3,5,2,0,0,8,2
Svetoslav Todorov,FW,West Ham,8,1,1,2,1,0,0,1,0
Simo Valakari,MF,Derby County,11,1,1,2,1,0,0,3,0
Darius Vassell,FW,Aston Villa,23,4,1,5,4,0,0,2,0
Paolo Vernazza,MF,Arsenal,2,1,0,1,1,0,0,0,0
Mark Viduka,FW,Leeds United,34,17,4,21,17,0,0,5,0
Patrick Vieira,MF,Arsenal,30,5,4,9,5,0,0,7,2
Ronnie Wallwork,MF,Manchester Utd,12,0,0,0,0,0,0,0,0
Paulo Wanchope,FW,Manchester City,27,9,3,12,9,0,0,9,0
Ashley Ward,FW,Bradford City,33,4,4,8,4,0,0,9,0
Steve Watson,MF,Everton,34,0,3,3,0,0,0,5,0
George Weah,FW,Manchester City,7,1,1,2,1,0,0,0,0
Gareth Whalley,MF,Bradford City,19,0,1,1,0,0,0,0,0
Noel Whelan,FW,Middlesbrough,27,1,1,2,1,0,0,3,0
Jeff Whitley,MF,Manchester City,31,1,4,5,1,0,0,7,0
Jason Wilcox,FW,Leeds United,17,0,1,1,0,0,0,0,0
Sylvain Wiltord,FW,Arsenal,27,8,5,13,8,0,0,0,0
Dean Windass,FW,Bradford City,24,3,2,5,3,0,0,10,0
Dean Windass,FW,Middlesbrough,8,2,0,2,2,0,0,2,0
Dennis Wise,MF,Chelsea,36,3,4,7,3,0,0,10,0
Jermaine Wright,MF,Ipswich Town,37,2,3,5,2,0,0,1,0
Shaun Wright-Phillips,FW,Manchester City,15,0,0,0,0,0,0,0,0
Dwight Yorke,FW,Manchester Utd,22,9,4,13,9,0,0,2,0
Christian Ziege,MF,Liverpool,15,1,2,3,1,0,0,3,0
Gianfranco Zola,FW,Chelsea,36,9,4,13,9,0,0,1,0
Ysrael Zúñiga,FW,Coventry City,15,1,0,1,1,0,0,2,0
Egil Østenstad,FW,Manchester City,4,0,0,0,0,0,0,0,0
