Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
Paul Bernard,MF,Oldham Athletic,33,4,2,6,4,0,0,0,0
Greg Berry,MF,Wimbledon,3,0,0,0,0,0,,0,0
Kingsley Black,MF,Nott'ham Forest,24,5,2,7,5,0,0,0,0
Clayton Blackmore,MF,Manchester Utd,14,0,2,2,0,0,0,1,0
Mark Blake,MF,Aston Villa,1,0,0,0,0,0,0,0,0
Willie Boland,MF,Coventry City,1,0,0,0,0,0,0,0,0
Rob Bowman,FW,Leeds United,4,0,0,0,0,0,0,0,0
Bobby Bowry,FW,Crystal Palace,11,1,2,3,1,0,0,0,0
Vlado Bozinovski,MF,Ipswich Town,9,0,0,0,0,0,0,1,0
Matthias Breitkreutz,MF,Aston Villa,3,0,0,0,0,0,0,0,0
Mark Brennan,MF,Oldham Athletic,14,3,4,7,3,0,0,1,0
Mark Bright,FW,Crystal Palace,5,1,0,1,1,0,0,0,0
Mark Bright,FW,Sheffield Weds,30,11,2,13,11,0,0,3,0
Ian Bryson,MF,Sheffield Utd,16,3,0,3,3,0,0,0,0
Craig Burley,MF,Chelsea,3,0,0,0,0,0,0,0,0
Nicky Butt,MF,Manchester Utd,1,0,0,0,0,0,0,0,0
Kevin Campbell,FW,Arsenal,37,4,4,8,4,0,0,0,0
Sol Campbell,FW,Tottenham,1,1,0,1,1,0,,0,0
Eric Cantona,FW,Leeds United,13,6,5,11,,,,3,0
Eric Cantona,FW,Manchester Utd,22,9,11,20,,,,2,0
Franz Carr,FW,Sheffield Utd,8,3,1,4,3,0,0,0,0
Martin Carruthers,FW,Aston Villa,1,0,0,0,0,0,0,0,0
Jimmy Carter,MF,Arsenal,16,2,0,2,2,0,0,0,0
Tony Cascarino,FW,Chelsea,9,2,3,5,2,0,0,0,1
Justin Channing,MF,QPR,2,1,0,1,1,0,,1,0
Lee Chapman,FW,Leeds United,40,13,2,15,13,0,0,2,0
Andy Clarke,FW,Wimbledon,33,5,2,7,5,0,0,1,0
Nigel Clough,FW,Nott'ham Forest,42,10,2,12,7,3,4,2,0
Glenn Cockerill,MF,Southampton,23,0,1,1,0,0,0,2,0
Stan Collymore,FW,Crystal Palace,2,0,0,0,0,0,0,0,0
Alan Cork,FW,Sheffield Utd,27,2,0,2,2,0,0,0,0
Tony Cottee,FW,Everton,26,12,1,13,12,0,0,3,0
Steve Cotterill,FW,Wimbledon,7,3,1,4,3,0,0,0,0
Gordon Cowans,MF,Blackburn,24,1,4,5,1,0,0,1,0
Ian Crook,MF,Norwich City,34,3,5,8,3,0,0,0,0
Gary Crosby,MF,Nott'ham Forest,23,1,0,1,1,0,0,0,0
Tony Daley,MF,Aston Villa,13,2,0,2,2,0,0,0,0
Paul Davis,MF,Arsenal,6,0,1,1,0,0,0,0,0
Brian Deane,FW,Sheffield Utd,41,15,10,25,14,1,2,6,0
Paul Dickov,FW,Arsenal,3,2,0,2,2,0,0,0,0
Kerry Dixon,FW,Southampton,9,2,0,2,2,0,0,0,0
Gerald Dobbs,MF,Wimbledon,19,1,2,3,1,0,0,3,1
Iain Dowie,FW,Southampton,36,11,5,16,11,0,0,9,0
Maurice Doyle,MF,QPR,5,0,0,0,0,0,0,0,0
Jason Dozzell,MF,Ipswich Town,41,7,9,16,7,0,0,3,0
Dion Dublin,FW,Manchester Utd,7,1,0,1,1,0,0,1,0
Gordon Durie,FW,Tottenham,17,3,1,4,3,0,0,3,0
Robbie Earle,MF,Wimbledon,42,7,5,12,7,0,0,4,0
John Ebbrell,MF,Everton,24,1,2,3,1,0,0,0,0
Efan Ekoku,FW,Norwich City,4,3,0,3,3,0,0,0,0
Willie Falconer,FW,Middlesbrough,28,5,3,8,5,0,0,1,1
David Farrell,MF,Aston Villa,2,0,0,0,0,0,0,0,0
John Fashanu,FW,Wimbledon,29,6,2,8,5,1,1,3,1
Peter Fear,MF,Wimbledon,4,0,0,0,0,0,,0,0
Les Ferdinand,FW,QPR,37,20,5,25,20,0,0,7,0
Darren Ferguson,MF,Manchester Utd,15,0,0,0,0,0,0,2,0
Mark Flatts,MF,Arsenal,10,0,1,1,0,0,0,0,0
Robert Fleck,FW,Chelsea,31,2,5,7,2,0,0,1,0
Terry Fleming,MF,Coventry City,11,0,1,1,0,0,0,0,0
Garry Flitcroft,MF,Manchester City,32,5,1,6,5,0,0,3,0
Sean Flynn,MF,Coventry City,7,0,0,0,0,0,0,0,0
Jamie Forrester,FW,Leeds United,6,0,3,3,0,0,0,0,0
Ruel Fox,MF,Norwich City,34,4,8,12,4,0,0,0,0
Trevor Francis,FW,Sheffield Weds,5,0,0,0,0,0,0,0,0
Steve Froggatt,MF,Aston Villa,17,1,5,6,1,0,0,1,0
Kevin Gage,MF,Sheffield Utd,27,0,0,0,0,0,0,2,0
Kevin Gallacher,FW,Blackburn,9,5,5,10,5,0,0,1,0
Kevin Gallacher,FW,Coventry City,20,6,2,8,6,0,0,1,0
John Gannon,MF,Sheffield Utd,27,1,2,3,1,0,0,3,0
Scot Gemmill,MF,Nott'ham Forest,33,1,5,6,1,0,0,1,0
Boncho Genchev,FW,Ipswich Town,21,3,1,4,3,0,0,1,0
Terry Gibson,FW,Wimbledon,8,1,1,2,1,0,0,1,0
Ryan Giggs,FW,Manchester Utd,41,9,5,14,9,0,0,1,0
Lee Glover,FW,Nott'ham Forest,14,0,0,0,0,0,0,0,0
Paul Goddard,FW,Ipswich Town,25,3,1,4,3,0,0,0,0
Dean Gordon,MF,Crystal Palace,10,0,1,1,0,0,0,0,0
Jeremy Goss,MF,Norwich City,25,1,6,7,1,0,0,3,0
Andy Gray,FW,Tottenham,17,1,0,1,1,0,0,3,0
David Gregory,MF,Ipswich Town,3,1,0,1,1,0,0,0,0
Perry Groves,MF,Arsenal,1,0,0,0,0,0,0,0,0
Perry Groves,MF,Southampton,15,2,1,3,2,0,0,2,0
Micky Gynn,MF,Coventry City,20,2,2,4,2,0,0,0,0
Mick Harford,FW,Chelsea,28,9,2,11,9,0,0,4,0
John Harkes,MF,Sheffield Weds,29,2,0,2,2,0,0,1,0
Alan Harper,MF,Everton,18,0,1,1,0,0,0,0,0
Charlie Hartfield,MF,Sheffield Utd,17,0,1,1,0,0,,3,0
Neil Heaney,MF,Arsenal,5,0,0,0,0,0,0,0,0
John Hendrie,FW,Middlesbrough,32,9,7,16,9,0,0,2,0
John Hendry,FW,Tottenham,5,2,0,2,2,0,0,1,0
Nick Henry,MF,Oldham Athletic,32,6,5,11,6,0,0,3,0
Craig Hignett,FW,Middlesbrough,21,4,2,6,4,0,0,0,0
Danny Hill,MF,Tottenham,4,0,1,1,0,0,,0,0
David Hillier,MF,Arsenal,30,1,2,3,1,0,0,1,0
David Hirst,FW,Sheffield Weds,22,11,4,15,10,1,1,2,0
Steve Hodge,MF,Leeds United,23,2,1,3,2,0,0,2,0
Glyn Hodges,MF,Sheffield Utd,31,4,7,11,4,0,0,3,1
Lee Hodges,MF,Tottenham,4,0,1,1,0,0,,0,0
Rick Holden,MF,Manchester City,41,3,9,12,3,0,0,3,0
Dean Holdsworth,FW,Wimbledon,36,19,1,20,19,0,0,2,0
Ian Holloway,MF,QPR,24,2,1,3,2,0,0,0,0
David Hopkin,MF,Chelsea,4,0,0,0,0,0,0,0,0
Barry Horne,MF,Everton,34,1,1,2,1,0,0,3,0
Ray Houghton,MF,Aston Villa,39,3,7,10,3,0,0,1,0
David Howells,MF,Tottenham,18,1,1,2,1,0,0,1,0
Jamie Hoyland,MF,Sheffield Utd,22,2,2,4,2,0,0,0,0
Mark Hughes,FW,Manchester Utd,41,15,3,18,15,0,0,7,0
Terry Hurlock,MF,Southampton,30,0,0,0,0,0,0,6,1
Lee Hurst,MF,Coventry City,35,2,3,5,2,0,0,2,0
Don Hutchison,MF,Liverpool,31,7,3,10,7,0,0,3,1
Graham Hyde,MF,Sheffield Weds,20,1,1,2,1,0,0,3,0
Andy Impey,MF,QPR,40,2,2,4,2,0,0,1,0
Paul Ince,MF,Manchester Utd,41,6,1,7,6,0,0,5,0
Kåre Ingebrigtsen,MF,Manchester City,7,0,0,0,0,0,0,0,0
Simon Ireland,MF,Blackburn,1,0,0,0,0,0,,0,0
Nigel Jemson,FW,Sheffield Weds,13,0,2,2,0,0,0,0,0
Leigh Jenkinson,MF,Coventry City,5,0,0,0,0,0,0,0,0
John Jensen,MF,Arsenal,32,0,0,0,0,0,0,5,0
Erland Johnsen,MF,Chelsea,13,0,0,0,0,0,0,2,0
Andy Johnson,MF,Norwich City,2,1,0,1,1,0,0,0,0
Gavin Johnson,MF,Ipswich Town,40,5,3,8,5,0,0,2,0
Mo Johnston,FW,Everton,13,3,0,3,3,0,0,0,0
Ryan Jones,MF,Sheffield Weds,9,0,1,1,0,0,0,1,0
Vinnie Jones,MF,Wimbledon,27,1,1,2,0,1,2,9,1
Vinnie Jones,MF,Chelsea,7,1,0,1,1,0,0,1,0
Chris Kamara,MF,Sheffield Utd,8,0,0,0,0,0,0,2,0
Chris Kamara,MF,Middlesbrough,5,0,0,0,0,0,0,0,0
Andrei Kanchelskis,MF,Manchester Utd,27,3,1,4,3,0,0,0,0
Graham Kavanagh,MF,Middlesbrough,10,0,0,0,0,0,0,1,0
Roy Keane,MF,Nott'ham Forest,40,6,2,8,6,0,0,7,0
Orpheo Keizerweerd,FW,Oldham Athletic,1,0,0,0,0,0,,0,0
Billy Kenny,MF,Everton,17,1,2,3,1,0,0,1,0
Martin Keown,MF,Arsenal,16,0,0,0,0,0,0,0,0
Martin Keown,MF,Everton,13,0,0,0,0,0,0,1,0
David Kerr,MF,Manchester City,1,0,0,0,0,0,0,0,0
Chris Kiwomya,FW,Ipswich Town,38,10,2,12,10,0,0,3,0
István Kozma,MF,Liverpool,1,0,0,0,0,0,0,0,0
Mike Lake,MF,Sheffield Utd,6,0,0,0,0,0,0,0,0
Paul Lake,MF,Manchester City,2,0,0,0,0,0,0,0,0
Matt Le Tissier,FW,Southampton,40,15,10,25,13,2,2,5,0
David Lee,MF,Southampton,1,0,0,0,0,0,,0,0
Anders Limpar,MF,Arsenal,23,2,2,4,2,0,0,1,0
Adrian Littlejohn,FW,Sheffield Utd,27,8,2,10,8,0,0,4,0
Steve Livingstone,FW,Chelsea,1,0,0,0,0,0,0,0,0
Steve Livingstone,FW,Blackburn,2,0,0,0,0,0,0,0,0
Gary Mabbutt,MF,Tottenham,29,2,1,3,2,0,0,0,0
Neil Maddison,MF,Southampton,37,4,2,6,4,0,0,0,0
Lee Makel,MF,Blackburn,2,0,0,0,0,0,0,0,0
Mike Marsh,FW,Liverpool,28,1,3,4,1,0,0,1,0
Dwight Marshall,FW,Middlesbrough,3,0,0,0,0,0,0,0,0
Ian Marshall,FW,Oldham Athletic,27,2,4,6,2,0,0,4,0
Stuart Massey,MF,Crystal Palace,1,0,0,0,0,0,0,0,0
Damian Matthew,MF,Chelsea,4,0,0,0,0,0,0,0,0
Gary McAllister,MF,Leeds United,32,5,6,11,3,2,2,0,0
Frank McAvennie,FW,Aston Villa,3,0,1,1,0,0,,0,0
Brian McClair,FW,Manchester Utd,42,9,6,15,9,0,0,0,0
Neil McDonald,MF,Oldham Athletic,4,0,0,0,0,0,,0,0
Paul McGee,MF,Wimbledon,3,0,0,0,0,0,,0,0
Eddie McGoldrick,FW,Crystal Palace,42,8,4,12,8,0,0,3,0
Gavin McGowan,MF,Arsenal,2,0,0,0,0,0,0,0,0
Lloyd McGrath,MF,Coventry City,25,0,0,0,0,0,0,3,0
Ray McKinnon,MF,Nott'ham Forest,6,1,0,1,1,0,0,0,0
Steve McMahon,FW,Manchester City,27,1,0,1,1,0,0,7,0
Steve McManaman,MF,Liverpool,31,4,6,10,4,0,0,0,0
Michael Meaker,MF,QPR,3,0,1,1,0,0,,1,0
Gary Megson,MF,Norwich City,23,1,0,1,1,0,0,2,0
Paul Merson,FW,Arsenal,33,6,6,12,6,0,0,2,0
Craig Middleton,MF,Coventry City,1,0,0,0,0,0,0,0,0
Adie Mike,FW,Manchester City,3,0,0,0,0,0,0,0,0
Paul Miller,MF,Wimbledon,19,1,2,3,1,0,0,1,0
Mike Milligan,MF,Oldham Athletic,42,3,1,4,3,0,0,3,0
Simon Milton,MF,Ipswich Town,12,2,0,2,2,0,0,1,0
Paul Moody,FW,Southampton,3,0,0,0,0,0,,1,0
Alan Moore,MF,Middlesbrough,2,0,0,0,0,0,0,0,0
Paul Moran,FW,Tottenham,3,0,0,0,0,0,,0,0
Steve Morrow,MF,Arsenal,16,0,0,0,0,0,0,0,0
Paul Mortimer,MF,Crystal Palace,1,0,0,0,0,0,0,0,0
Paul Moulden,FW,Oldham Athletic,4,0,0,0,0,0,,0,0
Robbie Mustoe,MF,Middlesbrough,23,1,1,2,1,0,0,1,0
Jan Mølby,MF,Liverpool,10,3,3,6,0,3,3,0,0
Nayim,MF,Tottenham,18,3,1,4,3,0,0,0,0
George Ndah,FW,Crystal Palace,13,0,0,0,0,0,0,0,0
Peter Ndlovu,FW,Coventry City,32,7,3,10,7,0,0,0,0
Mike Newell,FW,Blackburn,40,13,5,18,13,0,1,2,1
Aidan Newhouse,FW,Wimbledon,1,1,0,1,1,0,,0,0
Ricky Newman,MF,Crystal Palace,2,0,0,0,0,0,0,0,0
Eddie Newton,MF,Chelsea,34,5,1,6,5,0,0,1,0
Roland Nilsson,FW,Sheffield Weds,32,1,0,1,1,0,0,0,0
Ian Olney,FW,Oldham Athletic,34,12,3,15,12,0,0,2,0
Þorvaldur Örlygsson,MF,Nott'ham Forest,20,1,0,1,1,0,0,0,0
Simon Osborn,MF,Crystal Palace,31,2,1,3,2,0,0,0,0
Carlton Palmer,MF,Sheffield Weds,34,1,2,3,1,0,0,4,0
Roger Palmer,FW,Oldham Athletic,17,0,0,0,0,0,0,0,0
Garry Parker,MF,Aston Villa,37,9,1,10,8,1,1,0,0
Ray Parlour,MF,Arsenal,21,1,3,4,1,0,0,3,0
Andy Peake,MF,Middlesbrough,33,0,2,2,0,0,0,7,0
Glenn Pennyfather,MF,Ipswich Town,4,0,0,0,0,0,0,0,0
Gary Penrice,FW,QPR,15,6,0,6,6,0,0,1,0
Mike Phelan,MF,Manchester Utd,11,0,1,1,0,0,0,1,0
David Phillips,MF,Norwich City,42,9,6,15,7,2,3,0,0
Torben Piechnik,MF,Liverpool,16,0,0,0,0,0,0,2,0
Jamie Pollock,MF,Middlesbrough,22,1,1,2,1,0,0,8,0
Lee Powell,FW,Southampton,2,0,0,0,0,0,,0,0
Lee Power,FW,Norwich City,18,6,1,7,6,0,0,1,0
Preki,FW,Everton,23,3,0,3,3,0,0,0,0
Mark Proctor,MF,Middlesbrough,11,0,0,0,0,0,0,0,0
Mike Quigley,MF,Manchester City,5,0,0,0,0,0,0,0,0
Micky Quinn,FW,Coventry City,26,17,4,21,16,1,2,4,1
Niall Quinn,FW,Manchester City,39,9,11,20,9,0,0,3,1
Jamie Redknapp,MF,Liverpool,29,2,5,7,,,,4,1
Cyrille Regis,FW,Aston Villa,13,1,3,4,1,0,0,0,0
Peter Reid,MF,Manchester City,20,0,2,2,0,0,0,1,0
David Rennie,MF,Coventry City,9,0,0,0,0,0,0,1,0
Kevin Richardson,MF,Aston Villa,42,2,1,3,2,0,0,4,0
Paul Rideout,FW,Everton,24,3,0,3,3,0,0,0,1
Stuart Ripley,FW,Blackburn,40,7,6,13,7,0,0,1,0
Andy Ritchie,MF,Oldham Athletic,12,3,3,6,3,0,0,1,0
Mark Robins,FW,Norwich City,37,15,6,21,15,0,0,1,0
Bryan Robson,MF,Manchester Utd,14,1,0,1,1,0,0,2,0
Stewart Robson,MF,Coventry City,15,0,2,2,0,0,0,0,0
David Rocastle,MF,Leeds United,18,1,1,2,1,0,0,1,0
Simon Rodger,MF,Crystal Palace,23,2,2,4,2,0,0,0,0
Paul Rogers,MF,Sheffield Utd,27,3,1,4,3,0,0,2,0
Robert Rosario,FW,Nott'ham Forest,10,1,1,2,,,,0,0
Robert Rosario,FW,Coventry City,28,4,6,10,,,,6,0
Ronny Rosenthal,FW,Liverpool,27,6,1,7,6,0,0,0,0
Ian Rush,FW,Liverpool,32,14,1,15,14,0,0,5,0
John Salako,MF,Crystal Palace,13,0,6,6,0,0,0,0,0
Vinny Samways,MF,Tottenham,34,0,5,5,0,0,0,5,0
Lawrie Sanchez,MF,Wimbledon,27,4,3,7,4,0,0,8,0
Dean Saunders,FW,Liverpool,6,1,1,2,1,0,0,0,0
Dean Saunders,FW,Aston Villa,35,13,2,15,12,1,2,2,0
Andy Scott,FW,Sheffield Utd,2,1,0,1,1,0,,0,0
Steve Sedgley,MF,Tottenham,22,3,3,6,3,0,0,2,0
Scott Sellars,MF,Leeds United,7,0,0,0,0,0,0,0,0
Ian Selley,MF,Arsenal,9,0,0,0,0,0,0,2,0
Graeme Sharp,FW,Oldham Athletic,21,7,5,12,7,0,0,0,0
Lee Sharpe,MF,Manchester Utd,27,1,9,10,1,0,0,0,0
Alan Shearer,FW,Blackburn,21,16,4,20,13,3,3,3,0
John Sheridan,MF,Sheffield Weds,25,3,2,5,1,2,2,2,0
Tony Sheridan,MF,Coventry City,1,0,0,0,0,0,,0,0
Teddy Sheringham,FW,Tottenham,38,21,9,30,,,,1,0
Teddy Sheringham,FW,Nott'ham Forest,3,1,0,1,,,,0,0
Mike Sheron,FW,Manchester City,38,11,3,14,11,0,0,0,0
Tim Sherwood,MF,Blackburn,39,3,5,8,3,0,0,4,1
Neil Shipperley,FW,Chelsea,3,1,1,2,1,0,0,0,0
Carl Shutt,FW,Leeds United,14,0,2,2,0,0,0,0,0
Fitzroy Simpson,MF,Manchester City,29,2,1,3,2,0,0,8,0
Andy Sinton,MF,QPR,36,7,9,16,6,1,2,2,0
Bernie Slaven,FW,Middlesbrough,18,4,1,5,4,0,0,1,0
Alan Smith,FW,Arsenal,31,3,3,6,3,0,0,0,0
David Smith,MF,Norwich City,6,0,0,0,0,0,0,0,0
David Smith,MF,Coventry City,6,1,1,2,1,0,0,0,0
Ian Snodin,MF,Everton,20,1,3,4,1,0,0,6,0
Nigel Spackman,MF,Chelsea,6,0,0,0,0,0,0,0,0
Gary Speed,MF,Leeds United,39,7,2,9,7,0,0,3,0
David Speedie,FW,Southampton,11,0,0,0,0,0,0,1,0
John Spencer,FW,Chelsea,23,6,4,10,6,0,0,1,0
Steve Staunton,MF,Aston Villa,42,2,8,10,2,0,0,2,0
Paul Stewart,FW,Liverpool,24,1,2,3,1,0,0,2,0
Mick Stockwell,MF,Ipswich Town,39,4,5,9,4,0,0,1,0
Steve Stone,MF,Nott'ham Forest,12,1,0,1,1,0,0,2,0
Gordon Strachan,MF,Leeds United,31,4,6,10,2,2,2,3,0
Frank Strandli,FW,Leeds United,10,2,1,3,2,0,0,3,0
Graham Stuart,FW,Chelsea,39,9,7,16,9,0,0,3,0
Chris Sutton,FW,Norwich City,38,8,1,9,8,0,0,5,0
Steve Talboys,MF,Wimbledon,7,0,0,0,0,0,0,1,0
Nick Tanner,MF,Liverpool,4,0,0,0,0,0,0,0,0
Geoff Thomas,MF,Crystal Palace,29,2,2,4,2,0,0,3,0
Michael Thomas,MF,Liverpool,8,1,2,3,1,0,0,0,0
Garry Thompson,FW,QPR,4,0,0,0,0,0,,0,0
Mark Tinkler,MF,Leeds United,7,0,1,1,0,0,0,0,0
Neil Tolson,FW,Oldham Athletic,3,0,0,0,0,0,,0,0
Andy Townsend,MF,Chelsea,41,4,6,10,4,0,0,4,0
Andy Turner,MF,Tottenham,18,3,0,3,3,0,0,0,0
Imre Varadi,FW,Leeds United,4,1,0,1,1,0,0,0,0
Chris Waddle,FW,Sheffield Weds,33,1,8,9,1,0,0,0,0
Danny Wallace,FW,Manchester Utd,2,0,0,0,0,0,0,0,0
Rod Wallace,FW,Leeds United,32,7,2,9,7,0,0,4,0
Mark Walters,MF,Liverpool,34,11,5,16,7,4,5,3,0
Mark Ward,MF,Everton,19,1,3,4,1,0,0,2,0
Mitch Ward,MF,Sheffield Utd,26,0,1,1,0,0,0,2,0
Paul Warhurst,MF,Sheffield Weds,29,6,1,7,6,0,0,3,0
John Wark,MF,Ipswich Town,37,6,2,8,4,2,3,2,0
Robert Warzycha,MF,Everton,20,1,4,5,1,0,0,0,0
Gordon Watson,FW,Sheffield Weds,11,1,1,2,1,0,0,0,0
Kevin Watson,MF,Tottenham,5,0,0,0,0,0,,0,0
Grant Watts,FW,Crystal Palace,4,0,0,0,0,0,0,0,0
Neil Webb,MF,Nott'ham Forest,9,0,2,2,0,0,0,0,0
Neil Webb,MF,Manchester Utd,1,0,0,0,0,0,0,0,0
Roy Wegerle,FW,Blackburn,22,4,0,4,4,0,0,2,0
Roy Wegerle,FW,Coventry City,6,0,0,0,0,0,0,0,0
Noel Whelan,FW,Leeds United,1,0,0,0,0,0,,0,0
Ronnie Whelan,MF,Liverpool,17,1,2,3,1,0,0,2,0
David White,FW,Manchester City,42,16,4,20,16,0,0,1,0
Devon White,FW,QPR,7,2,0,2,2,0,0,1,0
Dane Whitehouse,MF,Sheffield Utd,14,5,2,7,5,0,0,1,0
Steve Whitton,FW,Ipswich Town,24,3,2,5,1,2,2,1,0
Tommy Widdrington,MF,Southampton,12,0,1,1,0,0,0,2,0
Jason Wilcox,FW,Blackburn,33,4,10,14,4,0,0,2,0
Ray Wilkins,MF,QPR,27,2,4,6,2,0,0,2,0
Paul Wilkinson,FW,Middlesbrough,41,13,5,18,13,0,0,3,0
Geraint Williams,MF,Ipswich Town,37,0,3,3,0,0,0,2,0
John Williams,FW,Coventry City,41,8,4,12,8,0,0,4,0
Mike Williams,FW,Sheffield Weds,7,1,1,2,1,0,0,0,0
Paul Williams,FW,Crystal Palace,18,0,2,2,0,0,0,1,0
Paul Williams,FW,Sheffield Weds,7,1,0,1,1,0,0,0,0
Paul Williams,FW,Coventry City,2,0,0,0,0,0,0,0,0
Danny Wilson,MF,Sheffield Weds,26,2,0,2,2,0,0,1,0
Dennis Wise,MF,Chelsea,27,3,5,8,2,1,1,9,0
Ian Woan,MF,Nott'ham Forest,28,3,9,12,3,0,0,2,0
Nigel Worthington,MF,Sheffield Weds,40,1,3,4,1,0,0,2,1
Ian Wright,FW,Arsenal,31,15,4,19,15,0,0,5,0
Tommy Wright,MF,Middlesbrough,36,5,8,13,5,0,0,0,0
Dwight Yorke,FW,Aston Villa,27,6,3,9,6,0,0,0,0
