Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
Robbie Blake,FW,Bolton,8,1,0,1,1,0,0,0,0
Luís Boa Morte,FW,West Ham,22,0,2,2,0,0,0,7,0
Mauro Boselli,FW,Wigan Athletic,8,0,0,0,0,0,1,0,0
Lee Bowyer,MF,Birmingham City,29,4,1,5,4,0,0,7,0
Michael Bradley,MF,Aston Villa,3,0,0,0,0,0,0,0,0
Chris Brunt,MF,West Brom,34,4,9,13,2,2,3,9,0
Tim Cahill,FW,Everton,27,9,3,12,9,0,0,4,0
Gary Caldwell,MF,Wigan Athletic,23,0,1,1,0,0,0,7,1
DJ Campbell,FW,Blackpool,31,13,1,14,13,0,0,1,1
Fraizer Campbell,FW,Sunderland,3,0,0,0,0,0,0,0,0
Sol Campbell,FW,Newcastle Utd,7,0,0,0,0,0,0,1,0
John Carew,FW,Stoke City,10,1,1,2,1,0,0,1,0
John Carew,FW,Aston Villa,10,0,0,0,0,0,1,0,0
David Carney,MF,Blackpool,11,0,0,0,0,0,0,0,0
Jamie Carragher,MF,Liverpool,28,0,0,0,0,0,0,4,0
Michael Carrick,MF,Manchester Utd,28,0,0,0,0,0,0,1,0
Andy Carroll,FW,Liverpool,7,2,0,2,2,0,0,1,0
Andy Carroll,FW,Newcastle Utd,19,11,3,14,11,0,0,4,0
Lee Cattermole,MF,Sunderland,23,0,0,0,0,0,0,12,2
Marouane Chamakh,FW,Arsenal,29,7,4,11,7,0,0,5,0
Lee Chung-yong,FW,Bolton,31,3,6,9,3,0,0,1,0
Ciaran Clark,MF,Aston Villa,19,3,0,3,3,0,0,9,0
Tom Cleverley,MF,Wigan Athletic,25,4,2,6,4,0,0,1,0
Tamir Cohen,MF,Bolton,8,1,0,1,1,0,0,1,0
Jack Colback,MF,Sunderland,11,0,0,0,0,0,0,1,0
Carlton Cole,FW,West Ham,35,5,2,7,5,0,1,4,0
Joe Cole,MF,Liverpool,20,2,1,3,2,0,0,1,1
Séamus Coleman,MF,Everton,34,4,1,5,4,0,0,6,1
Jack Collison,MF,West Ham,3,0,0,0,0,0,0,0,0
Fabricio Coloccini,MF,Newcastle Utd,35,2,0,2,2,0,0,3,1
Jordan Cook,FW,Sunderland,3,0,0,0,0,0,0,0,0
Simon Cox,FW,West Brom,19,1,0,1,1,0,0,0,0
Jody Craddock,MF,Wolves,15,1,0,1,1,0,0,5,0
Peter Crouch,FW,Tottenham,34,4,6,10,4,0,0,0,0
Kevin Davies,FW,Bolton,38,8,5,13,4,4,5,10,0
Mark Davies,MF,Bolton,24,1,3,4,1,0,0,4,1
Simon Davies,MF,Fulham,30,4,4,8,4,0,0,0,0
Jermain Defoe,FW,Tottenham,22,4,2,6,4,0,0,0,1
Rory Delap,MF,Stoke City,37,2,1,3,2,0,0,5,0
Nathan Delfouneso,FW,Aston Villa,11,1,0,1,1,0,0,0,0
Fabian Delph,MF,Aston Villa,7,0,0,0,0,0,0,1,0
Mousa Dembélé,MF,Fulham,24,3,3,6,3,0,0,0,0
Ishmel Demontagnac,MF,Blackpool,1,0,0,0,0,0,0,0,0
Clint Dempsey,FW,Fulham,37,12,3,15,11,1,2,5,0
Denílson,MF,Arsenal,16,0,0,0,0,0,0,4,0
Rafael van der Vaart,MF,Tottenham,28,13,8,21,9,4,4,4,0
Matt Derbyshire,FW,Birmingham City,13,0,0,0,0,0,0,1,0
Franco Di Santo,FW,Wigan Athletic,25,1,2,3,1,0,0,2,0
Abou Diaby,MF,Arsenal,16,2,3,5,2,0,0,1,1
Alessandro Diamanti,FW,West Ham,1,0,0,0,0,0,0,0,0
Mohamed Diamé,MF,Wigan Athletic,36,1,2,3,1,0,0,6,0
Salif Diao,MF,Stoke City,8,0,0,0,0,0,0,3,0
Kagisho Dikgacoi,MF,Fulham,1,0,0,0,0,0,0,0,0
Graham Dorrans,FW,West Brom,21,1,1,2,1,0,0,2,0
Giovani dos Santos,FW,Tottenham,3,0,0,0,0,0,0,0,0
Stewart Downing,FW,Aston Villa,38,7,7,14,7,0,0,0,0
Kevin Doyle,FW,Wolves,26,5,4,9,3,2,2,1,0
Didier Drogba,FW,Chelsea,36,11,13,24,9,2,3,6,0
Damien Duff,FW,Fulham,24,4,2,6,4,0,0,3,0
David Dunn,MF,Blackburn,27,2,1,3,1,1,1,3,0
Kieron Dyer,MF,West Ham,11,0,0,0,0,0,0,0,0
Edin Džeko,FW,Manchester City,15,2,2,4,2,0,0,0,0
Sylvan Ebanks-Blake,FW,Wolves,30,7,3,10,7,0,0,0,0
Emmanuel Eboué,MF,Arsenal,13,1,0,1,1,0,0,4,0
Nathan Eccleston,FW,Liverpool,1,0,0,0,0,0,0,0,0
David Edwards,MF,Wolves,15,1,1,2,1,0,0,0,0
Johan Elmander,FW,Bolton,37,10,6,16,10,0,0,4,0
Ahmed Elmohamady,MF,Sunderland,36,0,2,2,0,0,0,1,0
Brett Emerton,MF,Blackburn,30,4,5,9,4,0,0,4,0
Jay Emmanuel-Thomas,FW,Arsenal,1,0,0,0,0,0,0,0,0
Michael Essien,MF,Chelsea,33,3,2,5,3,0,0,5,1
Matthew Etherington,MF,Stoke City,32,5,6,11,3,2,2,5,0
Dickson Etuhu,MF,Fulham,28,2,2,4,2,0,0,3,0
Jason Euell,FW,Blackpool,3,0,0,0,0,0,0,1,0
Cesc Fàbregas,FW,Arsenal,25,3,11,14,3,0,1,5,0
Keith Fahey,MF,Birmingham City,24,1,1,2,1,0,0,2,0
Julien Faubert,FW,West Ham,9,0,0,0,0,0,0,2,0
Abdoulaye Faye,MF,Stoke City,14,1,0,1,1,0,0,1,0
Marouane Fellaini,MF,Everton,20,1,2,3,1,0,0,3,1
Barry Ferguson,MF,Birmingham City,35,0,0,0,0,0,0,1,0
Shane Ferguson,MF,Newcastle Utd,7,0,0,0,0,0,0,0,0
Darren Fletcher,MF,Manchester Utd,26,2,6,8,2,0,0,3,0
Steven Fletcher,FW,Wolves,29,10,2,12,9,1,1,1,0
Kevin Foley,MF,Wolves,33,2,2,4,2,0,0,3,0
Adam Forshaw,MF,Everton,1,0,0,0,0,0,0,0,0
Marc-Antoine Fortuné,FW,West Brom,25,2,1,3,2,0,0,0,0
Ricardo Fuller,FW,Stoke City,28,4,1,5,4,0,0,3,0
Morten Gamst Pedersen,FW,Blackburn,35,4,6,10,4,0,1,1,0
Craig Gardner,MF,Birmingham City,29,8,0,8,7,1,1,8,2
Ricardo Gardner,MF,Bolton,5,0,1,1,0,0,0,0,0
Zoltán Gera,MF,Fulham,27,1,1,2,1,0,0,2,1
Steven Gerrard,MF,Liverpool,21,4,5,9,2,2,3,2,0
Kieran Gibbs,MF,Arsenal,7,0,0,0,0,0,0,1,0
Darron Gibson,MF,Manchester Utd,12,0,1,1,0,0,0,3,0
Ryan Giggs,FW,Manchester Utd,25,2,6,8,2,0,0,5,0
Jordi Gómez,MF,Wigan Athletic,13,1,0,1,1,0,0,0,0
Dan Gosling,MF,Newcastle Utd,1,0,0,0,0,0,0,0,0
Hérold Goulon,MF,Blackburn,4,0,0,0,0,0,0,0,0
Elliot Grandin,FW,Blackpool,23,1,3,4,1,0,0,0,0
Jonathan Greening,MF,Fulham,10,0,2,2,0,0,0,2,0
Vince Grella,MF,Blackburn,5,0,0,0,0,0,0,2,0
Adlène Guedioura,MF,Wolves,10,1,1,2,1,0,0,2,0
Magaye Gueye,FW,Everton,5,0,1,1,0,0,0,0,0
Danny Guthrie,MF,Newcastle Utd,14,0,1,1,0,0,0,3,0
Jonás Gutiérrez,MF,Newcastle Utd,37,3,4,7,3,0,0,5,0
Eiður Guðjohnsen,FW,Stoke City,4,0,0,0,0,0,0,0,0
Eiður Guðjohnsen,FW,Fulham,10,0,1,1,0,0,0,1,0
Asamoah Gyan,FW,Sunderland,31,10,4,14,10,0,0,0,0
El Hadji Diouf,FW,Blackburn,20,0,3,3,0,0,0,4,0
Greg Halford,FW,Wolves,2,0,0,0,0,0,0,1,0
Adam Hammill,FW,Wolves,10,0,1,1,0,0,0,0,0
Marlon Harewood,FW,Blackpool,16,5,1,6,5,0,0,1,0
Owen Hargreaves,MF,Manchester Utd,1,0,0,0,0,0,0,0,0
John Heitinga,MF,Everton,27,1,0,1,1,0,0,9,0
Bjørn Helge Riise,MF,Fulham,3,0,0,0,0,0,0,0,0
Jordan Henderson,MF,Sunderland,37,3,4,7,3,0,0,2,0
Karl Henry,MF,Wolves,29,0,2,2,0,0,0,8,1
Chris Herd,MF,Aston Villa,6,0,0,0,0,0,0,0,0
Javier Hernández,FW,Manchester Utd,27,13,1,14,13,0,0,5,0
Emile Heskey,FW,Aston Villa,19,3,1,4,3,0,0,3,1
Zavon Hines,FW,West Ham,9,0,0,0,0,0,0,1,0
Thomas Hitzlsperger,MF,West Ham,11,2,4,6,2,0,0,1,0
Alexander Hleb,MF,Birmingham City,19,1,2,3,1,0,0,0,0
Jonathan Hogg,MF,Aston Villa,5,0,0,0,0,0,0,1,0
Junior Hoilett,FW,Blackburn,24,5,1,6,5,0,0,2,0
Stuart Holden,MF,Bolton,26,2,2,4,2,0,0,2,0
Tom Huddlestone,MF,Tottenham,14,2,2,4,2,0,0,3,0
Stephen Hunt,FW,Wolves,20,3,2,5,3,0,0,5,0
Stephen Ireland,MF,Aston Villa,10,0,0,0,0,0,0,1,0
Stephen Ireland,MF,Newcastle Utd,2,0,0,0,0,0,0,0,0
Phil Jagielka,MF,Everton,33,1,0,1,1,0,0,3,0
Gonzalo Jara,MF,West Brom,29,1,0,1,1,0,0,6,1
Matthew Jarvis,MF,Wolves,37,4,6,10,4,0,0,2,0
Jermaine Jenas,MF,Tottenham,19,0,1,1,0,0,0,2,0
Cameron Jerome,FW,Birmingham City,34,3,6,9,3,0,0,2,0
Park Ji-sung,MF,Manchester Utd,15,5,3,8,5,0,0,1,0
Jô,FW,Manchester City,12,0,0,0,0,0,0,0,0
Adam Johnson,MF,Manchester City,31,4,5,9,4,0,0,2,0
Andrew Johnson,FW,Fulham,27,3,3,6,3,0,0,3,0
Eddie Johnson,FW,Fulham,11,0,0,0,0,0,0,0,0
David Jones,MF,Wolves,12,1,0,1,1,0,0,1,0
Jermaine Jones,MF,Blackburn,15,0,0,0,0,0,0,8,0
Kenwyne Jones,FW,Stoke City,34,9,0,9,9,0,0,0,0
Phil Jones,MF,Blackburn,26,0,0,0,0,0,0,4,0
Nigel de Jong,MF,Manchester City,32,1,1,2,1,0,0,9,0
Milan Jovanović,FW,Liverpool,10,0,0,0,0,0,0,1,0
Gaël Kakuta,FW,Chelsea,5,0,0,0,0,0,0,0,0
Gaël Kakuta,FW,Fulham,7,1,0,1,1,0,0,0,0
Nikola Kalinić,FW,Blackburn,18,5,1,6,5,0,0,2,1
Salomon Kalou,FW,Chelsea,31,10,3,13,10,0,0,1,0
Diomansy Kamara,FW,Fulham,10,2,0,2,2,0,0,0,0
Robbie Keane,FW,Tottenham,7,0,0,0,0,0,0,0,0
Robbie Keane,FW,West Ham,9,2,0,2,2,0,0,0,0
Martin Kelly,MF,Liverpool,11,0,1,1,0,0,0,1,0
Andy Keogh,FW,Wolves,1,0,0,0,0,0,0,0,0
Michael Kightly,FW,Wolves,4,0,0,0,0,0,0,1,0
Ledley King,MF,Tottenham,6,0,0,0,0,0,0,0,0
Ivan Klasnić,FW,Bolton,22,4,1,5,4,0,0,2,1
Paul Konchesky,FW,Liverpool,15,0,1,1,0,0,0,2,0
Paul Konchesky,FW,Fulham,1,0,0,0,0,0,0,0,0
Sergei Kornilenko,FW,Blackpool,6,0,0,0,0,0,0,1,0
Radoslav Kováč,MF,West Ham,13,0,0,0,0,0,0,4,0
Niko Kranjčar,MF,Tottenham,13,2,0,2,2,0,0,1,0
Shefki Kuqi,FW,Newcastle Utd,6,0,0,0,0,0,0,0,0
Dirk Kuyt,FW,Liverpool,33,13,7,20,8,5,5,3,0
Frank Lampard,MF,Chelsea,24,10,2,12,6,4,5,2,0
Sebastian Larsson,MF,Birmingham City,35,4,6,10,3,1,1,5,0
Lucas Leiva,MF,Liverpool,33,0,1,1,0,0,0,8,1
Aaron Lennon,FW,Tottenham,34,3,2,5,3,0,0,1,0
Amine Linganzi,MF,Blackburn,1,0,0,0,0,0,0,0,0
Jason Lowe,MF,Blackburn,1,0,0,0,0,0,0,0,0
Kazenga LuaLua,FW,Newcastle Utd,2,0,0,0,0,0,0,0,0
David Luiz,MF,Chelsea,12,2,0,2,2,0,0,3,0
Craig Lynch,FW,Sunderland,2,0,0,0,0,0,0,0,0
Peter Løvenkrands,FW,Newcastle Utd,25,6,3,9,6,0,0,0,0
Federico Macheda,FW,Manchester Utd,7,1,0,1,1,0,0,0,0
Jean Makoun,MF,Aston Villa,7,0,0,0,0,0,0,3,1
Steed Malbranque,MF,Sunderland,35,0,3,3,0,0,1,3,0
Florent Malouda,FW,Chelsea,38,13,4,17,13,0,0,1,0
Michael Mancienne,MF,Wolves,16,0,0,0,0,0,0,1,0
Obafemi Martins,FW,Birmingham City,4,0,0,0,0,0,0,0,0
Javier Mascherano,MF,Liverpool,1,0,1,1,0,0,0,0,0
James McArthur,MF,Wigan Athletic,18,0,0,0,0,0,0,0,0
Benni McCarthy,FW,West Ham,6,0,0,0,0,0,0,0,0
James McCarthy,MF,Wigan Athletic,24,3,1,4,3,0,0,2,0
Josh McEachran,MF,Chelsea,9,0,0,0,0,0,0,1,0
James McFadden,FW,Birmingham City,4,0,1,1,0,0,0,0,0
Callum McManaman,FW,Wigan Athletic,3,0,0,0,0,0,0,0,0
Raul Meireles,MF,Liverpool,33,5,5,10,5,0,0,5,0
David Meyler,MF,Sunderland,5,0,0,0,0,0,0,2,0
Nenad Milijaš,MF,Wolves,23,2,3,5,2,0,0,1,0
Ishmael Miller,FW,West Brom,6,0,0,0,0,0,0,0,0
James Milner,MF,Aston Villa,1,1,0,1,1,0,0,0,0
James Milner,MF,Manchester City,32,0,6,6,0,0,0,4,0
Luka Modrić,MF,Tottenham,32,3,2,5,2,1,1,3,0
Josh Morris,FW,Blackburn,4,0,1,1,0,0,0,0,0
James Morrison,FW,West Brom,31,4,3,7,4,0,0,2,1
Victor Moses,FW,Wigan Athletic,21,1,3,4,1,0,0,1,0
Fabrice Muamba,MF,Bolton,36,1,0,1,1,0,0,6,0
Geoffrey Mujangi Bia,MF,Wolves,1,0,1,1,0,0,0,0,0
Youssouf Mulumbu,MF,West Brom,34,6,1,7,6,0,0,7,2
Sulley Muntari,MF,Sunderland,9,0,2,2,0,0,0,2,0
Danny Murphy,MF,Fulham,37,0,4,4,0,0,0,8,0
Jordon Mutch,MF,Birmingham City,3,0,1,1,0,0,0,1,0
David N'Gog,FW,Liverpool,25,2,1,3,2,0,0,1,0
Charles N'Zogbia,FW,Wigan Athletic,34,9,5,14,9,0,0,2,1
Nani,FW,Manchester Utd,33,9,14,23,9,0,1,1,0
Samir Nasri,FW,Arsenal,30,10,1,11,9,1,1,4,0
Phil Neville,MF,Everton,31,1,1,2,1,0,0,5,0
Mark Noble,MF,West Ham,26,4,3,7,0,4,4,7,0
Ryan Noble,FW,Sunderland,3,0,0,0,0,0,0,0,0
Kevin Nolan,MF,Newcastle Utd,30,12,1,13,11,1,1,10,0
Frank Nouble,FW,West Ham,2,0,0,0,0,0,0,0,0
Steven Nzonzi,MF,Blackburn,21,1,0,1,1,0,0,4,1
Garry O'Connor,FW,Birmingham City,3,0,0,0,0,0,0,0,0
Jamie O'Hara,MF,Wolves,14,3,1,4,3,0,0,3,0
Gary O'Neil,MF,West Ham,8,0,1,1,0,0,0,0,0
John O'Shea,MF,Manchester Utd,20,0,3,3,0,0,0,1,0
Gabriel Obertan,FW,Manchester Utd,7,0,0,0,0,0,0,0,0
John Obi Mikel,MF,Chelsea,28,0,1,1,0,0,0,3,0
Victor Obinna,FW,West Ham,25,3,3,6,3,0,0,3,0
Peter Odemwingie,FW,West Brom,32,15,7,22,13,2,3,3,0
Martin Olsson,MF,Blackburn,29,2,1,3,2,0,0,3,0
Brett Ormerod,FW,Blackpool,19,1,2,3,1,0,0,0,0
Leon Osman,MF,Everton,26,4,5,9,4,0,0,4,0
Michael Owen,FW,Manchester Utd,11,2,0,2,2,0,0,1,0
Daniel Pacheco,FW,Liverpool,1,0,0,0,0,0,0,0,0
John Paintsil,MF,Fulham,16,0,0,0,0,0,0,6,0
Wilson Palacios,MF,Tottenham,21,0,0,0,0,0,0,5,0
Scott Parker,MF,West Ham,32,5,2,7,5,0,0,8,0
Roman Pavlyuchenko,FW,Tottenham,29,10,4,14,10,0,0,3,0
Jermaine Pennant,MF,Stoke City,29,3,8,11,3,0,0,3,0
James Perch,MF,Newcastle Utd,13,0,0,0,0,0,0,6,0
Robin van Persie,FW,Arsenal,25,18,7,25,16,2,3,4,0
Martin Petrov,FW,Bolton,28,3,5,8,3,0,0,0,0
Stiliyan Petrov,MF,Aston Villa,27,1,2,3,1,0,0,6,0
Kevin Phillips,FW,Birmingham City,14,1,0,1,1,0,0,0,0
Matt Phillips,FW,Blackpool,27,1,4,5,1,0,0,0,0
Steven Pienaar,MF,Tottenham,8,0,1,1,0,0,0,1,0
Steven Pienaar,MF,Everton,18,1,0,1,1,0,0,2,0
Frédéric Piquionne,FW,West Ham,34,6,3,9,5,1,1,2,1
Robert Pirès,FW,Aston Villa,9,0,0,0,0,0,0,0,0
Christian Poulsen,MF,Liverpool,12,0,0,0,0,0,0,1,0
Danny Pugh,MF,Stoke City,10,0,0,0,0,0,0,1,0
Jason Puncheon,MF,Blackpool,11,3,0,3,3,0,0,0,0
Rafael,MF,Manchester Utd,16,0,1,1,0,0,0,3,1
Ramires,MF,Chelsea,29,2,0,2,2,0,0,7,0
Aaron Ramsey,MF,Arsenal,7,1,0,1,1,0,0,1,0
Nile Ranger,FW,Newcastle Utd,24,0,1,1,0,0,0,2,0
Abdul Razak,MF,Manchester City,1,0,0,0,0,0,0,0,0
Andy Reid,MF,Blackpool,5,0,0,0,0,0,0,0,0
Andy Reid,MF,Sunderland,2,0,0,0,0,0,0,0,0
Steven Reid,MF,West Brom,23,1,5,6,1,0,0,3,0
Nigel Reo-Coker,MF,Aston Villa,30,0,0,0,0,0,0,5,0
Kieran Richardson,MF,Sunderland,26,4,3,7,4,0,0,9,0
Cristian Riveros,MF,Sunderland,12,1,0,1,1,0,0,1,0
Jason Roberts,FW,Blackburn,25,5,4,9,5,0,0,2,0
Rubén Rochina,FW,Blackburn,4,0,0,0,0,0,0,1,0
Hugo Rodallega,FW,Wigan Athletic,36,9,1,10,9,0,0,4,1
Rodrigo,FW,Bolton,17,1,1,2,1,0,0,0,0
Maxi Rodríguez,FW,Liverpool,28,10,0,10,10,0,0,2,0
Jack Rodwell,MF,Everton,24,0,1,1,0,0,0,5,0
Wayne Rooney,FW,Manchester Utd,28,11,11,22,8,3,4,5,0
Danny Rose,MF,Tottenham,4,0,1,1,0,0,0,0,0
Tomáš Rosický,MF,Arsenal,21,0,1,1,0,0,1,3,0
Wayne Routledge,FW,Newcastle Utd,17,0,1,1,0,0,0,0,0
Louis Saha,FW,Everton,22,7,0,7,7,0,0,0,0
Carlos Salcido,MF,Fulham,23,0,2,2,0,0,0,3,0
Conor Sammon,FW,Wigan Athletic,7,1,0,1,1,0,0,0,0
Sandro,MF,Tottenham,19,1,0,1,1,0,0,4,0
Tuncay Şanlı,FW,Stoke City,14,1,2,3,1,0,0,0,0
Roque Santa Cruz,FW,Manchester City,1,0,0,0,0,0,0,0,0
Roque Santa Cruz,FW,Blackburn,9,0,0,0,0,0,0,0,0
Paul Scharner,MF,West Brom,33,4,1,5,4,0,0,8,1
Paul Scholes,MF,Manchester Utd,22,1,3,4,1,0,0,9,0
Freddie Sears,FW,West Ham,11,1,0,1,1,0,0,0,0
Stéphane Sessègnon,FW,Sunderland,14,3,3,6,2,1,1,2,0
Jonjo Shelvey,MF,Liverpool,15,0,1,1,0,0,0,1,0
Nicky Shorey,MF,West Brom,28,0,1,1,0,0,0,1,0
Ryan Shotton,FW,Stoke City,2,0,0,0,0,0,0,0,0
Mamady Sidibé,FW,Stoke City,2,0,0,0,0,0,0,0,0
Steve Sidwell,MF,Aston Villa,4,0,0,0,0,0,0,1,0
Steve Sidwell,MF,Fulham,12,2,1,3,2,0,0,3,0
David Silva,FW,Manchester City,35,4,7,11,4,0,0,2,0
Alan Smith,FW,Newcastle Utd,11,0,0,0,0,0,0,3,0
Alexandre Song,MF,Arsenal,31,4,2,6,4,0,0,9,1
Keith Southern,MF,Blackpool,21,0,0,0,0,0,0,2,0
Jay Spearing,MF,Liverpool,11,0,0,0,0,0,0,0,0
Jonathan Spector,MF,West Ham,14,1,0,1,1,0,0,2,0
Ronnie Stam,MF,Wigan Athletic,25,1,0,1,1,0,0,2,0
Junior Stanislas,FW,West Ham,6,1,0,1,1,0,0,0,0
Daniel Sturridge,FW,Bolton,12,8,0,8,8,0,0,0,1
Daniel Sturridge,FW,Chelsea,13,0,0,0,0,0,0,0,0
Luis Suárez,FW,Liverpool,13,4,3,7,4,0,0,2,0
Ludovic Sylvestre,MF,Blackpool,8,0,0,0,0,0,0,0,0
Matthew Taylor,MF,Bolton,36,2,3,5,2,0,0,4,0
Ryan Taylor,MF,Newcastle Utd,5,0,1,1,0,0,0,0,1
Gary Taylor-Fletcher,FW,Blackpool,31,6,4,10,6,0,0,4,0
Somen Tchoyi,MF,West Brom,23,6,1,7,6,0,0,0,0
Carlos Tevez,FW,Manchester City,31,20,6,26,15,5,6,6,0
Hendry Thomas,MF,Wigan Athletic,24,0,0,0,0,0,0,6,0
Jerome Thomas,FW,West Brom,33,3,5,8,3,0,0,4,0
George Thorne,MF,West Brom,1,0,0,0,0,0,0,0,0
Cheick Tioté,MF,Newcastle Utd,26,1,1,2,1,0,0,14,0
James Tomkins,MF,West Ham,19,1,1,2,1,0,0,2,0
Michael Tonge,MF,Stoke City,2,0,0,0,0,0,0,0,0
Fernando Torres,FW,Liverpool,23,9,2,11,9,0,0,6,0
Fernando Torres,FW,Chelsea,14,1,2,3,1,0,0,1,0
Yaya Touré,MF,Manchester City,35,6,4,10,6,0,0,3,0
Antonio Valencia,MF,Manchester Utd,10,1,2,3,1,0,0,1,0
Jelle Van Damme,MF,Wolves,6,1,1,2,1,0,0,2,0
Luke Varney,FW,Blackpool,30,5,3,8,5,0,0,1,0
David Vaughan,MF,Blackpool,35,2,2,4,2,0,0,6,0
James Vaughan,FW,Everton,1,0,0,0,0,0,0,0,0
Carlos Vela,FW,Arsenal,4,1,0,1,1,0,0,0,0
Carlos Vela,FW,West Brom,8,2,1,3,2,0,0,0,0
Apostolos Vellios,FW,Everton,3,0,0,0,0,0,0,0,0
Patrick Vieira,MF,Manchester City,15,2,0,2,2,0,0,2,0
Sam Vokes,FW,Wolves,2,0,0,0,0,0,0,0,0
Martyn Waghorn,FW,Sunderland,2,0,0,0,0,0,0,0,0
Theo Walcott,FW,Arsenal,28,9,7,16,9,0,0,0,0
Kyle Walker,MF,Tottenham,1,0,0,0,0,0,0,0,0
Kyle Walker,MF,Aston Villa,15,1,3,4,1,0,0,3,0
Jonathan Walters,FW,Stoke City,36,6,2,8,5,1,1,4,0
Stephen Ward,FW,Wolves,34,1,1,2,1,0,0,2,0
Ben Watson,MF,Wigan Athletic,29,3,1,4,1,2,2,3,0
Andreas Weimann,FW,Aston Villa,1,0,0,0,0,0,0,0,0
Danny Welbeck,FW,Sunderland,26,6,1,7,6,0,0,2,0
Glenn Whelan,MF,Stoke City,29,0,1,1,0,0,0,2,0
Dean Whitehead,MF,Stoke City,37,2,1,3,2,0,0,6,0
Jack Wilshere,MF,Arsenal,35,1,3,4,1,0,0,7,1
Marc Wilson,MF,Stoke City,28,1,1,2,1,0,0,7,0
Chris Wood,FW,West Brom,1,0,0,0,0,0,0,0,0
Shaun Wright-Phillips,FW,Manchester City,7,0,0,0,0,0,0,0,0
Xisco,FW,Newcastle Utd,2,0,1,1,0,0,0,0,0
Ashley Young,FW,Aston Villa,34,7,10,17,3,4,5,8,0
Pablo Zabaleta,MF,Manchester City,26,2,2,4,2,0,0,8,1
Bobby Zamora,FW,Fulham,14,5,5,10,4,1,1,2,0
Boudewijn Zenden,FW,Sunderland,27,2,3,5,2,0,0,2,1
Yuri Zhirkov,MF,Chelsea,12,0,2,2,0,0,0,1,0
