Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
Stephen Clemence,MF,Birmingham City,35,2,1,3,2,0,0,4,0
Andy Cole,FW,Blackburn,34,11,6,17,11,0,0,3,1
Carlton Cole,FW,Charlton Ath,21,4,0,4,4,0,0,0,0
Joe Cole,MF,Chelsea,35,1,5,6,1,0,0,3,0
Kevin Cooper,MF,Wolves,1,0,0,0,0,0,0,0,0
Carl Cort,FW,Wolves,16,5,2,7,5,0,0,0,0
Jody Craddock,MF,Wolves,32,1,1,2,1,0,0,2,0
Hernán Crespo,FW,Chelsea,19,10,0,10,10,0,0,1,0
Peter Crouch,FW,Aston Villa,16,4,3,7,4,0,0,1,0
Stéphane Dalmat,MF,Tottenham,22,3,1,4,3,0,0,2,0
Neil Danns,MF,Blackburn,1,0,0,0,0,0,0,0,0
Kevin Davies,FW,Bolton,38,9,9,18,9,0,0,9,0
Simon Davies,MF,Tottenham,17,2,1,3,2,0,0,2,0
Sean Davis,MF,Fulham,24,5,2,7,5,0,0,5,0
Brian Deane,FW,Leicester City,5,0,1,1,0,0,0,0,0
Jermain Defoe,FW,Tottenham,15,7,0,7,7,0,0,1,0
Rory Delap,MF,Southampton,27,1,2,3,1,0,0,1,0
Agustín Delgado,FW,Southampton,4,0,0,0,0,0,0,0,0
Marcel Desailly,MF,Chelsea,15,0,1,1,0,0,0,0,0
Paul Devlin,MF,Birmingham City,2,0,0,0,0,0,0,0,0
Paolo Di Canio,FW,Charlton Ath,31,4,12,16,1,3,4,1,0
Salif Diao,MF,Liverpool,3,0,1,1,0,0,0,1,0
Paul Dickov,FW,Leicester City,35,11,3,14,9,2,3,8,0
Eric Djemba-Djemba,MF,Manchester Utd,15,0,1,1,0,0,0,1,0
Martin Djetou,MF,Fulham,26,0,0,0,0,0,0,3,0
Youri Djorkaeff,FW,Bolton,27,9,3,12,8,1,1,1,0
Gary Doherty,FW,Tottenham,17,1,0,1,1,0,0,3,0
Doriva,MF,Middlesbrough,21,0,2,2,0,0,0,6,0
Jonathan Douglas,MF,Blackburn,14,1,0,1,1,0,0,3,0
Stewart Downing,FW,Middlesbrough,20,0,1,1,0,0,0,0,0
Dion Dublin,FW,Aston Villa,23,3,0,3,3,0,0,1,0
Damien Duff,FW,Chelsea,23,5,9,14,5,0,0,0,0
Christophe Dugarry,FW,Birmingham City,14,1,1,2,1,0,0,4,1
David Dunn,MF,Birmingham City,21,2,1,3,1,1,2,2,0
Kieron Dyer,MF,Newcastle Utd,25,1,3,4,1,0,0,1,0
Stephen Elliott,FW,Manchester City,2,0,0,0,0,0,0,0,0
Brett Emerton,MF,Blackburn,37,2,11,13,2,0,0,4,0
Jason Euell,FW,Charlton Ath,31,10,2,12,7,3,3,5,1
Delroy Facey,FW,Bolton,1,0,0,0,0,0,0,1,0
Amdy Faye,MF,Portsmouth,27,0,0,0,0,0,0,6,0
Les Ferdinand,FW,Leicester City,29,12,2,14,12,0,0,3,1
Barry Ferguson,MF,Blackburn,15,1,1,2,1,0,0,3,0
Duncan Ferguson,FW,Everton,20,5,2,7,4,1,1,6,1
Fabrice Fernandes,MF,Southampton,27,1,2,3,1,0,0,2,0
Luciano Figueroa,FW,Birmingham City,1,0,0,0,0,0,0,0,0
Mark Fish,FW,Charlton Ath,23,0,0,0,0,0,0,1,1
Darren Fletcher,MF,Manchester Utd,22,0,1,1,0,0,0,4,2
Garry Flitcroft,MF,Blackburn,31,3,1,4,3,0,0,9,0
Jimmy Floyd Hasselbaink,FW,Chelsea,30,12,5,17,10,2,2,6,0
Yoann Folly,MF,Southampton,9,0,0,0,0,0,0,1,0
Diego Forlán,FW,Manchester Utd,24,4,4,8,4,0,0,2,0
Mikael Forssell,FW,Birmingham City,32,17,1,18,16,1,1,1,0
Quinton Fortune,MF,Manchester Utd,23,0,2,2,0,0,0,2,0
Robbie Fowler,FW,Manchester City,31,7,0,7,7,0,0,2,0
Per Frandsen,MF,Bolton,33,1,0,1,1,0,0,5,0
Steffen Freund,MF,Leicester City,14,0,1,1,0,0,0,1,0
Paul Gallagher,FW,Blackburn,26,3,4,7,3,0,0,2,0
Ionel Ganea,FW,Wolves,16,3,0,3,3,0,1,3,0
Ricardo Gardner,MF,Bolton,22,0,0,0,0,0,0,5,0
Edu Gaspar,MF,Arsenal,30,2,2,4,2,0,0,3,0
Geremi,MF,Chelsea,25,1,4,5,1,0,0,0,1
Steven Gerrard,MF,Liverpool,34,4,7,11,3,1,2,2,0
Stelios Giannakopoulos,FW,Bolton,31,2,3,5,2,0,0,4,0
Ryan Giggs,FW,Manchester Utd,33,7,11,18,7,0,0,3,0
Keith Gillespie,FW,Leicester City,12,0,0,0,0,0,0,2,0
Corrado Grabbi,FW,Blackburn,5,0,1,1,0,0,0,0,0
Thomas Gravesen,MF,Everton,30,2,3,5,2,0,0,5,0
Michael Gray,MF,Blackburn,14,0,0,0,0,0,0,1,0
Jonathan Greening,MF,Middlesbrough,25,1,0,1,1,0,0,5,0
Léandre Griffit,FW,Southampton,5,2,0,2,2,0,0,0,0
Jesper Grønkjær,FW,Chelsea,31,2,2,4,2,0,0,5,0
Ole Gunnar Solskjær,FW,Manchester Utd,13,0,2,2,0,0,0,2,0
Steve Guppy,MF,Leicester City,15,0,2,2,0,0,0,0,0
Eiður Guðjohnsen,FW,Chelsea,26,6,2,8,6,0,0,2,1
Joey Guðjónsson,MF,Wolves,11,0,0,0,0,0,0,2,0
El Hadji Diouf,FW,Liverpool,26,0,2,2,0,0,0,11,1
Mustapha Hadji,MF,Aston Villa,1,0,0,0,0,0,0,0,0
Fitz Hall,FW,Southampton,11,0,0,0,0,0,0,0,0
Dietmar Hamann,MF,Liverpool,25,2,2,4,2,0,0,6,0
Kevin Harper,FW,Portsmouth,7,0,0,0,0,0,0,0,0
Barry Hayles,FW,Fulham,26,4,2,6,4,0,0,2,0
Lee Hendrie,MF,Aston Villa,32,2,3,5,2,0,0,9,0
Thierry Henry,FW,Arsenal,37,30,6,36,23,7,7,3,0
Emile Heskey,FW,Liverpool,35,7,4,11,7,0,0,1,0
Craig Hignett,FW,Leicester City,13,1,0,1,1,0,0,1,0
Thomas Hitzlsperger,MF,Aston Villa,32,3,6,9,3,0,0,4,0
Matt Holland,MF,Charlton Ath,38,6,1,7,6,0,0,0,0
Geoff Horsfield,FW,Birmingham City,3,0,0,0,0,0,0,0,0
Bryan Hughes,MF,Birmingham City,26,3,1,4,3,0,0,0,0
Richard Hughes,MF,Portsmouth,11,0,0,0,0,0,0,1,0
Andy Impey,MF,Leicester City,13,0,0,0,0,0,0,1,0
Junichi Inamoto,MF,Fulham,22,2,1,3,2,0,0,8,0
Paul Ince,MF,Wolves,32,2,2,4,2,0,0,15,1
Steffen Iversen,FW,Wolves,16,4,0,4,4,0,0,1,0
Muzzy Izzet,MF,Leicester City,30,2,14,16,2,0,0,7,0
Johnnie Jackson,MF,Tottenham,11,1,2,3,1,0,0,0,0
Matt Jansen,FW,Blackburn,19,2,2,4,2,0,0,0,0
Mário Jardel,FW,Bolton,7,0,0,0,0,0,0,1,0
Francis Jeffers,FW,Everton,18,0,0,0,0,0,0,2,0
Jermaine Jenas,MF,Newcastle Utd,31,2,2,4,2,0,0,3,0
Claus Jensen,MF,Charlton Ath,31,4,5,9,4,0,1,1,0
Joseph-Désiré Job,FW,Middlesbrough,24,6,3,9,6,0,1,1,0
Jonatan Johansson,FW,Charlton Ath,26,4,1,5,4,0,0,0,0
Collins John,FW,Fulham,8,4,1,5,4,0,0,1,0
Stern John,FW,Birmingham City,29,4,0,4,4,0,0,0,0
Damien Johnson,MF,Birmingham City,35,1,4,5,1,0,0,6,0
Seth Johnson,FW,Leeds United,25,2,4,6,2,0,0,6,0
Simon Johnson,MF,Leeds United,1,0,0,0,0,0,0,0,0
Hassan Kachloul,MF,Wolves,4,0,0,0,0,0,0,0,0
Frédéric Kanouté,FW,Tottenham,27,7,1,8,7,0,0,0,0
Nwankwo Kanu,FW,Arsenal,10,1,2,3,1,0,0,0,0
Robbie Keane,FW,Tottenham,34,14,3,17,11,3,3,1,0
Roy Keane,MF,Manchester Utd,28,3,3,6,3,0,0,2,0
Mark Kennedy,MF,Wolves,31,2,5,7,2,0,0,1,0
Martin Keown,MF,Arsenal,10,0,0,0,0,0,0,1,0
Tugay Kerimoğlu,MF,Blackburn,36,2,7,9,2,0,0,4,0
Harry Kewell,FW,Liverpool,36,7,3,10,7,0,0,6,0
Kevin Kilbane,MF,Everton,30,3,1,4,3,0,0,1,0
Ledley King,MF,Tottenham,29,1,4,5,1,0,0,1,0
Mark Kinsella,MF,Aston Villa,2,0,0,0,0,0,0,0,0
Jovan Kirovski,FW,Birmingham City,6,0,0,0,0,0,0,0,0
Radostin Kishishev,MF,Charlton Ath,33,0,0,0,0,0,0,4,0
José Kléberson,MF,Manchester Utd,12,2,3,5,2,0,0,1,0
Paul Konchesky,FW,Tottenham,12,0,1,1,0,0,0,4,0
Paul Konchesky,FW,Charlton Ath,21,0,2,2,0,0,0,3,0
Frank Lampard,MF,Chelsea,38,10,5,15,8,2,2,3,0
Stan Lazaridis,MF,Birmingham City,30,2,5,7,2,0,0,0,0
Anthony Le Tallec,FW,Liverpool,13,0,1,1,0,0,0,0,0
Dean Leacock,MF,Fulham,4,0,0,0,0,0,0,2,0
Sylvain Legwinski,MF,Fulham,32,0,1,1,0,0,0,8,1
Aaron Lennon,FW,Leeds United,11,0,1,1,0,0,0,0,0
Tobias Linderoth,MF,Everton,27,0,2,2,0,0,0,4,0
Kevin Lisbie,FW,Charlton Ath,9,4,0,4,4,0,0,0,0
Glen Little,MF,Bolton,4,0,1,1,0,0,0,0,0
Freddie Ljungberg,FW,Arsenal,30,4,5,9,4,0,0,2,0
Lomana LuaLua,FW,Portsmouth,22,4,0,4,4,0,0,1,0
Lomana LuaLua,FW,Newcastle Utd,7,0,1,1,0,0,0,0,0
Mbulelo Mabizela,MF,Tottenham,6,1,0,1,1,0,0,1,0
Massimo Maccarone,FW,Middlesbrough,23,6,2,8,5,1,1,2,0
Jon Macken,FW,Manchester City,15,1,2,3,1,0,0,0,0
Alan Mahon,MF,Blackburn,3,0,0,0,0,0,0,0,0
Claude Makélélé,MF,Chelsea,30,0,0,0,0,0,0,2,0
Steed Malbranque,MF,Fulham,38,6,10,16,4,2,3,3,0
Carlos Marinelli,MF,Middlesbrough,1,1,0,1,1,0,0,0,0
Steve Marlet,FW,Fulham,1,1,0,1,1,0,0,0,0
Dean Marney,MF,Tottenham,2,0,0,0,0,0,0,1,0
Chris Marsden,MF,Southampton,13,0,1,1,0,0,0,4,0
Dominic Matteo,MF,Leeds United,33,2,0,2,2,0,0,10,1
Brian McBride,FW,Fulham,16,4,1,5,4,0,0,0,0
Gavin McCann,MF,Aston Villa,28,0,0,0,0,0,0,6,1
Neil McCann,MF,Southampton,18,0,0,0,0,0,0,4,0
James McFadden,FW,Everton,23,0,1,1,0,0,0,3,0
Billy McKinlay,MF,Leicester City,16,0,0,0,0,0,0,5,0
Steve McManaman,MF,Manchester City,22,0,1,1,0,0,0,1,0
Stephen McPhail,MF,Leeds United,12,1,0,1,1,0,0,2,0
Olof Mellberg,MF,Aston Villa,33,1,0,1,1,0,0,4,0
Andy Melville,MF,Fulham,9,0,0,0,0,0,0,1,0
Gaizka Mendieta,MF,Middlesbrough,31,2,4,6,2,0,0,3,0
Kenny Miller,FW,Wolves,25,2,1,3,2,0,0,2,0
James Milner,MF,Leeds United,30,3,0,3,3,0,0,2,0
Stefan Moore,FW,Aston Villa,15,1,0,1,1,0,0,1,0
Javi Moreno,FW,Bolton,8,0,0,0,0,0,0,0,0
Ivica Mornar,FW,Portsmouth,8,1,0,1,1,0,0,0,0
Jody Morris,MF,Leeds United,12,0,0,0,0,0,0,2,0
Clinton Morrison,FW,Birmingham City,32,4,4,8,4,0,0,1,0
James Morrison,FW,Middlesbrough,1,0,0,0,0,0,0,0,0
Danny Murphy,MF,Liverpool,31,5,4,9,2,3,3,2,0
Adrian Mutu,FW,Chelsea,25,6,4,10,6,0,0,5,0
Lilian Nalis,MF,Leicester City,20,1,0,1,1,0,0,1,0
Gary Naysmith,MF,Everton,29,2,5,7,2,0,0,2,1
Szilárd Németh,FW,Middlesbrough,32,9,2,11,9,0,0,2,0
Phil Neville,MF,Manchester Utd,31,0,2,2,0,0,0,5,0
Shaun Newton,MF,Wolves,28,0,1,1,0,0,0,1,0
Alexis Nicolas,MF,Chelsea,2,0,0,0,0,0,0,0,0
Ruud van Nistelrooy,FW,Manchester Utd,32,20,2,22,19,1,4,4,0
Kevin Nolan,MF,Bolton,37,9,1,10,9,0,0,8,0
Alex Nyarko,MF,Everton,11,0,0,0,0,0,0,1,0
Gary O'Neil,MF,Portsmouth,3,2,0,2,2,0,0,0,0
John O'Shea,MF,Manchester Utd,33,2,0,2,2,0,0,1,0
Matt Oakley,MF,Southampton,7,0,1,1,0,0,0,2,0
Jay-Jay Okocha,MF,Bolton,35,0,4,4,0,0,0,4,0
Salomon Olembé,MF,Leeds United,12,0,0,0,0,0,0,3,0
Filipe Oliveira,MF,Chelsea,1,0,0,0,0,0,0,0,0
Brett Ormerod,FW,Southampton,22,5,0,5,5,0,0,1,0
Leon Osman,MF,Everton,4,1,0,1,1,0,0,0,0
Michael Owen,FW,Liverpool,29,16,3,19,12,4,5,0,0
Juan Pablo Ángel,FW,Aston Villa,33,16,0,16,14,2,3,3,0
Marians Pahars,FW,Southampton,14,2,1,3,2,0,0,0,0
Scott Parker,MF,Charlton Ath,20,2,2,4,,,,6,1
Scott Parker,MF,Chelsea,11,1,0,1,1,0,0,2,0
Ray Parlour,MF,Arsenal,25,0,0,0,0,0,0,8,0
Juninho Paulista,MF,Middlesbrough,31,8,2,10,8,0,0,2,0
Henrik Pedersen,FW,Bolton,33,7,0,7,7,0,0,1,0
Mark Pembridge,MF,Everton,4,0,2,2,0,0,0,0,0
Mark Pembridge,MF,Fulham,12,1,0,1,1,0,0,1,0
Jermaine Pennant,MF,Leeds United,36,2,6,8,2,0,0,5,0
Vincent Péricard,FW,Portsmouth,6,0,0,0,0,0,0,1,0
Emmanuel Petit,MF,Chelsea,4,0,1,1,0,0,0,1,0
Bobby Petta,MF,Fulham,9,0,0,0,0,0,0,0,0
Kevin Phillips,FW,Southampton,34,13,3,16,13,0,0,2,1
Robert Pirès,FW,Arsenal,36,14,8,22,14,0,0,0,0
Hélder Postiga,FW,Tottenham,19,1,1,2,1,0,0,1,0
Gus Poyet,MF,Tottenham,20,3,1,4,3,0,0,1,0
Darren Pratley,MF,Fulham,1,0,0,0,0,0,0,0,0
David Prutton,MF,Southampton,26,1,2,3,1,0,0,4,1
Nigel Quashie,MF,Portsmouth,21,1,0,1,,,,5,0
Tomasz Radzinski,FW,Everton,34,8,4,12,8,0,0,2,0
Alex Rae,MF,Wolves,33,5,3,8,5,0,0,10,1
Jamie Redknapp,MF,Tottenham,17,1,0,1,,,,6,
Steven Reid,MF,Blackburn,16,0,0,0,0,0,0,1,1
Claudio Reyna,MF,Manchester City,23,1,1,2,1,0,0,0,0
Michael Ricketts,FW,Middlesbrough,23,2,1,3,0,2,2,2,0
Rohan Ricketts,MF,Tottenham,24,1,1,2,1,0,0,1,0
Laurent Robert,FW,Newcastle Utd,35,6,6,12,6,0,0,3,1
Jason Roberts,FW,Portsmouth,10,1,0,1,1,0,0,0,0
Carl Robinson,MF,Portsmouth,1,0,0,0,0,0,0,0,0
Cristiano Ronaldo,FW,Manchester Utd,29,4,4,8,4,0,0,5,1
Wayne Rooney,FW,Everton,34,9,4,13,9,0,0,11,0
Louis Saha,FW,Manchester Utd,12,7,2,9,,,,0,0
Louis Saha,FW,Fulham,21,13,5,18,,,,1,0
Lamine Sakho,FW,Leeds United,17,1,1,2,1,0,0,3,0
Jlloyd Samuel,MF,Aston Villa,38,2,4,6,2,0,0,6,0
Facundo Sava,FW,Fulham,6,1,0,1,1,0,0,0,0
Robbie Savage,MF,Birmingham City,31,3,4,7,1,2,2,12,0
Paul Scholes,MF,Manchester Utd,28,9,3,12,9,0,0,5,0
Riccardo Scimeca,MF,Leicester City,29,1,2,3,1,0,0,7,1
James Scowcroft,FW,Leicester City,35,5,3,8,5,0,0,2,1
Juan Sebastián Verón,MF,Chelsea,7,1,0,1,1,0,0,0,0
Alan Shearer,FW,Newcastle Utd,37,22,4,26,15,7,10,1,0
Teddy Sheringham,FW,Portsmouth,32,9,4,13,8,1,1,5,0
Tim Sherwood,MF,Portsmouth,13,0,1,1,0,0,0,6,0
Antoine Sibierski,FW,Manchester City,33,5,4,9,5,0,0,1,0
Silas,MF,Wolves,9,0,0,0,0,0,0,0,0
Gilberto Silva,MF,Arsenal,32,4,4,8,4,0,0,2,0
Florent Sinama Pongolle,FW,Liverpool,15,2,1,3,2,0,0,0,0
Trevor Sinclair,MF,Manchester City,29,1,2,3,1,0,0,2,0
Alexey Smertin,MF,Portsmouth,26,0,0,0,0,0,0,2,0
Vladimír Šmicer,FW,Liverpool,20,3,1,4,3,0,0,1,0
Alan Smith,FW,Leeds United,35,9,3,12,8,1,1,6,0
Nolberto Solano,MF,Aston Villa,10,0,2,2,0,0,0,1,1
Nolberto Solano,MF,Newcastle Utd,12,0,3,3,0,0,0,0,0
Gary Speed,MF,Newcastle Utd,38,3,3,6,3,0,0,6,0
Mario Stanić,FW,Chelsea,2,0,0,0,0,0,0,0,0
Jon Stead,FW,Blackburn,13,6,0,6,6,0,0,0,0
Jordan Stewart,MF,Leicester City,25,1,2,3,1,0,0,1,0
Steve Stone,MF,Portsmouth,32,2,5,7,2,0,0,4,1
Graham Stuart,FW,Charlton Ath,28,3,1,4,3,0,0,0,0
Dean Sturridge,FW,Wolves,5,0,1,1,0,0,0,0,0
Anders Svensson,MF,Southampton,30,0,2,2,0,0,0,6,0
Mathias Svensson,FW,Charlton Ath,3,0,0,0,0,0,0,0,0
Michael Tarnat,MF,Manchester City,32,3,5,8,3,0,0,5,0
Matthew Taylor,MF,Portsmouth,30,0,3,3,0,0,0,2,0
Paul Telfer,MF,Southampton,37,0,2,2,0,0,0,3,0
Jo Tessem,MF,Southampton,3,0,0,0,0,0,0,0,0
Jerome Thomas,FW,Charlton Ath,1,0,0,0,0,0,0,0,0
David Thompson,MF,Blackburn,11,1,1,2,1,0,0,5,0
Danny Tiatto,MF,Manchester City,5,0,1,1,0,0,0,1,0
Li Tie,FW,Everton,5,0,0,0,0,0,0,1,1
Svetoslav Todorov,FW,Portsmouth,1,0,0,0,0,0,,0,0
Darius Vassell,FW,Aston Villa,32,9,1,10,8,1,1,0,0
Ricardo Vaz Tê,FW,Bolton,1,0,0,0,0,0,0,1,0
Hugo Viana,MF,Newcastle Utd,16,0,1,1,0,0,0,2,0
Mark Viduka,FW,Leeds United,30,11,3,14,9,2,2,4,2
Patrick Vieira,MF,Arsenal,29,3,4,7,3,0,0,11,1
Paulo Wanchope,FW,Manchester City,22,6,2,8,6,0,0,1,0
Steve Watson,MF,Everton,24,5,3,8,5,0,0,4,0
John Welsh,MF,Liverpool,1,0,0,0,0,0,0,1,0
Peter Whittingham,MF,Aston Villa,32,0,4,4,0,0,0,5,0
Jason Wilcox,FW,Leeds United,6,0,0,0,0,0,0,1,0
Sylvain Wiltord,FW,Arsenal,12,3,0,3,3,0,0,0,0
Shaun Wright-Phillips,FW,Manchester City,34,7,2,9,7,0,0,2,1
Mark Yeates,FW,Tottenham,1,0,0,0,0,0,0,0,0
Dwight Yorke,FW,Blackburn,23,4,2,6,4,0,0,0,0
Bobby Zamora,FW,Tottenham,16,0,2,2,0,0,0,1,0
Boudewijn Zenden,FW,Middlesbrough,31,4,4,8,4,0,0,5,1
Christian Ziege,MF,Tottenham,8,0,0,0,0,0,0,2,0
