Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
Franz Carr,FW,Sheffield Utd,10,1,1,2,1,0,0,0,0
Tony Cascarino,FW,Chelsea,20,4,1,5,4,0,0,0,0
Darren Caskey,MF,Tottenham,25,4,3,7,4,0,0,2,0
Stewart Castledine,MF,Wimbledon,3,1,0,1,1,0,,0,0
Lee Chapman,FW,West Ham,30,8,2,10,8,0,0,1,0
Lee Clark,MF,Newcastle Utd,29,2,4,6,2,0,0,2,0
Andy Clarke,FW,Wimbledon,23,2,1,3,2,0,0,2,0
Nigel Clough,FW,Liverpool,27,7,3,10,7,0,0,2,0
Glenn Cockerill,MF,Southampton,14,0,2,2,0,0,0,0,0
Andy Cole,FW,Newcastle Utd,40,34,14,48,34,0,,2,0
Alan Cork,FW,Sheffield Utd,19,3,1,4,3,0,0,0,1
Tony Cottee,FW,Everton,39,16,3,19,14,2,3,1,0
Gordon Cowans,MF,Aston Villa,11,0,0,0,0,0,0,0,0
Colin Cramb,FW,Southampton,1,0,0,0,0,0,,0,0
Ian Crook,MF,Norwich City,38,0,7,7,0,0,0,1,0
Tony Daley,MF,Aston Villa,27,1,3,4,1,0,0,0,0
Julian Darby,MF,Coventry City,26,5,0,5,5,0,0,2,0
Paul Davis,MF,Arsenal,22,0,0,0,0,0,0,2,0
Bobby Davison,FW,Sheffield Utd,9,0,0,0,0,0,0,0,0
Brian Deane,FW,Leeds United,41,11,11,22,11,0,0,3,0
Paul Dickov,FW,Arsenal,1,0,0,0,0,0,,0,0
Gerald Dobbs,MF,Wimbledon,10,0,0,0,0,0,0,0,0
Iain Dowie,FW,Southampton,39,5,5,10,5,0,0,8,0
Maurice Doyle,MF,QPR,1,0,0,0,0,0,0,0,0
Jason Dozzell,MF,Tottenham,32,8,4,12,8,0,0,0,0
Dion Dublin,FW,Manchester Utd,5,1,0,1,1,0,0,0,0
Gordon Durie,FW,Tottenham,10,1,0,1,1,0,0,0,0
Lee Durrant,MF,Ipswich Town,7,0,1,1,0,0,0,0,0
Darren Eadie,MF,Norwich City,15,3,0,3,3,0,0,0,0
Robbie Earle,MF,Wimbledon,42,9,5,14,9,0,0,0,0
John Ebbrell,MF,Everton,39,4,2,6,4,0,0,7,0
Efan Ekoku,FW,Norwich City,27,12,1,13,12,0,0,1,0
John Eyre,FW,Oldham Athletic,2,0,0,0,0,0,,0,0
Willie Falconer,FW,Sheffield Utd,23,4,1,5,4,0,0,1,0
David Farrell,MF,Aston Villa,4,0,0,0,0,0,,0,0
John Fashanu,FW,Wimbledon,36,11,4,15,11,0,0,4,0
Peter Fear,MF,Wimbledon,23,1,3,4,1,0,0,2,0
Graham Fenton,MF,Aston Villa,12,1,0,1,1,0,0,1,0
Les Ferdinand,FW,QPR,36,16,8,24,14,2,2,4,1
Darren Ferguson,MF,Manchester Utd,3,0,0,0,0,0,0,0,0
Mark Flatts,MF,Arsenal,3,0,0,0,0,0,0,0,0
Robert Fleck,FW,Chelsea,9,1,1,2,1,0,0,1,0
Garry Flitcroft,MF,Manchester City,21,3,3,6,3,0,0,2,0
Jostein Flo,FW,Sheffield Utd,33,9,4,13,9,0,0,3,0
Sean Flynn,MF,Coventry City,36,3,2,5,3,0,0,3,0
Mark Ford,MF,Leeds United,1,0,0,0,0,0,0,0,0
Jamie Forrester,FW,Leeds United,3,0,0,0,0,0,0,0,0
Robbie Fowler,FW,Liverpool,28,12,1,13,11,1,2,0,0
Ruel Fox,MF,Norwich City,25,7,7,14,,,,0,0
Ruel Fox,MF,Newcastle Utd,14,2,4,6,,,,0,0
Trevor Francis,FW,Sheffield Weds,1,0,0,0,0,0,0,0,0
Steve Froggatt,MF,Aston Villa,9,1,0,1,1,0,0,0,0
Kevin Gage,MF,Sheffield Utd,21,0,2,2,0,0,0,1,0
Kevin Gallacher,FW,Blackburn,30,7,3,10,7,0,0,2,0
John Gannon,MF,Sheffield Utd,14,0,1,1,0,0,0,1,0
John Gayle,FW,Coventry City,3,0,0,0,0,0,0,0,0
Marcus Gayle,FW,Wimbledon,10,0,0,0,0,0,0,1,0
Boncho Genchev,FW,Ipswich Town,24,2,1,3,1,1,1,1,0
Ryan Giggs,FW,Manchester Utd,38,13,7,20,13,0,0,0,0
Paul Goddard,FW,Ipswich Town,4,0,0,0,0,0,0,0,0
Ty Gooden,MF,Swindon Town,4,0,1,1,0,0,0,0,0
Dale Gordon,MF,West Ham,8,1,1,2,1,0,0,0,0
Jeremy Goss,MF,Norwich City,34,6,3,9,6,0,0,1,0
Andy Gray,FW,Tottenham,2,1,0,1,1,0,0,0,0
Carl Griffiths,FW,Manchester City,16,4,2,6,4,0,0,0,0
Alfons Groenendijk,MF,Manchester City,9,0,0,0,0,0,0,2,0
Chris Hamon,FW,Swindon Town,1,0,0,0,0,0,0,0,0
Mick Harford,FW,Coventry City,1,1,0,1,1,0,0,0,0
Charlie Hartfield,MF,Sheffield Utd,5,0,0,0,0,0,,0,0
Micky Hazard,MF,Swindon Town,9,0,0,0,0,0,0,0,0
Micky Hazard,MF,Tottenham,17,2,2,4,1,1,1,1,0
Neil Heaney,MF,Arsenal,1,0,0,0,0,0,0,0,0
Neil Heaney,MF,Southampton,2,0,0,0,0,0,0,0,0
John Hendry,FW,Tottenham,3,0,0,0,0,0,,0,0
Nick Henry,MF,Oldham Athletic,22,0,3,3,0,0,0,2,0
Danny Hill,MF,Tottenham,3,0,1,1,0,0,,0,0
David Hillier,MF,Arsenal,15,0,3,3,0,0,0,1,0
David Hirst,FW,Sheffield Weds,7,1,0,1,1,0,0,0,0
Glenn Hoddle,MF,Chelsea,19,1,2,3,1,0,0,0,0
Steve Hodge,MF,Leeds United,8,1,0,1,1,0,0,1,0
Glyn Hodges,MF,Sheffield Utd,31,2,3,5,2,0,0,3,0
Rick Holden,MF,Oldham Athletic,29,6,6,12,5,1,2,0,1
Rick Holden,MF,Manchester City,9,0,0,0,0,0,0,0,0
Dean Holdsworth,FW,Wimbledon,42,17,6,23,16,1,2,3,0
Chris Holland,MF,Newcastle Utd,3,0,2,2,0,0,0,0,0
Ian Holloway,MF,QPR,25,0,3,3,0,0,0,1,0
Matty Holmes,MF,West Ham,34,3,10,13,3,0,0,0,0
David Hopkin,MF,Chelsea,21,1,0,1,1,0,0,2,0
Kevin Horlock,MF,Swindon Town,38,0,1,1,0,0,0,3,0
Barry Horne,MF,Everton,32,1,1,2,1,0,0,3,0
Ray Houghton,MF,Aston Villa,30,2,3,5,2,0,0,0,0
David Howells,MF,Tottenham,18,1,1,2,1,0,0,0,0
Jamie Hoyland,MF,Sheffield Utd,18,0,0,0,0,0,0,3,0
David Hughes,MF,Southampton,2,0,0,0,0,0,0,0,0
Mark Hughes,FW,Manchester Utd,36,12,6,18,11,1,1,4,0
Terry Hurlock,MF,Southampton,2,0,0,0,0,0,0,0,0
Don Hutchison,MF,Liverpool,11,0,1,1,0,0,0,1,0
Graham Hyde,MF,Sheffield Weds,36,1,3,4,1,0,0,1,0
Andy Impey,MF,QPR,33,3,1,4,3,0,0,2,0
Paul Ince,MF,Manchester Utd,39,8,10,18,8,0,0,6,0
Kåre Ingebrigtsen,MF,Manchester City,8,0,0,0,0,0,0,1,0
Michael Jeffrey,FW,Newcastle Utd,2,0,1,1,0,0,,1,0
Nigel Jemson,FW,Sheffield Weds,18,5,3,8,5,0,0,0,0
Leigh Jenkinson,MF,Coventry City,16,0,2,2,0,0,0,0,0
John Jensen,MF,Arsenal,27,0,1,1,0,0,0,1,0
Erland Johnsen,MF,Chelsea,28,1,1,2,1,0,0,4,0
Andy Johnson,MF,Norwich City,2,0,0,0,0,0,,0,0
Gavin Johnson,MF,Ipswich Town,16,1,2,3,1,0,0,0,0
Ryan Jones,MF,Sheffield Weds,27,6,6,12,6,0,0,1,0
Steve Jones,FW,West Ham,8,2,1,3,2,0,0,0,0
Vinnie Jones,MF,Wimbledon,33,2,2,4,2,0,0,8,0
Chris Kamara,MF,Sheffield Utd,16,0,1,1,0,0,0,1,0
Andrei Kanchelskis,MF,Manchester Utd,31,6,6,12,6,0,0,1,0
Steffen Karl,MF,Manchester City,6,1,0,1,1,0,0,0,0
Roy Keane,MF,Manchester Utd,37,5,6,11,5,0,0,6,0
Martin Keown,MF,Arsenal,33,0,2,2,0,0,0,4,0
David Kerr,MF,Manchester City,3,0,0,0,0,0,0,0,0
Chris Kiwomya,FW,Ipswich Town,37,5,2,7,5,0,0,3,0
Detsi Kruszyński,FW,Coventry City,2,0,0,0,0,0,0,0,0
Matt Le Tissier,FW,Southampton,38,25,9,34,19,6,6,5,0
Rob Lee,MF,Newcastle Utd,41,7,8,15,7,0,0,0,0
Anders Limpar,MF,Arsenal,10,0,2,2,0,0,0,3,0
Anders Limpar,MF,Everton,9,0,1,1,0,0,0,0,0
Martin Ling,MF,Swindon Town,33,1,1,2,1,0,0,4,0
Adrian Littlejohn,FW,Sheffield Utd,19,3,1,4,3,0,0,0,0
Steve Lomas,MF,Manchester City,23,0,1,1,0,0,0,1,0
Gary Mabbutt,MF,Tottenham,29,0,1,1,0,0,0,1,0
Ross MacLaren,MF,Swindon Town,12,0,0,0,0,0,0,0,0
Neil Maddison,MF,Southampton,41,7,3,10,7,0,0,2,0
Jim Magilton,MF,Southampton,15,0,1,1,0,0,0,0,0
Paul Mahorn,FW,Tottenham,1,0,0,0,0,0,0,0,0
Lee Makel,MF,Blackburn,2,0,0,0,0,0,0,0,0
Chris Marsden,MF,Coventry City,7,0,0,0,0,0,0,1,0
Mike Marsh,FW,West Ham,33,1,4,5,1,0,0,2,0
Mike Marsh,FW,Liverpool,2,1,0,1,1,0,0,0,0
Ian Marshall,FW,Ipswich Town,29,10,1,11,10,0,0,0,0
Craig Maskell,FW,Swindon Town,14,1,0,1,1,0,0,0,0
Craig Maskell,FW,Southampton,10,3,0,3,2,1,1,0,0
Paul Mason,MF,Ipswich Town,22,3,0,3,3,0,0,0,0
Alex Mathie,FW,Newcastle Utd,16,3,1,4,3,0,0,0,0
Dominic Matteo,MF,Liverpool,11,1,1,2,1,0,0,0,0
Gary McAllister,MF,Leeds United,42,9,5,14,8,1,1,3,0
Frank McAvennie,FW,Swindon Town,7,0,0,0,0,0,0,1,0
Sean McCarthy,FW,Oldham Athletic,20,4,3,7,4,0,0,0,0
Brian McClair,FW,Manchester Utd,26,1,1,2,1,0,0,0,0
Neil McDonald,MF,Oldham Athletic,3,0,0,0,0,0,0,1,0
Eddie McGoldrick,FW,Arsenal,26,0,3,3,0,0,0,0,0
Lloyd McGrath,MF,Coventry City,11,0,0,0,0,0,0,0,0
Colin McKee,FW,Manchester Utd,1,0,0,0,0,0,0,0,0
Steve McMahon,FW,Manchester City,35,0,3,3,0,0,0,4,0
Steve McManaman,MF,Liverpool,30,2,8,10,2,0,0,0,0
Michael Meaker,MF,QPR,14,1,0,1,1,0,0,0,0
Gary Megson,MF,Norwich City,22,0,2,2,0,0,0,3,0
Paul Merson,FW,Arsenal,33,7,0,7,7,0,0,1,0
Adie Mike,FW,Manchester City,9,1,0,1,1,0,0,0,0
Mike Milligan,MF,Oldham Athletic,39,0,2,2,0,0,0,3,0
Simon Milton,MF,Ipswich Town,15,1,4,5,1,0,0,2,0
Paul Mitchell,MF,West Ham,1,0,0,0,0,0,,0,0
John Moncur,MF,Swindon Town,41,4,3,7,4,0,0,4,0
Paul Moody,FW,Southampton,5,0,0,0,0,0,,0,0
Paul Moran,FW,Tottenham,5,0,0,0,0,0,,0,0
Trevor Morley,FW,West Ham,42,13,4,17,11,2,3,3,0
Steve Morrow,MF,Arsenal,11,0,0,0,0,0,0,1,0
Andy Mutch,FW,Swindon Town,30,6,4,10,6,0,0,3,1
Jan Mølby,MF,Liverpool,11,2,0,2,0,2,2,1,0
Peter Ndlovu,FW,Coventry City,40,11,6,17,9,2,2,2,0
Mike Newell,FW,Blackburn,28,6,7,13,6,0,0,2,0
Eddie Newton,MF,Chelsea,36,0,4,4,0,0,0,1,0
Luc Nijholt,MF,Swindon Town,32,1,1,2,1,0,0,5,0
Roland Nilsson,FW,Sheffield Weds,38,0,1,1,0,0,0,1,0
Liam O'Brien,MF,Newcastle Utd,6,0,0,0,0,0,0,0,0
Ian Olney,FW,Oldham Athletic,10,1,1,2,1,0,0,0,0
Carlton Palmer,MF,Sheffield Weds,37,5,2,7,5,0,0,4,1
Roger Palmer,FW,Oldham Athletic,8,0,0,0,0,0,0,0,0
Nikki Papavasiliou,MF,Newcastle Utd,7,0,1,1,0,0,0,0,0
Garry Parker,MF,Aston Villa,19,2,2,4,2,0,0,1,0
Ray Parlour,MF,Arsenal,27,2,4,6,2,0,0,1,0
Gavin Peacock,FW,Chelsea,37,8,5,13,8,0,0,2,0
Gary Penrice,FW,QPR,26,8,3,11,8,0,0,1,0
Mike Phelan,MF,Manchester Utd,2,0,0,0,0,0,0,0,0
Torben Piechnik,MF,Liverpool,1,0,0,0,0,0,,0,0
Adem Poric,MF,Sheffield Weds,6,0,1,1,0,0,0,1,0
Lee Powell,FW,Southampton,1,0,0,0,0,0,0,0,0
Lee Power,FW,Norwich City,5,0,0,0,0,0,0,2,0
Preki,FW,Everton,23,1,1,2,1,0,0,0,0
Mike Quigley,MF,Manchester City,2,0,0,0,0,0,0,1,0
Micky Quinn,FW,Coventry City,39,8,1,9,8,0,1,1,0
Niall Quinn,FW,Manchester City,15,5,2,7,5,0,0,0,0
Jamie Redknapp,MF,Liverpool,35,4,1,5,,,,3,0
Peter Reid,MF,Southampton,7,0,0,0,0,0,0,0,0
Peter Reid,MF,Manchester City,4,0,0,0,0,0,0,0,0
David Rennie,MF,Coventry City,34,1,3,4,1,0,0,0,0
Kevin Richardson,MF,Aston Villa,40,5,5,10,5,0,0,1,0
Paul Rideout,FW,Everton,24,6,0,6,6,0,0,0,0
Stuart Ripley,FW,Blackburn,40,4,8,12,4,0,0,2,0
Andy Ritchie,MF,Oldham Athletic,22,1,0,1,1,0,0,1,0
Sandy Robertson,MF,Coventry City,3,0,0,0,0,0,0,0,0
Mark Robins,FW,Norwich City,13,1,4,5,1,0,0,0,0
Stephen Robinson,MF,Tottenham,2,0,0,0,0,0,,0,0
Bryan Robson,MF,Manchester Utd,15,1,0,1,1,0,0,0,0
Mark Robson,MF,West Ham,3,0,0,0,0,0,0,0,0
Stewart Robson,MF,Coventry City,1,0,0,0,0,0,0,0,0
David Rocastle,MF,Leeds United,7,1,2,3,,,,0,0
David Rocastle,MF,Manchester City,21,2,2,4,,,,3,0
Paul Rogers,MF,Sheffield Utd,25,3,0,3,3,0,0,3,0
Ronny Rosenthal,FW,Tottenham,15,2,2,4,2,0,0,0,0
Ronny Rosenthal,FW,Liverpool,3,0,0,0,0,0,0,0,0
Uwe Rösler,FW,Manchester City,12,5,1,6,5,0,0,1,0
Ian Rush,FW,Liverpool,42,14,1,15,14,0,0,2,0
Matthew Rush,MF,West Ham,10,1,0,1,1,0,0,0,0
Vinny Samways,MF,Tottenham,39,3,2,5,3,0,0,6,0
Lawrie Sanchez,MF,Swindon Town,8,0,2,2,0,0,0,1,0
Lawrie Sanchez,MF,Wimbledon,15,2,1,3,2,0,0,0,0
Dean Saunders,FW,Aston Villa,38,10,3,13,7,3,3,0,0
Andy Scott,FW,Sheffield Utd,15,1,0,1,1,0,0,1,0
Keith Scott,FW,Swindon Town,27,4,1,5,4,0,0,0,0
Steve Sedgley,MF,Tottenham,42,5,0,5,5,0,0,1,0
Scott Sellars,MF,Newcastle Utd,30,3,10,13,3,0,0,0,0
Ian Selley,MF,Arsenal,18,0,2,2,0,0,0,3,0
Graeme Sharp,FW,Oldham Athletic,34,9,2,11,9,0,0,1,1
Lee Sharpe,MF,Manchester Utd,30,9,6,15,9,0,0,1,0
Alan Shearer,FW,Blackburn,40,31,4,35,28,3,4,2,0
John Sheridan,MF,Sheffield Weds,20,3,3,6,1,2,3,4,0
Tony Sheridan,MF,Coventry City,8,0,0,0,0,0,0,0,0
Teddy Sheringham,FW,Tottenham,19,14,5,19,14,0,1,2,0
Mike Sheron,FW,Manchester City,33,6,1,7,6,0,0,0,0
Tim Sherwood,MF,Blackburn,38,2,6,8,2,0,0,0,0
Neil Shipperley,FW,Chelsea,24,4,1,5,4,0,0,0,0
Carl Shutt,FW,Manchester City,6,0,0,0,0,0,0,0,0
Fitzroy Simpson,MF,Manchester City,15,0,0,0,0,0,0,0,0
Trevor Sinclair,MF,QPR,32,4,3,7,4,0,0,1,0
Andy Sinton,MF,Sheffield Weds,25,3,4,7,3,0,0,0,0
Stuart Slater,FW,Ipswich Town,28,1,2,3,1,0,0,0,0
Alan Smith,FW,Arsenal,25,3,4,7,3,0,0,0,0
David Smith,MF,Norwich City,7,0,0,0,0,0,0,0,0
Ian Snodin,MF,Everton,29,0,0,0,0,0,0,4,0
Nigel Spackman,MF,Chelsea,9,0,0,0,0,0,0,0,0
Gary Speed,MF,Leeds United,36,10,5,15,10,0,0,3,0
John Spencer,FW,Chelsea,19,5,1,6,5,0,0,2,0
Steve Staunton,MF,Aston Villa,24,3,1,4,3,0,0,2,0
Mark Stein,FW,Chelsea,18,13,4,17,11,2,3,0,0
Paul Stewart,FW,Liverpool,8,0,0,0,0,0,0,2,0
Mick Stockwell,MF,Ipswich Town,42,1,1,2,1,0,0,0,0
Gordon Strachan,MF,Leeds United,33,3,5,8,3,0,0,0,0
Frank Strandli,FW,Leeds United,4,0,0,0,0,0,,0,0
Graham Stuart,FW,Everton,30,3,4,7,2,1,1,0,0
Nicky Summerbee,MF,Swindon Town,38,3,4,7,3,0,0,3,0
Chris Sutton,FW,Norwich City,41,25,11,36,24,1,1,3,0
Steve Talboys,MF,Wimbledon,7,0,0,0,0,0,0,1,0
Michael Thomas,MF,Liverpool,7,0,0,0,0,0,0,0,0
Ben Thornley,MF,Manchester Utd,1,0,0,0,0,0,0,0,0
Mark Tinkler,MF,Leeds United,3,0,0,0,0,0,0,0,0
Andy Townsend,MF,Aston Villa,32,3,6,9,3,0,0,3,0
Andy Turner,MF,Tottenham,1,0,0,0,0,0,0,0,0
Chris Waddle,FW,Sheffield Weds,19,3,8,11,3,0,0,2,0
Rod Wallace,FW,Leeds United,37,17,6,23,17,0,1,3,0
Paul Walsh,FW,Manchester City,11,4,1,5,4,0,0,0,0
Mark Walters,MF,Liverpool,17,0,0,0,0,0,0,1,0
Mark Ward,MF,Everton,27,1,3,4,1,0,0,5,0
Mitch Ward,MF,Sheffield Utd,22,1,1,2,1,0,0,1,0
Paul Warhurst,MF,Sheffield Weds,4,0,0,0,0,0,0,0,0
Paul Warhurst,MF,Blackburn,9,0,1,1,0,0,0,1,0
John Wark,MF,Ipswich Town,38,3,1,4,2,1,2,3,0
Robert Warzycha,MF,Everton,7,0,0,0,0,0,0,0,0
Gordon Watson,FW,Sheffield Weds,23,12,2,14,12,0,0,2,0
Steve Watson,MF,Newcastle Utd,32,2,1,3,2,0,0,1,0
Roy Wegerle,FW,Coventry City,21,6,5,11,5,1,2,1,0
Noel Whelan,FW,Leeds United,16,0,2,2,0,0,0,1,0
Ronnie Whelan,MF,Liverpool,23,1,1,2,1,0,0,3,0
David White,FW,Leeds United,15,5,1,6,,,,0,0
David White,FW,Manchester City,16,1,0,1,,,,1,0
Devon White,FW,QPR,18,7,3,10,7,0,0,2,0
Steve White,FW,Swindon Town,6,0,0,0,0,0,0,1,0
Dane Whitehouse,MF,Sheffield Utd,38,5,6,11,5,0,0,10,0
Guy Whittingham,FW,Aston Villa,18,3,0,3,3,0,0,1,0
Steve Whitton,FW,Ipswich Town,11,1,0,1,1,0,,1,0
Tommy Widdrington,MF,Southampton,11,1,1,2,1,0,0,2,0
Jason Wilcox,FW,Blackburn,33,6,9,15,6,0,0,1,0
Ray Wilkins,MF,QPR,39,1,9,10,1,0,0,0,0
Geraint Williams,MF,Ipswich Town,34,0,0,0,0,0,0,1,0
John Williams,FW,Coventry City,33,3,4,7,3,0,0,1,0
Mike Williams,FW,Sheffield Weds,4,0,0,0,0,0,,0,0
Danny Williamson,MF,West Ham,3,1,0,1,1,0,,0,0
Dennis Wise,MF,Chelsea,35,4,9,13,3,1,2,2,1
Nigel Worthington,MF,Sheffield Weds,31,1,2,3,1,0,0,0,0
Ian Wright,FW,Arsenal,39,23,3,26,19,4,4,6,0
Dwight Yorke,FW,Aston Villa,12,2,0,2,2,0,0,0,0
