Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
Stewart Castledine,MF,Wimbledon,1,0,0,0,0,0,0,0,0
Malcolm Christie,FW,Derby County,2,0,0,0,0,0,0,0,0
Stephen Clemence,MF,Tottenham,18,0,0,0,0,0,0,1,0
Philippe Clement,MF,Coventry City,12,0,1,1,0,0,0,1,0
Andy Cole,FW,Manchester Utd,32,17,3,20,17,0,0,3,0
Joe Cole,MF,West Ham,8,0,0,0,0,0,0,1,0
John Collins,MF,Everton,20,1,0,1,1,0,1,4,0
Stan Collymore,FW,Aston Villa,20,1,3,4,1,0,0,7,1
Carl Cort,FW,Wimbledon,16,3,0,3,3,0,0,1,0
Tony Cottee,FW,Leicester City,31,10,0,10,10,0,0,1,0
Richard Cresswell,FW,Sheffield Weds,7,1,1,2,1,0,0,0,0
Jordi Cruyff,FW,Manchester Utd,5,2,1,3,2,0,0,0,0
Micky Cummins,MF,Middlesbrough,1,0,0,0,0,0,,0,0
Olivier Dacourt,MF,Everton,30,2,0,2,2,0,0,15,1
Martin Dahlin,FW,Blackburn,5,0,1,1,0,0,0,0,0
Paul Dalglish,FW,Newcastle Utd,11,1,0,1,1,0,0,1,0
Jean-Claude Darcheville,FW,Nott'ham Forest,16,2,2,4,2,0,0,3,0
Kevin Davies,FW,Blackburn,21,1,2,3,1,0,0,5,0
Brian Deane,FW,Middlesbrough,26,6,2,8,6,0,0,2,0
Peter Degn,MF,Everton,4,0,0,0,0,0,0,0,0
Rory Delap,MF,Derby County,23,0,3,3,0,0,0,5,0
Marcel Desailly,MF,Chelsea,31,0,1,1,0,0,0,5,0
Paolo Di Canio,FW,West Ham,13,5,2,7,5,0,0,0,0
Paolo Di Canio,FW,Sheffield Weds,6,3,0,3,3,0,0,0,1
Roberto Di Matteo,MF,Chelsea,30,2,4,6,2,0,0,9,0
Kaba Diawara,FW,Arsenal,12,0,0,0,0,0,0,0,0
José Dominguez,MF,Tottenham,13,2,3,5,2,0,0,1,0
Mark Draper,MF,Aston Villa,23,2,0,2,2,0,0,4,0
Dion Dublin,FW,Aston Villa,24,11,2,13,,,,4,0
Dion Dublin,FW,Coventry City,10,3,3,6,,,,1,0
Damien Duff,FW,Blackburn,28,1,2,3,1,0,0,0,0
Sean Dundee,FW,Liverpool,3,0,0,0,0,0,0,0,0
David Dunn,MF,Blackburn,14,1,0,1,1,0,0,2,0
Robbie Earle,MF,Wimbledon,35,5,2,7,5,0,0,2,0
Trond Egil Soltvedt,MF,Coventry City,27,2,2,4,2,0,0,2,0
Efan Ekoku,FW,Wimbledon,22,6,0,6,6,0,0,1,0
Stefano Eranio,MF,Derby County,25,0,1,1,0,0,1,4,0
Jason Euell,FW,Wimbledon,33,10,1,11,10,0,0,4,0
Gareth Farrelly,MF,Everton,1,0,0,0,0,0,,0,0
Peter Fear,MF,Wimbledon,2,0,0,0,0,0,0,0,0
Graham Fenton,MF,Leicester City,9,0,0,0,0,0,0,0,0
Les Ferdinand,FW,Tottenham,24,5,1,6,5,0,0,5,0
Duncan Ferguson,FW,Newcastle Utd,7,2,0,2,,,,0,0
Duncan Ferguson,FW,Everton,13,4,0,4,,,,3,0
Jean-Michel Ferri,MF,Liverpool,2,0,0,0,0,0,0,0,0
Garry Flitcroft,MF,Blackburn,8,2,3,5,2,0,0,3,0
Jimmy Floyd Hasselbaink,FW,Leeds United,36,18,13,31,17,1,1,9,0
Marc-Vivien Foé,MF,West Ham,13,0,1,1,0,0,0,8,0
Mikael Forssell,FW,Chelsea,10,1,0,1,1,0,0,0,0
Robbie Fowler,FW,Liverpool,25,14,5,19,10,4,4,4,0
Ruel Fox,MF,Tottenham,20,3,0,3,3,0,0,1,0
Dougie Freedman,FW,Nott'ham Forest,31,9,2,11,9,0,0,1,0
Steffen Freund,MF,Tottenham,17,0,1,1,0,0,0,6,0
Steve Froggatt,MF,Coventry City,23,1,6,7,1,0,0,3,0
Kevin Gallacher,FW,Blackburn,16,5,1,6,5,0,1,0,0
Rémi Garde,MF,Arsenal,10,0,2,2,0,0,0,2,0
Paul Gascoigne,MF,Middlesbrough,26,3,2,5,3,0,0,12,0
Marcus Gayle,FW,Wimbledon,35,10,5,15,10,0,0,1,0
Scot Gemmill,MF,Everton,7,1,0,1,1,0,0,3,0
Scot Gemmill,MF,Nott'ham Forest,20,0,1,1,0,0,0,3,0
Georgios Georgiadis,MF,Newcastle Utd,10,0,0,0,0,0,0,2,0
Steven Gerrard,MF,Liverpool,12,0,0,0,0,0,0,1,0
Kevin Gibbens,FW,Southampton,4,0,0,0,0,0,0,0,0
Ryan Giggs,FW,Manchester Utd,24,3,2,5,3,0,0,1,0
Keith Gillespie,FW,Newcastle Utd,7,0,1,1,0,0,0,0,0
Keith Gillespie,FW,Blackburn,16,1,2,3,1,0,0,4,1
David Ginola,FW,Tottenham,30,3,10,13,3,0,0,9,0
Stefano Gioacchini,FW,Coventry City,3,0,0,0,0,0,0,0,0
Stephen Glass,MF,Newcastle Utd,22,3,2,5,3,0,0,0,0
Bjarne Goldbæk,MF,Chelsea,23,5,2,7,5,0,0,2,0
Jon Goodman,FW,Wimbledon,1,0,0,0,0,0,0,0,0
Dean Gordon,MF,Middlesbrough,38,3,4,7,3,0,0,3,0
Tony Grant,MF,Everton,16,0,0,0,0,0,0,0,0
Andy Gray,FW,Nott'ham Forest,8,0,0,0,0,0,0,0,0
Jonathan Greening,MF,Manchester Utd,3,0,0,0,0,0,0,0,0
David Grondin,MF,Arsenal,1,0,0,0,0,0,0,0,0
Stéphane Guivarc'h,FW,Newcastle Utd,4,1,0,1,1,0,0,0,0
Ole Gunnar Solskjær,FW,Manchester Utd,19,12,1,13,12,0,0,0,0
Arnar Gunnlaugsson,FW,Leicester City,9,0,0,0,0,0,0,1,0
Steve Guppy,MF,Leicester City,38,4,11,15,4,0,0,3,0
Alf-Inge Haaland,MF,Leeds United,29,1,1,2,1,0,0,10,0
Paul Hall,FW,Coventry City,9,0,0,0,0,0,0,1,0
Dietmar Hamann,MF,Newcastle Utd,23,4,1,5,4,0,0,7,1
Marlon Harewood,FW,Nott'ham Forest,23,1,1,2,1,0,0,5,0
John Harkes,MF,Nott'ham Forest,3,0,0,0,0,0,0,1,0
Kevin Harper,FW,Derby County,27,1,1,2,1,0,0,1,0
John Hartson,FW,Wimbledon,14,2,1,3,,,,2,0
John Hartson,FW,West Ham,17,4,2,6,,,,3,0
Simon Haworth,FW,Coventry City,1,0,0,0,0,0,0,0,0
Vegard Heggem,MF,Liverpool,29,2,3,5,2,0,0,2,0
Lee Hendrie,MF,Aston Villa,32,3,6,9,2,1,1,8,0
Emile Heskey,FW,Leicester City,30,6,3,9,6,0,0,3,0
David Hirst,FW,Southampton,2,0,0,0,0,0,0,0,0
Glyn Hodges,MF,Nott'ham Forest,5,0,0,0,0,0,0,1,0
Lee Hodges,MF,West Ham,1,0,0,0,0,0,0,0,0
Gavin Holligan,FW,West Ham,1,0,0,0,0,0,,0,0
Pierre van Hooijdonk,FW,Nott'ham Forest,21,6,4,10,6,0,0,5,1
David Hopkin,MF,Leeds United,34,4,4,8,4,0,0,6,0
David Howells,MF,Southampton,9,1,0,1,1,0,0,1,0
Darren Huckerby,FW,Coventry City,34,9,4,13,9,0,0,7,0
Ceri Hughes,MF,Wimbledon,13,1,1,2,1,0,0,5,0
David Hughes,MF,Southampton,9,0,0,0,0,0,,1,0
Mark Hughes,FW,Southampton,32,1,1,2,1,0,0,14,0
Michael Hughes,MF,Wimbledon,30,2,6,8,1,1,1,7,0
Stephen Hughes,MF,Arsenal,14,1,2,3,1,0,0,2,0
Ritchie Humphreys,FW,Sheffield Weds,19,1,0,1,1,0,0,1,0
Andy Hunt,FW,Charlton Ath,34,6,1,7,6,0,0,3,0
Jonathan Hunt,MF,Derby County,6,1,0,1,1,0,0,0,0
Don Hutchison,MF,Everton,33,3,7,10,3,0,0,9,1
Graham Hyde,MF,Sheffield Weds,1,0,0,0,0,0,,0,0
Andy Impey,MF,West Ham,8,0,0,0,0,0,0,2,0
Andy Impey,MF,Leicester City,18,0,1,1,0,0,0,0,0
Paul Ince,MF,Liverpool,34,6,4,10,6,0,0,9,0
Steffen Iversen,FW,Tottenham,27,9,2,11,9,0,0,2,0
Muzzy Izzet,MF,Leicester City,31,5,2,7,5,0,0,2,0
Darren Jackson,FW,Coventry City,3,0,0,0,0,0,0,0,0
Matt Jansen,FW,Blackburn,11,3,1,4,3,0,0,0,0
Francis Jeffers,FW,Everton,15,7,5,12,7,0,0,0,0
Phil Jevons,FW,Everton,1,0,0,0,0,0,,0,0
Julian Joachim,FW,Aston Villa,36,14,4,18,13,1,1,1,0
Andy Johnson,MF,Nott'ham Forest,28,0,2,2,0,0,0,7,0
Damien Johnson,MF,Blackburn,21,1,1,2,1,0,0,3,0
Keith Jones,MF,Charlton Ath,22,1,0,1,1,0,0,0,0
Matt Jones,MF,Leeds United,8,0,0,0,0,0,0,0,0
Steve Jones,FW,Charlton Ath,26,1,2,3,1,0,0,3,1
Wim Jonk,MF,Sheffield Weds,38,2,5,7,2,0,0,3,0
Hassan Kachloul,MF,Southampton,22,6,0,6,6,0,0,5,0
Nwankwo Kanu,FW,Arsenal,12,6,2,8,6,0,0,0,0
Roy Keane,MF,Manchester Utd,35,2,0,2,2,0,0,8,0
Marc Keller,FW,West Ham,21,5,1,6,5,0,0,3,0
Mark Kennedy,MF,Wimbledon,17,0,1,1,0,0,0,0,0
Martin Keown,MF,Arsenal,34,1,1,2,1,0,0,7,2
Temur Ketsbaia,MF,Newcastle Utd,26,5,3,8,5,0,0,2,0
Harry Kewell,FW,Leeds United,38,6,9,15,6,0,0,3,0
Ledley King,MF,Tottenham,1,0,0,0,0,0,,0,0
Mark Kinsella,MF,Charlton Ath,38,3,2,5,3,0,0,4,0
Paul Kitson,FW,West Ham,17,3,2,5,3,0,0,2,0
Paul Konchesky,FW,Charlton Ath,2,0,0,0,0,0,0,0,0
Willem Korsten,MF,Leeds United,7,2,0,2,2,0,0,0,0
Frank Lampard,MF,West Ham,38,5,3,8,4,1,1,3,0
Brian Laudrup,FW,Chelsea,7,0,1,1,0,0,0,0,0
Brian Launders,MF,Derby County,1,0,0,0,0,0,,0,0
Stan Lazaridis,MF,West Ham,15,0,1,1,0,0,0,3,0
Matt Le Tissier,FW,Southampton,30,7,7,14,6,1,1,10,0
Carl Leaburn,FW,Wimbledon,22,0,2,2,0,0,0,1,1
Rob Lee,MF,Newcastle Utd,26,0,2,2,0,0,0,6,0
Neil Lennon,MF,Leicester City,37,1,3,4,1,0,0,6,0
Øyvind Leonhardsen,MF,Liverpool,9,1,0,1,1,0,0,0,0
Derek Lilley,FW,Leeds United,2,0,0,0,0,0,0,0,0
Kevin Lisbie,FW,Charlton Ath,1,0,0,0,0,0,0,0,0
Freddie Ljungberg,FW,Arsenal,16,1,0,1,1,0,0,4,0
Steve Lomas,MF,West Ham,30,1,2,3,1,0,0,3,1
Mickaël Madar,FW,Everton,2,0,0,0,0,0,0,0,0
Neil Maddison,MF,Middlesbrough,20,0,1,1,0,0,0,1,0
Jim Magilton,MF,Sheffield Weds,6,0,0,0,0,0,0,0,0
Dario Marcolin,MF,Blackburn,10,1,0,1,1,0,0,4,0
Silvio Marić,MF,Newcastle Utd,10,0,1,1,0,0,0,1,0
Chris Marsden,MF,Southampton,14,2,1,3,2,0,0,5,0
Ian Marshall,FW,Leicester City,10,3,0,3,3,0,0,0,0
Dominic Matteo,MF,Liverpool,20,1,2,3,1,0,0,2,1
Gary McAllister,MF,Coventry City,29,3,2,5,1,2,2,5,0
Jason McAteer,MF,Liverpool,13,0,1,1,0,0,0,2,1
Jason McAteer,MF,Blackburn,13,1,1,2,1,0,0,4,0
Jamie McClen,MF,Newcastle Utd,1,0,0,0,0,0,,0,0
Mark McKeever,MF,Sheffield Weds,3,0,0,0,0,0,,0,0
Billy McKinlay,MF,Blackburn,15,0,0,0,0,0,0,4,0
Steve McManaman,MF,Liverpool,28,4,6,10,4,0,0,2,0
Stephen McPhail,MF,Leeds United,17,0,2,2,0,0,0,0,0
Gary McSheffrey,FW,Coventry City,1,0,0,0,0,0,0,0,0
Steve Melton,MF,Nott'ham Forest,1,0,0,0,0,0,,0,0
Alberto Méndez,MF,Arsenal,1,0,0,0,0,0,,0,0
Clive Mendonca,FW,Charlton Ath,25,8,0,8,5,3,3,0,0
Paul Merson,FW,Middlesbrough,3,0,2,2,0,0,0,0,0
Paul Merson,FW,Aston Villa,26,5,2,7,5,0,1,2,0
Charles Miller,MF,Leicester City,4,0,0,0,0,0,0,0,0
Jamie Milligan,MF,Everton,3,0,0,0,0,0,0,0,0
John Moncur,MF,West Ham,14,0,0,0,0,0,0,8,1
Alan Moore,MF,Middlesbrough,4,0,0,0,0,0,0,0,0
Jody Morris,MF,Chelsea,18,1,1,2,1,0,0,4,0
Owen Morrison,MF,Sheffield Weds,1,0,0,0,0,0,,0,0
Paul Mortimer,MF,Charlton Ath,17,1,1,2,1,0,1,1,0
Danny Murphy,MF,Liverpool,1,0,0,0,0,0,0,0,0
Adam Murray,MF,Derby County,4,0,0,0,0,0,0,1,0
Robbie Mustoe,MF,Middlesbrough,33,4,1,5,4,0,0,9,1
Phil Neville,MF,Manchester Utd,28,0,2,2,0,0,0,4,0
Eddie Newton,MF,Chelsea,7,0,0,0,0,0,0,0,0
Shaun Newton,MF,Charlton Ath,16,0,1,1,0,0,0,2,0
Mark Nicholls,FW,Chelsea,9,0,0,0,0,0,0,0,0
Allan Nielsen,MF,Tottenham,29,2,1,3,2,0,1,7,0
Roland Nilsson,FW,Coventry City,28,0,1,1,0,0,0,0,0
Keith O'Neill,MF,Middlesbrough,6,0,2,2,0,0,0,2,0
Scott Oakes,MF,Sheffield Weds,1,0,0,0,0,0,0,0,0
Stefan Oakes,MF,Leicester City,3,0,0,0,0,0,0,0,0
Matt Oakley,MF,Southampton,22,2,3,5,2,0,0,2,0
Emmanuel Omoyinmi,FW,West Ham,3,0,0,0,0,0,0,0,0
John Oster,MF,Everton,9,1,0,1,1,0,0,1,0
Marc Overmars,FW,Arsenal,37,6,6,12,6,0,0,2,0
Michael Owen,FW,Liverpool,30,18,5,23,17,1,1,0,0
Marians Pahars,FW,Southampton,6,3,0,3,3,0,0,2,0
Carlton Palmer,MF,Southampton,19,0,1,1,0,0,0,6,0
Carlton Palmer,MF,Nott'ham Forest,13,0,0,0,0,0,0,5,1
Garry Parker,MF,Leicester City,7,0,0,0,-1,1,1,0,0
Scott Parker,MF,Charlton Ath,4,0,1,1,0,0,0,0,0
Ray Parlour,MF,Arsenal,35,6,2,8,6,0,0,4,0
Sébastien Pérez,MF,Blackburn,5,1,0,1,1,0,0,0,0
Emmanuel Petit,MF,Arsenal,27,4,3,7,4,0,0,8,2
Hugo Porfírio,FW,Nott'ham Forest,9,1,2,3,1,0,0,4,0
Darryl Powell,MF,Derby County,33,0,2,2,0,0,0,8,0
Gus Poyet,MF,Chelsea,28,11,2,13,11,0,0,4,0
Martin Pringle,FW,Charlton Ath,18,3,0,3,3,0,0,1,0
Nigel Quashie,MF,Nott'ham Forest,15,0,1,1,,,,4,0
Alan Quinn,MF,Sheffield Weds,1,0,0,0,0,0,0,0,0
Neil Redfearn,MF,Charlton Ath,30,3,1,4,3,0,1,9,0
Jamie Redknapp,MF,Liverpool,34,8,4,12,6,2,2,6,
Bruno Ribeiro,MF,Leeds United,13,1,0,1,1,0,0,1,0
Hámilton Ricard,FW,Middlesbrough,36,15,3,18,14,1,1,5,0
Karl-Heinz Riedle,FW,Liverpool,34,5,2,7,5,0,0,7,0
Stuart Ripley,FW,Southampton,22,0,2,2,0,0,0,1,0
Andy Roberts,MF,Wimbledon,28,2,1,3,2,0,0,9,0
John Robinson,MF,Charlton Ath,30,3,1,4,3,0,0,8,0
Marvin Robinson,FW,Derby County,1,0,0,0,0,0,,0,0
Petter Rudi,MF,Sheffield Weds,34,7,1,8,7,0,0,2,0
Louis Saha,FW,Newcastle Utd,11,1,1,2,1,0,0,1,0
Moussa Saïb,MF,Tottenham,4,0,1,1,0,0,0,0,0
Francesco Sanetti,FW,Sheffield Weds,3,0,0,0,0,0,0,0,0
Robbie Savage,MF,Leicester City,34,1,2,3,1,0,0,3,0
Paul Scholes,MF,Manchester Utd,31,6,7,13,6,0,0,7,0
Riccardo Scimeca,MF,Aston Villa,18,2,0,2,2,0,0,3,0
Philip Scott,MF,Sheffield Weds,4,1,0,1,1,0,0,0,0
Lee Sharpe,MF,Leeds United,4,0,0,0,0,0,0,0,0
Alan Shearer,FW,Newcastle Utd,30,14,3,17,8,6,7,6,0
Teddy Sheringham,FW,Manchester Utd,17,2,3,5,2,0,0,4,0
Tim Sherwood,MF,Tottenham,14,2,1,3,2,0,0,1,0
Tim Sherwood,MF,Blackburn,19,3,0,3,3,0,0,5,2
Sam Shilton,MF,Coventry City,5,0,0,0,0,0,0,0,0
Neil Shipperley,FW,Nott'ham Forest,20,1,1,2,1,0,0,0,0
Trevor Sinclair,MF,West Ham,36,6,5,11,6,0,0,7,0
Andy Sinton,MF,Tottenham,22,0,0,0,0,0,0,3,0
Alan Smith,FW,Leeds United,22,7,3,10,7,0,0,6,0
Nolberto Solano,MF,Newcastle Utd,29,6,5,11,6,0,0,0,0
Danny Sonner,MF,Sheffield Weds,26,3,2,5,3,0,0,6,0
Gary Speed,MF,Newcastle Utd,38,4,0,4,4,0,0,6,0
John Spencer,FW,Everton,3,0,0,0,0,0,0,0,0
Phil Stamp,MF,Middlesbrough,16,2,0,2,2,0,0,1,1
Steve Staunton,MF,Liverpool,31,0,0,0,0,0,0,2,0
Steve Stone,MF,Aston Villa,10,0,3,3,,,,1,0
Steve Stone,MF,Nott'ham Forest,26,3,3,6,,,,7,1
Graham Stuart,FW,Charlton Ath,9,3,1,4,2,1,1,2,0
Dean Sturridge,FW,Derby County,29,5,4,9,5,0,0,3,0
Mark Summerbell,MF,Middlesbrough,11,0,0,0,0,0,0,4,0
Chris Sutton,FW,Blackburn,17,3,1,4,1,2,2,9,1
Ian Taylor,MF,Aston Villa,33,4,4,8,4,0,0,7,0
Paul Telfer,MF,Coventry City,32,2,0,2,2,0,0,11,0
Geoff Thomas,MF,Nott'ham Forest,5,1,1,2,1,0,0,1,0
Alan Thompson,MF,Aston Villa,25,2,3,5,2,0,1,6,0
David Thompson,MF,Liverpool,14,1,1,2,1,0,0,3,0
Andy Townsend,MF,Middlesbrough,35,1,3,4,1,0,0,10,0
Darius Vassell,FW,Aston Villa,6,0,1,1,0,0,0,0,0
Gianluca Vialli,FW,Chelsea,9,1,2,3,1,0,0,3,1
Patrick Vieira,MF,Arsenal,34,3,3,6,3,0,0,7,1
Paulo Wanchope,FW,Derby County,35,9,5,14,9,0,0,9,1
Ashley Ward,FW,Blackburn,17,5,1,6,5,0,0,3,0
Mitch Ward,MF,Everton,6,0,1,1,0,0,0,2,0
Steve Watson,MF,Aston Villa,27,0,3,3,0,0,0,2,1
Steve Watson,MF,Newcastle Utd,7,0,1,1,0,0,0,0,0
Noel Whelan,FW,Coventry City,31,10,2,12,10,0,0,9,0
Guy Whittingham,FW,Sheffield Weds,2,0,0,0,0,0,0,0,0
Clyde Wijnhard,FW,Leeds United,18,3,3,6,3,0,0,5,0
Jason Wilcox,FW,Blackburn,30,3,4,7,3,0,0,6,1
Andy Williams,MF,Southampton,1,0,0,0,0,0,,0,0
Stuart Wilson,MF,Leicester City,9,0,0,0,0,0,0,0,0
Dennis Wise,MF,Chelsea,22,0,4,4,0,0,0,9,1
Ian Woan,MF,Nott'ham Forest,2,0,0,0,0,0,0,1,0
Christopher Wreh,FW,Arsenal,12,0,0,0,0,0,0,0,0
Ian Wright,FW,West Ham,22,9,3,12,9,0,0,10,1
Dwight Yorke,FW,Aston Villa,1,0,0,0,,,,0,0
Dwight Yorke,FW,Manchester Utd,32,18,11,29,18,0,1,2,0
Theodoros Zagorakis,MF,Leicester City,20,1,2,3,1,0,0,4,0
Gianfranco Zola,FW,Chelsea,37,13,6,19,13,0,0,1,0
Egil Østenstad,FW,Southampton,34,7,0,7,7,0,0,1,0
