Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
Saša Ćurčić,MF,Bolton,27,4,7,11,4,0,0,3,0
Dani,FW,West Ham,9,2,2,4,2,0,0,0,0
Simon Davies,MF,Manchester Utd,6,0,0,0,0,0,0,0,0
Neil Davis,FW,Aston Villa,2,0,0,0,0,0,0,0,0
Brian Deane,FW,Leeds United,33,7,4,11,7,0,0,4,0
Marc Degryse,FW,Sheffield Weds,34,8,5,13,8,0,0,0,0
Danny Dichio,FW,QPR,29,10,5,15,10,0,0,7,1
Paul Dickov,FW,Arsenal,7,1,2,3,1,0,0,0,0
O'Neill Donaldson,FW,Sheffield Weds,3,1,0,1,1,0,0,0,0
Iain Dowie,FW,West Ham,33,8,0,8,8,0,0,7,0
Jason Dozzell,MF,Tottenham,28,3,0,3,3,0,0,9,0
Mark Draper,MF,Aston Villa,36,2,6,8,2,0,0,1,0
Dion Dublin,FW,Coventry City,34,14,3,17,14,0,0,2,0
Ilie Dumitrescu,FW,Tottenham,5,0,0,0,,,,0,0
Ilie Dumitrescu,FW,West Ham,3,0,0,0,,,,0,0
Robbie Earle,MF,Wimbledon,37,11,4,15,11,0,0,2,1
John Ebbrell,MF,Everton,25,4,1,5,4,0,0,5,0
Ronnie Ekelund,FW,Manchester City,4,0,0,0,0,0,0,0,0
Efan Ekoku,FW,Wimbledon,32,7,3,10,7,0,0,5,0
Jason Euell,FW,Wimbledon,9,2,0,2,2,0,0,1,0
Gareth Farrelly,MF,Aston Villa,5,0,0,0,0,0,0,0,0
Peter Fear,MF,Wimbledon,4,0,0,0,0,0,0,1,0
Graham Fenton,MF,Aston Villa,3,0,0,0,,,,0,0
Graham Fenton,MF,Blackburn,14,6,2,8,,,,2,0
Les Ferdinand,FW,Newcastle Utd,37,25,6,31,25,0,0,4,0
Duncan Ferguson,FW,Everton,18,5,2,7,5,0,0,4,0
Garry Flitcroft,MF,Manchester City,25,0,0,0,,,,9,0
Garry Flitcroft,MF,Blackburn,3,0,0,0,,,,1,1
Mark Ford,MF,Leeds United,12,0,1,1,0,0,0,3,0
Robbie Fowler,FW,Liverpool,38,28,5,33,27,1,1,3,0
Ruel Fox,MF,Tottenham,26,6,6,12,,,,1,0
Ruel Fox,MF,Newcastle Utd,4,0,0,0,,,,0,0
Chris Freestone,FW,Middlesbrough,3,1,1,2,1,0,0,0,0
Fabian de Freitas,FW,Bolton,27,5,1,6,5,0,0,0,0
Paul Furlong,FW,Chelsea,28,3,3,6,3,0,0,3,0
Kevin Gallacher,FW,Blackburn,16,2,1,3,2,0,0,1,0
Kevin Gallen,FW,QPR,29,8,0,8,8,0,1,0,0
Marcus Gayle,FW,Wimbledon,34,5,4,9,5,0,0,0,0
Scot Gemmill,MF,Nott'ham Forest,31,1,4,5,1,0,0,4,0
Ryan Giggs,FW,Manchester Utd,33,11,9,20,11,0,0,0,0
Keith Gillespie,FW,Newcastle Utd,28,4,6,10,4,0,0,3,0
David Ginola,FW,Newcastle Utd,34,5,8,13,5,0,0,6,0
Jon Goodman,FW,Wimbledon,28,6,1,7,6,0,0,0,0
Gregory Goodridge,MF,QPR,7,1,0,1,1,0,0,1,0
Dale Gordon,MF,West Ham,1,0,0,0,0,0,,0,0
Tony Grant,MF,Everton,13,1,5,6,1,0,0,1,0
Andy Gray,FW,Leeds United,15,0,1,1,0,0,0,0,0
Niklas Gudmundsson,MF,Blackburn,4,0,1,1,0,0,0,0,0
Steve Guinan,FW,Nott'ham Forest,2,0,0,0,0,0,0,0,0
Ruud Gullit,FW,Chelsea,31,3,4,7,3,0,0,2,0
Alf-Inge Haaland,MF,Nott'ham Forest,17,0,0,0,0,0,0,4,0
Mick Harford,FW,Wimbledon,20,2,1,3,2,0,0,6,1
John Harkes,MF,West Ham,11,0,0,0,0,0,0,1,0
John Hartson,FW,Arsenal,19,4,2,6,4,0,0,3,0
Mark Hateley,FW,QPR,14,2,3,5,2,0,0,1,0
Neil Heaney,MF,Southampton,17,2,0,2,2,0,0,5,0
Glenn Helder,FW,Arsenal,24,1,3,4,1,0,0,0,0
John Hendrie,FW,Middlesbrough,13,1,1,2,1,0,0,1,0
Lee Hendrie,MF,Aston Villa,3,0,0,0,0,0,0,2,1
Craig Hignett,FW,Middlesbrough,22,5,1,6,3,2,2,3,0
David Hillier,MF,Arsenal,5,0,0,0,0,0,0,0,0
David Hirst,FW,Sheffield Weds,30,13,5,18,9,4,4,1,1
Dean Holdsworth,FW,Wimbledon,33,10,2,12,9,1,1,7,1
Ian Holloway,MF,QPR,27,1,3,4,1,0,0,5,0
Matty Holmes,MF,Blackburn,9,1,0,1,1,0,0,0,0
Barry Horne,MF,Everton,26,1,2,3,1,0,0,9,1
Bobby Howe,MF,Nott'ham Forest,9,2,0,2,2,0,0,1,0
David Howells,MF,Tottenham,29,3,1,4,3,0,0,6,0
Darren Huckerby,FW,Newcastle Utd,1,0,0,0,0,0,,0,0
David Hughes,MF,Southampton,11,1,0,1,1,0,0,1,0
Mark Hughes,FW,Chelsea,31,8,5,13,7,1,1,12,1
Michael Hughes,MF,West Ham,27,0,6,6,0,0,0,2,0
Stephen Hughes,MF,Arsenal,1,0,0,0,0,0,,0,0
Ritchie Humphreys,FW,Sheffield Weds,4,0,0,0,0,0,0,0,0
Don Hutchison,MF,West Ham,12,2,0,2,2,0,0,3,0
Graham Hyde,MF,Sheffield Weds,26,1,1,2,1,0,0,2,0
Andy Impey,MF,QPR,29,3,1,4,3,0,0,1,1
Klas Ingesson,MF,Sheffield Weds,6,0,0,0,0,0,0,0,0
Richard Irving,FW,Nott'ham Forest,1,0,0,0,0,0,,0,0
Isaías,FW,Coventry City,12,2,0,2,2,0,0,1,0
John Jensen,MF,Arsenal,15,0,3,3,0,0,0,4,0
Eoin Jess,MF,Coventry City,12,1,1,2,1,0,0,0,0
Julian Joachim,FW,Aston Villa,11,1,0,1,1,0,0,0,0
Erland Johnsen,MF,Chelsea,22,0,0,0,0,0,0,6,0
Tommy Johnson,FW,Aston Villa,21,5,2,7,5,0,0,5,0
Vinnie Jones,MF,Wimbledon,31,3,6,9,2,1,1,7,3
Andrei Kanchelskis,MF,Everton,32,16,8,24,16,0,0,2,0
Graham Kavanagh,MF,Middlesbrough,7,1,1,2,0,1,1,0,0
Mikheil Kavelashvili,FW,Manchester City,4,1,0,1,1,0,0,0,0
Roy Keane,MF,Manchester Utd,29,6,0,6,6,0,0,8,2
Mark Kennedy,MF,Liverpool,4,0,0,0,0,0,0,0,0
Martin Keown,MF,Arsenal,34,0,0,0,0,0,0,8,0
David Kerr,MF,Manchester City,1,0,0,0,0,0,0,0,0
Harry Kewell,FW,Leeds United,2,0,0,0,0,0,0,0,0
Georgi Kinkladze,MF,Manchester City,37,4,4,8,4,0,0,2,0
Paul Kitson,FW,Newcastle Utd,7,2,1,3,2,0,0,1,0
Darko Kovačević,FW,Sheffield Weds,16,4,1,5,4,0,0,1,0
Frank Lampard,MF,West Ham,2,0,0,0,0,0,0,0,0
Nii Lamptey,FW,Coventry City,6,0,1,1,0,0,0,1,0
Stan Lazaridis,MF,West Ham,4,0,0,0,0,0,0,0,0
Matt Le Tissier,FW,Southampton,34,7,8,15,4,3,3,12,1
David Lee,MF,Bolton,18,1,0,1,1,0,0,2,0
Jason Lee,FW,Nott'ham Forest,28,8,1,9,8,0,0,5,1
Rob Lee,MF,Newcastle Utd,36,8,4,12,7,1,1,3,0
Øyvind Leonhardsen,MF,Wimbledon,29,4,3,7,4,0,0,6,0
Anders Limpar,MF,Everton,28,3,5,8,3,0,0,5,0
Steve Lomas,MF,Manchester City,33,3,6,9,3,0,0,9,1
Gary Mabbutt,MF,Tottenham,32,0,0,0,0,0,0,4,0
Neil Maddison,MF,Southampton,15,1,0,1,1,0,0,1,0
Jim Magilton,MF,Southampton,34,3,0,3,2,1,1,2,0
Lee Makel,MF,Blackburn,3,0,0,0,0,0,0,0,0
Phil Masinga,FW,Leeds United,9,0,0,0,0,0,0,1,0
Craig Maskell,FW,Southampton,1,0,0,0,0,0,,0,0
Dominic Matteo,MF,Liverpool,5,0,0,0,0,0,0,0,0
Gary McAllister,MF,Leeds United,36,5,4,9,3,2,3,1,0
Jason McAteer,MF,Bolton,4,0,0,0,,,,1,0
Jason McAteer,MF,Liverpool,29,0,3,3,,,,4,0
Brian McClair,FW,Manchester Utd,22,3,2,5,3,0,0,1,0
John McGinlay,FW,Bolton,32,6,3,9,5,1,1,4,0
Eddie McGoldrick,FW,Arsenal,1,0,0,0,0,0,,0,0
Gavin McGowan,MF,Arsenal,1,0,0,0,0,0,0,0,0
Paul McGregor,FW,Nott'ham Forest,14,2,1,3,2,0,0,0,0
Billy McKinlay,MF,Blackburn,19,2,0,2,2,0,0,5,1
Gerry McMahon,MF,Tottenham,14,0,0,0,0,0,0,0,0
Steve McManaman,MF,Liverpool,38,6,15,21,6,0,0,1,0
Paul Merson,FW,Arsenal,38,5,5,10,5,0,0,2,0
Savo Milošević,FW,Aston Villa,36,12,6,18,12,0,0,6,0
John Moncur,MF,West Ham,20,0,0,0,0,0,0,5,0
Alan Moore,MF,Middlesbrough,12,0,0,0,0,0,0,0,1
Jaime Moreno,FW,Middlesbrough,7,0,0,0,0,0,0,0,0
Jody Morris,MF,Chelsea,1,0,0,0,0,0,,0,0
Steve Morrow,MF,Arsenal,4,0,0,0,0,0,0,0,0
Paul Murray,MF,QPR,1,0,0,0,0,0,,0,0
Scott Murray,MF,Aston Villa,3,0,0,0,0,0,0,0,0
Robbie Mustoe,MF,Middlesbrough,21,1,0,1,1,0,0,3,0
Peter Ndlovu,FW,Coventry City,32,5,1,6,5,0,1,2,0
Phil Neville,MF,Manchester Utd,24,0,3,3,0,0,0,2,0
Mike Newell,FW,Blackburn,30,3,9,12,3,0,0,7,0
Eddie Newton,MF,Chelsea,24,1,0,1,1,0,0,2,0
Keith O'Halloran,MF,Middlesbrough,3,0,0,0,0,0,0,1,0
Matt Oakley,MF,Southampton,10,0,0,0,0,0,0,0,0
Simon Osborn,MF,QPR,9,1,1,2,1,0,0,0,0
Mixu Paatelainen,FW,Bolton,15,1,1,2,1,0,0,1,0
Carlton Palmer,MF,Leeds United,35,2,1,3,2,0,0,8,0
Joe Parkinson,MF,Everton,28,3,1,4,3,0,0,9,0
Ray Parlour,MF,Arsenal,22,0,1,1,0,0,0,7,0
Mark Patterson,MF,Bolton,16,1,3,4,0,1,1,5,1
Juninho Paulista,MF,Middlesbrough,21,2,3,5,2,0,0,2,0
Gavin Peacock,FW,Chelsea,28,5,4,9,5,0,0,1,0
Mark Pembridge,MF,Sheffield Weds,25,2,3,5,2,0,0,0,0
Gary Penrice,FW,QPR,2,0,0,0,0,0,0,1,0
David Phillips,MF,Nott'ham Forest,18,0,0,0,0,0,0,1,0
Martin Phillips,MF,Manchester City,11,0,1,1,0,0,0,0,0
David Platt,MF,Arsenal,29,6,3,9,6,0,0,3,0
Mark Platts,MF,Sheffield Weds,2,0,0,0,0,0,0,0,0
Jamie Pollock,MF,Middlesbrough,31,1,2,3,1,0,0,9,0
Nigel Quashie,MF,QPR,11,0,1,1,,,,1,0
Niall Quinn,FW,Manchester City,32,8,5,13,8,0,0,4,0
Jamie Redknapp,MF,Liverpool,23,3,3,6,,,,0,0
David Rennie,MF,Coventry City,11,2,1,3,2,0,0,3,0
Kevin Richardson,MF,Coventry City,33,0,6,6,0,0,0,6,1
Paul Rideout,FW,Everton,25,6,4,10,6,0,0,2,0
Stuart Ripley,FW,Blackburn,28,0,9,9,0,0,0,1,0
Bryan Robson,MF,Middlesbrough,2,0,0,0,0,0,0,0,0
David Rocastle,MF,Chelsea,1,0,0,0,0,0,,0,0
Ronny Rosenthal,FW,Tottenham,33,1,2,3,1,0,0,2,0
Uwe Rösler,FW,Manchester City,36,9,3,12,8,1,1,6,0
Bryan Roy,FW,Nott'ham Forest,28,8,4,12,7,1,1,3,0
Ian Rush,FW,Liverpool,20,5,2,7,5,0,0,0,0
John Salako,MF,Coventry City,37,3,8,11,2,1,1,3,0
Vinny Samways,MF,Everton,4,1,0,1,1,0,0,0,0
Paul Scholes,MF,Manchester Utd,26,10,1,11,10,0,0,1,0
Riccardo Scimeca,MF,Aston Villa,17,0,0,0,0,0,0,1,0
Scott Sellars,MF,Bolton,22,3,4,7,,,,2,0
Scott Sellars,MF,Newcastle Utd,6,0,1,1,,,,0,0
Lee Sharpe,MF,Manchester Utd,31,4,2,6,4,0,0,3,0
Paul Shaw,FW,Arsenal,3,0,0,0,0,0,0,0,0
Alan Shearer,FW,Blackburn,35,31,7,38,28,3,3,4,0
John Sheridan,MF,Sheffield Weds,17,0,1,1,0,0,0,4,0
Teddy Sheringham,FW,Tottenham,38,16,8,24,14,2,2,2,0
Tim Sherwood,MF,Blackburn,33,3,3,6,3,0,0,9,0
Neil Shipperley,FW,Southampton,37,7,0,7,7,0,0,1,0
Andrea Silenzi,FW,Nott'ham Forest,10,0,0,0,0,0,0,1,0
Trevor Sinclair,MF,QPR,37,2,5,7,2,0,0,4,0
Andy Sinton,MF,Tottenham,9,0,1,1,,,,1,0
Andy Sinton,MF,Sheffield Weds,10,0,0,0,,,,1,0
Steve Slade,FW,Tottenham,5,0,0,0,0,0,0,0,0
Robbie Slater,MF,West Ham,22,2,1,3,2,0,0,1,0
Richard Sneekes,MF,Bolton,17,1,1,2,1,0,0,4,0
Nigel Spackman,MF,Chelsea,16,0,0,0,0,0,0,0,0
Gary Speed,MF,Leeds United,29,2,1,3,2,0,0,2,0
John Spencer,FW,Chelsea,28,13,3,16,13,0,0,5,0
Phil Stamp,MF,Middlesbrough,12,2,0,2,2,0,0,0,0
Steve Staunton,MF,Aston Villa,13,0,0,0,0,0,0,0,0
Mark Stein,FW,Chelsea,7,0,0,0,0,0,0,1,0
Steve Stone,MF,Nott'ham Forest,34,7,5,12,7,0,0,3,0
Gordon Strachan,MF,Coventry City,12,0,0,0,0,0,0,1,0
Graham Stuart,FW,Everton,29,9,3,12,9,0,0,3,0
Nicky Summerbee,MF,Manchester City,37,1,2,3,1,0,0,4,1
Mark Summerbell,MF,Middlesbrough,1,0,0,0,0,0,,1,0
Chris Sutton,FW,Blackburn,13,0,1,1,0,0,0,3,0
Steve Talboys,MF,Wimbledon,5,0,0,0,0,0,0,1,0
Ian Taylor,MF,Aston Villa,25,3,2,5,3,0,0,5,0
Scott Taylor,FW,Bolton,1,0,0,0,0,0,,0,0
Paul Telfer,MF,Coventry City,31,1,3,4,1,0,0,5,0
Michael Thomas,MF,Liverpool,27,1,1,2,1,0,0,3,0
Alan Thompson,MF,Bolton,26,1,3,4,0,1,1,8,0
Ben Thornley,MF,Manchester Utd,1,0,0,0,0,0,,0,0
Mark Tinkler,MF,Leeds United,9,0,1,1,0,0,0,2,0
Paul Tisdale,MF,Southampton,8,1,0,1,1,0,0,0,0
Andy Townsend,MF,Aston Villa,33,2,6,8,2,0,0,10,1
Chris Waddle,FW,Sheffield Weds,32,2,6,8,2,0,0,1,0
Rod Wallace,FW,Leeds United,24,1,1,2,1,0,0,1,0
Paul Walsh,FW,Manchester City,3,0,0,0,0,0,0,1,0
Mark Walters,MF,Southampton,5,0,1,1,0,0,0,2,0
Paul Warhurst,MF,Blackburn,10,0,1,1,0,0,0,0,0
Christer Warren,MF,Southampton,7,0,0,0,0,0,0,0,0
Gordon Watson,FW,Southampton,24,3,3,6,3,0,0,1,1
Mark Watson,FW,West Ham,1,0,0,0,0,0,,0,0
Steve Watson,MF,Newcastle Utd,23,3,1,4,3,0,0,0,0
Noel Whelan,FW,Leeds United,8,0,1,1,,,,0,0
Noel Whelan,FW,Coventry City,21,8,2,10,,,,3,0
David White,FW,Leeds United,4,1,0,1,1,0,0,0,0
Guy Whittingham,FW,Sheffield Weds,29,6,5,11,6,0,0,4,0
Tommy Widdrington,MF,Southampton,21,2,0,2,2,0,0,3,0
Jason Wilcox,FW,Blackburn,10,3,3,6,3,0,0,0,0
Ray Wilkins,MF,QPR,15,0,0,0,0,0,0,0,0
Paul Wilkinson,FW,Middlesbrough,3,0,1,1,0,0,0,0,0
Mike Williams,FW,Sheffield Weds,5,0,0,0,0,0,0,1,0
Danny Williamson,MF,West Ham,29,4,2,6,4,0,0,4,0
Dennis Wise,MF,Chelsea,35,7,4,11,5,2,3,10,0
Ian Woan,MF,Nott'ham Forest,33,8,10,18,8,0,0,5,0
Nigel Worthington,MF,Leeds United,15,0,0,0,0,0,0,5,0
Ian Wright,FW,Arsenal,31,15,2,17,12,3,5,8,0
Tony Yeboah,FW,Leeds United,21,12,1,13,12,0,0,1,0
Dwight Yorke,FW,Aston Villa,35,17,10,27,15,2,2,1,0
Ned Zelić,MF,QPR,4,0,0,0,0,0,0,1,0
