Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
Kevin De Bruyne,MF,Manchester City,32,7,16,23,7,0,0,1,0
Siriki Dembélé,FW,Bournemouth,6,0,0,0,0,0,0,0,0
Leander Dendoncker,MF,Aston Villa,20,0,0,0,0,0,0,0,0
Leander Dendoncker,MF,Wolves,4,0,0,0,0,0,0,0,0
Emmanuel Dennis,FW,Nott'ham Forest,19,2,2,4,2,0,0,3,0
Halil Dervişoğlu,MF,Brentford,1,0,0,0,0,0,0,0,0
Kiernan Dewsbury-Hall,MF,Leicester City,31,2,2,4,2,0,0,5,1
Ibrahima Diallo,MF,Southampton,18,0,0,0,0,0,0,4,0
Luis Díaz,FW,Liverpool,17,4,2,6,4,0,0,2,0
Moussa Djenepo,FW,Southampton,16,0,2,2,0,0,0,1,0
Ben Doak,FW,Liverpool,2,0,0,0,0,0,0,0,0
Matt Doherty,MF,Tottenham,12,1,0,1,1,0,0,0,0
Abdoulaye Doucouré,MF,Everton,25,5,2,7,5,0,0,6,1
Cheick Doucouré,MF,Crystal Palace,34,0,3,3,0,0,0,10,1
Flynn Downes,MF,West Ham,21,0,0,0,0,0,0,2,0
Kami Doyle,MF,Southampton,1,0,0,0,0,0,0,0,0
Shane Duffy,FW,Fulham,5,0,0,0,0,0,0,0,0
Jhon Durán,FW,Aston Villa,12,0,0,0,0,0,0,1,0
Malcolm Ebiowei,MF,Crystal Palace,3,0,0,0,0,0,0,0,0
Odsonne Édouard,FW,Crystal Palace,35,5,2,7,5,0,0,3,0
Samuel Edozie,FW,Southampton,17,0,0,0,0,0,0,0,0
Anthony Elanga,FW,Manchester Utd,16,0,1,1,0,0,0,0,0
Harvey Elliott,MF,Liverpool,32,1,2,3,1,0,0,2,0
Mohamed Elneny,MF,Arsenal,5,0,0,0,0,0,0,0,0
Mohamed Elyounoussi,MF,Southampton,33,1,1,2,1,0,0,4,0
Julio Enciso,FW,Brighton,20,4,2,6,4,0,0,1,0
Christian Eriksen,MF,Manchester Utd,28,1,8,9,1,0,0,3,0
Eberechi Eze,MF,Crystal Palace,38,10,4,14,9,1,1,3,0
Fabinho,MF,Liverpool,36,0,2,2,0,0,0,11,0
João Félix,FW,Chelsea,16,4,0,4,4,0,0,1,1
Evan Ferguson,FW,Brighton,19,6,2,8,6,0,0,1,0
Bruno Fernandes,MF,Manchester Utd,37,8,8,16,6,2,2,6,0
Enzo Fernández,MF,Chelsea,18,0,2,2,0,0,0,3,0
Roberto Firmino,FW,Liverpool,25,11,4,15,11,0,0,0,0
Phil Foden,FW,Manchester City,32,11,6,17,11,0,0,1,0
Pablo Fornals,FW,West Ham,32,3,1,4,3,0,0,0,0
Adam Forshaw,MF,Leeds United,12,0,0,0,0,0,0,0,0
Tyrese Francois,FW,Fulham,1,0,0,0,0,0,0,0,0
Ryan Fraser,FW,Newcastle Utd,8,0,0,0,0,0,0,1,0
Fred,MF,Manchester Utd,35,2,2,4,2,0,0,6,0
Remo Freuler,MF,Nott'ham Forest,28,0,0,0,0,0,0,4,0
Cody Gakpo,FW,Liverpool,21,7,2,9,7,0,0,0,0
Conor Gallagher,MF,Chelsea,35,3,1,4,3,0,0,11,1
Idrissa Gana Gueye,MF,Everton,33,0,1,1,0,0,0,7,0
Alejandro Garnacho,FW,Manchester Utd,19,3,2,5,3,0,0,3,0
James Garner,MF,Everton,16,0,1,1,0,0,0,3,0
Joe Gelhardt,FW,Leeds United,15,0,2,2,0,0,0,1,0
Saman Ghoddos,MF,Brentford,15,0,0,0,0,0,0,0,0
Morgan Gibbs-White,FW,Wolves,2,0,0,0,0,0,0,1,0
Morgan Gibbs-White,MF,Nott'ham Forest,35,5,8,13,3,2,2,5,0
Bryan Gil,MF,Tottenham,4,0,1,1,0,0,0,1,0
Billy Gilmour,MF,Brighton,14,0,1,1,0,0,0,1,0
Wilfried Gnonto,FW,Leeds United,24,2,4,6,2,0,0,7,0
João Gomes,MF,Wolves,11,1,0,1,1,0,0,5,0
Sergio Gómez,MF,Manchester City,12,0,1,1,0,0,0,0,0
Anthony Gordon,FW,Newcastle Utd,16,1,0,1,1,0,0,1,0
Anthony Gordon,FW,Everton,16,3,0,3,3,0,0,6,0
Demarai Gray,FW,Everton,33,4,1,5,2,2,2,3,0
Jack Grealish,FW,Manchester City,28,5,7,12,5,0,0,4,0
Sam Greenwood,MF,Leeds United,18,1,2,3,1,0,0,1,0
Pascal Groß,MF,Brighton,37,9,8,17,9,0,0,6,0
Gonçalo Guedes,FW,Wolves,13,1,1,2,1,0,0,1,0
Bruno Guimarães,MF,Newcastle Utd,32,4,5,9,4,0,0,7,0
İlkay Gündoğan,MF,Manchester City,31,8,4,12,8,0,1,0,0
Darko Gyabi,FW,Leeds United,1,0,0,0,0,0,0,0,0
Erling Haaland,FW,Manchester City,35,36,8,44,29,7,7,5,0
Luke Harris,MF,Fulham,3,0,0,0,0,0,0,0,0
Jack Harrison,FW,Leeds United,36,5,7,12,5,0,0,2,0
Kai Havertz,FW,Chelsea,35,7,1,8,6,1,1,5,0
Hwang Hee-chan,FW,Wolves,27,3,1,4,3,0,0,1,0
Jordan Henderson,MF,Liverpool,35,0,2,2,0,0,0,2,0
Son Heung-min,MF,Tottenham,36,10,6,16,10,0,0,2,0
Jack Hinshelwood,FW,Brighton,1,0,0,0,0,0,0,0,0
Joseph Hodge,MF,Wolves,6,0,0,0,0,0,0,1,0
Will Hughes,MF,Crystal Palace,27,1,1,2,1,0,0,4,0
Omari Hutchinson,FW,Chelsea,1,0,0,0,0,0,0,0,0
Pierre Højbjerg,MF,Tottenham,35,4,5,9,4,0,0,5,0
Kelechi Iheanacho,FW,Leicester City,28,5,5,10,4,1,1,0,0
Danny Ings,FW,West Ham,17,2,2,4,2,0,0,1,0
Danny Ings,FW,Aston Villa,18,6,0,6,4,2,2,3,0
Alexander Isak,FW,Newcastle Utd,22,10,1,11,8,2,2,3,0
Alex Iwobi,MF,Everton,38,2,7,9,2,0,0,2,0
Daniel James,FW,Leeds United,4,0,0,0,0,0,0,0,0
Daniel James,FW,Fulham,20,2,1,3,2,0,0,0,0
Reece James,MF,Chelsea,16,1,1,2,1,0,0,4,0
Vitaly Janelt,MF,Brentford,35,3,1,4,3,0,0,3,0
Mathias Jensen,MF,Brentford,37,5,6,11,5,0,0,5,0
Gabriel Jesus,FW,Arsenal,26,11,6,17,10,1,1,6,0
Raúl Jiménez,FW,Wolves,15,0,1,1,0,0,0,0,0
Joelinton,MF,Newcastle Utd,32,6,1,7,6,0,0,12,0
Brennan Johnson,FW,Nott'ham Forest,38,8,3,11,7,1,3,6,0
Curtis Jones,MF,Liverpool,18,3,1,4,3,0,0,2,0
Jorginho,MF,Arsenal,14,0,1,1,0,0,0,0,0
Jorginho,MF,Chelsea,18,2,0,2,0,2,2,4,0
Mateo Joseph,FW,Leeds United,3,0,0,0,0,0,0,0,0
Diogo Jota,FW,Liverpool,22,7,4,11,7,0,0,2,0
Hamed Junior Traorè,FW,Bournemouth,7,0,0,0,0,0,0,0,0
Sasa Kalajdzic,FW,Wolves,1,0,0,0,0,0,0,0,0
Boubacar Kamara,MF,Aston Villa,24,0,1,1,0,0,0,4,0
Harry Kane,FW,Tottenham,38,30,3,33,25,5,6,6,0
N'Golo Kanté,MF,Chelsea,7,0,1,1,0,0,0,1,0
Neeskens Kebano,FW,Fulham,17,0,3,3,0,0,0,0,0
Naby Keïta,MF,Liverpool,8,0,0,0,0,0,0,1,0
Mateusz Klich,MF,Leeds United,14,0,0,0,0,0,0,2,0
Cheikhou Kouyaté,MF,Nott'ham Forest,21,1,0,1,1,0,0,3,0
Mateo Kovačić,MF,Chelsea,27,1,2,3,1,0,0,8,0
Dejan Kulusevski,MF,Tottenham,30,2,7,9,2,0,0,2,0
Adam Lallana,MF,Brighton,16,2,1,3,2,0,0,0,0
Manuel Lanzini,MF,West Ham,10,1,0,1,1,0,0,0,0
Roméo Lavia,MF,Southampton,29,1,0,1,1,0,0,9,0
Mario Lemina,MF,Wolves,19,0,1,1,0,0,0,4,1
Jefferson Lerma,MF,Bournemouth,37,5,0,5,5,0,0,7,0
Jamal Lewis,FW,Newcastle Utd,2,0,0,0,0,0,0,0,0
Rico Lewis,MF,Manchester City,14,0,0,0,0,0,0,1,0
Keane Lewis-Potter,FW,Brentford,10,0,1,1,0,0,0,0,0
Jesse Lingard,FW,Nott'ham Forest,17,0,0,0,0,0,0,1,0
Valentino Livramento,FW,Southampton,2,0,0,0,0,0,0,0,0
Ruben Loftus-Cheek,MF,Chelsea,25,0,1,1,0,0,0,1,0
Sean Longstaff,MF,Newcastle Utd,33,1,4,5,1,0,0,2,0
Jamal Lowe,MF,Bournemouth,2,0,0,0,0,0,0,0,0
Douglas Luiz,MF,Aston Villa,37,6,6,12,6,0,0,6,1
Saša Lukić,MF,Fulham,12,0,0,0,0,0,0,1,0
Alexis Mac Allister,MF,Brighton,35,10,2,12,4,6,6,8,0
James Maddison,MF,Leicester City,30,10,9,19,9,1,2,10,0
Noni Madueke,FW,Chelsea,12,1,0,1,1,0,0,0,0
Riyad Mahrez,FW,Manchester City,30,5,10,15,4,1,1,2,0
Kobbie Mainoo,MF,Manchester Utd,1,0,0,0,0,0,0,0,0
Ainsley Maitland-Niles,MF,Southampton,22,0,0,0,0,0,0,3,0
Orel Mangala,MF,Nott'ham Forest,27,1,1,2,1,0,0,3,0
Sekou Mara,FW,Southampton,22,1,2,3,1,0,0,1,0
Solly March,FW,Brighton,33,7,7,14,7,0,0,2,0
Emiliano Marcondes,MF,Bournemouth,1,0,0,0,0,0,0,0,0
Marquinhos,MF,Arsenal,1,0,0,0,0,0,0,0,0
Anthony Martial,FW,Manchester Utd,21,6,2,8,5,1,1,0,0
Gabriel Martinelli,FW,Arsenal,36,15,5,20,15,0,0,3,0
Pape Matar Sarr,MF,Tottenham,11,0,1,1,0,0,0,1,0
Jean-Philippe Mateta,FW,Crystal Palace,29,2,0,2,2,0,0,3,0
Neal Maupay,FW,Everton,27,1,0,1,1,0,0,4,0
Kevin Mbabu,FW,Fulham,6,0,1,1,0,0,0,1,0
Bryan Mbeumo,FW,Brentford,38,9,8,17,8,1,1,5,0
James McArthur,MF,Crystal Palace,4,0,0,0,0,0,0,0,0
John McGinn,MF,Aston Villa,34,1,3,4,1,0,0,7,0
Weston McKennie,MF,Leeds United,19,0,1,1,0,0,0,7,0
Dwight McNeil,FW,Everton,36,7,3,10,7,0,0,5,0
Scott McTominay,MF,Manchester Utd,24,1,0,1,1,0,0,8,0
Nampalys Mendy,MF,Leicester City,19,1,0,1,1,0,0,1,0
Alex Mighten,FW,Nott'ham Forest,1,0,0,0,0,0,0,0,0
Lewis Miley,MF,Newcastle Utd,1,0,0,0,0,0,0,0,0
Luka Milivojević,MF,Crystal Palace,18,0,0,0,0,0,0,2,0
James Milner,MF,Liverpool,31,0,1,1,0,0,0,2,0
Kaoru Mitoma,FW,Brighton,33,7,5,12,7,0,0,0,0
Aleksandar Mitrović,FW,Fulham,24,14,1,15,10,4,8,7,0
Kieffer Moore,FW,Bournemouth,27,4,0,4,4,0,0,1,0
Andrew Moran,FW,Brighton,1,0,0,0,0,0,0,0,0
Mason Mount,MF,Chelsea,24,3,2,5,3,0,0,4,0
Lucas Moura,MF,Tottenham,15,1,0,1,1,0,0,0,1
João Moutinho,MF,Wolves,31,0,2,2,0,0,0,3,0
Divin Mubama,FW,West Ham,3,0,0,0,0,0,0,0,0
Mykhailo Mudryk,FW,Chelsea,15,0,2,2,0,0,0,1,0
Jacob Murphy,FW,Newcastle Utd,36,4,2,6,4,0,0,0,0
Enock Mwepu,FW,Brighton,6,0,1,1,0,0,0,0,0
Wilfred Ndidi,MF,Leicester City,27,0,0,0,0,0,0,4,0
Reiss Nelson,FW,Arsenal,11,3,2,5,3,0,0,0,0
Pedro Neto,FW,Wolves,18,0,0,0,0,0,0,1,0
Rúben Neves,MF,Wolves,35,6,1,7,3,3,3,12,0
Eddie Nketiah,FW,Arsenal,30,4,1,5,4,0,0,3,0
Matheus Nunes,MF,Wolves,34,1,1,2,1,0,0,2,1
Darwin Núñez,FW,Liverpool,29,9,3,12,9,0,0,1,1
Ethan Nwaneri,FW,Arsenal,1,0,0,0,0,0,0,0,0
Christian Nørgaard,MF,Brentford,22,1,3,4,1,0,0,6,0
Lewis O'Brien,MF,Nott'ham Forest,13,1,0,1,1,0,0,2,0
Michael Olise,FW,Crystal Palace,37,2,11,13,2,0,0,2,0
Amadou Onana,MF,Everton,33,1,2,3,1,0,0,9,0
Josh Onomah,MF,Fulham,2,0,0,0,0,0,0,0,0
Paul Onuachu,FW,Southampton,11,0,0,0,0,0,0,0,0
Frank Onyeka,MF,Brentford,21,0,2,2,0,0,0,0,0
Mislav Oršić,MF,Southampton,1,0,0,0,0,0,0,0,0
Dango Ouattara,MF,Bournemouth,19,1,3,4,1,0,0,1,0
Alex Oxlade-Chamberlain,FW,Liverpool,9,1,0,1,1,0,0,0,0
David Ozoh,FW,Crystal Palace,1,0,0,0,0,0,0,0,0
João Palhinha,MF,Fulham,35,3,0,3,3,0,0,14,0
Cole Palmer,MF,Manchester City,14,0,1,1,0,0,0,1,0
Lucas Paquetá,MF,West Ham,28,4,3,7,3,1,1,5,0
Thomas Partey,MF,Arsenal,33,3,0,3,3,0,0,5,0
Nathan Patterson,MF,Everton,19,0,0,0,0,0,0,3,0
Ben Pearson,MF,Bournemouth,7,0,0,0,0,0,0,1,0
Facundo Pellistri,FW,Manchester Utd,4,0,0,0,0,0,0,0,0
Andreas Pereira,MF,Fulham,33,4,6,10,3,1,1,8,0
Ricardo Pereira,MF,Leicester City,10,1,1,2,1,0,0,2,0
Ayoze Pérez,MF,Leicester City,8,0,1,1,0,0,0,0,0
Ivan Perišić,MF,Tottenham,34,1,8,9,1,0,0,6,0
Máximo Perrone,MF,Manchester City,1,0,0,0,0,0,0,0,0
Cameron Peupion,MF,Brighton,1,0,0,0,0,0,0,0,0
Kalvin Phillips,MF,Manchester City,12,0,0,0,0,0,0,1,0
Daniel Podence,FW,Wolves,32,6,0,6,6,0,0,5,0
Pedro Porro,MF,Tottenham,15,3,3,6,3,0,0,0,0
Dennis Praet,MF,Leicester City,22,1,0,1,1,0,0,1,0
Isaac Price,MF,Everton,1,0,0,0,0,0,0,1,0
Christian Pulisic,FW,Chelsea,24,1,1,2,1,0,0,1,0
Jacob Ramsey,MF,Aston Villa,35,6,7,13,6,0,0,5,0
Marcus Rashford,FW,Manchester Utd,35,17,5,22,17,0,0,2,0
Harrison Reed,MF,Fulham,37,3,4,7,3,0,0,5,0
Bobby Reid,FW,Fulham,36,4,1,5,4,0,0,8,0
Declan Rice,MF,West Ham,37,4,1,5,4,0,1,5,0
Richarlison,MF,Tottenham,27,1,3,4,1,0,0,3,0
Jaïro Riedewald,MF,Crystal Palace,6,0,0,0,0,0,0,0,0
Matt Ritchie,FW,Newcastle Utd,7,0,0,0,0,0,0,0,0
Marc Roca,MF,Leeds United,32,1,2,3,1,0,0,7,0
Rodri,MF,Manchester City,36,2,6,8,2,0,0,5,0
Rodrigo,FW,Leeds United,31,13,1,14,12,1,1,6,0
Oriol Romeu,MF,Southampton,1,0,0,0,0,0,0,0,0
Cristiano Ronaldo,FW,Manchester Utd,10,1,0,1,1,0,0,2,0
Connor Ronan,MF,Wolves,1,0,0,0,0,0,0,0,0
Salomón Rondón,FW,Everton,7,0,0,0,0,0,0,0,0
Joe Rothwell,MF,Bournemouth,20,0,1,1,0,0,0,1,0
Georginio Rutter,FW,Leeds United,11,0,1,1,0,0,0,0,0
Marcel Sabitzer,MF,Manchester Utd,11,0,1,1,0,0,0,1,0
Allan Saint-Maximin,FW,Newcastle Utd,25,1,5,6,1,0,0,1,0
Bukayo Saka,FW,Arsenal,38,14,11,25,12,2,3,6,0
Mohamed Salah,FW,Liverpool,38,19,12,31,17,2,4,2,0
Albert Sambi Lokonga,MF,Arsenal,6,0,0,0,0,0,0,0,0
Albert Sambi Lokonga,MF,Crystal Palace,9,0,0,0,0,0,0,2,0
Jadon Sancho,FW,Manchester Utd,26,6,3,9,6,0,0,0,0
Morgan Sanson,MF,Aston Villa,2,0,0,0,0,0,0,0,0
Pablo Sarabia,FW,Wolves,13,1,0,1,1,0,0,3,0
Jeremy Sarmiento,MF,Brighton,9,0,1,1,0,0,0,1,0
Gianluca Scamacca,FW,West Ham,16,3,0,3,3,0,0,3,0
Gustavo Scarpa,MF,Nott'ham Forest,6,0,0,0,0,0,0,1,0
Kevin Schade,FW,Brentford,18,0,1,1,0,0,0,2,0
Jeffrey Schlupp,MF,Crystal Palace,34,3,1,4,3,0,0,7,0
Antoine Semenyo,FW,Bournemouth,11,1,0,1,1,0,0,0,0
Jonjo Shelvey,MF,Newcastle Utd,3,0,0,0,0,0,0,0,0
Jonjo Shelvey,MF,Nott'ham Forest,8,0,0,0,0,0,0,2,0
Bernardo Silva,MF,Manchester City,34,4,5,9,4,0,0,5,0
Ellis Simms,FW,Everton,11,1,0,1,1,0,0,0,0
Luis Sinisterra,FW,Leeds United,19,5,0,5,5,0,0,3,1
Oliver Skipp,MF,Tottenham,23,1,0,1,1,0,0,7,0
Emile Smith Rowe,MF,Arsenal,12,0,2,2,0,0,0,0,0
Dominic Solanke,FW,Bournemouth,33,6,7,13,6,0,0,2,0
Manor Solomon,FW,Fulham,19,4,0,4,4,0,0,0,0
Tomáš Souček,MF,West Ham,36,2,3,5,2,0,0,3,0
Boubakary Soumaré,MF,Leicester City,26,0,0,0,0,0,0,9,0
Djed Spence,FW,Tottenham,4,0,0,0,0,0,0,0,0
Junior Stanislas,MF,Bournemouth,4,0,0,0,0,0,0,0,0
Jay Stansfield,FW,Fulham,3,0,0,0,0,0,0,0,0
Raheem Sterling,FW,Chelsea,28,6,3,9,6,0,0,4,0
John Stones,MF,Manchester City,23,2,2,4,2,0,0,2,0
Kamaldeen Sulemana,FW,Southampton,18,2,1,3,2,0,0,1,0
Crysencio Summerville,FW,Leeds United,28,4,2,6,4,0,0,4,0
Sam Surridge,FW,Nott'ham Forest,20,1,0,1,1,0,0,2,0
Marcus Tavernier,MF,Bournemouth,23,5,4,9,5,0,0,1,0
Tetê,FW,Leicester City,13,1,0,1,1,0,0,0,0
Youri Tielemans,MF,Leicester City,31,3,2,5,2,1,2,4,0
Ivan Toney,FW,Brentford,33,20,4,24,14,6,7,9,0
Adama Traoré,FW,Wolves,34,2,1,3,2,0,0,2,0
Bertrand Traoré,FW,Aston Villa,8,2,0,2,2,0,0,1,0
Boubacar Traoré,MF,Wolves,10,0,1,1,0,0,0,2,0
Leandro Trossard,FW,Arsenal,20,1,10,11,1,0,0,0,0
Leandro Trossard,FW,Brighton,16,7,2,9,7,0,0,1,0
Deniz Undav,FW,Brighton,22,5,0,5,5,0,0,2,0
Jamie Vardy,FW,Leicester City,37,3,4,7,3,0,1,1,0
Fabio Vieira,MF,Arsenal,22,1,2,3,1,0,0,0,0
Rúben Vinagre,MF,Everton,2,0,0,0,0,0,0,0,0
Carlos Vinícius,FW,Fulham,28,5,2,7,5,0,0,3,0
Theo Walcott,FW,Southampton,20,2,2,4,2,0,0,1,0
James Ward-Prowse,MF,Southampton,38,9,4,13,7,2,4,6,0
Ollie Watkins,FW,Aston Villa,37,15,6,21,14,1,2,4,0
Wout Weghorst,FW,Manchester Utd,17,0,1,1,0,0,0,1,0
Danny Welbeck,FW,Brighton,31,6,3,9,6,0,0,0,0
Harvey White,MF,Tottenham,1,0,0,0,0,0,0,0,0
Willian,FW,Fulham,27,5,5,10,5,0,0,2,0
Joe Willock,MF,Newcastle Utd,35,3,6,9,3,0,0,1,0
Callum Wilson,FW,Newcastle Utd,31,18,5,23,15,3,3,4,0
Harry Wilson,FW,Fulham,29,2,3,5,2,0,0,1,0
Yoane Wissa,FW,Brentford,38,7,3,10,7,0,0,3,0
Chris Wood,FW,Newcastle Utd,18,2,0,2,1,1,1,0,0
Chris Wood,FW,Nott'ham Forest,7,1,0,1,1,0,0,0,0
Granit Xhaka,MF,Arsenal,37,7,7,14,7,0,0,4,0
Ryan Yates,MF,Nott'ham Forest,26,0,2,2,0,0,0,5,0
Wilfried Zaha,FW,Crystal Palace,27,7,2,9,7,0,2,5,0
Denis Zakaria,MF,Chelsea,7,0,0,0,0,0,0,0,0
Hakim Ziyech,FW,Chelsea,18,0,3,3,0,0,0,1,0
Martin Ødegaard,MF,Arsenal,37,15,7,22,15,0,0,4,0
