Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
Ruel Fox,MF,Newcastle Utd,40,10,11,21,10,0,0,0,0
Paul Furlong,FW,Chelsea,36,10,4,14,10,0,0,5,0
Kevin Gallacher,FW,Blackburn,1,1,0,1,1,0,0,0,0
Kevin Gallen,FW,QPR,37,10,10,20,10,0,0,2,0
Maurizio Gaudino,MF,Manchester City,20,3,1,4,3,0,0,0,0
Marcus Gayle,FW,Wimbledon,23,2,1,3,2,0,0,0,0
Phil Gee,FW,Leicester City,7,0,0,0,0,0,0,1,0
Scot Gemmill,MF,Nott'ham Forest,19,1,1,2,1,0,0,1,0
Boncho Genchev,FW,Ipswich Town,15,1,1,2,1,0,0,1,0
Ryan Giggs,FW,Manchester Utd,29,1,11,12,1,0,0,3,0
Gary Gillespie,MF,Coventry City,3,0,0,0,0,0,0,0,0
Keith Gillespie,FW,Manchester Utd,9,1,0,1,,,,2,0
Keith Gillespie,FW,Newcastle Utd,17,2,3,5,,,,2,0
Jon Goodman,FW,Wimbledon,19,4,0,4,4,0,,0,0
Dean Gordon,MF,Crystal Palace,41,2,1,3,1,1,2,4,0
Jeremy Goss,MF,Norwich City,25,1,0,1,1,0,0,5,0
Tony Grant,MF,Everton,5,0,0,0,0,0,0,0,0
David Gregory,MF,Ipswich Town,2,0,0,0,0,0,0,0,0
Neil Gregory,FW,Ipswich Town,2,0,0,0,0,0,0,0,0
Carl Griffiths,FW,Manchester City,2,0,0,0,0,0,0,0,0
Alf-Inge Haaland,MF,Nott'ham Forest,20,1,1,2,1,0,0,1,0
Mick Harford,FW,Wimbledon,26,6,5,11,6,0,0,8,0
John Hartson,FW,Arsenal,15,7,0,7,7,0,0,5,1
Micky Hazard,MF,Tottenham,11,0,0,0,0,0,0,2,0
Neil Heaney,MF,Southampton,34,2,2,4,2,0,0,4,0
Glenn Helder,FW,Arsenal,13,0,2,2,0,0,0,0,0
Emile Heskey,FW,Leicester City,1,0,0,0,0,0,0,0,0
Danny Hill,MF,Tottenham,3,0,0,0,0,0,0,0,0
David Hillier,MF,Arsenal,9,0,1,1,0,0,0,0,0
David Hirst,FW,Sheffield Weds,15,3,1,4,3,0,0,2,0
Glenn Hoddle,MF,Chelsea,12,0,2,2,0,0,0,0,0
Steve Hodge,MF,QPR,15,0,1,1,0,0,0,4,0
Dean Holdsworth,FW,Wimbledon,27,7,4,11,5,2,3,5,0
Ian Holloway,MF,QPR,31,1,8,9,1,0,0,5,1
Matty Holmes,MF,West Ham,24,1,1,2,1,0,0,4,0
David Hopkin,MF,Chelsea,15,1,3,4,1,0,0,1,0
Barry Horne,MF,Everton,31,0,1,1,0,0,0,4,1
Ray Houghton,MF,Crystal Palace,10,2,0,2,,,,1,0
Ray Houghton,MF,Aston Villa,26,1,2,3,,,,1,0
David Howells,MF,Tottenham,26,1,1,2,1,0,0,2,0
David Hughes,MF,Southampton,12,2,1,3,2,0,0,2,0
Mark Hughes,FW,Manchester Utd,34,8,6,14,8,0,0,7,1
Michael Hughes,MF,West Ham,17,2,2,4,2,0,0,0,0
Stephen Hughes,MF,Arsenal,1,0,0,0,0,0,0,0,0
Don Hutchison,MF,West Ham,23,9,4,13,9,0,0,5,1
Graham Hyde,MF,Sheffield Weds,35,5,1,6,5,0,0,9,0
Andy Impey,MF,QPR,40,3,2,5,3,0,0,3,0
Paul Ince,MF,Manchester Utd,36,5,2,7,5,0,0,5,0
Klas Ingesson,MF,Sheffield Weds,13,2,0,2,2,0,0,2,0
Leigh Jenkinson,MF,Coventry City,11,1,1,2,1,0,0,0,0
John Jensen,MF,Arsenal,24,1,1,2,1,0,0,3,0
Julian Joachim,FW,Leicester City,15,3,2,5,3,0,0,0,0
Erland Johnsen,MF,Chelsea,33,0,1,1,0,0,0,7,1
Andy Johnson,MF,Norwich City,7,0,0,0,0,0,0,2,1
Gavin Johnson,MF,Ipswich Town,17,0,0,0,0,0,0,2,0
Tommy Johnson,FW,Aston Villa,14,4,0,4,4,0,0,2,0
Cobi Jones,FW,Coventry City,21,2,1,3,2,0,0,0,0
Lee Jones,FW,Liverpool,1,0,0,0,0,0,0,0,0
Ryan Jones,MF,Sheffield Weds,5,0,0,0,0,0,0,0,0
Steve Jones,FW,West Ham,2,0,0,0,0,0,0,0,0
Vinnie Jones,MF,Wimbledon,33,2,1,3,2,0,0,7,2
Andrei Kanchelskis,MF,Manchester Utd,30,14,3,17,14,0,0,0,0
Roy Keane,MF,Manchester Utd,25,2,4,6,2,0,0,8,0
Mark Kennedy,MF,Liverpool,6,0,1,1,0,0,0,1,0
Martin Keown,MF,Arsenal,31,1,0,1,1,0,0,8,1
David Kerr,MF,Manchester City,2,0,0,0,0,0,0,0,0
Paul Kitson,FW,Newcastle Utd,26,8,2,10,8,0,0,0,0
Chris Kiwomya,FW,Arsenal,14,3,0,3,3,0,0,1,0
Chris Kiwomya,FW,Ipswich Town,15,3,3,6,3,0,0,1,0
Jürgen Klinsmann,FW,Tottenham,41,20,10,30,19,1,2,6,0
Nii Lamptey,FW,Aston Villa,6,0,0,0,0,0,0,1,0
Brian Launders,MF,Crystal Palace,2,0,0,0,0,0,0,0,0
Jamie Lawrence,MF,Leicester City,17,1,3,4,1,0,0,0,0
Matt Le Tissier,FW,Southampton,41,19,15,34,16,3,3,6,0
Jason Lee,FW,Nott'ham Forest,21,3,2,5,3,0,0,3,0
Rob Lee,MF,Newcastle Utd,35,9,5,14,8,1,1,4,1
Øyvind Leonhardsen,MF,Wimbledon,20,4,2,6,4,0,0,3,0
Anders Limpar,MF,Everton,27,2,5,7,2,0,0,5,0
Steve Lomas,MF,Manchester City,20,2,0,2,2,0,0,0,0
David Lowe,MF,Leicester City,29,8,3,11,8,0,0,3,1
Gary Mabbutt,MF,Tottenham,36,0,1,1,0,0,0,2,0
Neil Maddison,MF,Southampton,35,3,4,7,3,0,0,2,0
Jim Magilton,MF,Southampton,42,6,4,10,6,0,0,3,0
Mike Marsh,FW,West Ham,16,0,1,1,0,0,0,1,0
Mike Marsh,FW,Coventry City,15,2,1,3,2,0,0,2,0
Ian Marshall,FW,Ipswich Town,18,3,0,3,3,0,0,0,0
Phil Masinga,FW,Leeds United,21,5,0,5,5,0,0,1,0
Craig Maskell,FW,Southampton,6,0,0,0,0,0,0,0,0
Paul Mason,MF,Ipswich Town,21,3,5,8,3,0,,2,0
Alex Mathie,FW,Newcastle Utd,9,1,0,1,1,0,0,0,0
Alex Mathie,FW,Ipswich Town,22,3,0,3,3,0,0,0,0
Dominic Matteo,MF,Liverpool,7,0,0,0,0,0,0,0,0
Damian Matthew,MF,Crystal Palace,4,0,0,0,0,0,,0,0
Gary McAllister,MF,Leeds United,41,6,8,14,3,3,4,1,0
Brian McClair,FW,Manchester Utd,40,5,2,7,4,1,1,1,0
Eddie McGoldrick,FW,Arsenal,11,0,1,1,0,0,0,3,0
Gavin McGowan,MF,Arsenal,1,0,0,0,0,0,0,0,0
Paul McGregor,FW,Nott'ham Forest,11,1,0,1,1,0,0,1,0
Gerry McMahon,MF,Tottenham,2,0,0,0,0,0,0,0,0
Sam McMahon,MF,Leicester City,1,0,0,0,0,0,0,0,0
Steve McMahon,FW,Manchester City,7,0,1,1,0,0,0,1,0
Steve McManaman,MF,Liverpool,40,7,8,15,7,0,0,5,0
Michael Meaker,MF,QPR,8,0,0,0,0,0,0,1,0
Gary Megson,MF,Norwich City,1,0,0,0,0,0,0,0,0
Paul Merson,FW,Arsenal,24,4,7,11,4,0,0,3,0
Adie Mike,FW,Manchester City,3,0,1,1,0,0,0,0,0
Mike Milligan,MF,Norwich City,26,2,1,3,2,0,0,8,0
Gary Mills,MF,Leicester City,1,0,0,0,0,0,0,0,0
Simon Milton,MF,Ipswich Town,25,2,1,3,2,0,0,3,0
John Moncur,MF,West Ham,30,2,6,8,2,0,0,7,0
Trevor Morley,FW,West Ham,14,0,2,2,0,0,0,1,0
Steve Morrow,MF,Arsenal,15,1,0,1,1,0,0,0,0
Jan Mølby,MF,Liverpool,14,2,3,5,0,2,2,0,0
George Ndah,FW,Crystal Palace,12,1,1,2,1,0,0,1,0
Peter Ndlovu,FW,Coventry City,30,11,3,14,8,3,3,0,0
Phil Neville,MF,Manchester Utd,2,0,0,0,0,0,0,0,0
Mike Newell,FW,Blackburn,12,0,0,0,0,0,0,1,0
Ricky Newman,MF,Crystal Palace,35,3,3,6,3,0,0,5,1
Eddie Newton,MF,Chelsea,29,1,2,3,1,0,0,0,0
Lee Norfolk,MF,Ipswich Town,3,0,1,1,0,0,0,0,0
Keith O'Neill,MF,Norwich City,1,0,0,0,0,0,0,0,0
Matt Oakley,MF,Southampton,1,0,0,0,0,0,,0,0
David Oldfield,MF,Leicester City,14,1,0,1,1,0,0,1,0
Ian Ormondroyd,FW,Leicester City,6,0,0,0,0,0,0,0,0
Carlton Palmer,MF,Leeds United,39,3,2,5,3,0,0,11,0
Garry Parker,MF,Aston Villa,14,1,2,3,1,0,0,1,0
Garry Parker,MF,Leicester City,14,2,4,6,2,0,0,0,0
Joe Parkinson,MF,Everton,34,0,1,1,0,0,0,6,0
Ray Parlour,MF,Arsenal,30,0,1,1,0,0,0,0,0
Adrián Paz,FW,Ipswich Town,17,1,2,3,1,0,0,1,0
Gavin Peacock,FW,Chelsea,38,4,8,12,4,0,0,4,0
Gary Penrice,FW,QPR,18,3,0,3,3,0,0,1,0
David Phillips,MF,Nott'ham Forest,38,1,3,4,1,0,0,2,0
Lee Philpott,MF,Leicester City,23,0,0,0,0,0,0,4,0
Darren Pitcher,MF,Crystal Palace,25,0,0,0,0,0,0,5,0
Gheorghe Popescu,FW,Tottenham,23,3,0,3,3,0,0,3,0
Adem Poric,MF,Sheffield Weds,4,0,0,0,0,0,0,0,0
Andy Preece,FW,Crystal Palace,20,4,2,6,4,0,0,0,0
Micky Quinn,FW,Coventry City,6,0,0,0,0,0,0,0,1
Niall Quinn,FW,Manchester City,35,8,5,13,8,0,0,4,0
Jamie Redknapp,MF,Liverpool,41,3,4,7,,,,5,
David Rennie,MF,Coventry City,28,0,1,1,0,0,0,2,0
Kevin Richardson,MF,Aston Villa,19,0,2,2,0,0,0,7,0
Kevin Richardson,MF,Coventry City,14,0,1,1,0,0,0,2,0
Paul Rideout,FW,Everton,29,14,1,15,14,0,0,1,0
Stuart Ripley,FW,Blackburn,37,0,4,4,0,0,0,1,0
Graham Rix,MF,Chelsea,1,0,0,0,0,0,0,0,0
Iwan Roberts,FW,Leicester City,37,9,2,11,9,0,0,2,0
Sandy Robertson,MF,Coventry City,1,0,0,0,0,0,0,0,0
Mark Robins,FW,Norwich City,17,4,3,7,4,0,,0,0
Mark Robins,FW,Leicester City,16,5,3,8,5,0,,0,0
David Rocastle,MF,Chelsea,28,0,1,1,0,0,0,3,0
Simon Rodger,MF,Crystal Palace,4,0,0,0,0,0,0,0,0
Robert Rosario,FW,Nott'ham Forest,1,0,0,0,0,0,0,0,0
Ronny Rosenthal,FW,Tottenham,20,0,2,2,0,0,0,5,0
Uwe Rösler,FW,Manchester City,31,15,5,20,15,0,0,6,1
Bryan Roy,FW,Nott'ham Forest,37,13,11,24,13,0,0,4,0
Ian Rush,FW,Liverpool,36,12,5,17,11,1,1,1,0
Matthew Rush,MF,West Ham,23,2,3,5,2,0,0,5,0
John Salako,MF,Crystal Palace,39,4,4,8,4,0,0,2,0
Vinny Samways,MF,Everton,19,1,3,4,1,0,0,1,1
Dean Saunders,FW,Aston Villa,39,15,3,18,14,1,1,2,0
Paul Scholes,MF,Manchester Utd,17,5,2,7,5,0,0,0,0
Stefan Schwarz,MF,Arsenal,34,2,2,4,2,0,0,7,1
Steve Sedgley,MF,Ipswich Town,26,4,1,5,4,0,0,2,0
Scott Sellars,MF,Newcastle Utd,12,0,1,1,0,0,0,2,0
Ian Selley,MF,Arsenal,12,0,1,1,0,0,0,3,0
Lee Sharpe,MF,Manchester Utd,28,3,4,7,3,0,0,7,0
Paul Shaw,FW,Arsenal,1,0,0,0,0,0,0,0,0
Alan Shearer,FW,Blackburn,42,34,13,47,24,10,12,4,0
John Sheridan,MF,Sheffield Weds,36,1,4,5,1,0,0,3,0
Teddy Sheringham,FW,Tottenham,42,18,8,26,18,0,0,3,0
Mike Sheron,FW,Norwich City,21,1,0,1,1,0,0,0,0
Tim Sherwood,MF,Blackburn,38,6,1,7,6,0,0,10,0
Neil Shipperley,FW,Southampton,29,4,3,7,4,0,0,3,0
Neil Shipperley,FW,Chelsea,10,2,0,2,2,0,0,0,0
Fitzroy Simpson,MF,Manchester City,15,2,1,3,2,0,0,2,0
Trevor Sinclair,MF,QPR,33,4,7,11,4,0,0,3,1
Andy Sinton,MF,Sheffield Weds,25,0,4,4,0,0,0,1,0
Robbie Slater,MF,Blackburn,18,0,5,5,0,0,0,3,0
Stuart Slater,FW,Ipswich Town,27,1,0,1,1,0,0,1,0
Alan Smith,FW,Arsenal,19,3,2,5,3,0,0,0,0
Ian Snodin,MF,Everton,3,0,0,0,0,0,0,0,0
Nigel Spackman,MF,Chelsea,36,0,1,1,0,0,0,1,0
Gary Speed,MF,Leeds United,39,3,9,12,3,0,0,6,0
John Spencer,FW,Chelsea,29,11,4,15,11,0,0,4,0
Steve Staunton,MF,Aston Villa,35,5,7,12,5,0,0,7,0
Mark Stein,FW,Chelsea,24,8,2,10,8,0,0,3,0
Mick Stockwell,MF,Ipswich Town,15,0,1,1,0,0,0,0,0
Steve Stone,MF,Nott'ham Forest,41,5,8,13,5,0,0,4,0
Gordon Strachan,MF,Leeds United,6,0,1,1,0,0,0,0,0
Gordon Strachan,MF,Coventry City,11,0,2,2,0,0,0,1,0
Graham Stuart,FW,Everton,28,3,2,5,3,0,0,0,0
Nicky Summerbee,MF,Manchester City,41,1,3,4,1,0,0,4,0
Chris Sutton,FW,Blackburn,40,15,10,25,15,0,0,7,0
Steve Talboys,MF,Wimbledon,7,1,0,1,1,0,0,0,0
Adam Tanner,MF,Ipswich Town,10,2,0,2,2,0,,1,0
Ian Taylor,MF,Aston Villa,22,1,3,4,,,,2,0
Ian Taylor,MF,Sheffield Weds,14,1,0,1,,,,1,0
Michael Thomas,MF,Liverpool,22,0,1,1,0,0,0,2,0
Scott Thomas,MF,Manchester City,2,0,0,0,0,0,0,0,0
Steve Thompson,MF,Leicester City,19,0,1,1,0,0,0,0,0
Mark Tinkler,MF,Leeds United,3,0,1,1,0,0,0,0,0
Paul Tisdale,MF,Southampton,7,0,1,1,0,0,0,0,0
Andy Townsend,MF,Aston Villa,32,1,3,4,1,0,0,9,2
Andy Turner,MF,Tottenham,1,0,0,0,0,0,0,0,0
Tony Vaughan,MF,Ipswich Town,10,0,0,0,0,0,,4,0
Chris Waddle,FW,Sheffield Weds,25,4,0,4,4,0,0,1,0
Rod Wallace,FW,Leeds United,32,4,3,7,4,0,0,6,0
Paul Walsh,FW,Manchester City,39,12,3,15,11,1,2,0,0
Mark Walters,MF,Liverpool,18,0,0,0,0,0,0,1,0
Ashley Ward,FW,Norwich City,25,8,3,11,7,1,1,5,0
Paul Warhurst,MF,Blackburn,26,2,0,2,2,0,0,5,0
John Wark,MF,Ipswich Town,26,4,0,4,1,3,3,3,1
Gordon Watson,FW,Southampton,12,3,1,4,,,,1,0
Gordon Watson,FW,Sheffield Weds,23,2,0,2,,,,0,1
Steve Watson,MF,Newcastle Utd,27,4,2,6,4,0,0,3,0
Roy Wegerle,FW,Coventry City,26,4,1,5,3,1,1,0,0
Noel Whelan,FW,Leeds United,23,7,1,8,7,0,0,4,0
David White,FW,Leeds United,23,3,2,5,3,0,0,3,0
Devon White,FW,QPR,1,0,0,0,0,0,0,0,0
Guy Whittingham,FW,Aston Villa,7,2,1,3,,,,0,0
Guy Whittingham,FW,Sheffield Weds,22,9,0,9,,,,0,0
Tommy Widdrington,MF,Southampton,28,0,1,1,0,0,0,5,0
Jason Wilcox,FW,Blackburn,27,5,6,11,5,0,0,7,2
Ray Wilkins,MF,Crystal Palace,1,0,0,0,,,,1,0
Ray Wilkins,MF,QPR,2,0,0,0,,,,0,0
Geraint Williams,MF,Ipswich Town,38,1,0,1,1,0,0,4,0
John Williams,FW,Coventry City,7,0,0,0,0,0,0,1,0
Mike Williams,FW,Sheffield Weds,10,1,0,1,1,0,0,0,0
Paul Williams,FW,Crystal Palace,4,0,0,0,0,0,0,0,0
Danny Williamson,MF,West Ham,4,0,0,0,0,0,0,1,0
Dennis Wise,MF,Chelsea,19,6,3,9,5,1,2,5,1
Richard Witschge,MF,Blackburn,1,0,0,0,0,0,0,0,0
Ian Woan,MF,Nott'ham Forest,37,5,7,12,5,0,0,5,0
Nigel Worthington,MF,Leeds United,27,1,2,3,1,0,0,2,0
Ian Wright,FW,Arsenal,31,18,3,21,15,3,4,9,0
Tony Yeboah,FW,Leeds United,18,12,2,14,12,0,0,0,0
Dwight Yorke,FW,Aston Villa,37,6,5,11,6,0,0,3,0
