Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
Will Hughes,MF,Crystal Palace,16,0,1,1,0,0,0,6,0
Pierre Højbjerg,MF,Tottenham,36,2,2,4,2,0,0,3,0
Adam Idah,FW,Norwich City,17,1,1,2,1,0,0,0,0
Kelechi Iheanacho,FW,Leicester City,26,4,5,9,4,0,0,1,0
Danny Ings,FW,Aston Villa,30,7,6,13,6,1,1,4,0
Tim Iroegbunam,MF,Aston Villa,3,0,0,0,0,0,0,1,0
Alex Iwobi,MF,Everton,28,2,2,4,2,0,0,1,0
Daniel James,FW,Manchester Utd,2,0,0,0,0,0,0,0,0
Daniel James,FW,Leeds United,32,4,4,8,4,0,0,7,1
Vitaly Janelt,MF,Brentford,31,4,0,4,4,0,0,3,0
Mathias Jensen,MF,Brentford,31,0,1,1,0,0,0,0,0
Gabriel Jesus,FW,Manchester City,28,8,8,16,7,1,1,1,0
Raúl Jiménez,FW,Wolves,34,6,4,10,5,1,1,9,2
João Pedro,FW,Watford,28,3,1,4,3,0,0,1,0
Joelinton,MF,Newcastle Utd,35,4,1,5,4,0,0,8,0
Curtis Jones,MF,Liverpool,15,1,1,2,1,0,0,0,0
Jorginho,MF,Chelsea,29,6,2,8,0,6,7,5,0
Diogo Jota,FW,Liverpool,35,15,4,19,15,0,0,3,0
Samuel Kalu,FW,Watford,4,0,0,0,0,0,0,0,0
Harry Kane,FW,Tottenham,37,17,9,26,13,4,4,5,0
N'Golo Kanté,MF,Chelsea,26,2,4,6,2,0,0,2,0
Edo Kayembe,MF,Watford,13,0,0,0,0,0,0,0,0
Moise Kean,FW,Everton,1,0,0,0,0,0,0,0,0
Naby Keïta,MF,Liverpool,23,3,1,4,3,0,0,3,0
Joshua King,FW,Watford,32,5,3,8,4,1,1,5,0
Mateusz Klich,MF,Leeds United,33,1,2,3,1,0,0,5,0
Robin Koch,MF,Leeds United,20,0,0,0,0,0,0,3,0
Cheikhou Kouyaté,MF,Crystal Palace,27,0,1,1,0,0,0,3,0
Mateo Kovačić,MF,Chelsea,25,2,5,7,2,0,0,4,0
Alex Král,MF,West Ham,1,0,0,0,0,0,0,0,0
Juraj Kucka,MF,Watford,26,1,1,2,1,0,0,5,1
Dejan Kulusevski,MF,Tottenham,18,5,8,13,5,0,0,3,0
Alexandre Lacazette,FW,Arsenal,30,4,7,11,2,2,3,0,0
Adam Lallana,MF,Brighton,24,0,1,1,0,0,0,4,0
Tariq Lamptey,FW,Brighton,30,0,2,2,0,0,0,4,0
Manuel Lanzini,MF,West Ham,30,5,3,8,2,3,3,2,0
Pierre Lees-Melou,MF,Norwich City,33,1,0,1,1,0,0,5,0
Aaron Lennon,MF,Burnley,28,2,0,2,2,0,0,2,0
Jesse Lingard,FW,Manchester Utd,16,2,0,2,2,0,0,1,0
Giovani Lo Celso,MF,Tottenham,9,0,0,0,0,0,0,0,0
Jürgen Locadia,MF,Brighton,1,0,0,0,0,0,0,0,0
Ruben Loftus-Cheek,MF,Chelsea,24,0,2,2,0,0,0,1,0
Shane Long,FW,Southampton,13,1,0,1,1,0,0,1,0
Sean Longstaff,MF,Newcastle Utd,24,1,1,2,1,0,0,1,0
Ademola Lookman,FW,Leicester City,26,6,0,6,6,0,0,2,0
Imran Louza,MF,Watford,20,0,0,0,0,0,0,6,0
Douglas Luiz,MF,Aston Villa,34,2,3,5,2,0,0,7,0
Romelu Lukaku,FW,Chelsea,26,8,0,8,7,1,1,1,0
Alexis Mac Allister,MF,Brighton,33,5,2,7,3,2,3,4,0
James Maddison,MF,Leicester City,35,12,8,20,12,0,0,3,0
Riyad Mahrez,FW,Manchester City,28,11,5,16,7,4,5,0,0
Ainsley Maitland-Niles,MF,Arsenal,8,0,0,0,0,0,0,0,0
Sadio Mané,FW,Liverpool,34,16,2,18,16,0,0,5,0
Fernando Marçal,MF,Wolves,18,0,0,0,0,0,0,3,0
Solly March,FW,Brighton,31,0,2,2,0,0,0,1,0
Anthony Martial,FW,Manchester Utd,8,1,0,1,1,0,0,0,0
Gabriel Martinelli,FW,Arsenal,29,6,6,12,5,1,1,3,1
Arthur Masuaku,FW,West Ham,13,1,1,2,1,0,0,1,0
Juan Mata,MF,Manchester Utd,7,0,0,0,0,0,0,0,0
Jean-Philippe Mateta,FW,Crystal Palace,22,5,1,6,5,0,0,2,0
Nemanja Matić,MF,Manchester Utd,23,0,4,4,0,0,0,3,0
Neal Maupay,FW,Brighton,32,8,2,10,7,1,2,7,0
Bryan Mbeumo,FW,Brentford,35,4,7,11,3,1,1,4,0
James McArthur,MF,Crystal Palace,21,0,3,3,0,0,0,4,0
James Mcatee,MF,Manchester City,2,0,0,0,0,0,0,0,0
Kasey McAteer,FW,Leicester City,1,0,0,0,0,0,0,0,0
Liam McCarron,FW,Leeds United,1,0,0,0,0,0,0,0,0
John McGinn,MF,Aston Villa,35,3,4,7,3,0,0,8,0
Stuart McKinstry,MF,Leeds United,1,0,0,0,0,0,0,0,0
Kenny McLean,MF,Norwich City,31,1,0,1,1,0,0,3,0
Dwight McNeil,MF,Burnley,38,0,1,1,0,0,0,1,0
Scott McTominay,MF,Manchester Utd,30,1,1,2,1,0,0,9,0
Hannibal Mejbri,FW,Manchester Utd,2,0,0,0,0,0,0,2,0
Nampalys Mendy,MF,Leicester City,14,0,0,0,0,0,0,3,0
Luka Milivojević,MF,Crystal Palace,15,0,0,0,0,0,0,1,0
James Milner,MF,Liverpool,24,0,1,1,0,0,0,2,0
Takumi Minamino,FW,Liverpool,11,3,0,3,3,0,0,1,0
Jakub Moder,MF,Brighton,28,0,3,3,0,0,0,1,0
Wesley Moraes,FW,Aston Villa,1,0,0,0,0,0,0,0,0
Tyler Morton,MF,Liverpool,2,0,0,0,0,0,0,1,0
Mason Mount,MF,Chelsea,32,11,10,21,10,1,1,4,0
Lucas Moura,FW,Tottenham,34,2,6,8,2,0,0,4,0
João Moutinho,MF,Wolves,35,2,1,3,2,0,0,4,0
Jacob Murphy,FW,Newcastle Utd,33,1,2,3,1,0,0,4,0
Enock Mwepu,MF,Brighton,18,2,4,6,2,0,0,2,0
Marvelous Nakamba,MF,Aston Villa,16,0,0,0,0,0,0,5,0
Wilfred Ndidi,MF,Leicester City,19,0,0,0,0,0,0,4,0
Tanguy Ndombele,MF,Tottenham,9,1,1,2,1,0,0,1,0
Reiss Nelson,FW,Arsenal,1,0,0,0,0,0,0,0,0
Pedro Neto,FW,Wolves,13,1,1,2,1,0,0,3,0
Rúben Neves,MF,Wolves,33,4,2,6,4,0,0,9,0
Saúl Ñíguez,MF,Chelsea,10,0,0,0,0,0,0,1,0
Eddie Nketiah,FW,Arsenal,21,5,1,6,5,0,0,3,0
Mark Noble,MF,West Ham,11,1,0,1,0,1,2,0,0
Mathias Normann,MF,Norwich City,23,1,2,3,1,0,0,6,0
Christian Nørgaard,MF,Brentford,35,3,4,7,3,0,0,8,0
Michael Olise,FW,Crystal Palace,26,2,5,7,2,0,0,4,0
Tyler Onyango,MF,Everton,3,0,0,0,0,0,0,0,0
Frank Onyeka,MF,Brentford,20,0,0,0,0,0,0,4,0
Divock Origi,FW,Liverpool,7,3,0,3,3,0,0,0,0
Alex Oxlade-Chamberlain,MF,Liverpool,17,2,1,3,2,0,0,0,0
Cole Palmer,FW,Manchester City,4,0,0,0,0,0,0,0,0
Thomas Partey,MF,Arsenal,24,2,1,3,2,0,0,6,0
Nicolas Pépé,FW,Arsenal,20,1,2,3,1,0,0,0,0
Ayoze Pérez,MF,Leicester City,14,2,3,5,2,0,0,0,1
Sonny Perkins,MF,West Ham,1,0,0,0,0,0,0,0,0
Kalvin Phillips,MF,Leeds United,20,0,1,1,0,0,0,4,0
Jaden Philogene Bidace,FW,Aston Villa,1,0,0,0,0,0,0,0,0
Daniel Podence,FW,Wolves,26,2,3,5,2,0,0,2,0
Paul Pogba,MF,Manchester Utd,20,1,9,10,1,0,0,7,1
Isaac Price,MF,Everton,1,0,0,0,0,0,0,0,0
Teemu Pukki,FW,Norwich City,37,11,3,14,8,3,3,4,0
Christian Pulisic,MF,Chelsea,22,6,2,8,6,0,0,2,0
Przemysław Płacheta,FW,Norwich City,12,0,0,0,0,0,0,1,0
Jesurun Rak Sakyi,FW,Crystal Palace,2,0,0,0,0,0,0,0,0
Jacob Ramsey,MF,Aston Villa,34,6,1,7,6,0,0,6,0
Raphinha,FW,Leeds United,35,11,3,14,7,4,4,7,0
Marcus Rashford,FW,Manchester Utd,25,4,2,6,4,0,0,2,0
Milot Rashica,FW,Norwich City,31,1,2,3,1,0,0,0,0
Nathan Redmond,MF,Southampton,27,1,5,6,1,0,0,0,0
Sergio Reguilón,MF,Tottenham,25,2,3,5,2,0,0,4,0
Declan Rice,MF,West Ham,36,1,4,5,1,0,0,8,0
Taylor Richards,MF,Brighton,2,0,0,0,0,0,0,0,0
Richarlison,FW,Everton,30,10,5,15,7,3,3,9,0
Jaïro Riedewald,MF,Crystal Palace,3,0,0,0,0,0,0,0,0
Tyler Roberts,MF,Leeds United,23,1,1,2,1,0,0,5,0
Rodri,MF,Manchester City,33,7,2,9,7,0,0,5,0
Rodrigo,MF,Leeds United,31,6,1,7,5,1,1,9,0
Jay Rodriguez,FW,Burnley,29,2,2,4,2,0,0,3,0
Oriol Romeu,MF,Southampton,36,2,2,4,2,0,0,9,0
Cristiano Ronaldo,FW,Manchester Utd,30,18,3,21,15,3,3,8,0
Salomón Rondón,FW,Everton,20,1,1,2,1,0,0,3,1
Jon Rowe,FW,Norwich City,13,0,1,1,0,0,0,0,0
Lukas Rupp,MF,Norwich City,19,0,0,0,0,0,0,0,0
Allan Saint-Maximin,FW,Newcastle Utd,35,5,5,10,5,0,0,6,0
Bukayo Saka,FW,Arsenal,38,11,7,18,9,2,2,6,0
Mohamed Salah,FW,Liverpool,35,23,13,36,18,5,6,1,0
Albert Sambi Lokonga,MF,Arsenal,19,0,0,0,0,0,0,5,0
Jadon Sancho,FW,Manchester Utd,29,3,3,6,3,0,0,0,0
Morgan Sanson,MF,Aston Villa,10,0,0,0,0,0,0,0,0
Josh Sargent,FW,Norwich City,26,2,1,3,2,0,0,1,0
Jeremy Sarmiento,FW,Brighton,5,0,0,0,0,0,0,0,0
Ismaila Sarr,FW,Watford,22,5,2,7,5,0,1,2,0
Dane Scarlett,MF,Tottenham,1,0,0,0,0,0,0,0,0
Jeffrey Schlupp,MF,Crystal Palace,32,4,1,5,4,0,0,1,0
Ken Sema,MF,Watford,18,0,0,0,0,0,0,1,0
Nélson Semedo,MF,Wolves,25,0,1,1,0,0,0,1,0
Ryan Sessegnon,MF,Tottenham,15,0,2,2,0,0,0,2,0
Jamie Shackleton,MF,Leeds United,14,0,0,0,0,0,0,4,0
Jonjo Shelvey,MF,Newcastle Utd,24,2,1,3,2,0,0,7,1
Shola Shoretire,MF,Manchester Utd,1,0,0,0,0,0,0,0,0
Bernardo Silva,MF,Manchester City,35,8,4,12,8,0,0,6,0
Fábio Silva,FW,Wolves,22,0,0,0,0,0,0,0,0
Ellis Simms,FW,Everton,1,0,0,0,0,0,0,0,0
Moussa Sissoko,MF,Watford,36,2,1,3,2,0,0,5,0
Oliver Skipp,MF,Tottenham,18,0,0,0,0,0,0,6,0
William Smallbone,MF,Southampton,4,0,0,0,0,0,0,0,0
Emile Smith Rowe,MF,Arsenal,33,10,2,12,10,0,0,1,0
Tomáš Souček,MF,West Ham,35,5,1,6,5,0,0,3,0
Boubakary Soumaré,MF,Leicester City,19,0,1,1,0,0,0,0,0
Tony Springett,MF,Norwich City,3,0,0,0,0,0,0,1,0
Dale Stephens,MF,Burnley,3,0,0,0,0,0,0,1,0
Raheem Sterling,FW,Manchester City,30,13,5,18,11,2,3,1,0
Pascal Struijk,MF,Leeds United,29,1,0,1,1,0,0,6,1
Crysencio Summerville,MF,Leeds United,6,0,0,0,0,0,0,0,0
Jakob Sørensen,MF,Norwich City,10,0,0,0,0,0,0,0,0
Nathan Tella,MF,Southampton,14,0,1,1,0,0,0,2,0
Youri Tielemans,MF,Leicester City,32,6,4,10,4,2,2,3,0
Ivan Toney,FW,Brentford,33,12,5,17,7,5,5,8,0
Ferrán Torres,FW,Manchester City,4,2,1,3,2,0,0,0,0
Cenk Tosun,MF,Everton,1,0,0,0,0,0,0,0,0
Andros Townsend,MF,Everton,21,3,2,5,2,1,1,3,0
Adama Traoré,FW,Wolves,20,1,0,1,1,0,0,0,0
Bertrand Traoré,MF,Aston Villa,9,0,0,0,0,0,0,0,0
Trézéguet,FW,Aston Villa,1,0,0,0,0,0,0,0,0
Francisco Trincão,FW,Wolves,28,2,1,3,2,0,0,0,0
Leandro Trossard,FW,Brighton,34,8,3,11,7,1,1,2,0
Ozan Tufan,MF,Watford,7,0,0,0,0,0,0,0,0
Christos Tzolis,FW,Norwich City,14,0,0,0,0,0,0,0,0
Jamie Vardy,FW,Leicester City,25,15,2,17,15,0,0,2,0
Nikola Vlašić,FW,West Ham,19,1,0,1,1,0,0,0,0
Matěj Vydra,FW,Burnley,22,2,3,5,2,0,0,1,0
Theo Walcott,MF,Southampton,9,0,0,0,0,0,0,0,0
James Ward-Prowse,MF,Southampton,36,10,5,15,6,4,4,3,1
Ollie Watkins,FW,Aston Villa,35,11,2,13,10,1,1,7,0
Wout Weghorst,FW,Burnley,20,2,3,5,2,0,0,3,0
Danny Welbeck,FW,Brighton,25,6,2,8,6,0,0,0,0
Timo Werner,FW,Chelsea,21,4,1,5,4,0,0,1,0
Ashley Westwood,MF,Burnley,27,0,3,3,0,0,0,7,0
Joe Willock,MF,Newcastle Utd,29,2,0,2,2,0,0,0,0
Callum Wilson,FW,Newcastle Utd,18,8,0,8,6,2,2,4,0
Harry Winks,MF,Tottenham,19,0,1,1,0,0,0,2,0
Yoane Wissa,FW,Brentford,30,7,1,8,7,0,0,0,0
Chris Wood,FW,Burnley,17,3,0,3,3,0,0,1,0
Chris Wood,FW,Newcastle Utd,17,2,0,2,1,1,1,0,0
Granit Xhaka,MF,Arsenal,27,1,2,3,1,0,0,10,1
Andriy Yarmolenko,FW,West Ham,19,1,0,1,1,0,0,1,0
Ashley Young,FW,Aston Villa,24,0,2,2,0,0,0,2,0
Nathan Young-Coombes,MF,Brentford,1,0,0,0,0,0,0,0,0
Wilfried Zaha,FW,Crystal Palace,33,14,1,15,9,5,7,6,1
Hakim Ziyech,MF,Chelsea,23,4,3,7,4,0,0,3,0
Martin Ødegaard,MF,Arsenal,36,7,4,11,7,0,0,4,0
