Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
O'Neill Donaldson,FW,Sheffield Weds,5,2,0,2,2,0,0,0,0
Giorgos Donis,MF,Blackburn,22,2,2,4,2,0,0,0,0
Iain Dowie,FW,West Ham,23,0,3,3,0,0,0,2,0
Jason Dozzell,MF,Tottenham,17,2,0,2,2,0,0,2,0
Mark Draper,MF,Aston Villa,29,0,6,6,0,0,0,3,0
Dion Dublin,FW,Coventry City,34,13,2,15,13,0,0,6,2
Andy Ducros,FW,Coventry City,5,0,1,1,0,0,0,0,0
Damien Duff,FW,Blackburn,1,0,0,0,0,0,,0,0
Ilie Dumitrescu,FW,West Ham,7,0,0,0,0,0,,0,0
Robbie Earle,MF,Wimbledon,32,7,3,10,7,0,0,2,0
John Ebbrell,MF,Everton,7,0,1,1,0,0,0,2,0
Efan Ekoku,FW,Wimbledon,30,11,2,13,11,0,0,4,0
Emerson,MF,Middlesbrough,32,4,7,11,3,1,2,11,0
Jason Euell,FW,Wimbledon,7,2,0,2,2,0,0,0,0
Mickey Evans,FW,Southampton,12,4,0,4,4,0,0,1,0
Gareth Farrelly,MF,Aston Villa,3,0,0,0,0,0,,0,0
Peter Fear,MF,Wimbledon,18,0,0,0,0,0,0,4,0
Neale Fenn,FW,Tottenham,4,0,0,0,0,0,,0,0
Graham Fenton,MF,Blackburn,13,1,2,3,1,0,0,3,0
Les Ferdinand,FW,Newcastle Utd,31,16,8,24,16,0,0,3,0
Duncan Ferguson,FW,Everton,33,10,5,15,10,0,0,7,1
Garry Flitcroft,MF,Blackburn,28,3,0,3,3,0,0,1,0
Sean Flynn,MF,Derby County,17,1,1,2,1,0,0,0,0
Mark Ford,MF,Leeds United,16,1,0,1,1,0,0,5,0
Robbie Fowler,FW,Liverpool,32,18,4,22,16,2,3,4,1
Ruel Fox,MF,Tottenham,25,1,3,4,1,0,0,1,0
Chris Freestone,FW,Middlesbrough,3,0,1,1,0,0,,0,0
Paulo Futre,FW,West Ham,9,0,1,1,0,0,0,0,0
Marco Gabbiadini,FW,Derby County,14,0,1,1,0,0,0,1,0
Kevin Gallacher,FW,Blackburn,34,10,4,14,10,0,0,6,0
Rémi Garde,MF,Arsenal,11,0,1,1,0,0,0,2,0
Marcus Gayle,FW,Wimbledon,36,8,4,12,8,0,0,2,0
Scot Gemmill,MF,Nott'ham Forest,24,0,2,2,0,0,0,7,0
Ryan Giggs,FW,Manchester Utd,26,3,6,9,3,0,0,2,0
Keith Gillespie,FW,Newcastle Utd,32,1,2,3,1,0,0,3,1
David Ginola,FW,Newcastle Utd,24,1,4,5,1,0,0,4,0
Jon Goodman,FW,Wimbledon,13,1,0,1,1,0,0,0,0
Tony Grant,MF,Everton,18,0,0,0,0,0,0,3,0
Andy Gray,FW,Leeds United,7,0,0,0,0,0,0,0,0
Michael Gray,MF,Sunderland,34,3,1,4,3,0,0,4,0
Niklas Gudmundsson,MF,Blackburn,2,0,0,0,0,0,,0,0
Steve Guinan,FW,Nott'ham Forest,2,0,0,0,0,0,,0,0
Ruud Gullit,FW,Chelsea,12,1,0,1,1,0,0,1,0
Ole Gunnar Solskjær,FW,Manchester Utd,33,18,3,21,18,0,0,2,0
Steve Guppy,MF,Leicester City,13,0,1,1,0,0,0,2,0
Alf-Inge Haaland,MF,Nott'ham Forest,35,6,0,6,6,0,0,4,0
Mick Harford,FW,Wimbledon,13,1,1,2,1,0,0,3,0
John Hartson,FW,Arsenal,19,3,2,5,3,0,0,7,1
John Hartson,FW,West Ham,11,5,1,6,5,0,0,3,0
Mark Hateley,FW,Leeds United,6,0,1,1,0,0,0,0,0
Neil Heaney,MF,Southampton,8,1,0,1,1,0,0,1,0
Glenn Helder,FW,Arsenal,2,0,0,0,0,0,,0,0
Lee Hendrie,MF,Aston Villa,4,0,0,0,0,0,,0,0
Emile Heskey,FW,Leicester City,35,10,6,16,10,0,0,8,0
Craig Hignett,FW,Middlesbrough,22,4,3,7,3,1,2,3,1
David Hillier,MF,Arsenal,2,0,0,0,0,0,,0,0
David Hirst,FW,Sheffield Weds,25,6,3,9,6,0,0,3,1
Dean Holdsworth,FW,Wimbledon,25,5,2,7,5,0,0,1,0
Pierre van Hooijdonk,FW,Nott'ham Forest,8,1,2,3,1,0,0,4,0
Bobby Howe,MF,Nott'ham Forest,1,0,0,0,0,0,,0,0
David Howells,MF,Tottenham,32,2,2,4,2,0,0,7,0
Lee Howey,FW,Sunderland,12,0,0,0,0,0,,1,0
Darren Huckerby,FW,Coventry City,25,5,2,7,5,0,0,2,0
David Hughes,MF,Southampton,6,0,0,0,0,0,0,1,0
Mark Hughes,FW,Chelsea,35,8,6,14,8,0,0,7,0
Michael Hughes,MF,West Ham,33,3,7,10,3,0,0,5,1
Paul Hughes,MF,Chelsea,12,2,1,3,2,0,0,1,0
Stephen Hughes,MF,Arsenal,14,1,0,1,1,0,0,1,0
Ritchie Humphreys,FW,Sheffield Weds,29,3,2,5,3,0,0,2,0
Graham Hyde,MF,Sheffield Weds,19,2,0,2,2,0,0,4,0
Isaías,FW,Coventry City,1,0,0,0,0,0,,0,0
Steffen Iversen,FW,Tottenham,16,6,3,9,6,0,0,1,0
Muzzy Izzet,MF,Leicester City,35,3,1,4,3,0,0,6,0
Eoin Jess,MF,Coventry City,27,0,0,0,0,0,0,0,0
Julian Joachim,FW,Aston Villa,15,3,0,3,3,0,0,0,0
Erland Johnsen,MF,Chelsea,18,0,1,1,0,0,0,4,0
Tommy Johnson,FW,Aston Villa,20,4,2,6,4,0,0,0,0
Allan Johnston,MF,Sunderland,6,1,0,1,1,0,0,0,0
Lee Jones,FW,Liverpool,1,0,0,0,0,0,,0,0
Steve Jones,FW,West Ham,8,0,0,0,0,0,0,0,0
Vinnie Jones,MF,Wimbledon,29,3,1,4,3,0,1,11,1
Andrei Kanchelskis,MF,Everton,20,4,2,6,3,1,1,0,0
Roy Keane,MF,Manchester Utd,21,2,2,4,2,0,0,5,1
David Kelly,FW,Sunderland,24,0,2,2,0,0,,4,0
Mark Kennedy,MF,Liverpool,5,0,0,0,0,0,0,0,0
Martin Keown,MF,Arsenal,33,1,2,3,1,0,0,7,0
Harry Kewell,FW,Leeds United,1,0,0,0,0,0,,0,0
Paul Kitson,FW,West Ham,14,8,2,10,8,0,0,2,0
Paul Kitson,FW,Newcastle Utd,3,0,0,0,0,0,0,0,0
Frank Lampard,MF,West Ham,13,0,0,0,0,0,0,1,0
Pierre Laurent,FW,Leeds United,4,0,0,0,0,0,,0,0
Jamie Lawrence,MF,Leicester City,20,0,1,1,0,0,0,1,0
Stan Lazaridis,MF,West Ham,22,1,1,2,1,0,0,1,0
Matt Le Tissier,FW,Southampton,31,13,0,13,9,4,4,5,0
Jason Lee,FW,Nott'ham Forest,13,1,2,3,1,0,0,1,0
Rob Lee,MF,Newcastle Utd,33,5,8,13,5,0,0,7,0
Neil Lennon,MF,Leicester City,35,1,4,5,1,0,0,8,0
Øyvind Leonhardsen,MF,Wimbledon,27,5,2,7,5,0,0,0,0
Derek Lilley,FW,Leeds United,6,0,0,0,0,0,0,0,0
Anders Limpar,MF,Everton,2,0,0,0,0,0,,0,0
Steve Lomas,MF,West Ham,7,0,1,1,0,0,0,0,0
Gary Mabbutt,MF,Tottenham,1,0,0,0,0,0,,0,0
Neil Maddison,MF,Southampton,18,1,0,1,1,0,0,4,0
Jim Magilton,MF,Southampton,37,4,1,5,2,2,3,3,0
Ian Marshall,FW,Leicester City,28,8,1,9,8,0,0,1,0
Dominic Matteo,MF,Liverpool,26,0,1,1,0,0,0,2,0
Gary McAllister,MF,Coventry City,38,6,9,15,3,3,3,1,0
Jason McAteer,MF,Liverpool,37,1,7,8,1,0,0,6,0
Brian McClair,FW,Manchester Utd,19,0,2,2,0,0,0,1,0
Gavin McGowan,MF,Arsenal,1,0,0,0,0,0,,0,0
Paul McGregor,FW,Nott'ham Forest,5,0,0,0,0,0,0,0,0
Billy McKinlay,MF,Blackburn,25,1,0,1,1,0,0,13,0
Steve McManaman,MF,Liverpool,37,7,7,14,7,0,0,5,0
Paul McVeigh,FW,Tottenham,3,1,0,1,1,0,,0,0
Andy Melville,MF,Sunderland,30,2,1,3,2,0,0,2,0
Paul Merson,FW,Arsenal,32,6,5,11,5,1,1,1,0
Savo Milošević,FW,Aston Villa,30,10,1,11,10,0,0,6,0
John Moncur,MF,West Ham,27,2,1,3,2,0,0,8,0
Alan Moore,MF,Middlesbrough,17,0,0,0,0,0,0,5,0
Ian Moore,FW,Nott'ham Forest,5,0,0,0,0,0,0,0,0
Jody Morris,MF,Chelsea,12,0,0,0,0,0,0,1,0
Steve Morrow,MF,Arsenal,14,0,1,1,0,0,0,1,0
John Mullin,MF,Sunderland,10,1,0,1,1,0,0,2,0
Scott Murray,MF,Aston Villa,1,0,0,0,0,0,,0,0
Robbie Mustoe,MF,Middlesbrough,31,3,3,6,3,0,0,10,0
Peter Ndlovu,FW,Coventry City,20,1,0,1,1,0,0,2,0
Phil Neville,MF,Manchester Utd,18,0,1,1,0,0,0,2,0
Mike Newell,FW,West Ham,7,0,0,0,0,0,0,2,0
Eddie Newton,MF,Chelsea,15,0,1,1,0,0,0,2,0
Mark Nicholls,FW,Chelsea,8,0,0,0,0,0,0,0,0
Allan Nielsen,MF,Tottenham,29,6,3,9,6,0,0,6,0
Brian O'Neil,MF,Nott'ham Forest,5,0,0,0,0,0,0,2,0
Michael O'Neill,MF,Coventry City,1,0,0,0,0,0,,0,0
Scott Oakes,MF,Sheffield Weds,19,1,1,2,1,0,0,1,0
Matt Oakley,MF,Southampton,28,3,0,3,3,0,0,0,0
Emmanuel Omoyinmi,FW,West Ham,1,0,0,0,0,0,,0,0
Michael Owen,FW,Liverpool,2,1,0,1,1,0,,0,0
Carlton Palmer,MF,Leeds United,28,0,0,0,0,0,0,12,1
Garry Parker,MF,Leicester City,31,2,5,7,0,2,4,0,0
Joe Parkinson,MF,Everton,28,0,1,1,0,0,0,4,0
Ray Parlour,MF,Arsenal,30,2,3,5,2,0,0,5,0
Juninho Paulista,MF,Middlesbrough,35,12,8,20,12,0,0,6,0
Per Pedersen,FW,Blackburn,11,1,2,3,1,0,0,0,0
Mark Pembridge,MF,Sheffield Weds,34,6,8,14,5,1,2,7,0
David Phillips,MF,Nott'ham Forest,27,0,1,1,0,0,0,1,0
David Platt,MF,Arsenal,28,4,1,5,4,0,0,4,0
Karel Poborský,MF,Manchester Utd,22,4,3,7,4,0,0,1,0
Hugo Porfírio,FW,West Ham,23,2,3,5,2,0,0,7,0
Darryl Powell,MF,Derby County,33,1,2,3,1,0,0,7,1
Niall Quinn,FW,Sunderland,12,2,1,3,2,0,0,2,0
Florin Răducioiu,FW,West Ham,11,2,0,2,2,0,0,0,0
Alex Rae,MF,Sunderland,22,2,1,3,1,1,2,6,0
Marino Rahmberg,FW,Derby County,1,0,0,0,0,0,,0,0
Fabrizio Ravanelli,FW,Middlesbrough,33,16,4,20,13,3,4,7,1
Jamie Redknapp,MF,Liverpool,23,3,2,5,,,,,
Kevin Richardson,MF,Coventry City,28,0,1,1,0,0,0,2,0
Paul Rideout,FW,Everton,10,0,0,0,0,0,0,2,0
Stuart Ripley,FW,Blackburn,13,0,1,1,0,0,0,0,0
Mark Robins,FW,Leicester City,8,1,0,1,1,0,0,0,0
Bryan Robson,MF,Middlesbrough,1,0,0,0,0,0,,0,0
Ronny Rosenthal,FW,Tottenham,20,1,1,2,1,0,0,1,0
Bryan Roy,FW,Nott'ham Forest,20,3,0,3,3,0,0,1,0
Ian Rush,FW,Leeds United,36,3,4,7,3,0,0,6,0
Craig Russell,FW,Sunderland,29,5,1,6,5,0,0,1,0
John Salako,MF,Coventry City,24,1,3,4,1,0,0,0,0
Dean Saunders,FW,Nott'ham Forest,34,3,3,6,3,0,0,0,0
Paul Scholes,MF,Manchester Utd,24,3,0,3,3,0,0,6,0
Riccardo Scimeca,MF,Aston Villa,17,0,0,0,0,0,0,1,0
Ian Selley,MF,Arsenal,1,0,0,0,0,0,,0,0
Lee Sharpe,MF,Leeds United,26,5,1,6,5,0,0,1,0
Paul Shaw,FW,Arsenal,8,2,2,4,2,0,0,0,0
Alan Shearer,FW,Newcastle Utd,31,25,7,32,22,3,4,5,0
Joe Sheerin,FW,Chelsea,1,0,0,0,0,0,,0,0
John Sheridan,MF,Sheffield Weds,2,0,0,0,0,0,,0,0
Teddy Sheringham,FW,Tottenham,29,7,7,14,7,0,0,6,0
Tim Sherwood,MF,Blackburn,37,3,5,8,3,0,0,8,1
Neil Shipperley,FW,Southampton,10,1,2,3,1,0,0,0,0
Andrea Silenzi,FW,Nott'ham Forest,2,0,0,0,0,0,,0,0
Paul Simpson,MF,Derby County,19,2,0,2,2,0,0,0,0
Andy Sinton,MF,Tottenham,33,6,2,8,6,0,0,5,0
Robbie Slater,MF,Southampton,30,2,3,5,2,0,0,5,0
Robbie Slater,MF,West Ham,3,0,0,0,0,0,0,1,0
Martin Smith,FW,Sunderland,11,0,2,2,0,0,,0,0
Mauricio Solís,MF,Derby County,2,0,0,0,0,0,,0,0
Gary Speed,MF,Everton,37,9,1,10,9,0,0,6,0
John Spencer,FW,Chelsea,4,0,1,1,0,0,,1,0
Phil Stamp,MF,Middlesbrough,24,1,2,3,1,0,0,4,0
Steve Staunton,MF,Aston Villa,30,2,1,3,2,0,0,4,1
Paul Stewart,FW,Sunderland,24,4,0,4,3,1,2,4,2
Steve Stone,MF,Nott'ham Forest,5,0,0,0,0,0,0,2,0
Gordon Strachan,MF,Coventry City,9,0,0,0,0,0,0,1,0
Graham Stuart,FW,Everton,35,5,3,8,4,1,2,4,0
Dean Sturridge,FW,Derby County,30,11,2,13,11,0,0,8,0
Mark Summerbell,MF,Middlesbrough,2,0,0,0,0,0,,1,0
Chris Sutton,FW,Blackburn,25,11,6,17,9,2,3,4,0
Ian Taylor,MF,Aston Villa,34,2,0,2,2,0,0,5,0
Scott Taylor,MF,Leicester City,25,0,1,1,0,0,0,3,0
Paul Telfer,MF,Coventry City,34,0,0,0,0,0,0,6,0
Michael Thomas,MF,Liverpool,31,3,0,3,3,0,0,6,0
David Thompson,MF,Liverpool,2,0,0,0,0,0,,0,0
Ben Thornley,MF,Manchester Utd,2,0,0,0,0,0,,0,0
Mark Tinkler,MF,Leeds United,3,0,0,0,0,0,,0,0
Andy Townsend,MF,Aston Villa,34,2,6,8,2,0,0,8,0
Paul Trollope,MF,Derby County,14,1,1,2,1,0,0,0,0
Orlando Trustfull,MF,Sheffield Weds,19,3,2,5,3,0,0,3,0
Gianluca Vialli,FW,Chelsea,28,9,4,13,8,1,1,5,0
Patrick Vieira,MF,Arsenal,31,2,4,6,2,0,0,11,0
Chris Waddle,FW,Sunderland,7,1,5,6,1,0,0,0,0
Rod Wallace,FW,Leeds United,22,3,2,5,3,0,0,5,0
Paulo Wanchope,FW,Derby County,5,1,1,2,1,0,0,0,0
Ashley Ward,FW,Derby County,30,8,2,10,8,0,0,2,0
Paul Warhurst,MF,Blackburn,11,2,0,2,2,0,0,1,0
Christer Warren,MF,Southampton,1,0,0,0,0,0,,0,0
Russell Watkinson,MF,Southampton,2,0,0,0,0,0,,0,0
Gordon Watson,FW,Southampton,15,2,1,3,2,0,0,0,0
Steve Watson,MF,Newcastle Utd,36,1,0,1,1,0,0,3,0
Noel Whelan,FW,Coventry City,35,6,2,8,6,0,0,10,1
Guy Whittingham,FW,Sheffield Weds,33,3,1,4,3,0,0,1,0
Jason Wilcox,FW,Blackburn,28,2,3,5,2,0,0,3,0
Ron Willems,FW,Derby County,16,2,0,2,2,0,0,0,0
Mike Williams,FW,Sheffield Weds,1,0,0,0,0,0,,0,0
Danny Williamson,MF,West Ham,15,0,1,1,0,0,,0,0
Stuart Wilson,MF,Leicester City,2,1,0,1,1,0,,0,0
Dennis Wise,MF,Chelsea,31,3,1,4,3,0,0,8,0
Ian Woan,MF,Nott'ham Forest,32,1,1,2,1,0,0,8,0
Ian Wright,FW,Arsenal,35,23,4,27,19,4,4,10,1
Tony Yeboah,FW,Leeds United,7,0,0,0,0,0,0,1,0
Dwight Yorke,FW,Aston Villa,37,17,6,23,13,4,5,2,0
Gianfranco Zola,FW,Chelsea,23,8,9,17,8,0,0,0,0
Egil Østenstad,FW,Southampton,30,9,4,13,9,0,0,3,0
