Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
Dimitar Berbatov,FW,Manchester Utd,12,7,0,7,5,2,2,0,0
Ryan Bertrand,MF,Chelsea,7,0,0,0,0,0,0,1,0
Leon Best,FW,Newcastle Utd,18,4,2,6,4,0,0,2,0
Diniyar Bilyaletdinov,MF,Everton,10,0,1,1,0,0,0,0,0
Nick Blackman,FW,Blackburn,1,0,0,0,0,0,0,0,0
Robbie Blake,FW,Bolton,1,0,0,0,0,0,0,0,0
Jay Bothroyd,FW,QPR,21,2,1,3,2,0,0,3,0
Leon Britton,MF,Swansea City,36,0,0,0,0,0,0,3,0
Chris Brunt,MF,West Brom,29,2,6,8,2,0,0,5,0
Ákos Buzsáky,MF,QPR,18,2,2,4,2,0,0,0,0
Yohan Cabaye,MF,Newcastle Utd,34,4,6,10,4,0,0,6,0
Tim Cahill,FW,Everton,35,2,2,4,2,0,0,5,0
Gary Caldwell,MF,Wigan Athletic,36,3,0,3,3,0,0,9,1
DJ Campbell,FW,QPR,11,1,0,1,1,0,0,0,0
Fraizer Campbell,FW,Sunderland,12,1,1,2,1,0,0,3,0
Jamie Carragher,MF,Liverpool,21,0,0,0,0,0,0,1,0
Michael Carrick,MF,Manchester Utd,30,2,3,5,2,0,0,4,0
Andy Carroll,FW,Liverpool,35,4,2,6,4,0,0,5,0
Samir Carruthers,MF,Aston Villa,3,0,0,0,0,0,0,1,0
Lee Cattermole,MF,Sunderland,23,0,0,0,0,0,0,10,0
Marouane Chamakh,FW,Arsenal,11,1,0,1,1,0,0,0,0
Park Chu-young,FW,Arsenal,1,0,0,0,0,0,0,0,0
Lee Chung-yong,FW,Bolton,2,0,0,0,0,0,0,0,0
Djibril Cissé,FW,QPR,8,6,0,6,6,0,0,0,2
Papiss Cissé,FW,Newcastle Utd,14,13,1,14,13,0,0,1,0
Ciaran Clark,MF,Aston Villa,15,1,2,3,1,0,0,3,0
Tom Cleverley,MF,Manchester Utd,10,0,1,1,0,0,0,0,0
Jack Colback,MF,Sunderland,35,1,1,2,1,0,0,3,0
Séamus Coleman,MF,Everton,18,0,0,0,0,0,0,2,0
Fabricio Coloccini,MF,Newcastle Utd,35,0,0,0,0,0,0,2,0
Francis Coquelin,MF,Arsenal,10,0,1,1,0,0,0,2,0
Simon Cox,FW,West Brom,18,0,1,1,0,0,0,2,0
Jody Craddock,MF,Wolves,1,0,0,0,0,0,0,0,0
Andrew Crofts,MF,Norwich City,24,0,1,1,0,0,0,3,0
Peter Crouch,FW,Stoke City,32,10,2,12,10,0,0,2,0
Peter Crouch,FW,Tottenham,1,0,0,0,0,0,0,0,0
Albert Crusat,FW,Wigan Athletic,15,1,0,1,1,0,0,1,0
Kevin Davies,FW,Bolton,31,6,2,8,6,0,1,3,0
Mark Davies,MF,Bolton,35,4,0,4,4,0,0,4,0
Simon Davies,MF,Fulham,6,0,0,0,0,0,0,0,0
David Davis,MF,Wolves,7,0,0,0,0,0,0,0,0
Jermain Defoe,FW,Tottenham,25,11,1,12,11,0,0,2,0
Rory Delap,MF,Stoke City,26,2,0,2,2,0,0,4,0
Nathan Delfouneso,FW,Aston Villa,6,0,0,0,0,0,0,0,0
Fabian Delph,MF,Aston Villa,11,0,0,0,0,0,0,3,0
Mousa Dembélé,MF,Fulham,36,2,2,4,2,0,0,6,0
Clint Dempsey,FW,Fulham,37,17,6,23,17,0,1,2,0
Rafael van der Vaart,MF,Tottenham,33,11,7,18,10,1,1,3,0
Shaun Derry,MF,QPR,29,1,0,1,1,0,0,4,1
Franco Di Santo,FW,Wigan Athletic,32,7,1,8,7,0,0,4,0
Abou Diaby,MF,Arsenal,4,0,0,0,0,0,0,1,0
Samba Diakité,MF,QPR,9,1,0,1,1,0,0,6,1
Mohamed Diamé,MF,Wigan Athletic,26,3,0,3,3,0,0,4,0
Salif Diao,MF,Stoke City,6,0,0,0,0,0,0,1,0
Mahamadou Diarra,MF,Fulham,11,1,1,2,1,0,0,1,0
Stephen Dobbie,FW,Swansea City,8,0,0,0,0,0,0,0,0
Matt Doherty,MF,Wolves,1,0,0,0,0,0,0,0,0
Ji Dong-won,FW,Sunderland,19,2,2,4,2,0,0,1,0
Landon Donovan,FW,Everton,7,0,3,3,0,0,0,1,0
Graham Dorrans,FW,West Brom,31,3,2,5,3,0,0,4,0
Giovani dos Santos,FW,Tottenham,7,0,0,0,0,0,0,0,0
Stewart Downing,FW,Liverpool,36,0,0,0,0,0,1,1,0
Kevin Doyle,FW,Wolves,33,4,7,11,4,0,1,4,0
Royston Drenthe,MF,Everton,21,3,5,8,3,0,0,5,0
Didier Drogba,FW,Chelsea,24,5,1,6,4,1,1,1,1
Damien Duff,FW,Fulham,28,2,3,5,2,0,0,2,0
Shane Duffy,MF,Everton,4,0,0,0,0,0,0,0,0
David Dunn,MF,Blackburn,26,2,1,3,2,0,0,4,1
Kieron Dyer,MF,QPR,1,0,0,0,0,0,0,0,0
Nathan Dyer,FW,Swansea City,34,5,2,7,5,0,0,1,1
Edin Džeko,FW,Manchester City,30,14,3,17,14,0,0,1,0
Chris Eagles,MF,Bolton,34,4,6,10,4,0,0,1,0
Sylvan Ebanks-Blake,FW,Wolves,23,1,3,4,1,0,0,1,0
David Edwards,MF,Wolves,26,3,1,4,3,0,0,2,0
Ahmed Elmohamady,MF,Sunderland,18,1,1,2,1,0,0,0,0
Brett Emerton,MF,Blackburn,2,0,0,0,0,0,0,1,0
Hogan Ephraim,FW,QPR,2,0,0,0,0,0,0,0,0
Michael Essien,MF,Chelsea,14,0,1,1,0,0,0,3,0
Matthew Etherington,MF,Stoke City,30,3,7,10,3,0,0,1,0
Dickson Etuhu,MF,Fulham,22,0,0,0,0,0,0,4,0
Alejandro Faurlín,MF,QPR,20,1,0,1,1,0,0,3,0
Marouane Fellaini,MF,Everton,34,3,4,7,3,0,0,6,0
Shane Ferguson,MF,Newcastle Utd,7,0,0,0,0,0,0,1,0
Darren Fletcher,MF,Manchester Utd,8,1,1,2,1,0,0,1,0
Steven Fletcher,FW,Wolves,32,12,2,14,12,0,0,2,0
Kevin Foley,MF,Wolves,16,0,0,0,0,0,0,0,0
Anthony Forde,FW,Wolves,6,0,0,0,0,0,0,0,0
Mauro Formica,MF,Blackburn,34,4,1,5,4,0,1,3,0
Marc-Antoine Fortuné,FW,West Brom,17,2,1,3,2,0,0,0,0
David Fox,MF,Norwich City,28,0,3,3,0,0,0,3,0
Kerim Frei,FW,Fulham,16,0,0,0,0,0,0,1,0
Emmanuel Frimpong,MF,Arsenal,6,0,0,0,0,0,0,1,1
Emmanuel Frimpong,MF,Wolves,5,0,1,1,0,0,0,1,0
Ricardo Fuller,FW,Stoke City,13,0,0,0,0,0,0,2,1
Morten Gamst Pedersen,FW,Blackburn,33,3,4,7,3,0,0,6,0
Craig Gardner,MF,Sunderland,30,3,0,3,3,0,0,6,1
Gary Gardner,MF,Aston Villa,14,0,0,0,0,0,0,1,0
Ricardo Gardner,MF,Bolton,4,0,0,0,0,0,0,2,1
Marcel Gecov,MF,Fulham,2,0,0,0,0,0,0,0,0
Zoltán Gera,MF,West Brom,3,0,1,1,0,0,0,0,0
Steven Gerrard,MF,Liverpool,18,5,2,7,5,0,0,0,0
Gervinho,FW,Arsenal,28,4,6,10,4,0,0,0,1
Kieran Gibbs,MF,Arsenal,16,1,0,1,1,0,0,1,0
Darron Gibson,MF,Manchester Utd,1,0,1,1,0,0,0,0,0
Darron Gibson,MF,Everton,11,1,1,2,1,0,0,0,0
Ryan Giggs,FW,Manchester Utd,25,2,8,10,2,0,0,3,0
Jordi Gómez,MF,Wigan Athletic,28,5,0,5,3,2,2,4,0
David Goodwillie,FW,Blackburn,20,2,0,2,2,0,0,0,0
Johnny Gorman,MF,Wolves,1,0,0,0,0,0,0,0,0
Dan Gosling,MF,Newcastle Utd,12,1,0,1,1,0,0,2,1
Mark Gower,MF,Swansea City,20,0,5,5,0,0,0,2,0
Danny Graham,FW,Swansea City,36,12,2,14,11,1,1,0,0
Vince Grella,MF,Blackburn,1,0,0,0,0,0,0,0,0
Adlène Guedioura,MF,Wolves,10,0,0,0,0,0,0,2,0
Magaye Gueye,FW,Everton,17,1,2,3,1,0,0,1,0
Danny Guthrie,MF,Newcastle Utd,16,1,0,1,1,0,0,3,0
Jonás Gutiérrez,MF,Newcastle Utd,37,2,3,5,2,0,0,6,1
Asamoah Gyan,FW,Sunderland,3,0,0,0,0,0,0,0,0
Fitz Hall,FW,QPR,14,0,0,0,0,0,0,3,0
Adam Hammill,FW,Wolves,9,0,1,1,0,0,0,2,0
Owen Hargreaves,MF,Manchester City,1,0,0,0,0,0,0,0,0
Michael Harriman,MF,QPR,1,0,0,0,0,0,0,0,0
John Heitinga,MF,Everton,30,1,0,1,1,0,0,4,0
Heiðar Helguson,FW,QPR,16,8,2,10,6,2,2,2,0
Jordan Henderson,MF,Liverpool,37,2,1,3,2,0,0,3,0
Karl Henry,MF,Wolves,31,0,0,0,0,0,0,7,1
Thierry Henry,FW,Arsenal,4,1,0,1,1,0,0,0,0
Chris Herd,MF,Aston Villa,19,1,0,1,1,0,0,2,1
Javier Hernández,FW,Manchester Utd,28,10,2,12,9,1,1,0,0
Emile Heskey,FW,Aston Villa,28,1,0,1,1,0,0,3,0
Junior Hoilett,FW,Blackburn,34,7,5,12,7,0,1,5,0
Grant Holt,FW,Norwich City,36,15,2,17,13,2,2,7,1
Wes Hoolahan,MF,Norwich City,33,4,7,11,4,0,0,4,0
Jonny Howson,MF,Norwich City,11,1,1,2,1,0,0,3,0
Tom Huddlestone,MF,Tottenham,2,0,0,0,0,0,0,0,0
Robert Hulse,FW,QPR,2,0,0,0,0,0,0,0,0
Stephen Hunt,FW,Wolves,24,3,1,4,0,3,3,5,0
Sam Hutchinson,MF,Chelsea,2,0,0,0,0,0,0,0,0
Stephen Ireland,MF,Aston Villa,24,1,3,4,1,0,0,2,0
Simeon Jackson,FW,Norwich City,22,3,2,5,3,0,0,1,0
Phil Jagielka,MF,Everton,30,2,1,3,2,0,0,2,0
Gonzalo Jara,MF,West Brom,4,0,0,0,0,0,0,0,0
Matthew Jarvis,MF,Wolves,37,8,4,12,8,0,0,0,0
Nikica Jelavić,FW,Everton,13,9,1,10,8,1,1,1,0
Jermaine Jenas,MF,Aston Villa,3,0,0,0,0,0,0,0,0
Cameron Jerome,FW,Stoke City,23,4,1,5,4,0,0,0,0
Park Ji-sung,MF,Manchester Utd,17,2,1,3,2,0,0,0,0
Adam Johnson,MF,Manchester City,26,6,2,8,6,0,0,1,0
Andrew Johnson,FW,Fulham,20,3,1,4,3,0,0,1,0
Bradley Johnson,MF,Norwich City,28,2,5,7,2,0,0,2,0
David Jones,MF,Wigan Athletic,16,0,1,1,0,0,0,2,0
Kenwyne Jones,FW,Stoke City,21,1,0,1,1,0,0,0,0
Phil Jones,MF,Manchester Utd,29,1,2,3,1,0,0,6,0
Nigel de Jong,MF,Manchester City,21,0,0,0,0,0,0,5,0
Eggert Jónsson,MF,Wolves,3,0,0,0,0,0,0,1,0
Alexander Kačaniklić,FW,Fulham,4,0,0,0,0,0,0,0,0
Gaël Kakuta,FW,Bolton,4,0,0,0,0,0,0,0,0
Salomon Kalou,FW,Chelsea,12,1,1,2,1,0,0,0,0
Pajtim Kasami,FW,Fulham,7,0,0,0,0,0,0,0,0
Robbie Keane,FW,Aston Villa,6,3,0,3,3,0,0,0,0
Will Keane,FW,Manchester Utd,1,0,0,0,0,0,0,0,0
Martin Kelly,MF,Liverpool,12,0,0,0,0,0,0,1,0
Michael Kightly,FW,Wolves,18,3,1,4,3,0,0,3,0
Ledley King,MF,Tottenham,21,0,0,0,0,0,0,0,0
Ivan Klasnić,FW,Bolton,29,8,4,12,7,1,1,3,1
Niko Kranjčar,MF,Tottenham,12,1,1,2,1,0,0,0,0
Dirk Kuyt,FW,Liverpool,34,2,1,3,2,0,0,3,0
Frank Lampard,MF,Chelsea,30,11,5,16,8,3,4,5,0
Cameron Lancaster,FW,Tottenham,1,0,0,0,0,0,0,0,0
Henri Lansbury,MF,Arsenal,2,0,0,0,0,0,0,1,0
Simon Lappin,MF,Norwich City,4,0,0,0,0,0,0,0,0
Sebastian Larsson,MF,Sunderland,32,7,2,9,7,0,1,7,0
Lucas Leiva,MF,Liverpool,12,0,0,0,0,0,0,5,0
Aaron Lennon,FW,Tottenham,23,3,5,8,3,0,0,1,0
Leroy Lita,FW,Swansea City,16,2,1,3,2,0,0,1,0
Jake Livermore,MF,Tottenham,24,0,1,1,0,0,0,1,0
Shane Long,FW,West Brom,32,8,1,9,7,1,1,2,0
Jason Lowe,MF,Blackburn,32,0,1,1,0,0,0,10,0
David Luiz,MF,Chelsea,20,2,1,3,2,0,0,5,0
Romelu Lukaku,FW,Chelsea,8,0,1,1,0,0,0,0,0
Peter Løvenkrands,FW,Newcastle Utd,9,0,1,1,0,0,0,0,0
Federico Macheda,FW,Manchester Utd,3,0,0,0,0,0,0,0,0
Federico Macheda,FW,QPR,3,0,0,0,0,0,0,1,0
Jamie Mackie,FW,QPR,31,7,2,9,7,0,0,2,0
Stefan Maierhofer,FW,Wolves,1,0,0,0,0,0,0,0,0
Shaun Maloney,FW,Wigan Athletic,13,3,2,5,2,1,1,1,0
Florent Malouda,FW,Chelsea,26,2,3,5,2,0,0,3,0
Chris Martin,FW,Norwich City,4,0,0,0,0,0,0,0,0
Sylvain Marveaux,FW,Newcastle Utd,7,0,1,1,0,0,0,0,0
Juan Mata,FW,Chelsea,34,6,13,19,6,0,0,2,0
Conor McAleny,FW,Everton,2,0,0,0,0,0,0,0,0
James McArthur,MF,Wigan Athletic,31,3,1,4,3,0,0,4,0
James McCarthy,MF,Wigan Athletic,33,0,1,1,0,0,0,7,0
James McClean,FW,Sunderland,23,5,2,7,5,0,0,2,0
Josh McEachran,MF,Chelsea,2,0,0,0,0,0,0,0,0
Josh McEachran,MF,Swansea City,4,0,0,0,0,0,0,0,0
James McFadden,FW,Everton,7,0,0,0,0,0,0,0,0
Callum McManaman,FW,Wigan Athletic,2,0,0,0,0,0,0,1,0
Raul Meireles,MF,Liverpool,2,0,1,1,0,0,0,0,0
Raul Meireles,MF,Chelsea,28,2,3,5,2,0,0,8,0
David Meyler,MF,Sunderland,7,0,0,0,0,0,0,0,0
Nenad Milijaš,MF,Wolves,20,0,1,1,0,0,0,1,1
James Milner,MF,Manchester City,26,3,5,8,2,1,1,3,0
Ryo Miyaichi,FW,Bolton,12,0,2,2,0,0,0,0,0
Anthony Modeste,FW,Blackburn,9,0,0,0,0,0,0,1,1
Luka Modrić,MF,Tottenham,36,4,4,8,4,0,0,2,0
Luke Moore,FW,Swansea City,20,2,0,2,2,0,0,1,0
Steve Morison,FW,Norwich City,34,9,4,13,9,0,0,1,0
Josh Morris,FW,Blackburn,2,0,0,0,0,0,0,0,0
James Morrison,FW,West Brom,30,5,5,10,5,0,0,1,0
Victor Moses,FW,Wigan Athletic,38,6,1,7,6,0,0,4,0
Fabrice Muamba,MF,Bolton,20,1,1,2,1,0,0,2,0
Youssouf Mulumbu,MF,West Brom,35,1,4,5,1,0,0,5,0
Danny Murphy,MF,Fulham,36,3,5,8,1,2,2,7,0
David N'Gog,FW,Bolton,33,3,4,7,3,0,0,2,0
Charles N'Zogbia,FW,Aston Villa,30,2,4,6,2,0,0,4,0
Nani,FW,Manchester Utd,29,8,10,18,8,0,0,2,0
Samir Nasri,FW,Arsenal,1,0,0,0,0,0,0,0,0
Samir Nasri,FW,Manchester City,30,5,9,14,5,0,0,2,0
Phil Neville,MF,Everton,27,0,0,0,0,0,0,3,0
Ryan Noble,FW,Sunderland,2,0,0,0,0,0,0,0,0
Steven Nzonzi,MF,Blackburn,32,2,5,7,2,0,0,7,0
Jamie O'Hara,MF,Wolves,19,2,1,3,2,0,0,6,0
John O'Shea,MF,Sunderland,29,0,0,0,0,0,0,5,0
Gabriel Obertan,FW,Newcastle Utd,23,1,3,4,1,0,0,0,0
John Obi Mikel,MF,Chelsea,22,0,0,0,0,0,0,4,0
Peter Odemwingie,FW,West Brom,30,10,2,12,10,0,1,2,0
Marcus Olsson,FW,Blackburn,12,0,1,1,0,0,0,1,0
Martin Olsson,MF,Blackburn,27,0,2,2,0,0,0,4,1
Andrea Orlandi,FW,Swansea City,3,1,0,1,1,0,0,1,0
Leon Osman,MF,Everton,30,4,1,5,4,0,0,3,0
Michael Owen,FW,Manchester Utd,1,0,0,0,0,0,0,0,0
Alex Oxlade-Chamberlain,FW,Arsenal,16,2,1,3,2,0,0,0,0
Wilson Palacios,MF,Stoke City,18,0,0,0,0,0,0,3,0
Scott Parker,MF,Tottenham,29,0,1,1,0,0,0,9,1
Roman Pavlyuchenko,FW,Tottenham,5,1,0,1,1,0,0,0,0
Jermaine Pennant,MF,Stoke City,27,0,6,6,0,0,0,2,0
James Perch,MF,Newcastle Utd,25,0,0,0,0,0,0,3,0
Bruno Perone,MF,QPR,1,0,0,0,0,0,0,0,0
Robin van Persie,FW,Arsenal,38,30,9,39,28,2,3,8,0
Martin Petrov,FW,Bolton,31,4,6,10,0,4,4,1,0
Stiliyan Petrov,MF,Aston Villa,27,4,2,6,4,0,0,7,0
Radosav Petrović,MF,Blackburn,19,0,0,0,0,0,0,4,0
Steven Pienaar,MF,Tottenham,2,0,0,0,0,0,0,0,0
Steven Pienaar,MF,Everton,14,4,6,10,4,0,0,6,0
Anthony Pilkington,FW,Norwich City,30,8,1,9,8,0,0,1,0
David Pizarro,MF,Manchester City,5,0,1,1,0,0,0,0,0
Paul Pogba,MF,Manchester Utd,3,0,0,0,0,0,0,0,0
Pavel Pogrebnyak,FW,Fulham,12,6,0,6,6,0,0,1,0
Darren Pratley,MF,Bolton,25,1,0,1,1,0,0,4,0
Danny Pugh,MF,Stoke City,3,0,0,0,0,0,0,0,0
Jason Puncheon,MF,QPR,2,0,0,0,0,0,0,0,0
Rafael,MF,Manchester Utd,12,0,4,4,0,0,0,2,0
Ramires,MF,Chelsea,30,5,1,6,5,0,0,4,0
Aaron Ramsey,MF,Arsenal,34,2,4,6,2,0,0,3,0
Abdul Razak,MF,Manchester City,1,0,0,0,0,0,0,0,0
Steven Reid,MF,West Brom,22,1,2,3,1,0,0,3,0
Nigel Reo-Coker,MF,Bolton,37,3,0,3,3,0,0,7,0
Jazz Richards,MF,Swansea City,8,0,0,0,0,0,0,4,0
Kieran Richardson,MF,Sunderland,29,2,2,4,2,0,0,5,0
Jason Roberts,FW,Blackburn,10,0,1,1,0,0,0,2,0
Rubén Rochina,FW,Blackburn,18,2,0,2,2,0,0,2,0
Hugo Rodallega,FW,Wigan Athletic,23,2,4,6,2,0,0,1,0
Maxi Rodríguez,FW,Liverpool,12,4,1,5,4,0,0,1,0
Jack Rodwell,MF,Everton,14,2,1,3,2,0,0,2,1
Oriol Romeu,MF,Chelsea,16,0,0,0,0,0,0,2,0
Wayne Rooney,FW,Manchester Utd,34,27,4,31,21,6,8,1,0
Danny Rose,MF,Tottenham,11,0,0,0,0,0,0,1,1
Tomáš Rosický,MF,Arsenal,28,1,4,5,1,0,0,4,0
Wayne Routledge,FW,Swansea City,28,1,4,5,1,0,0,2,0
Bryan Ruiz,FW,Fulham,27,2,3,5,2,0,0,0,0
Orlando Sá,FW,Fulham,7,1,0,1,1,0,0,0,0
Louis Saha,FW,Tottenham,10,3,1,4,3,0,0,0,0
Louis Saha,FW,Everton,18,1,0,1,1,0,0,0,0
Conor Sammon,FW,Wigan Athletic,25,0,0,0,0,0,0,1,1
Sandro,MF,Tottenham,23,0,0,0,0,0,0,6,0
Tuncay Şanlı,FW,Bolton,16,0,0,0,0,0,0,0,0
André Santos,MF,Arsenal,15,2,0,2,2,0,0,2,0
Stefan Savić,MF,Manchester City,11,1,0,1,1,0,0,1,0
Paul Scharner,MF,West Brom,29,3,2,5,3,0,0,6,0
Paul Scholes,MF,Manchester Utd,17,4,0,4,4,0,0,3,0
Stéphane Sessègnon,FW,Sunderland,36,7,9,16,7,0,0,3,1
Jonjo Shelvey,MF,Liverpool,13,1,0,1,1,0,0,2,0
Nicky Shorey,MF,West Brom,25,0,1,1,0,0,0,1,0
Ryan Shotton,FW,Stoke City,23,1,1,2,1,0,0,2,0
Steve Sidwell,MF,Fulham,14,1,1,2,1,0,0,4,0
Gylfi Sigurðsson,FW,Swansea City,18,7,3,10,7,0,0,0,0
David Silva,FW,Manchester City,36,6,15,21,6,0,0,0,0
Scott Sinclair,FW,Swansea City,38,8,4,12,4,4,5,1,0
Jordan Slew,FW,Blackburn,1,0,0,0,0,0,0,0,0
Adam Smith,MF,Tottenham,1,0,0,0,0,0,0,0,0
Alan Smith,FW,Newcastle Utd,2,0,0,0,0,0,0,1,0
Tommy Smith,FW,QPR,17,2,0,2,2,0,0,0,0
Alexandre Song,MF,Arsenal,34,1,11,12,1,0,0,10,0
Marvin Sordell,FW,Bolton,3,0,0,0,0,0,0,0,0
Jay Spearing,MF,Liverpool,16,0,1,1,0,0,0,0,1
Ronnie Stam,MF,Wigan Athletic,20,0,1,1,0,0,0,3,0
Raheem Sterling,FW,Liverpool,3,0,0,0,0,0,0,0,0
Denis Stracqualursi,FW,Everton,20,1,1,2,1,0,0,1,0
Daniel Sturridge,FW,Chelsea,30,11,3,14,11,0,0,3,0
Luis Suárez,FW,Liverpool,31,11,3,14,11,0,1,5,0
Andrew Surman,MF,Norwich City,25,4,0,4,4,0,0,1,0
Adel Taarabt,FW,QPR,27,2,3,5,2,0,0,3,1
Neil Taylor,MF,Swansea City,36,0,1,1,0,0,0,4,0
Ryan Taylor,MF,Newcastle Utd,31,2,3,5,2,0,0,5,0
Somen Tchoyi,MF,West Brom,18,1,0,1,1,0,0,0,0
Carlos Tevez,FW,Manchester City,13,4,3,7,4,0,1,1,0
Jerome Thomas,FW,West Brom,29,1,1,2,1,0,0,4,0
George Thorne,MF,West Brom,3,0,0,0,0,0,0,0,0
Cheick Tioté,MF,Newcastle Utd,24,0,1,1,0,0,0,11,0
Fernando Torres,FW,Chelsea,32,6,4,10,6,0,0,4,1
Yaya Touré,MF,Manchester City,32,6,6,12,6,0,0,8,0
Armand Traoré,MF,Arsenal,1,0,0,0,0,0,0,0,0
Armand Traoré,MF,QPR,23,0,3,3,0,0,0,2,1
Marcello Trotta,FW,Fulham,1,0,0,0,0,0,0,0,0
Antonio Valencia,MF,Manchester Utd,27,4,13,17,4,0,0,3,0
David Vaughan,MF,Sunderland,22,2,1,3,2,0,0,3,0
James Vaughan,FW,Norwich City,5,0,0,0,0,0,0,1,0
Josh Vela,MF,Bolton,3,0,0,0,0,0,0,1,0
Apostolos Vellios,FW,Everton,13,3,0,3,3,0,0,1,0
Sam Vokes,FW,Wolves,4,0,0,0,0,0,0,1,0
Haris Vučkić,FW,Newcastle Utd,4,0,0,0,0,0,0,0,0
Simon Vukčević,MF,Blackburn,7,1,1,2,1,0,0,0,0
Theo Walcott,FW,Arsenal,35,8,8,16,8,0,0,1,0
Kyle Walker,MF,Tottenham,37,2,1,3,2,0,0,4,0
Jonathan Walters,FW,Stoke City,38,7,5,12,3,4,6,3,0
Stephen Ward,FW,Wolves,38,3,1,4,3,0,0,2,0
Ben Watson,MF,Wigan Athletic,21,3,1,4,1,2,4,1,0
Andreas Weimann,FW,Aston Villa,14,2,0,2,2,0,0,0,0
Danny Welbeck,FW,Manchester Utd,30,9,4,13,9,0,0,3,0
Glenn Whelan,MF,Stoke City,30,1,1,2,1,0,0,4,0
Dean Whitehead,MF,Stoke City,33,0,2,2,0,0,0,5,0
Connor Wickham,FW,Sunderland,16,1,0,1,1,0,0,0,0
Aaron Wilbraham,FW,Norwich City,11,1,1,2,1,0,0,1,0
Marc Wilson,MF,Stoke City,35,0,1,1,0,0,0,8,0
Shaun Wright-Phillips,FW,QPR,32,0,3,3,0,0,0,3,0
Nico Yennaris,MF,Arsenal,1,0,0,0,0,0,0,0,0
Ashley Young,FW,Manchester Utd,25,6,7,13,6,0,0,3,0
Pablo Zabaleta,MF,Manchester City,21,1,0,1,1,0,0,5,0
Bobby Zamora,FW,QPR,14,2,0,2,2,0,0,2,0
Bobby Zamora,FW,Fulham,15,5,5,10,4,1,1,2,0
