Name,Pos,Squad,MP,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR
Kieron Freeman,FW,Sheffield Utd,2,0,0,0,0,0,0,0,0
Luke Freeman,MF,Sheffield Utd,11,0,0,0,0,0,0,2,0
James Garner,MF,Manchester Utd,1,0,0,0,0,0,0,0,0
Dwight Gayle,FW,Newcastle Utd,20,4,2,6,4,0,0,2,0
Jean-Philippe Gbamin,MF,Everton,2,0,0,0,0,0,0,0,0
Anwar El Ghazi,FW,Aston Villa,34,4,4,8,3,1,1,3,0
Morgan Gibbs-White,MF,Wolves,7,0,0,0,0,0,0,0,0
Billy Gilmour,MF,Chelsea,6,0,0,0,0,0,0,0,0
Olivier Giroud,FW,Chelsea,18,8,0,8,8,0,0,1,0
André Gomes,MF,Everton,19,0,1,1,0,0,0,6,0
Angel Gomes,MF,Manchester Utd,2,0,0,0,0,0,0,0,0
Anthony Gordon,MF,Everton,11,0,1,1,0,0,0,0,0
Dan Gosling,MF,Bournemouth,24,3,1,4,3,0,0,3,0
Andre Gray,FW,Watford,23,2,0,2,2,0,0,1,0
Demarai Gray,MF,Leicester City,21,2,3,5,2,0,1,1,0
Jack Grealish,FW,Aston Villa,36,8,6,14,8,0,1,8,0
Mason Greenwood,FW,Manchester Utd,31,10,1,11,10,0,0,0,0
Pascal Groß,MF,Brighton,29,2,4,6,2,0,0,4,0
Mattéo Guendouzi,MF,Arsenal,24,0,1,1,0,0,0,6,0
Frederic Guilbert,MF,Aston Villa,25,0,2,2,0,0,0,7,0
İlkay Gündoğan,MF,Manchester City,31,2,1,3,1,1,2,7,0
Sébastien Haller,FW,West Ham,32,7,1,8,7,0,0,1,0
Isaac Hayden,MF,Newcastle Utd,29,1,2,3,1,0,0,4,1
Jordan Henderson,MF,Liverpool,30,4,5,9,4,0,0,2,0
Jeff Hendrick,MF,Burnley,24,2,2,4,2,0,0,8,0
Javier Hernández,FW,West Ham,2,1,0,1,1,0,0,0,0
Onel Hernández,FW,Norwich City,26,1,2,3,1,0,0,0,0
Son Heung-min,FW,Tottenham,30,11,10,21,11,0,1,0,2
George Hirst,MF,Leicester City,2,0,0,0,0,0,0,0,0
Nathan Holland,MF,West Ham,2,0,0,0,0,0,0,0,0
Conor Hourihane,MF,Aston Villa,27,3,5,8,3,0,0,4,0
Callum Hudson-Odoi,FW,Chelsea,22,1,5,6,1,0,0,1,0
Will Hughes,MF,Watford,30,1,1,2,1,0,0,9,0
Pierre Højbjerg,MF,Southampton,33,0,1,1,0,0,0,5,0
Adam Idah,FW,Norwich City,12,0,0,0,0,0,0,0,0
Odion Ighalo,FW,Manchester Utd,11,0,0,0,0,0,0,0,0
Kelechi Iheanacho,FW,Leicester City,20,5,3,8,5,0,0,1,0
Danny Ings,FW,Southampton,38,22,2,24,21,1,2,3,0
Alex Iwobi,MF,Everton,25,1,0,1,1,0,0,0,0
Alireza Jahanbakhsh,FW,Brighton,10,2,0,2,2,0,0,0,0
Daniel James,FW,Manchester Utd,33,3,6,9,3,0,0,4,0
Matty James,MF,Leicester City,1,0,0,0,0,0,0,0,0
Gabriel Jesus,FW,Manchester City,34,14,7,21,14,0,1,3,0
Raúl Jiménez,FW,Wolves,38,17,6,23,13,4,4,3,0
João Pedro,FW,Watford,3,0,0,0,0,0,0,0,0
Joelinton,FW,Newcastle Utd,38,2,2,4,2,0,0,7,0
Curtis Jones,MF,Liverpool,6,1,0,1,1,0,0,0,0
Bruno Jordão,FW,Wolves,1,0,0,0,0,0,0,0,0
Jorginho,MF,Chelsea,31,4,2,6,1,3,3,10,0
Jota,FW,Aston Villa,10,0,1,1,0,0,0,0,0
Diogo Jota,FW,Wolves,34,7,1,8,7,0,0,4,0
James Justin,MF,Leicester City,13,0,1,1,0,0,0,1,0
Harry Kane,FW,Tottenham,29,18,2,20,16,2,2,4,0
N'Golo Kanté,MF,Chelsea,22,3,0,3,3,0,0,4,0
Moise Kean,FW,Everton,29,2,2,4,2,0,0,1,0
Naby Keïta,MF,Liverpool,18,2,3,5,2,0,0,1,0
Joshua King,FW,Bournemouth,26,6,4,10,3,3,3,0,0
Jonathan Kodjia,FW,Aston Villa,6,0,0,0,0,0,0,1,0
Cheikhou Kouyaté,MF,Crystal Palace,35,1,1,2,1,0,0,4,0
Mateo Kovačić,MF,Chelsea,31,1,3,4,1,0,0,8,0
Alexandre Lacazette,FW,Arsenal,30,10,4,14,10,0,0,8,0
Adam Lallana,MF,Liverpool,15,1,1,2,1,0,0,1,0
Érik Lamela,MF,Tottenham,25,2,1,3,2,0,0,3,0
Henri Lansbury,MF,Aston Villa,10,0,0,0,0,0,0,0,0
Manuel Lanzini,MF,West Ham,24,0,2,2,0,0,0,1,0
Valentino Lazaro,MF,Newcastle Utd,13,1,0,1,1,0,0,0,1
Moritz Leitner,MF,Norwich City,9,0,0,0,0,0,0,1,0
Aaron Lennon,MF,Burnley,16,0,0,0,0,0,0,4,0
Jefferson Lerma,MF,Bournemouth,33,1,2,3,1,0,0,13,1
Jesse Lingard,MF,Manchester Utd,22,1,0,1,1,0,0,3,0
Giovani Lo Celso,MF,Tottenham,28,0,2,2,0,0,0,6,0
Jürgen Locadia,FW,Brighton,2,0,0,0,0,0,0,0,0
Ruben Loftus-Cheek,MF,Chelsea,7,0,1,1,0,0,0,0,0
Shane Long,FW,Southampton,26,2,2,4,2,0,0,0,0
Matthew Longstaff,MF,Newcastle Utd,9,2,0,2,2,0,0,1,0
Sean Longstaff,MF,Newcastle Utd,23,1,1,2,1,0,0,2,1
Douglas Luiz,MF,Aston Villa,36,3,2,5,3,0,0,8,0
John Lundstram,MF,Sheffield Utd,34,5,3,8,5,0,0,5,0
Alexis Mac Allister,MF,Brighton,9,0,0,0,0,0,0,0,0
James Maddison,MF,Leicester City,31,6,3,9,6,0,0,4,0
Riyad Mahrez,FW,Manchester City,33,11,9,20,10,1,1,0,0
Sadio Mané,FW,Liverpool,35,18,7,25,18,0,0,3,0
Solly March,FW,Brighton,19,0,1,1,0,0,0,2,0
Anthony Martial,FW,Manchester Utd,32,17,6,23,17,0,1,1,0
Josh Martin,FW,Norwich City,5,0,0,0,0,0,0,0,0
Gabriel Martinelli,FW,Arsenal,14,3,0,3,3,0,0,1,0
Juan Mata,MF,Manchester Utd,19,0,2,2,0,0,0,1,0
Nemanja Matić,MF,Manchester Utd,21,0,2,2,0,0,0,3,0
Neal Maupay,FW,Brighton,37,10,3,13,9,1,2,3,0
James McArthur,MF,Crystal Palace,37,0,3,3,0,0,0,6,0
Oliver McBurnie,FW,Sheffield Utd,36,6,0,6,6,0,0,4,0
James McCarthy,MF,Crystal Palace,33,0,0,0,0,0,0,9,0
John McGinn,MF,Aston Villa,28,3,3,6,3,0,0,3,0
David McGoldrick,FW,Sheffield Utd,28,2,2,4,2,0,0,2,0
Kenny McLean,MF,Norwich City,37,1,1,2,1,0,0,5,0
Dwight McNeil,MF,Burnley,38,2,6,8,2,0,0,5,0
Scott McTominay,MF,Manchester Utd,27,4,1,5,4,0,0,2,0
Nampalys Mendy,MF,Leicester City,7,0,0,0,0,0,0,0,0
Max Meyer,MF,Crystal Palace,17,0,0,0,0,0,0,1,0
Luka Milivojević,MF,Crystal Palace,31,3,1,4,1,2,2,12,0
James Milner,MF,Liverpool,22,2,2,4,0,2,2,4,0
Takumi Minamino,FW,Liverpool,10,0,0,0,0,0,0,0,0
Henrikh Mkhitaryan,FW,Arsenal,3,0,0,0,0,0,0,1,0
Martín Montoya,MF,Brighton,27,0,1,1,0,0,0,5,0
Aaron Mooy,MF,Brighton,31,2,2,4,2,0,0,3,1
Wesley Moraes,FW,Aston Villa,21,5,1,6,5,0,1,3,0
Ravel Morrison,MF,Sheffield Utd,1,0,0,0,0,0,0,0,0
Mason Mount,MF,Chelsea,37,7,5,12,7,0,0,3,0
Lucas Moura,FW,Tottenham,35,4,4,8,4,0,0,3,0
Lys Mousset,FW,Sheffield Utd,30,6,4,10,6,0,0,1,0
João Moutinho,MF,Wolves,38,1,6,7,1,0,0,7,0
Glenn Murray,FW,Brighton,23,1,1,2,1,0,0,0,0
Yoshinori Mutō,MF,Newcastle Utd,8,0,0,0,0,0,0,0,0
Georges-Kévin N'Koudou,FW,Tottenham,1,0,0,0,0,0,0,0,0
Marvelous Nakamba,MF,Aston Villa,29,0,0,0,0,0,0,5,0
Wilfred Ndidi,MF,Leicester City,32,2,1,3,2,0,0,6,0
Tanguy Ndombele,MF,Tottenham,21,2,2,4,2,0,0,3,0
Reiss Nelson,FW,Arsenal,17,1,0,1,1,0,0,1,0
Pedro Neto,FW,Wolves,29,3,3,6,3,0,0,3,0
Rúben Neves,MF,Wolves,38,2,2,4,2,0,0,9,0
Oumar Niasse,FW,Everton,3,0,0,0,0,0,0,0,0
Eddie Nketiah,FW,Arsenal,13,2,0,2,2,0,0,0,1
Mark Noble,MF,West Ham,33,4,3,7,1,3,3,5,0
Oliver Norwood,MF,Sheffield Utd,38,1,1,2,0,1,1,8,0
Michael Obafemi,FW,Southampton,21,3,2,5,3,0,0,1,0
Divock Origi,FW,Liverpool,28,4,1,5,4,0,0,1,0
Ben Osborn,MF,Sheffield Utd,13,0,0,0,0,0,0,0,0
Alex Oxlade-Chamberlain,MF,Liverpool,30,4,1,5,4,0,0,1,0
Mesut Özil,MF,Arsenal,18,1,2,3,1,0,0,1,0
Troy Parrott,FW,Tottenham,2,0,0,0,0,0,0,0,0
Pedro,FW,Chelsea,11,1,1,2,1,0,0,1,0
Nicolas Pépé,FW,Arsenal,31,5,6,11,4,1,1,4,0
Andreas Pereira,MF,Manchester Utd,25,1,3,4,1,0,0,3,0
Roberto Pereyra,FW,Watford,28,3,0,3,2,1,1,4,0
Ayoze Pérez,MF,Leicester City,33,8,4,12,7,1,1,0,0
Brandon Pierrick,MF,Crystal Palace,2,0,0,0,0,0,0,0,0
Erik Pieters,MF,Burnley,24,0,4,4,0,0,0,2,0
Daniel Podence,FW,Wolves,9,1,0,1,1,0,0,0,0
Paul Pogba,MF,Manchester Utd,16,1,3,4,1,0,1,1,0
Dennis Praet,MF,Leicester City,27,1,2,3,1,0,0,2,0
Davy Pröpper,MF,Brighton,35,1,2,3,1,0,0,4,0
Teemu Pukki,FW,Norwich City,36,11,3,14,9,2,2,3,0
Christian Pulisic,FW,Chelsea,25,9,4,13,9,0,0,0,0
Ignacio Pussetto,FW,Watford,7,0,0,0,0,0,0,1,0
Domingos Quina,MF,Watford,4,0,0,0,0,0,0,0,0
Marcus Rashford,FW,Manchester Utd,31,17,7,24,11,6,8,3,0
Nathan Redmond,MF,Southampton,32,4,4,8,4,0,0,2,0
Declan Rice,MF,West Ham,38,1,3,4,1,0,0,6,0
Richarlison,FW,Everton,36,13,3,16,13,0,0,8,0
Jaïro Riedewald,MF,Crystal Palace,17,0,0,0,0,0,0,0,0
Matt Ritchie,MF,Newcastle Utd,18,2,1,3,2,0,1,4,0
Patrick Roberts,FW,Norwich City,3,0,0,0,0,0,0,0,0
Callum Robinson,FW,Sheffield Utd,16,1,1,2,1,0,0,1,0
Rodri,MF,Manchester City,35,3,2,5,3,0,0,8,0
Jay Rodriguez,FW,Burnley,36,8,1,9,7,1,1,1,0
Jack Rodwell,MF,Sheffield Utd,1,0,0,0,0,0,0,0,0
Oriol Romeu,MF,Southampton,30,0,0,0,0,0,0,5,0
Lukas Rupp,FW,Norwich City,12,0,0,0,0,0,0,1,0
Allan Saint-Maximin,MF,Newcastle Utd,26,3,4,7,3,0,0,0,0
Bukayo Saka,FW,Arsenal,26,1,5,6,1,0,0,6,0
Mohamed Salah,FW,Liverpool,34,19,10,29,16,3,3,1,0
Mbwana Samatta,FW,Aston Villa,14,1,0,1,1,0,0,1,0
Carlos Sánchez,MF,West Ham,6,0,0,0,0,0,0,0,0
Leroy Sané,FW,Manchester City,1,0,0,0,0,0,0,0,0
Ismaila Sarr,FW,Watford,28,5,4,9,5,0,0,1,0
Fabian Schär,MF,Newcastle Utd,22,2,0,2,2,0,0,5,0
Jeffrey Schlupp,FW,Crystal Palace,17,3,1,4,3,0,0,2,0
Morgan Schneiderlin,MF,Everton,15,0,0,0,0,0,0,6,1
Ryan Sessegnon,FW,Tottenham,6,0,0,0,0,0,0,0,0
Xherdan Shaqiri,FW,Liverpool,7,1,0,1,1,0,0,0,0
Billy Sharp,FW,Sheffield Utd,25,3,2,5,3,0,0,1,1
Jonjo Shelvey,MF,Newcastle Utd,26,6,2,8,6,0,0,3,0
Djibril Sidibé,MF,Everton,25,0,4,4,0,0,0,3,0
Gylfi Sigurðsson,MF,Everton,35,2,3,5,1,1,1,3,0
Bernardo Silva,FW,Manchester City,34,6,7,13,6,0,0,5,0
David Silva,MF,Manchester City,27,6,10,16,6,0,0,0,0
Moussa Sissoko,MF,Tottenham,29,2,1,3,2,0,0,8,0
Oliver Skipp,MF,Tottenham,7,0,0,0,0,0,0,0,0
William Smallbone,MF,Southampton,9,0,2,2,0,0,0,0,0
Emile Smith Rowe,MF,Arsenal,2,0,0,0,0,0,0,0,0
Robert Snodgrass,MF,West Ham,24,5,5,10,5,0,0,4,0
Cédric Soares,MF,Arsenal,5,1,0,1,1,0,0,0,0
Dominic Solanke,FW,Bournemouth,32,3,1,4,3,0,0,1,0
Tomáš Souček,MF,West Ham,13,3,0,3,3,0,0,0,0
Dennis Srbeny,MF,Norwich City,8,1,0,1,1,0,0,0,0
Junior Stanislas,MF,Bournemouth,15,3,0,3,2,1,1,1,0
Dale Stephens,MF,Brighton,33,0,1,1,0,0,0,8,0
Raheem Sterling,FW,Manchester City,33,20,1,21,20,0,2,5,0
Marco Stiepermann,MF,Norwich City,24,0,0,0,0,0,0,6,0
Isaac Success,FW,Watford,5,0,0,0,0,0,0,1,0
Ki Sung-yueng,MF,Newcastle Utd,3,0,0,0,0,0,0,0,0
Andrew Surman,MF,Bournemouth,5,0,0,0,0,0,0,1,0
Sam Surridge,FW,Bournemouth,4,0,0,0,0,0,0,0,0
Matt Targett,MF,Aston Villa,28,1,2,3,1,0,0,4,0
Nathan Tella,FW,Southampton,1,0,0,0,0,0,0,0,0
Alexander Tettey,MF,Norwich City,30,1,1,2,1,0,0,5,0
Jordan Thomas,FW,Norwich City,1,0,0,0,0,0,0,0,0
Luke Thomas,MF,Leicester City,3,0,1,1,0,0,0,0,0
Max Thompson,FW,Burnley,1,0,0,0,0,0,0,0,0
Youri Tielemans,MF,Leicester City,37,3,6,9,3,0,0,2,0
Kieran Tierney,MF,Arsenal,15,1,1,2,1,0,0,2,0
Lucas Torreira,MF,Arsenal,29,1,1,2,1,0,0,7,0
Cenk Tosun,FW,Crystal Palace,5,1,0,1,1,0,0,0,0
Cenk Tosun,FW,Everton,5,1,0,1,1,0,0,0,0
Andros Townsend,FW,Crystal Palace,24,1,1,2,1,0,0,0,0
Adama Traoré,FW,Wolves,37,4,9,13,4,0,0,1,0
Trézéguet,FW,Aston Villa,34,6,1,7,6,0,0,4,1
Leandro Trossard,FW,Brighton,31,5,3,8,5,0,0,0,0
Tom Trybull,MF,Norwich City,16,0,0,0,0,0,0,2,0
Jamie Vardy,FW,Leicester City,35,23,5,28,19,4,5,2,0
Indiana Vassilev,FW,Aston Villa,4,0,0,0,0,0,0,0,0
Rúben Vinagre,MF,Wolves,16,0,0,0,0,0,0,1,0
Mario Vrančić,MF,Norwich City,20,1,0,1,1,0,0,3,0
Matěj Vydra,FW,Burnley,19,2,1,3,2,0,0,0,0
Theo Walcott,MF,Everton,25,2,3,5,2,0,0,1,0
Victor Wanyama,MF,Tottenham,2,0,0,0,0,0,0,1,0
James Ward-Prowse,MF,Southampton,38,5,3,8,4,1,3,9,0
Danny Welbeck,FW,Watford,18,2,0,2,2,0,0,0,0
Ashley Westwood,MF,Burnley,35,2,6,8,2,0,0,9,0
Connor Wickham,FW,Crystal Palace,6,1,1,2,1,0,0,0,0
Georginio Wijnaldum,MF,Liverpool,37,4,0,4,4,0,0,0,0
Willian,FW,Chelsea,36,9,7,16,5,4,4,4,0
Joe Willock,MF,Arsenal,29,1,1,2,1,0,0,2,0
Jack Wilshere,MF,West Ham,8,0,0,0,0,0,0,0,0
Callum Wilson,FW,Bournemouth,35,8,1,9,8,0,0,10,0
Harry Wilson,MF,Bournemouth,31,7,0,7,7,0,0,2,0
Harry Winks,MF,Tottenham,31,0,0,0,0,0,0,9,0
Chris Wood,FW,Burnley,32,14,1,15,13,1,1,1,0
Granit Xhaka,MF,Arsenal,31,1,2,3,1,0,0,10,0
Andriy Yarmolenko,MF,West Ham,23,5,1,6,5,0,0,2,0
Wilfried Zaha,FW,Crystal Palace,38,4,3,7,4,0,0,5,0
Richairo Živković,FW,Sheffield Utd,5,0,0,0,0,0,0,0,0
