Name,Pos,Squad,Tackle,Tacklewon,Interceptions,Clearances,Errors
Dan Burn,DF,Newcastle Utd,16,11,20,101,0
Dan Burn,DF,Brighton,22,12,24,51,0
Sam Byram,DF,Norwich City,24,15,22,48,0
Moisés Caicedo,MF,Brighton,16,10,10,7,0
Chem Campbell,MF,Wolves,1,1,0,0,0
João Cancelo,DF,Manchester City,83,54,59,45,1
Sergi Canós,DF,Brentford,56,25,22,38,0
Todd Cantwell,MF,Norwich City,15,13,3,2,0
Matty Cash,DF,Aston Villa,89,50,49,100,2
Timothy Castagne,DF,Leicester City,67,31,29,54,1
Jonny Castro,DF,Wolves,25,15,13,11,0
Craig Cathcart,DF,Watford,32,15,28,132,3
Trevoh Chalobah,DF,Chelsea,40,27,19,43,2
Calum Chambers,DF,Arsenal,5,3,0,10,0
Calum Chambers,DF,Aston Villa,16,8,5,42,0
Daniel Chesters,MF,West Ham,0,0,0,0,0
Ben Chilwell,DF,Chelsea,8,3,4,14,1
Chiquinho,DF,Wolves,9,6,2,1,0
Hamza Choudhury,DF,Leicester City,9,3,12,10,0
Andreas Christensen,DF,Chelsea,14,8,29,57,1
Carney Chukwuemeka,MF,Aston Villa,7,1,1,2,1
Ciaran Clark,DF,Newcastle Utd,13,10,13,43,1
Tom Cleverley,MF,Watford,37,20,18,19,3
Nathaniel Clyne,DF,Crystal Palace,21,10,15,32,0
Conor Coady,DF,Wolves,31,14,28,140,0
Séamus Coleman,DF,Everton,61,36,32,80,2
Nathan Collins,DF,Burnley,37,15,24,83,2
Aaron Connolly,MF,Brighton,0,0,0,0,0
Liam Cooper,DF,Leeds United,41,23,43,72,2
Jack Cork,MF,Burnley,20,6,17,29,1
Maxwel Cornet,MF,Burnley,16,9,10,14,0
Hélder Costa,MF,Leeds United,0,0,0,0,0
Vladimír Coufal,DF,West Ham,45,25,22,64,1
Philippe Coutinho,MF,Aston Villa,17,12,7,4,0
Aaron Cresswell,DF,West Ham,28,18,35,66,0
Charlie Cresswell,DF,Leeds United,5,2,2,6,0
Cucho,MF,Watford,13,5,5,9,0
Marc Cucurella,DF,Brighton,93,62,30,74,0
Luke Cundle,MF,Wolves,4,3,1,1,0
Stuart Dallas,DF,Leeds United,93,55,57,63,2
Diogo Dalot,DF,Manchester Utd,55,41,29,59,0
Josh Dasilva,MF,Brentford,2,1,1,7,0
Ben Davies,DF,Tottenham,36,21,30,75,1
Tom Davies,MF,Everton,3,1,2,9,0
Craig Dawson,DF,West Ham,29,17,29,139,0
Kevin De Bruyne,MF,Manchester City,32,16,6,16,0
Fabian Delph,MF,Everton,18,15,14,10,0
Leander Dendoncker,MF,Wolves,42,17,9,38,1
Emmanuel Dennis,MF,Watford,51,35,15,13,0
Kiernan Dewsbury-Hall,MF,Leicester City,39,24,21,26,1
Ibrahima Diallo,MF,Southampton,22,11,9,10,0
Rúben Dias,DF,Manchester City,26,19,23,66,0
Eric Dier,DF,Tottenham,15,9,27,142,1
Lucas Digne,DF,Aston Villa,13,10,23,40,0
Lucas Digne,DF,Everton,33,19,14,30,0
Issa Diop,DF,West Ham,10,8,7,44,0
Moussa Djenepo,MF,Southampton,9,3,2,6,1
Lewis Dobbin,MF,Everton,2,1,0,0,0
Matt Doherty,DF,Tottenham,18,12,13,20,0
Abdoulaye Doucouré,MF,Everton,75,43,28,32,0
Kieran Dowell,MF,Norwich City,18,7,7,4,0
Cody Drameh,DF,Leeds United,4,2,1,4,0
Shane Duffy,DF,Brighton,15,12,16,76,1
Paul Dummett,DF,Newcastle Utd,7,3,3,5,0
Lewis Dunk,DF,Brighton,10,8,27,113,3
CJ Egan-Riley,DF,Manchester City,1,1,0,0,0
Harvey Elliott,MF,Liverpool,3,0,4,2,0
Mohamed Elneny,MF,Arsenal,16,8,14,13,0
Mohamed Elyounoussi,MF,Southampton,36,17,12,28,0
Emerson,DF,Tottenham,72,47,22,92,1
Christian Eriksen,MF,Brentford,13,6,9,14,0
Oghenekaro Etebo,MF,Watford,11,8,5,5,0
Jonny Evans,DF,Leicester City,24,14,20,59,0
Eberechi Eze,MF,Crystal Palace,10,6,5,1,0
Fabinho,MF,Liverpool,46,25,39,25,1
Kiko Femenía,DF,Watford,35,22,37,51,0
Evan Ferguson,MF,Brighton,0,0,0,0,0
Nathan Ferguson,DF,Crystal Palace,0,0,0,0,0
Bruno Fernandes,MF,Manchester Utd,54,28,17,42,2
Federico Fernández,DF,Newcastle Utd,3,0,4,28,0
Fernandinho,MF,Manchester City,21,10,8,13,1
Junior Firpo,DF,Leeds United,61,29,24,37,0
Wesley Fofana,DF,Leicester City,12,8,12,26,1
Pablo Fornals,MF,West Ham,54,28,27,16,1
Adam Forshaw,MF,Leeds United,53,23,19,12,2
Marcus Forss,MF,Brentford,3,3,1,0,0
Tariqe Fosu,DF,Brentford,0,0,0,0,0
Ryan Fraser,MF,Newcastle Utd,10,3,11,11,0
Fred,MF,Manchester Utd,63,27,32,24,0
Ryan Fredericks,DF,West Ham,2,2,4,6,0
Leo Fuhr Hjelde,MF,Leeds United,5,4,4,7,0
Conor Gallagher,MF,Crystal Palace,69,38,29,26,0
Alejandro Garnacho,MF,Manchester Utd,0,0,0,0,0
Dwight Gayle,DF,Newcastle Utd,1,0,1,0,0
Jean-Philippe Gbamin,MF,Everton,1,1,1,1,0
Joe Gelhardt,MF,Leeds United,4,3,0,3,0
Anwar El Ghazi,MF,Aston Villa,4,4,1,2,0
Anwar El Ghazi,MF,Everton,1,1,0,0,0
Saman Ghoddos,MF,Brentford,17,10,3,16,0
Dimitris Giannoulis,DF,Norwich City,36,21,19,41,1
Morgan Gibbs-White,DF,Wolves,0,0,0,0,0
Ben Gibson,DF,Norwich City,23,16,27,139,2
Bryan Gil,MF,Tottenham,3,0,0,0,0
Billy Gilmour,MF,Norwich City,41,21,17,29,0
Ben Godfrey,DF,Everton,47,32,15,100,2
André Gomes,MF,Everton,16,4,1,7,1
Toti Gomes,DF,Wolves,11,7,8,15,0
Joe Gomez,DF,Liverpool,10,6,5,6,0
Charlie Goode,DF,Brentford,7,5,2,8,0
Anthony Gordon,MF,Everton,54,32,22,17,0
Dan Gosling,MF,Watford,2,1,0,3,0
Demarai Gray,MF,Everton,30,19,15,21,1
Mason Greenwood,MF,Manchester Utd,15,9,1,6,0
Sam Greenwood,MF,Leeds United,8,5,2,1,0
Pascal Groß,MF,Brighton,28,15,18,23,0
Marc Guéhi,DF,Crystal Palace,35,17,30,127,0
Bruno Guimarães,MF,Newcastle Utd,44,23,9,13,0
İlkay Gündoğan,MF,Manchester City,23,9,15,10,0
Grant Hanley,DF,Norwich City,44,25,56,176,2
Jack Harrison,MF,Leeds United,57,37,21,19,0
Kortney Hause,DF,Aston Villa,3,3,6,13,0
Kai Havertz,MF,Chelsea,17,8,4,32,1
Isaac Hayden,MF,Newcastle Utd,28,14,14,24,0
Hwang Hee-chan,MF,Wolves,27,13,13,7,1
Jordan Henderson,MF,Liverpool,36,20,23,14,0
Jeff Hendrick,MF,Newcastle Utd,1,1,0,1,0
Rico Henry,DF,Brentford,28,20,26,76,1
Son Heung-min,MF,Tottenham,15,6,13,8,0
Ki-Jana Hoever,DF,Wolves,10,6,6,8,0
Rob Holding,DF,Arsenal,13,9,10,42,1
Mason Holgate,DF,Everton,35,18,26,95,1
Callum Hudson-Odoi,MF,Chelsea,14,10,2,6,1
Will Hughes,MF,Crystal Palace,29,14,8,10,0
Pierre Højbjerg,MF,Tottenham,78,45,48,54,0
Adam Idah,MF,Norwich City,9,6,3,7,0
Tim Iroegbunam,MF,Aston Villa,5,4,2,1,0
Alex Iwobi,MF,Everton,40,19,20,25,2
Daniel James,MF,Leeds United,24,14,8,12,0
Reece James,DF,Chelsea,33,25,17,22,0
Vitaly Janelt,MF,Brentford,61,32,28,35,0
Pontus Jansson,DF,Brentford,40,21,52,187,0
Mathias Jensen,MF,Brentford,33,18,22,13,0
João Pedro,MF,Watford,20,14,15,17,0
Joelinton,MF,Newcastle Utd,72,38,34,50,2
Ben Johnson,DF,West Ham,33,16,22,55,0
Curtis Jones,MF,Liverpool,11,9,6,4,0
Phil Jones,DF,Manchester Utd,5,5,3,8,0
Jorginho,MF,Chelsea,64,33,36,21,1
James Justin,DF,Leicester City,22,13,17,34,0
Mathias Jørgensen,DF,Brentford,10,4,10,13,0
Ozan Kabak,DF,Norwich City,10,5,16,26,0
Christian Kabasele,DF,Watford,11,5,14,67,1
Hassane Kamara,DF,Watford,53,34,69,67,0
N'Golo Kanté,MF,Chelsea,59,31,31,8,0
Edo Kayembe,MF,Watford,21,13,9,13,0
Michael Keane,DF,Everton,46,25,62,128,2
Naby Keïta,MF,Liverpool,46,23,14,8,0
Kenedy,DF,Chelsea,5,2,0,0,0
Jonjoe Kenny,DF,Everton,17,7,20,31,0
Max Kilman,DF,Wolves,50,26,45,113,3
Mateusz Klich,MF,Leeds United,47,25,11,20,0
Robin Koch,MF,Leeds United,21,13,20,44,0
Sead Kolašinac,DF,Arsenal,0,0,4,1,0
Ibrahima Konaté,DF,Liverpool,16,10,16,37,1
Ezri Konsa,DF,Aston Villa,25,15,15,86,2
Cheikhou Kouyaté,MF,Crystal Palace,52,38,38,39,0
Mateo Kovačić,MF,Chelsea,51,31,7,9,1
Emil Krafth,DF,Newcastle Utd,37,16,25,56,0
Alex Král,MF,West Ham,0,0,0,0,0
Juraj Kucka,MF,Watford,59,39,27,46,2
Dejan Kulusevski,MF,Tottenham,19,13,13,3,0
Adam Lallana,MF,Brighton,34,17,16,13,1
Tariq Lamptey,DF,Brighton,36,25,21,23,0
Manuel Lanzini,MF,West Ham,28,15,19,10,0
Aymeric Laporte,DF,Manchester City,33,15,20,64,2
Jamaal Lascelles,DF,Newcastle Utd,15,7,22,121,1
Pierre Lees-Melou,MF,Norwich City,58,36,25,23,0
Aaron Lennon,MF,Burnley,33,17,9,14,0
Jamal Lewis,DF,Newcastle Utd,8,6,3,8,0
Victor Lindelöf,DF,Manchester Utd,16,11,25,96,0
Jesse Lingard,MF,Manchester Utd,9,7,0,1,0
Valentino Livramento,DF,Southampton,54,28,47,50,1
Diego Llorente,DF,Leeds United,53,31,40,77,2
Giovani Lo Celso,MF,Tottenham,8,4,1,0,1
Jürgen Locadia,MF,Brighton,0,0,0,0,0
Ruben Loftus-Cheek,MF,Chelsea,29,10,11,17,0
Kevin Long,DF,Burnley,3,2,1,20,0
Sean Longstaff,MF,Newcastle Utd,54,34,9,18,0
Ademola Lookman,MF,Leicester City,32,14,10,4,0
Imran Louza,MF,Watford,41,21,42,20,1
Matthew Lowton,DF,Burnley,38,24,26,68,0
Douglas Luiz,MF,Aston Villa,59,39,34,28,1
Lyanco,DF,Southampton,18,15,13,50,1
Alexis Mac Allister,MF,Brighton,65,40,13,22,0
James Maddison,MF,Leicester City,40,20,11,12,0
Gabriel Magalhães,DF,Arsenal,50,30,13,112,4
Harry Maguire,DF,Manchester Utd,34,21,32,101,3
Ainsley Maitland-Niles,MF,Arsenal,8,4,4,4,0
Javier Manquillo,DF,Newcastle Utd,39,29,10,32,0
Fernando Marçal,MF,Wolves,42,22,28,52,0
Solly March,DF,Brighton,30,17,17,25,0
Pablo Marí,DF,Arsenal,5,3,3,10,0
Gabriel Martinelli,MF,Arsenal,27,19,20,15,0
Adam Masina,DF,Watford,24,13,18,45,0
Arthur Masuaku,DF,West Ham,31,23,9,17,0
Juan Mata,MF,Manchester Utd,6,4,1,1,0
Nemanja Matić,MF,Manchester Utd,31,18,31,21,3
Joël Matip,DF,Liverpool,47,34,44,93,1
James McArthur,MF,Crystal Palace,33,23,30,27,0
James Mcatee,MF,Manchester City,0,0,0,0,0
John McGinn,MF,Aston Villa,106,64,35,34,0
Stuart McKinstry,MF,Leeds United,0,0,0,0,0
Kenny McLean,MF,Norwich City,42,22,34,54,0
Dwight McNeil,MF,Burnley,78,49,35,31,1
Scott McTominay,MF,Manchester Utd,65,33,31,60,1
Ben Mee,DF,Burnley,26,12,24,94,1
Benjamin Mendy,DF,Manchester City,2,2,0,0,0
Nampalys Mendy,MF,Leicester City,12,6,11,11,1
Luka Milivojević,MF,Crystal Palace,18,9,11,15,0
James Milner,MF,Liverpool,28,16,17,20,0
Yerry Mina,DF,Everton,12,10,11,38,1
Takumi Minamino,MF,Liverpool,3,2,1,2,0
Tyrone Mings,DF,Aston Villa,23,12,46,153,2
Tyrick Mitchell,DF,Crystal Palace,104,57,41,101,0
Jakub Moder,MF,Brighton,42,25,10,22,1
Tyler Morton,MF,Liverpool,0,0,3,0,0
Mason Mount,MF,Chelsea,41,16,13,12,0
Lucas Moura,MF,Tottenham,25,10,18,19,0
João Moutinho,MF,Wolves,74,39,34,36,2
Bali Mumba,DF,Norwich City,1,1,0,5,0
Jacob Murphy,DF,Newcastle Utd,49,26,23,17,0
Enock Mwepu,MF,Brighton,22,12,12,19,0
Vitaliy Mykolenko,DF,Everton,25,15,16,37,0
Marvelous Nakamba,MF,Aston Villa,32,19,12,17,1
Wilfred Ndidi,MF,Leicester City,60,32,42,54,1
Tanguy Ndombele,MF,Tottenham,10,7,1,1,0
Pedro Neto,MF,Wolves,4,4,6,1,0
Rúben Neves,MF,Wolves,68,37,41,49,3
Jeremy Ngakia,DF,Watford,31,18,12,32,0
Saúl Ñíguez,DF,Chelsea,20,9,7,10,1
Nicolas Nkoulou,DF,Watford,1,0,2,8,0
Mark Noble,MF,West Ham,8,2,4,2,1
Mathias Normann,MF,Norwich City,34,21,19,43,1
Christian Nørgaard,MF,Brentford,109,60,64,58,1
Angelo Ogbonna,DF,West Ham,7,4,11,29,0
Michael Olise,MF,Crystal Palace,22,18,6,6,0
Andrew Omobamidele,DF,Norwich City,8,6,5,13,0
Tyler Onyango,MF,Everton,0,0,0,1,0
Frank Onyeka,MF,Brentford,25,17,14,13,0
Alex Oxlade-Chamberlain,MF,Liverpool,15,11,6,5,0
Cole Palmer,MF,Manchester City,2,1,1,0,0
Emerson Palmieri,DF,Chelsea,0,0,0,0,0
Thomas Partey,MF,Arsenal,43,29,23,35,2
Nicolas Pépé,MF,Arsenal,8,5,8,2,0
Ricardo Pereira,DF,Leicester City,37,20,17,39,0
Ayoze Pérez,MF,Leicester City,4,2,2,5,0
Sonny Perkins,MF,West Ham,0,0,0,0,0
Romain Perraud,DF,Southampton,34,22,17,42,0
Kalvin Phillips,MF,Leeds United,54,25,24,18,0
Erik Pieters,DF,Burnley,28,15,10,38,0
Ethan Pinnock,DF,Brentford,51,35,44,154,1
Daniel Podence,MF,Wolves,18,11,10,1,0
Paul Pogba,MF,Manchester Utd,13,9,13,16,0
Isaac Price,MF,Everton,0,0,0,0,0
Christian Pulisic,MF,Chelsea,10,7,5,10,0
Przemysław Płacheta,MF,Norwich City,4,3,2,5,1
Jesurun Rak Sakyi,MF,Crystal Palace,0,0,1,0,0
Jacob Ramsey,MF,Aston Villa,67,44,24,28,0
Raphinha,MF,Leeds United,51,29,29,28,1
Marcus Rashford,MF,Manchester Utd,6,5,5,5,1
Milot Rashica,MF,Norwich City,31,19,15,23,0
Nathan Redmond,MF,Southampton,22,14,8,16,0
Sergio Reguilón,DF,Tottenham,40,24,31,45,1
Declan Rice,MF,West Ham,80,42,63,52,1
Taylor Richards,MF,Brighton,1,0,0,0,0
Jaïro Riedewald,MF,Crystal Palace,1,1,1,2,0
Matt Ritchie,DF,Newcastle Utd,22,15,13,26,0
Connor Roberts,DF,Burnley,20,13,22,62,1
Tyler Roberts,MF,Leeds United,16,7,5,11,0
Andrew Robertson,DF,Liverpool,36,21,23,61,0
Joe Rodon,DF,Tottenham,0,0,0,7,0
Rodri,MF,Manchester City,72,43,28,45,0
Rodrigo,MF,Leeds United,20,9,11,27,1
Mads Roerslev,DF,Brentford,23,12,16,29,0
Cristian Romero,DF,Tottenham,62,39,33,74,1
Oriol Romeu,MF,Southampton,77,39,51,43,0
Danny Rose,DF,Watford,16,10,14,11,1
Jon Rowe,MF,Norwich City,3,2,3,1,0
Antonio Rüdiger,DF,Chelsea,48,28,28,91,1
Lukas Rupp,MF,Norwich City,9,4,9,7,0
Allan Saint-Maximin,MF,Newcastle Utd,13,8,11,3,0
Romain Saïss,DF,Wolves,40,27,58,158,2
Bukayo Saka,MF,Arsenal,40,21,22,23,0
Mohammed Salisu,DF,Southampton,80,47,78,158,4
Albert Sambi Lokonga,MF,Arsenal,22,18,13,12,4
Davinson Sánchez,DF,Tottenham,41,22,30,54,3
Jadon Sancho,MF,Manchester Utd,14,8,15,5,3
Morgan Sanson,MF,Aston Villa,12,8,10,2,1
Samir Santos,DF,Watford,24,11,43,85,3
Josh Sargent,MF,Norwich City,26,14,11,18,2
Jeremy Sarmiento,MF,Brighton,1,1,0,0,0
Ismaila Sarr,MF,Watford,12,7,9,10,0
Malang Sarr,DF,Chelsea,14,7,11,20,0
Dane Scarlett,MF,Tottenham,0,0,0,0,0
Fabian Schär,DF,Newcastle Utd,16,11,32,95,2
Jeffrey Schlupp,MF,Crystal Palace,46,25,18,32,0
Ken Sema,MF,Watford,16,6,5,11,0
Nélson Semedo,MF,Wolves,58,39,21,64,1
Ryan Sessegnon,DF,Tottenham,25,19,7,26,0
Jamie Shackleton,DF,Leeds United,27,16,8,12,1
Luke Shaw,DF,Manchester Utd,21,13,9,22,2
Jonjo Shelvey,MF,Newcastle Utd,30,17,22,20,2
Shola Shoretire,MF,Manchester Utd,0,0,0,0,0
Francisco Sierralta,DF,Watford,7,3,6,35,0
Bernardo Silva,MF,Manchester City,57,29,20,19,0
Thiago Silva,DF,Chelsea,32,21,44,100,0
Moussa Sissoko,MF,Watford,53,27,30,64,0
Oliver Skipp,MF,Tottenham,33,19,12,10,1
William Smallbone,MF,Southampton,4,4,2,0,0
Emile Smith Rowe,MF,Arsenal,14,7,15,10,1
Cédric Soares,DF,Arsenal,38,26,16,31,1
Tomáš Souček,MF,West Ham,66,32,52,98,1
Boubakary Soumaré,MF,Leicester City,19,13,14,18,0
Çağlar Söyüncü,DF,Leicester City,47,30,32,115,1
Tony Springett,MF,Norwich City,2,1,0,2,0
Dale Stephens,MF,Burnley,4,1,1,1,0
Jack Stephens,DF,Southampton,19,12,19,42,0
Finley Stevens,DF,Brentford,3,1,0,0,0
John Stones,DF,Manchester City,5,3,11,27,1
Pascal Struijk,DF,Leeds United,61,39,33,60,2
Crysencio Summerville,MF,Leeds United,5,3,2,0,0
Jakob Sørensen,MF,Norwich City,22,11,10,19,0
Japhet Tanganga,DF,Tottenham,14,8,9,31,0
Matt Targett,DF,Aston Villa,34,18,23,35,0
Matt Targett,DF,Newcastle Utd,41,26,25,39,1
James Tarkowski,DF,Burnley,65,45,48,186,4
Nuno Tavares,DF,Arsenal,21,14,9,33,1
Charlie Taylor,DF,Burnley,45,26,58,95,2
Nathan Tella,MF,Southampton,13,9,6,9,0
Alex Telles,DF,Manchester Utd,48,27,26,45,0
Luke Thomas,DF,Leicester City,50,31,40,55,0
Dominic Thompson,DF,Brentford,1,0,2,3,0
Youri Tielemans,MF,Leicester City,74,38,21,41,3
Kieran Tierney,DF,Arsenal,18,14,15,54,0
Takehiro Tomiyasu,DF,Arsenal,35,17,24,64,2
James Tomkins,DF,Crystal Palace,8,3,4,18,0
Cenk Tosun,MF,Everton,0,0,0,0,0
Andros Townsend,MF,Everton,31,17,14,6,1
Adama Traoré,MF,Wolves,8,3,2,1,0
Bertrand Traoré,MF,Aston Villa,3,3,0,1,0
Francisco Trincão,MF,Wolves,28,15,12,1,1
Kieran Trippier,DF,Newcastle Utd,17,10,10,10,0
William Troost-Ekong,DF,Watford,18,9,7,82,1
Leandro Trossard,MF,Brighton,34,20,15,10,0
Kostas Tsimikas,DF,Liverpool,27,12,10,22,2
Axel Tuanzebe,DF,Aston Villa,5,3,5,12,1
Ozan Tufan,MF,Watford,3,2,2,4,0
Christos Tzolis,MF,Norwich City,5,3,1,1,0
Yan Valery,DF,Southampton,8,6,6,19,1
Virgil van Dijk,DF,Liverpool,16,10,31,109,0
Raphaël Varane,DF,Manchester Utd,28,19,18,82,1
Joël Veltman,DF,Brighton,74,48,45,89,0
Jannik Vestergaard,DF,Leicester City,15,10,7,36,0
Nikola Vlašić,MF,West Ham,11,7,2,1,0
Theo Walcott,MF,Southampton,4,2,5,2,0
Kyle Walker,DF,Manchester City,15,6,14,16,1
Kyle Walker-Peters,DF,Southampton,57,33,37,53,1
Aaron Wan-Bissaka,DF,Manchester Utd,49,36,34,41,2
Joel Ward,DF,Crystal Palace,44,26,32,107,1
James Ward-Prowse,MF,Southampton,41,24,40,45,1
Adam Webster,DF,Brighton,26,8,17,66,2
Danny Welbeck,MF,Brighton,14,7,5,18,0
Timo Werner,MF,Chelsea,8,4,2,4,0
Ashley Westwood,MF,Burnley,21,12,30,16,1
Ben White,DF,Arsenal,44,23,42,102,0
Brandon Williams,DF,Norwich City,55,37,44,50,0
Neco Williams,DF,Liverpool,0,0,0,0,0
Joe Willock,MF,Newcastle Utd,64,37,21,10,1
Harry Winks,MF,Tottenham,15,10,16,10,2
Granit Xhaka,MF,Arsenal,32,18,21,31,0
Andriy Yarmolenko,MF,West Ham,4,2,0,2,0
Ashley Young,DF,Aston Villa,18,6,13,25,1
Nathan Young-Coombes,MF,Brentford,0,0,0,0,0
Christoph Zimmermann,DF,Norwich City,6,3,1,4,0
Oleksandr Zinchenko,DF,Manchester City,20,14,14,15,1
Hakim Ziyech,MF,Chelsea,19,10,10,10,0
Kurt Zouma,DF,West Ham,11,6,34,132,0
Martin Ødegaard,MF,Arsenal,49,21,11,11,1
