Name,Pos,Squad,Tackle,Tacklewon,Interceptions,Clearances,Errors
Yohan Benalouane,DF,Leicester City,7,3,1,4,0
Jóhann Berg Guðmundsson,MF,Burnley,43,27,34,43,0
Ryan Bertrand,DF,Southampton,48,35,44,74,0
Muhamed Bešić,MF,Everton,1,1,0,1,0
Philip Billing,MF,Huddersfield,25,16,18,19,0
Mame Biram Diouf,DF,Stoke City,48,36,14,76,1
Daley Blind,DF,Manchester Utd,6,4,7,14,0
Jeremie Boga,MF,Chelsea,0,0,0,0,0
Gaëtan Bong,DF,Brighton,39,32,40,81,1
Sofiane Boufal,MF,Southampton,37,24,6,6,0
Robbie Brady,MF,Burnley,32,21,7,29,0
Miguel Britos,DF,Watford,15,11,12,45,1
Leon Britton,MF,Swansea City,6,5,1,1,0
Izzy Brown,MF,Brighton,3,3,1,3,0
Bruno,DF,Brighton,30,17,38,76,0
Chris Brunt,MF,West Brom,41,24,22,45,1
Oliver Burke,MF,West Brom,6,4,7,3,0
Sam Byram,DF,West Ham,9,5,9,16,0
Yohan Cabaye,MF,Crystal Palace,70,44,79,29,4
Gary Cahill,DF,Chelsea,29,21,27,127,1
Geoff Cameron,DF,Stoke City,34,21,36,68,0
Emre Can,MF,Liverpool,67,54,28,37,1
Étienne Capoue,MF,Watford,43,26,43,38,0
Michael Carrick,MF,Manchester Utd,1,1,1,3,0
André Carrillo,MF,Watford,31,24,15,16,0
Tom Carroll,MF,Swansea City,53,33,29,18,1
Craig Cathcart,DF,Watford,8,5,3,38,0
Nacer Chadli,MF,West Brom,1,0,0,4,0
Nathaniel Chalobah,MF,Watford,9,6,6,6,0
Calum Chambers,DF,Arsenal,17,10,18,47,0
Ben Chilwell,DF,Leicester City,36,26,28,71,3
Hamza Choudhury,MF,Leicester City,9,5,8,4,0
Andreas Christensen,DF,Chelsea,26,13,39,109,5
Lee Chung-yong,MF,Crystal Palace,2,0,2,0,1
Ciaran Clark,DF,Newcastle Utd,25,17,17,144,1
Tom Cleverley,MF,Watford,48,26,25,21,0
Sam Clucas,MF,Swansea City,34,19,29,34,1
Nathaniel Clyne,DF,Liverpool,3,1,0,3,0
Séamus Coleman,DF,Everton,14,14,10,29,2
James Collins,DF,West Ham,15,9,16,120,1
Lewis Cook,MF,Bournemouth,67,35,35,25,2
Steve Cook,DF,Bournemouth,37,19,54,232,4
Francis Coquelin,MF,Arsenal,5,4,3,2,0
Jack Cork,MF,Burnley,60,44,41,86,1
Philippe Coutinho,MF,Liverpool,17,14,10,5,1
Martin Cranie,DF,Huddersfield,3,2,1,10,0
Aaron Cresswell,DF,West Ham,34,21,44,117,1
Josh Cullen,MF,West Ham,0,0,2,0,0
Charlie Daniels,DF,Bournemouth,48,34,31,114,0
Danilo,DF,Manchester City,43,29,19,33,0
Scott Dann,DF,Crystal Palace,10,5,23,98,1
Matteo Darmian,DF,Manchester Utd,16,14,7,23,0
Ben Davies,DF,Tottenham,47,33,28,70,1
Tom Davies,MF,Everton,30,20,24,21,0
Steven Davis,MF,Southampton,30,21,15,24,1
Craig Dawson,DF,West Brom,38,28,52,140,0
Kevin De Bruyne,MF,Manchester City,62,43,25,14,2
Steven Defour,MF,Burnley,33,22,46,25,0
Damien Delaney,DF,Crystal Palace,2,1,3,7,0
Fabian Delph,DF,Manchester City,46,34,30,42,2
Mousa Dembélé,MF,Tottenham,36,24,33,15,0
Mike van der Hoorn,DF,Swansea City,32,22,39,127,0
Gerard Deulofeu,MF,Watford,5,3,4,3,1
Fousseni Diabaté,MF,Leicester City,9,6,8,8,0
Mohamed Diamé,MF,Newcastle Utd,89,64,48,30,2
Brahim Díaz,DF,Manchester City,1,0,1,0,0
Eric Dier,MF,Tottenham,61,43,48,93,7
Abdoulaye Doucouré,MF,Watford,79,52,54,61,0
Aleksandar Dragović,DF,Leicester City,13,10,16,46,0
Danny Drinkwater,MF,Chelsea,15,10,8,7,0
Shane Duffy,DF,Brighton,31,19,50,332,5
Paul Dummett,DF,Newcastle Utd,28,19,23,107,1
Lewis Dunk,DF,Brighton,67,33,71,230,2
Nathan Dyer,MF,Swansea City,22,16,11,3,0
Tom Edwards,DF,Stoke City,15,9,5,20,0
Mohamed Elneny,MF,Arsenal,12,6,10,12,2
Christian Eriksen,MF,Tottenham,51,29,31,21,0
Jonny Evans,DF,West Brom,29,22,48,131,1
Patrice Evra,DF,West Ham,6,4,7,6,0
Cesc Fàbregas,MF,Chelsea,68,49,22,26,2
Marouane Fellaini,MF,Manchester Utd,15,8,14,19,1
Kiko Femenía,DF,Watford,36,28,34,31,1
Leroy Fer,MF,Swansea City,44,32,12,24,3
Edimilson Fernandes,MF,West Ham,17,9,16,8,0
Federico Fernández,DF,Swansea City,40,29,38,201,1
Fernandinho,MF,Manchester City,62,35,47,68,2
Sam Field,MF,West Brom,14,11,11,8,0
Darren Fletcher,MF,Stoke City,47,26,26,33,3
Phil Foden,MF,Manchester City,1,1,0,1,0
José Fonte,DF,West Ham,11,6,14,37,1
Timothy Fosu-Mensah,DF,Crystal Palace,42,33,31,74,1
Simon Francis,DF,Bournemouth,49,34,49,194,4
Ryan Fraser,MF,Bournemouth,11,8,17,34,0
Christian Fuchs,DF,Leicester City,41,27,58,86,0
Jay Fulton,MF,Swansea City,0,0,0,1,0
Ramiro Funes Mori,DF,Everton,0,0,3,14,0
Jesús Gámez,DF,Newcastle Utd,4,2,2,5,0
Idrissa Gana Gueye,MF,Everton,117,93,62,48,1
Kieran Gibbs,DF,West Brom,41,24,48,102,0
Connor Goldson,DF,Brighton,2,2,1,9,0
Joe Gomez,DF,Liverpool,58,45,34,57,1
Dan Gosling,MF,Bournemouth,50,25,25,35,0
Demarai Gray,MF,Leicester City,17,15,11,14,1
Pascal Groß,MF,Brighton,36,24,14,20,0
Marko Grujić,MF,Liverpool,2,2,0,0,0
İlkay Gündoğan,MF,Manchester City,27,15,16,12,0
Florent Hadergjonaj,DF,Huddersfield,21,16,17,45,0
Rekeem Harper,MF,West Brom,1,1,0,0,0
Isaac Hayden,MF,Newcastle Utd,40,23,23,43,0
Eden Hazard,MF,Chelsea,6,3,3,0,0
Michael Hefele,DF,Huddersfield,0,0,1,5,0
Ahmed Hegazi,DF,West Brom,58,38,60,278,2
Jordan Henderson,MF,Liverpool,51,33,31,27,0
Jeff Hendrick,MF,Burnley,16,10,8,21,1
Ander Herrera,MF,Manchester Utd,56,29,34,22,2
Wesley Hoedt,DF,Southampton,60,51,40,177,2
Jonathan Hogg,MF,Huddersfield,93,64,69,48,0
Rob Holding,DF,Arsenal,19,14,21,40,2
José Holebas,DF,Watford,51,31,29,95,2
Mason Holgate,DF,Everton,23,16,23,86,2
Callum Hudson-Odoi,DF,Chelsea,0,0,0,0,0
Will Hughes,MF,Watford,34,18,15,6,0
Uwe Hünemeier,DF,Brighton,0,0,0,4,0
Emerson Hyndman,MF,Bournemouth,0,0,1,1,0
Pierre Højbjerg,MF,Southampton,45,29,37,26,1
Jordon Ibe,MF,Bournemouth,14,12,10,11,0
Vicente Iborra,MF,Leicester City,23,18,19,49,1
Zlatan Ibrahimović,MF,Manchester Utd,2,1,0,1,0
Kelechi Iheanacho,MF,Leicester City,9,6,3,4,0
Tom Ince,MF,Huddersfield,35,27,12,12,0
Stephen Ireland,MF,Stoke City,3,1,1,1,0
Alex Iwobi,MF,Arsenal,19,15,7,10,1
José Izquierdo,MF,Brighton,23,15,16,34,0
Phil Jagielka,DF,Everton,33,23,39,179,1
Matty James,MF,Leicester City,19,10,17,25,0
Daryl Janmaat,DF,Watford,46,31,33,61,0
Vincent Janssen,DF,Tottenham,0,0,0,0,0
Jesé,MF,Stoke City,10,7,0,3,0
Glen Johnson,DF,Stoke City,7,5,10,23,0
Phil Jones,DF,Manchester Utd,25,18,41,133,2
Mathias Jørgensen,DF,Huddersfield,55,36,76,249,5
Christian Kabasele,DF,Watford,42,25,34,185,0
Younès Kaboul,DF,Watford,3,2,2,15,0
Elias Kachunga,MF,Huddersfield,30,26,2,9,0
Sullay Kaikai,MF,Crystal Palace,1,0,0,1,0
N'Golo Kanté,MF,Chelsea,113,77,85,29,3
Beram Kayal,MF,Brighton,18,11,12,9,0
Michael Keane,DF,Everton,33,25,53,214,0
Martin Kelly,DF,Crystal Palace,19,13,9,67,3
Kenedy,MF,Newcastle Utd,31,17,14,11,0
Jonjoe Kenny,DF,Everton,41,33,28,95,0
Andy King,MF,Leicester City,8,5,5,13,0
Andy King,MF,Swansea City,18,11,6,14,1
Joshua King,MF,Bournemouth,36,26,4,14,1
Davy Klaassen,MF,Everton,3,1,1,2,0
Ragnar Klavan,DF,Liverpool,14,10,15,85,1
Anthony Knockaert,MF,Brighton,39,26,23,16,0
Sead Kolašinac,DF,Arsenal,49,37,26,56,0
Vincent Kompany,DF,Manchester City,20,11,16,73,1
Terence Kongolo,DF,Huddersfield,33,20,32,71,0
Laurent Koscielny,DF,Arsenal,43,21,54,138,3
Cheikhou Kouyaté,MF,West Ham,71,49,32,56,1
Bojan Krkić,MF,Stoke City,0,0,0,0,0
Grzegorz Krychowiak,MF,West Brom,39,24,45,23,0
Rajiv van La Parra,MF,Huddersfield,41,29,21,8,1
Adam Lallana,MF,Liverpool,3,1,1,1,0
Érik Lamela,MF,Tottenham,23,13,7,5,0
Manuel Lanzini,MF,West Ham,20,11,30,5,2
Aymeric Laporte,DF,Manchester City,8,7,11,27,0
Jamaal Lascelles,DF,Newcastle Utd,31,19,28,232,1
Florian Lejeune,DF,Newcastle Utd,34,20,46,154,0
Mario Lemina,MF,Southampton,55,40,36,36,4
Aaron Lennon,MF,Burnley,20,14,8,18,0
Aaron Lennon,MF,Everton,17,10,11,9,0
Victor Lindelöf,DF,Manchester Utd,17,11,13,67,1
Jesse Lingard,MF,Manchester Utd,30,21,9,13,0
Jake Livermore,MF,West Brom,72,41,26,36,2
Fernando Llorente,MF,Tottenham,6,3,0,6,0
Jürgen Locadia,MF,Brighton,1,0,1,1,1
Ruben Loftus-Cheek,MF,Crystal Palace,21,15,22,31,0
Joe Lolley,MF,Huddersfield,2,0,3,2,1
Kevin Long,DF,Burnley,32,23,19,129,1
Ademola Lookman,MF,Everton,1,1,1,3,0
Dejan Lovren,DF,Liverpool,26,17,38,146,2
Chris Löwe,DF,Huddersfield,43,29,34,65,3
Matthew Lowton,DF,Burnley,55,34,39,141,2
David Luiz,DF,Chelsea,18,11,24,45,2
Dodi Lukebakio,MF,Watford,1,0,0,0,0
Harry Maguire,DF,Leicester City,63,46,48,181,1
Riyad Mahrez,MF,Leicester City,39,27,18,15,0
Ainsley Maitland-Niles,DF,Arsenal,25,17,12,35,2
Scott Malone,DF,Huddersfield,39,29,26,43,2
Eliaquim Mangala,DF,Everton,2,1,1,4,1
Eliaquim Mangala,DF,Manchester City,5,3,2,24,0
Javier Manquillo,DF,Newcastle Utd,36,22,18,65,0
Solly March,MF,Brighton,54,41,13,49,0
Adrian Mariappa,DF,Watford,45,26,45,133,4
João Mário,MF,West Ham,14,11,8,4,1
Cuco Martina,DF,Everton,61,35,42,130,2
Bruno Martins Indi,DF,Stoke City,21,12,21,77,1
Arthur Masuaku,DF,West Ham,58,37,26,38,1
Nemanja Matić,MF,Manchester Utd,70,42,64,62,2
Joël Matip,DF,Liverpool,35,24,35,101,1
Konstantinos Mavropanos,DF,Arsenal,1,1,6,11,1
Alfie Mawson,DF,Swansea City,32,22,35,229,5
Eric Maxim Choupo-Moting,MF,Stoke City,42,30,23,29,1
Chancel Mbemba,DF,Newcastle Utd,16,12,15,44,1
James McArthur,MF,Crystal Palace,58,44,36,44,2
Gareth McAuley,DF,West Brom,8,7,11,16,0
Oliver McBurnie,MF,Swansea City,4,3,0,3,0
James McCarthy,MF,Everton,9,9,5,3,1
James McClean,MF,West Brom,40,28,20,22,0
Sam McQueen,DF,Southampton,4,4,3,3,0
Scott McTominay,MF,Manchester Utd,11,9,13,9,0
Ben Mee,DF,Burnley,33,20,33,217,1
Benjamin Mendy,DF,Manchester City,5,4,8,9,0
Mikel Merino,MF,Newcastle Utd,56,40,34,25,0
Per Mertesacker,DF,Arsenal,2,2,6,22,2
Roque Mesa,MF,Swansea City,20,13,13,8,1
Luka Milivojević,MF,Crystal Palace,85,52,71,81,3
James Milner,MF,Liverpool,58,45,21,23,0
Tyrone Mings,DF,Bournemouth,1,1,6,13,1
Kevin Mirallas,MF,Everton,4,3,0,3,0
Henrikh Mkhitaryan,MF,Arsenal,18,13,8,7,0
Henrikh Mkhitaryan,MF,Manchester Utd,15,11,7,3,0
Nacho Monreal,DF,Arsenal,54,32,56,83,2
Aaron Mooy,MF,Huddersfield,102,60,38,52,0
Alberto Moreno,DF,Liverpool,35,26,12,44,0
Wes Morgan,DF,Leicester City,35,25,31,146,1
James Morrison,MF,West Brom,2,1,1,1,0
Victor Moses,DF,Chelsea,37,29,15,39,2
Lucas Moura,MF,Tottenham,4,2,2,2,0
Lys Mousset,MF,Bournemouth,9,5,3,9,0
Jacob Murphy,MF,Newcastle Utd,13,10,6,13,2
Jamie Murphy,MF,Brighton,2,2,1,3,0
Shkodran Mustafi,DF,Arsenal,64,46,57,175,2
Georges-Kévin N'Koudou,MF,Tottenham,0,0,0,1,0
Georges-Kévin N'Koudou,MF,Burnley,7,6,1,1,0
Luciano Narsingh,MF,Swansea City,7,5,3,3,0
Kyle Naughton,DF,Swansea City,92,60,60,144,4
Badou Ndiaye,MF,Stoke City,53,28,13,18,0
Wilfred Ndidi,MF,Leicester City,138,89,51,103,2
Reiss Nelson,MF,Arsenal,4,3,3,0,0
Julien Ngoy,MF,Stoke City,1,1,0,0,0
Mark Noble,MF,West Ham,61,36,47,32,1
Allan Nyom,DF,West Brom,64,39,27,93,0
Aiden O'Neill,MF,Burnley,,,,,
Pedro Obiang,MF,West Ham,53,34,24,27,1
Angelo Ogbonna,DF,West Ham,30,24,58,197,1
Shinji Okazaki,MF,Leicester City,25,16,8,6,0
Martin Olsson,DF,Swansea City,34,26,31,81,0
Nicolás Otamendi,DF,Manchester City,58,43,48,129,3
Reece Oxford,MF,West Ham,2,1,0,0,0
Alex Oxlade-Chamberlain,DF,Arsenal,5,3,6,8,0
Alex Oxlade-Chamberlain,MF,Liverpool,32,21,20,14,0
Mesut Özil,MF,Arsenal,20,13,12,9,0
Kasey Palmer,MF,Huddersfield,6,3,0,2,0
Emerson Palmieri,DF,Chelsea,6,4,2,10,0
Pedro,MF,Chelsea,20,11,13,7,1
Roberto Pereyra,MF,Watford,10,8,9,6,0
Ayoze Pérez,MF,Newcastle Utd,39,21,24,28,0
Matt Phillips,MF,West Brom,27,16,24,43,0
Jérémy Pied,DF,Southampton,9,6,8,4,0
Erik Pieters,DF,Stoke City,71,47,61,127,5
Paul Pogba,MF,Manchester Utd,33,23,21,26,0
Alex Pritchard,MF,Huddersfield,18,8,5,11,0
Sebastian Prödl,DF,Watford,22,17,31,92,1
Davy Pröpper,MF,Brighton,73,44,60,80,2
Marc Pugh,MF,Bournemouth,7,3,13,13,2
Jason Puncheon,MF,Crystal Palace,13,4,5,4,0
Collin Quaner,MF,Huddersfield,22,15,11,15,0
Sandro Ramírez,MF,Everton,2,1,1,0,0
Aaron Ramsey,MF,Arsenal,35,27,24,6,1
Àngel Rangel,DF,Swansea City,4,3,3,4,0
Marcus Rashford,MF,Manchester Utd,14,11,8,19,0
Nathan Redmond,MF,Southampton,32,17,15,17,2
Winston Reid,DF,West Ham,11,9,22,104,0
Declan Rice,DF,West Ham,36,24,27,77,1
Richarlison,MF,Watford,64,44,24,32,1
Jaïro Riedewald,MF,Crystal Palace,11,8,12,13,0
Matt Ritchie,MF,Newcastle Utd,46,32,35,63,1
Connor Roberts,DF,Swansea City,6,4,3,6,0
Andrew Robertson,DF,Liverpool,31,17,26,56,0
Hal Robson-Kanu,MF,West Brom,5,4,4,9,0
Jay Rodriguez,MF,West Brom,31,21,19,41,0
Marcos Rojo,DF,Manchester Utd,7,5,7,56,2
Oriol Romeu,MF,Southampton,93,64,69,77,2
Wayne Rooney,MF,Everton,28,19,16,43,2
Danny Rose,DF,Tottenham,15,11,9,15,0
Liam Rosenior,DF,Brighton,4,3,4,7,0
Wayne Routledge,MF,Swansea City,10,5,2,5,0
Antonio Rüdiger,DF,Chelsea,31,21,24,115,1
Abdelhamid Sabiri,MF,Huddersfield,5,4,1,2,0
Henri Saivet,MF,Newcastle Utd,5,3,4,8,1
Mamadou Sakho,DF,Crystal Palace,21,14,30,101,3
Bakary Sako,MF,Crystal Palace,7,6,1,2,0
Renato Sanches,MF,Swansea City,12,7,7,5,1
Alexis Sánchez,MF,Arsenal,20,9,6,1,0
Alexis Sánchez,MF,Manchester Utd,21,17,17,0,0
Davinson Sánchez,DF,Tottenham,38,24,38,162,0
Ezequiel Schelotto,DF,Brighton,20,13,19,58,2
Christopher Schindler,DF,Huddersfield,83,61,75,275,1
Jeffrey Schlupp,DF,Crystal Palace,57,36,24,67,0
Morgan Schneiderlin,MF,Everton,58,40,61,59,1
Xherdan Shaqiri,MF,Stoke City,25,17,16,6,2
Luke Shaw,DF,Manchester Utd,18,15,4,22,1
Ryan Shawcross,DF,Stoke City,36,20,40,224,1
Jonjo Shelvey,MF,Newcastle Utd,39,24,28,33,0
Gylfi Sigurðsson,MF,Everton,38,26,34,36,0
Adrien Silva,MF,Leicester City,22,13,14,0,0
Bernardo Silva,MF,Manchester City,27,18,10,12,1
David Silva,MF,Manchester City,32,21,18,7,0
Danny Simpson,DF,Leicester City,38,22,34,132,1
Jack Simpson,DF,Bournemouth,1,1,0,4,0
Josh Sims,MF,Southampton,4,3,1,0,0
Jerome Sinclair,MF,Watford,0,0,1,0,0
Moussa Sissoko,MF,Tottenham,23,17,9,23,1
Chris Smalling,DF,Manchester Utd,40,25,63,162,1
Adam Smith,DF,Bournemouth,50,36,31,73,0
Tommy Smith,DF,Huddersfield,38,27,26,80,3
Cédric Soares,DF,Southampton,54,34,24,109,2
Ramadan Sobhi,MF,Stoke City,32,21,14,14,0
Pape Souaré,DF,Crystal Palace,0,0,0,0,0
Kostas Stafylidis,DF,Stoke City,12,6,5,19,0
Junior Stanislas,MF,Bournemouth,16,8,6,15,0
Dale Stephens,MF,Brighton,104,62,63,69,1
Jack Stephens,DF,Southampton,29,20,41,108,2
John Stones,DF,Manchester City,15,11,19,44,0
Ki Sung-yueng,MF,Swansea City,25,18,32,23,0
Andrew Surman,MF,Bournemouth,16,12,16,52,2
Markus Suttner,DF,Brighton,25,15,12,49,1
Lasse Sørensen,MF,Stoke City,2,2,0,3,0
Dušan Tadić,MF,Southampton,46,29,19,29,1
Matt Targett,DF,Southampton,6,3,3,7,1
James Tarkowski,DF,Burnley,46,26,50,223,2
Charlie Taylor,DF,Burnley,16,4,15,52,0
James Tomkins,DF,Crystal Palace,47,26,63,216,1
Yaya Touré,MF,Manchester City,2,2,5,4,0
Andros Townsend,MF,Crystal Palace,60,34,35,28,0
Kieran Trippier,DF,Tottenham,52,30,20,53,1
Josh Tymon,DF,Stoke City,5,1,1,3,0
Antonio Valencia,DF,Manchester Utd,57,32,48,80,0
Virgil van Dijk,DF,Southampton,10,7,29,81,1
Virgil van Dijk,DF,Liverpool,15,8,18,80,1
Jan Vertonghen,DF,Tottenham,64,41,60,177,0
Nikola Vlašić,MF,Everton,9,5,9,10,0
Molla Wagué,DF,Watford,5,3,9,30,0
Theo Walcott,MF,Arsenal,1,0,1,0,0
Kyle Walker,DF,Manchester City,47,31,29,75,2
Kyle Walker-Peters,DF,Tottenham,5,4,3,8,0
Aaron Wan-Bissaka,DF,Crystal Palace,30,19,15,45,0
Victor Wanyama,MF,Tottenham,30,20,10,20,1
Joel Ward,DF,Crystal Palace,35,30,28,76,0
Stephen Ward,DF,Burnley,39,31,42,126,0
James Ward-Prowse,MF,Southampton,23,16,8,31,0
Ben Watson,MF,Watford,19,9,7,10,0
Danny Welbeck,MF,Arsenal,20,13,11,13,0
Nahki Wells,MF,Burnley,4,3,0,0,0
Ashley Westwood,MF,Burnley,13,10,19,16,0
Dean Whitehead,MF,Huddersfield,0,0,2,0,0
Georginio Wijnaldum,MF,Liverpool,34,23,25,20,0
Ashley Williams,DF,Everton,23,13,36,173,3
Danny Williams,MF,Huddersfield,23,14,26,27,0
Willian,MF,Chelsea,22,17,10,10,0
Joe Willock,MF,Arsenal,4,2,1,2,0
Jack Wilshere,MF,Arsenal,15,10,8,5,0
Kevin Wimmer,DF,Stoke City,24,17,30,88,0
Harry Winks,MF,Tottenham,15,12,11,10,1
Granit Xhaka,MF,Arsenal,78,57,37,68,4
Claudio Yacob,MF,West Brom,36,27,16,25,2
DeAndre Yedlin,DF,Newcastle Utd,57,33,44,114,0
Maya Yoshida,DF,Southampton,27,20,41,133,2
Ashley Young,DF,Manchester Utd,53,32,57,86,1
Pablo Zabaleta,DF,West Ham,96,67,61,152,0
Wilfried Zaha,MF,Crystal Palace,30,23,7,4,0
Davide Zappacosta,DF,Chelsea,26,11,6,26,0
Marvin Zeegelaar,DF,Watford,23,18,20,30,0
Oleksandr Zinchenko,DF,Manchester City,23,16,6,7,0
Kurt Zouma,DF,Stoke City,50,38,61,246,2
