Name,Pos,Squad,Tackle,Tacklewon,Interceptions,Clearances,Errors
Nathaniel Chalobah,MF,Fulham,1,1,0,2,0
Trevoh Chalobah,DF,Chelsea,31,20,24,56,1
Calum Chambers,DF,Aston Villa,9,6,7,10,1
Shea Charles,DF,Manchester City,4,0,1,2,0
Ben Chilwell,DF,Chelsea,21,17,18,26,0
Ryan Christie,MF,Bournemouth,34,22,26,20,0
Carney Chukwuemeka,MF,Chelsea,13,7,6,1,0
Bobby Clark,MF,Liverpool,0,0,0,0,0
Nathaniel Clyne,DF,Crystal Palace,27,16,19,34,0
Conor Coady,DF,Everton,14,9,14,88,3
Jack Colback,MF,Nott'ham Forest,18,13,3,9,0
Séamus Coleman,DF,Everton,35,26,22,58,2
Nathan Collins,DF,Wolves,27,15,21,84,0
Levi Colwill,DF,Brighton,8,7,15,37,1
Lewis Cook,MF,Bournemouth,37,22,23,31,0
Steve Cook,DF,Nott'ham Forest,8,4,12,51,0
Liam Cooper,DF,Leeds United,38,23,34,57,3
Vladimír Coufal,DF,West Ham,58,31,38,70,0
Philippe Coutinho,MF,Aston Villa,19,14,4,2,0
Conor Coventry,MF,West Ham,0,0,0,0,0
Matthew Craig,MF,Tottenham,4,1,0,0,0
Aaron Cresswell,DF,West Ham,21,11,27,56,0
Marc Cucurella,DF,Chelsea,66,33,16,48,1
Diogo Dalot,DF,Manchester Utd,54,41,37,55,2
Mikkel Damsgaard,MF,Brentford,31,21,10,14,0
Danilo,MF,Nott'ham Forest,18,7,9,19,0
Arnaut Danjuma,MF,Tottenham,2,0,0,0,0
Josh Dasilva,MF,Brentford,18,9,5,7,1
Ben Davies,DF,Tottenham,28,11,18,72,0
Tom Davies,MF,Everton,15,9,4,7,1
Craig Dawson,DF,West Ham,11,7,6,26,0
Craig Dawson,DF,Wolves,9,6,12,74,2
Kevin De Bruyne,MF,Manchester City,28,12,9,10,0
Siriki Dembélé,MF,Bournemouth,3,1,1,1,0
Leander Dendoncker,MF,Aston Villa,19,9,10,12,0
Leander Dendoncker,MF,Wolves,4,2,9,4,0
Emmanuel Dennis,MF,Nott'ham Forest,17,11,2,6,0
Halil Dervişoğlu,MF,Brentford,0,0,0,0,0
Kiernan Dewsbury-Hall,MF,Leicester City,53,29,28,21,0
Ibrahima Diallo,MF,Southampton,25,15,6,11,0
Rúben Dias,DF,Manchester City,21,13,18,56,1
Eric Dier,DF,Tottenham,30,19,35,112,2
Lucas Digne,DF,Aston Villa,30,12,18,45,0
Issa Diop,DF,Fulham,28,19,35,86,0
Moussa Djenepo,DF,Southampton,19,11,11,7,0
Matt Doherty,DF,Tottenham,16,10,8,14,1
Abdoulaye Doucouré,MF,Everton,31,20,13,11,0
Cheick Doucouré,MF,Crystal Palace,77,46,56,48,0
Flynn Downes,MF,West Ham,16,9,7,6,0
Kami Doyle,MF,Southampton,0,0,0,0,0
Cody Drameh,DF,Leeds United,5,4,1,1,0
Shane Duffy,DF,Fulham,0,0,0,0,1
Lewis Dunk,DF,Brighton,30,19,34,81,1
Jhon Durán,MF,Aston Villa,2,2,2,2,0
Malcolm Ebiowei,MF,Crystal Palace,1,1,0,0,0
Samuel Edozie,MF,Southampton,17,10,6,6,0
Harvey Elliott,MF,Liverpool,27,18,15,8,0
Mohamed Elneny,MF,Arsenal,1,1,0,0,0
Mohamed Elyounoussi,MF,Southampton,46,28,27,37,0
Emerson,DF,Tottenham,54,33,18,75,0
Julio Enciso,MF,Brighton,13,4,4,2,0
Christian Eriksen,MF,Manchester Utd,22,18,11,20,1
Pervis Estupiñán,DF,Brighton,61,31,37,37,1
Jonny Evans,DF,Leicester City,13,5,18,51,0
Eberechi Eze,MF,Crystal Palace,42,24,13,10,0
Fabinho,MF,Liverpool,65,38,37,40,0
Wout Faes,DF,Leicester City,56,33,41,113,2
Felipe,DF,Nott'ham Forest,42,23,36,90,0
João Félix,MF,Chelsea,14,7,1,1,1
Bruno Fernandes,MF,Manchester Utd,68,42,25,40,1
Enzo Fernández,MF,Chelsea,45,27,16,12,1
Roberto Firmino,MF,Liverpool,17,12,7,2,0
Junior Firpo,DF,Leeds United,47,25,24,40,0
Wesley Fofana,DF,Leicester City,4,2,9,5,0
Wesley Fofana,DF,Chelsea,30,18,20,33,2
Pablo Fornals,MF,West Ham,30,15,14,9,0
Adam Forshaw,MF,Leeds United,12,9,4,2,0
Fred,MF,Manchester Utd,47,30,19,19,0
Ryan Fredericks,DF,Bournemouth,3,2,1,27,0
Remo Freuler,MF,Nott'ham Forest,43,23,29,45,0
Cody Gakpo,MF,Liverpool,26,15,4,2,0
Conor Gallagher,MF,Chelsea,46,33,23,18,1
Idrissa Gana Gueye,MF,Everton,97,57,56,34,3
Alejandro Garnacho,MF,Manchester Utd,5,2,5,3,0
James Garner,MF,Everton,16,13,12,13,0
Saman Ghoddos,MF,Brentford,2,1,4,2,0
Morgan Gibbs-White,MF,Wolves,3,1,1,3,0
Morgan Gibbs-White,MF,Nott'ham Forest,26,14,14,15,0
Bryan Gil,MF,Tottenham,3,1,1,1,0
Billy Gilmour,MF,Brighton,5,2,6,5,0
Wilfried Gnonto,MF,Leeds United,27,17,5,7,0
Ben Godfrey,DF,Everton,20,11,8,33,1
João Gomes,MF,Wolves,29,13,4,11,0
Toti Gomes,DF,Wolves,15,9,11,51,0
Joe Gomez,DF,Liverpool,28,21,24,51,2
Sergio Gómez,DF,Manchester City,9,4,2,9,1
Anthony Gordon,MF,Newcastle Utd,14,12,2,1,1
Demarai Gray,MF,Everton,33,24,13,18,0
Sam Greenwood,MF,Leeds United,15,7,1,1,0
Pascal Groß,MF,Brighton,59,38,13,21,1
Gonçalo Guedes,MF,Wolves,8,6,1,2,0
Marc Guéhi,DF,Crystal Palace,52,27,45,134,3
Bruno Guimarães,MF,Newcastle Utd,78,40,36,22,1
İlkay Gündoğan,MF,Manchester City,30,18,20,13,0
Lewis Hall,DF,Chelsea,23,12,11,11,1
Luke Harris,MF,Fulham,0,0,0,0,0
Jack Harrison,MF,Leeds United,41,17,22,25,0
Kai Havertz,MF,Chelsea,34,16,7,41,0
Jan Paul van Hecke,DF,Brighton,8,6,6,9,0
Hwang Hee-chan,MF,Wolves,20,9,5,5,0
Jordan Henderson,MF,Liverpool,32,23,21,16,1
Rico Henry,DF,Brentford,57,31,30,84,1
Son Heung-min,MF,Tottenham,24,12,13,6,0
Aaron Hickey,DF,Brentford,38,26,17,32,1
Joseph Hodge,MF,Wolves,5,2,0,2,1
Rob Holding,DF,Arsenal,8,5,3,27,1
Mason Holgate,DF,Everton,11,7,7,28,0
Will Hughes,MF,Crystal Palace,29,16,16,9,0
Pierre Højbjerg,MF,Tottenham,56,30,49,64,1
Kelechi Iheanacho,MF,Leicester City,7,2,0,8,0
Alex Iwobi,MF,Everton,69,37,25,29,0
Reece James,DF,Chelsea,31,20,12,23,0
Vitaly Janelt,MF,Brentford,54,27,29,26,0
Pontus Jansson,DF,Brentford,5,3,9,38,0
Mathias Jensen,MF,Brentford,71,36,32,24,1
Joelinton,MF,Newcastle Utd,70,49,48,39,0
Ben Johnson,DF,West Ham,20,14,9,28,1
Brennan Johnson,MF,Nott'ham Forest,34,20,5,7,1
Curtis Jones,MF,Liverpool,34,17,3,9,0
Jorginho,MF,Arsenal,18,13,9,8,0
Jorginho,MF,Chelsea,42,23,21,7,0
Mateo Joseph,MF,Leeds United,0,0,0,1,0
Hamed Junior Traorè,MF,Bournemouth,17,11,2,1,0
James Justin,DF,Leicester City,20,18,15,47,0
Mathias Jørgensen,DF,Brentford,17,8,16,39,1
Boubacar Kamara,MF,Aston Villa,58,25,19,24,3
N'Golo Kanté,MF,Chelsea,16,10,6,2,0
Michael Keane,DF,Everton,7,4,14,55,1
Thilo Kehrer,DF,West Ham,43,24,34,76,1
Naby Keïta,MF,Liverpool,5,4,2,3,0
Lloyd Kelly,DF,Bournemouth,33,18,26,101,1
Max Kilman,DF,Wolves,36,20,19,164,1
Jakub Kiwior,DF,Arsenal,7,5,6,10,0
Mateusz Klich,MF,Leeds United,12,8,0,1,0
Robin Koch,DF,Leeds United,53,30,43,152,1
Ibrahima Konaté,DF,Liverpool,38,26,26,61,4
Ezri Konsa,DF,Aston Villa,42,20,26,120,3
Kalidou Koulibaly,DF,Chelsea,45,31,29,77,0
Cheikhou Kouyaté,MF,Nott'ham Forest,29,21,10,24,0
Mateo Kovačić,MF,Chelsea,36,24,19,16,0
Emil Krafth,DF,Newcastle Utd,0,0,0,0,0
Rasmus Kristensen,DF,Leeds United,62,35,35,61,0
Dejan Kulusevski,MF,Tottenham,38,15,13,7,0
Layvin Kurzawa,DF,Fulham,3,2,2,4,0
Adam Lallana,MF,Brighton,9,4,2,1,0
Tariq Lamptey,DF,Brighton,11,6,7,2,0
Manuel Lanzini,MF,West Ham,2,2,2,0,0
Aymeric Laporte,DF,Manchester City,11,8,3,30,1
Juan Larios,DF,Southampton,7,6,3,4,0
Jamaal Lascelles,DF,Newcastle Utd,1,0,0,17,0
Roméo Lavia,MF,Southampton,60,35,33,23,1
Dexter Lembikisa,DF,Wolves,0,0,0,0,0
Mario Lemina,MF,Wolves,38,24,14,24,1
Clément Lenglet,DF,Tottenham,38,23,18,68,2
Jefferson Lerma,MF,Bournemouth,50,30,47,91,2
Jamal Lewis,DF,Newcastle Utd,0,0,0,0,0
Rico Lewis,DF,Manchester City,16,9,6,13,1
Keane Lewis-Potter,MF,Brentford,1,0,0,2,0
Victor Lindelöf,DF,Manchester Utd,22,17,21,63,1
Jesse Lingard,MF,Nott'ham Forest,4,4,5,4,0
Valentino Livramento,DF,Southampton,2,1,2,3,0
Diego Llorente,DF,Leeds United,13,10,15,24,2
Renan Lodi,DF,Nott'ham Forest,52,39,33,74,0
Ruben Loftus-Cheek,MF,Chelsea,25,14,12,23,0
Sean Longstaff,MF,Newcastle Utd,42,21,16,23,0
Jamal Lowe,MF,Bournemouth,0,0,0,0,0
Douglas Luiz,MF,Aston Villa,72,42,40,27,2
Saša Lukić,MF,Fulham,8,3,5,3,0
Lyanco,DF,Southampton,24,16,20,65,2
Alexis Mac Allister,MF,Brighton,70,39,22,10,1
James Maddison,MF,Leicester City,51,26,13,6,1
Gabriel Magalhães,DF,Arsenal,48,30,32,125,3
Harry Maguire,DF,Manchester Utd,8,6,13,41,0
Riyad Mahrez,MF,Manchester City,30,14,9,5,0
Kobbie Mainoo,MF,Manchester Utd,0,0,0,0,0
Ainsley Maitland-Niles,DF,Southampton,45,24,22,45,1
Tyrell Malacia,DF,Manchester Utd,46,33,25,49,0
Orel Mangala,MF,Nott'ham Forest,28,20,23,15,0
Javier Manquillo,DF,Newcastle Utd,3,2,1,1,0
Sekou Mara,MF,Southampton,14,10,1,5,0
Solly March,DF,Brighton,53,31,24,32,0
Emiliano Marcondes,MF,Bournemouth,0,0,0,1,0
Marquinhos,MF,Arsenal,0,0,0,0,0
Lisandro Martínez,DF,Manchester Utd,54,28,33,103,0
Pape Matar Sarr,MF,Tottenham,7,6,6,6,0
Joël Matip,DF,Liverpool,14,8,21,45,3
Kevin Mbabu,DF,Fulham,3,2,3,3,0
James McArthur,MF,Crystal Palace,1,1,1,2,0
John McGinn,MF,Aston Villa,66,36,24,19,0
Scott McKenna,DF,Nott'ham Forest,12,7,12,85,1
Weston McKennie,MF,Leeds United,30,13,22,26,0
Dwight McNeil,MF,Everton,64,41,31,41,0
Scott McTominay,MF,Manchester Utd,32,19,14,45,1
Ben Mee,DF,Brentford,45,24,48,122,2
Nampalys Mendy,MF,Leicester City,13,9,13,2,0
Chris Mepham,DF,Bournemouth,45,22,30,152,0
Lewis Miley,MF,Newcastle Utd,0,0,0,0,0
Luka Milivojević,MF,Crystal Palace,13,7,12,10,1
James Milner,MF,Liverpool,26,16,12,15,0
Yerry Mina,DF,Everton,15,8,6,28,0
Tyrone Mings,DF,Aston Villa,15,7,54,163,2
Tyrick Mitchell,DF,Crystal Palace,71,49,42,78,0
Kaoru Mitoma,MF,Brighton,44,27,17,10,0
Álex Moreno,DF,Aston Villa,23,14,7,37,2
Mason Mount,MF,Chelsea,33,19,8,9,0
Lucas Moura,MF,Tottenham,8,5,2,1,1
João Moutinho,MF,Wolves,51,30,18,20,0
Mykhailo Mudryk,MF,Chelsea,11,9,0,3,0
Enock Mwepu,MF,Brighton,10,5,1,1,0
Vitaliy Mykolenko,DF,Everton,58,34,46,99,0
Wilfred Ndidi,MF,Leicester City,61,42,38,48,3
Pedro Neto,MF,Wolves,11,6,4,4,0
Rúben Neves,MF,Wolves,79,43,50,85,1
Moussa Niakhate,DF,Nott'ham Forest,18,9,19,60,0
Matheus Nunes,MF,Wolves,67,43,16,35,2
Christian Nørgaard,MF,Brentford,52,30,34,41,2
Lewis O'Brien,MF,Nott'ham Forest,16,9,5,9,0
Odeluga Offiah,DF,Brighton,1,1,0,1,0
Angelo Ogbonna,DF,West Ham,11,4,17,74,1
Michael Olise,MF,Crystal Palace,58,34,26,17,0
Amadou Onana,MF,Everton,72,43,37,39,0
Josh Onomah,MF,Fulham,1,0,0,0,0
Frank Onyeka,MF,Brentford,19,14,10,16,0
Mislav Oršić,MF,Southampton,1,1,0,0,0
Dango Ouattara,MF,Bournemouth,28,15,13,29,1
Alex Oxlade-Chamberlain,MF,Liverpool,5,4,1,4,0
João Palhinha,MF,Fulham,148,83,46,61,2
Cole Palmer,MF,Manchester City,5,1,1,2,0
Emerson Palmieri,DF,West Ham,26,14,15,36,0
Lucas Paquetá,MF,West Ham,71,53,16,31,0
Thomas Partey,MF,Arsenal,70,40,28,41,1
Nathan Patterson,DF,Everton,49,24,15,45,0
Ben Pearson,MF,Bournemouth,7,3,2,6,0
Facundo Pellistri,MF,Manchester Utd,1,1,0,3,0
Andreas Pereira,MF,Fulham,18,9,6,8,0
Ricardo Pereira,DF,Leicester City,11,7,4,20,0
Ayoze Pérez,MF,Leicester City,11,8,2,3,0
Ivan Perišić,DF,Tottenham,42,24,22,49,1
Romain Perraud,DF,Southampton,54,33,20,42,0
Máximo Perrone,MF,Manchester City,0,0,0,0,0
Cameron Peupion,MF,Brighton,0,0,0,0,0
Kalvin Phillips,MF,Manchester City,6,4,5,10,0
Nathaniel Phillips,DF,Liverpool,2,1,2,1,0
Ethan Pinnock,DF,Brentford,52,28,35,215,2
Daniel Podence,MF,Wolves,27,17,7,6,0
Pedro Porro,DF,Tottenham,25,16,15,24,1
Dennis Praet,MF,Leicester City,12,9,5,6,0
Isaac Price,MF,Everton,0,0,0,0,0
Christian Pulisic,DF,Chelsea,11,6,4,4,0
Jacob Ramsey,MF,Aston Villa,69,39,23,34,0
Tim Ream,DF,Fulham,30,16,41,116,3
Nathan Redmond,DF,Southampton,0,0,0,0,0
Harrison Reed,MF,Fulham,44,27,19,36,0
Bobby Reid,DF,Fulham,42,24,20,28,1
Declan Rice,MF,West Ham,79,38,63,58,0
Chris Richards,DF,Crystal Palace,9,6,8,31,0
Richarlison,MF,Tottenham,21,16,5,10,0
Jaïro Riedewald,DF,Crystal Palace,2,1,0,4,0
Matt Ritchie,MF,Newcastle Utd,1,1,1,0,0
Andrew Robertson,DF,Liverpool,38,21,18,50,3
Antonee Robinson,DF,Fulham,62,38,53,83,3
Marc Roca,MF,Leeds United,66,40,23,24,2
Rodri,MF,Manchester City,67,41,33,43,1
Rodrigo,MF,Leeds United,24,10,6,21,1
Mads Roerslev,DF,Brentford,22,12,9,38,0
Cristian Romero,DF,Tottenham,68,36,44,102,3
Oriol Romeu,MF,Southampton,1,0,1,1,0
Connor Ronan,MF,Wolves,0,0,0,0,0
Joe Rothwell,MF,Bournemouth,20,13,9,7,0
Georginio Rutter,MF,Leeds United,10,9,3,3,0
Marcel Sabitzer,MF,Manchester Utd,12,8,8,11,0
William Saliba,DF,Arsenal,34,20,19,85,4
Mohammed Salisu,DF,Southampton,52,29,30,122,1
Albert Sambi Lokonga,MF,Arsenal,1,1,5,2,0
Albert Sambi Lokonga,MF,Crystal Palace,13,10,7,10,0
Davinson Sánchez,DF,Tottenham,24,11,12,41,0
Jadon Sancho,MF,Manchester Utd,16,10,7,6,0
Morgan Sanson,MF,Aston Villa,2,1,0,0,0
Pablo Sarabia,MF,Wolves,12,6,2,4,0
Jeremy Sarmiento,MF,Brighton,6,3,1,0,0
Gustavo Scarpa,MF,Nott'ham Forest,5,2,0,3,0
Fabian Schär,DF,Newcastle Utd,47,22,52,139,0
Jeffrey Schlupp,MF,Crystal Palace,66,46,23,38,0
Nélson Semedo,DF,Wolves,71,42,29,83,2
Antoine Semenyo,MF,Bournemouth,1,0,2,4,0
Marcos Senesi,DF,Bournemouth,50,35,43,146,2
Ryan Sessegnon,DF,Tottenham,16,11,6,17,1
Luke Shaw,DF,Manchester Utd,55,36,36,55,2
Jonjo Shelvey,MF,Newcastle Utd,1,0,0,0,0
Jonjo Shelvey,MF,Nott'ham Forest,2,1,5,10,1
Bernardo Silva,MF,Manchester City,44,23,16,6,0
Thiago Silva,DF,Chelsea,41,27,34,111,3
Oliver Skipp,MF,Tottenham,34,17,17,19,1
Adam Smith,DF,Bournemouth,49,29,25,81,1
Emile Smith Rowe,MF,Arsenal,1,1,0,2,0
Cédric Soares,DF,Arsenal,0,0,0,1,0
Cédric Soares,DF,Fulham,8,5,1,5,0
Dominic Solanke,MF,Bournemouth,15,9,6,46,0
Tomáš Souček,MF,West Ham,77,37,53,71,3
Boubakary Soumaré,MF,Leicester City,57,34,33,27,1
Harry Souttar,DF,Leicester City,15,9,12,45,0
Çağlar Söyüncü,DF,Leicester City,14,9,7,30,0
Djed Spence,DF,Tottenham,0,0,0,0,0
Jack Stacey,DF,Bournemouth,5,4,5,15,0
Junior Stanislas,MF,Bournemouth,0,0,0,0,0
Jack Stephens,DF,Southampton,2,2,1,2,0
Jack Stephens,DF,Bournemouth,15,11,16,53,0
Raheem Sterling,MF,Chelsea,18,10,2,5,0
John Stones,DF,Manchester City,23,13,9,40,0
Pascal Struijk,DF,Leeds United,84,57,32,70,1
Kamaldeen Sulemana,MF,Southampton,15,9,6,6,0
Japhet Tanganga,DF,Tottenham,3,2,2,8,0
Matt Targett,DF,Newcastle Utd,13,10,9,16,0
James Tarkowski,DF,Everton,51,26,51,201,3
Marcus Tavernier,MF,Bournemouth,33,22,9,23,0
Kenny Tete,DF,Fulham,83,46,52,81,1
Luke Thomas,DF,Leicester City,23,19,27,35,0
Youri Tielemans,MF,Leicester City,66,39,28,24,1
Kieran Tierney,DF,Arsenal,20,11,11,25,0
Harry Toffolo,DF,Nott'ham Forest,17,8,10,33,0
Takehiro Tomiyasu,DF,Arsenal,27,18,14,15,1
James Tomkins,DF,Crystal Palace,4,2,5,19,0
Adama Traoré,MF,Wolves,14,7,3,17,0
Bertrand Traoré,MF,Aston Villa,1,1,2,0,0
Boubacar Traoré,MF,Wolves,12,5,7,1,0
Kieran Trippier,DF,Newcastle Utd,71,49,43,84,2
Leandro Trossard,MF,Brighton,10,6,6,1,0
Kostas Tsimikas,DF,Liverpool,14,9,12,15,0
Deniz Undav,MF,Brighton,7,4,0,1,0
Yan Valery,DF,Southampton,0,0,0,3,0
Virgil van Dijk,DF,Liverpool,27,14,31,138,3
Raphaël Varane,DF,Manchester Utd,24,9,11,91,0
Joël Veltman,DF,Brighton,62,32,19,51,0
Fabio Vieira,MF,Arsenal,6,4,4,2,0
Matías Viña,DF,Bournemouth,19,11,4,22,0
Rúben Vinagre,DF,Everton,2,2,0,1,0
Theo Walcott,MF,Southampton,13,6,9,7,0
Kyle Walker,DF,Manchester City,13,9,18,22,0
Kyle Walker-Peters,DF,Southampton,61,32,27,52,0
Aaron Wan-Bissaka,DF,Manchester Utd,40,25,22,41,0
Joel Ward,DF,Crystal Palace,50,36,25,80,1
James Ward-Prowse,MF,Southampton,65,37,55,48,0
Adam Webster,DF,Brighton,22,12,19,55,4
Wout Weghorst,MF,Manchester Utd,11,5,7,9,0
Ben White,DF,Arsenal,60,31,22,79,1
Harvey White,MF,Tottenham,0,0,0,0,0
Neco Williams,DF,Nott'ham Forest,72,47,33,48,0
Joe Willock,MF,Newcastle Utd,51,30,25,17,0
Maximilian Wöber,DF,Leeds United,25,18,27,67,1
Joe Worrall,DF,Nott'ham Forest,53,25,26,111,1
Granit Xhaka,MF,Arsenal,34,27,15,45,1
Ryan Yates,MF,Nott'ham Forest,38,19,10,44,0
Ashley Young,DF,Aston Villa,50,27,21,65,0
Illia Zabarnyi,DF,Bournemouth,4,2,3,14,0
Wilfried Zaha,MF,Crystal Palace,32,20,16,9,0
Denis Zakaria,MF,Chelsea,9,5,3,10,0
Jordan Zemura,DF,Bournemouth,39,24,16,32,0
Oleksandr Zinchenko,DF,Arsenal,40,18,22,38,2
Hakim Ziyech,MF,Chelsea,20,12,5,5,1
Kurt Zouma,DF,West Ham,9,4,30,120,1
Martin Ødegaard,MF,Arsenal,36,23,6,12,1
