Name,Pos,Squad,Tackle,Tacklewon,Interceptions,Clearances,Errors
Angel Gomes,MF,Manchester Utd,1,0,0,0,0
Joe Gomez,DF,Liverpool,18,11,14,42,0
Jon Gorenc Stanković,MF,Huddersfield,26,18,9,20,1
Dan Gosling,MF,Bournemouth,57,23,20,46,1
Demarai Gray,MF,Leicester City,25,12,9,15,0
Pascal Groß,MF,Brighton,27,12,13,23,0
Mattéo Guendouzi,MF,Arsenal,44,26,30,24,3
İlkay Gündoğan,MF,Manchester City,19,12,28,19,1
Aron Gunnarsson,MF,Cardiff City,51,29,38,55,1
Florent Hadergjonaj,DF,Huddersfield,30,17,21,37,1
Kadeem Harris,MF,Cardiff City,12,5,3,5,0
Isaac Hayden,MF,Newcastle Utd,73,43,40,30,0
Jordan Henderson,MF,Liverpool,46,36,30,17,0
Jeff Hendrick,MF,Burnley,24,12,12,31,0
Ander Herrera,MF,Manchester Utd,54,28,37,25,1
Son Heung-min,MF,Tottenham,23,12,8,4,1
Wesley Hoedt,DF,Southampton,28,12,23,79,2
Jonathan Hogg,MF,Huddersfield,78,41,73,19,1
Junior Hoilett,MF,Cardiff City,40,27,32,30,0
Rob Holding,DF,Arsenal,11,7,12,40,0
José Holebas,DF,Watford,68,40,21,97,0
Mason Holgate,DF,Everton,5,4,3,32,0
Will Hughes,MF,Watford,74,43,25,30,0
Emerson Hyndman,MF,Bournemouth,6,2,1,0,0
Pierre Højbjerg,MF,Southampton,71,49,60,30,1
Jordon Ibe,MF,Bournemouth,6,5,4,4,0
Vicente Iborra,MF,Leicester City,4,1,8,4,1
Kelechi Iheanacho,MF,Leicester City,6,5,2,3,0
Alex Iwobi,MF,Arsenal,28,14,12,13,1
José Izquierdo,MF,Brighton,15,9,5,7,0
Phil Jagielka,DF,Everton,7,5,2,14,0
Alireza Jahanbakhsh,MF,Brighton,32,18,11,4,0
Daryl Janmaat,DF,Watford,36,24,33,71,0
Carl Jenkinson,DF,Arsenal,3,2,0,2,0
Stefan Johansen,MF,Fulham,11,3,3,6,0
Ben Johnson,DF,West Ham,1,0,1,5,0
Tyreke Johnson,MF,Southampton,0,0,0,0,0
Phil Jones,DF,Manchester Utd,19,13,23,67,3
Jorginho,MF,Chelsea,76,38,64,38,1
Diogo Jota,MF,Wolves,28,16,13,11,0
Mathias Jørgensen,DF,Huddersfield,49,31,69,83,0
Christian Kabasele,DF,Watford,25,14,38,111,0
Elias Kachunga,MF,Huddersfield,22,9,4,10,0
N'Golo Kanté,MF,Chelsea,75,41,44,32,1
Beram Kayal,MF,Brighton,28,17,15,25,0
Michael Keane,DF,Everton,41,25,43,185,4
Neeskens Kebano,MF,Fulham,3,1,0,3,0
Naby Keïta,MF,Liverpool,37,15,12,16,1
Martin Kelly,DF,Crystal Palace,21,13,11,88,1
Kenedy,MF,Newcastle Utd,30,22,32,24,1
Jonjoe Kenny,DF,Everton,21,16,17,36,1
Max Kilman,DF,Wolves,0,0,0,0,0
Joshua King,MF,Bournemouth,30,19,7,14,0
Anthony Knockaert,MF,Brighton,33,21,29,11,0
Sead Kolašinac,DF,Arsenal,34,21,20,28,3
Vincent Kompany,DF,Manchester City,16,10,16,55,0
Terence Kongolo,DF,Huddersfield,74,46,65,106,1
Laurent Koscielny,DF,Arsenal,19,11,30,72,0
Cheikhou Kouyaté,MF,Crystal Palace,59,33,16,33,0
Mateo Kovačić,MF,Chelsea,45,29,8,18,1
Rajiv van La Parra,MF,Huddersfield,8,5,4,3,1
Adam Lallana,MF,Liverpool,16,9,5,4,0
Érik Lamela,MF,Tottenham,17,13,7,1,0
Manuel Lanzini,MF,West Ham,12,7,9,7,1
Aymeric Laporte,DF,Manchester City,42,20,39,98,2
Jamaal Lascelles,DF,Newcastle Utd,32,21,39,218,3
Maxime Le Marchand,DF,Fulham,56,36,54,129,2
Florian Lejeune,DF,Newcastle Utd,25,15,21,49,0
Mario Lemina,MF,Southampton,49,32,43,31,1
Aaron Lennon,MF,Burnley,26,16,10,18,0
Jefferson Lerma,MF,Bournemouth,45,31,54,88,1
Stephan Lichtsteiner,DF,Arsenal,15,9,9,25,1
Victor Lindelöf,DF,Manchester Utd,40,27,24,121,3
Jesse Lingard,MF,Manchester Utd,29,18,10,9,1
Jürgen Locadia,MF,Brighton,15,10,9,13,0
Ruben Loftus-Cheek,MF,Chelsea,18,12,11,5,0
Kevin Long,DF,Burnley,18,10,7,35,1
Shane Long,MF,Southampton,15,8,7,18,0
Sean Longstaff,MF,Newcastle Utd,17,13,10,7,0
Ademola Lookman,MF,Everton,15,7,7,2,0
Dejan Lovren,DF,Liverpool,15,9,11,51,2
Chris Löwe,DF,Huddersfield,34,18,23,56,0
Matthew Lowton,DF,Burnley,56,35,30,80,1
David Luiz,DF,Chelsea,41,31,35,149,1
James Maddison,MF,Leicester City,48,32,12,10,1
Gary Madine,MF,Cardiff City,1,1,0,0,0
Harry Maguire,DF,Leicester City,31,17,36,155,4
Riyad Mahrez,MF,Manchester City,14,7,9,3,1
Ainsley Maitland-Niles,DF,Arsenal,33,22,19,15,2
Javier Manquillo,DF,Newcastle Utd,27,19,17,58,0
Solly March,MF,Brighton,56,24,27,44,0
Adrian Mariappa,DF,Watford,35,22,26,120,2
Lazar Marković,MF,Fulham,0,0,0,2,0
Adam Masina,DF,Watford,30,17,17,40,0
Arthur Masuaku,DF,West Ham,57,25,36,72,0
Juan Mata,MF,Manchester Utd,9,4,6,6,0
Nemanja Matić,MF,Manchester Utd,50,30,31,53,4
Joël Matip,DF,Liverpool,39,26,32,78,0
Konstantinos Mavropanos,DF,Arsenal,1,0,7,5,0
Alfie Mawson,DF,Fulham,11,7,19,64,1
Isaac Mbenza,MF,Huddersfield,10,9,5,4,0
James McArthur,MF,Crystal Palace,84,51,39,55,0
James McCarthy,MF,Everton,2,1,1,0,0
Kevin McDonald,MF,Fulham,15,11,9,22,0
Dwight McNeil,MF,Burnley,36,22,13,35,0
Scott McTominay,MF,Manchester Utd,10,9,15,16,0
Ben Mee,DF,Burnley,55,24,48,235,4
Nathaniel Mendez-Laing,MF,Cardiff City,34,25,13,20,0
Benjamin Mendy,DF,Manchester City,16,10,10,18,0
Nampalys Mendy,MF,Leicester City,33,18,26,26,2
Chris Mepham,DF,Bournemouth,9,3,14,57,2
Max Meyer,MF,Crystal Palace,33,18,15,19,0
Luka Milivojević,MF,Crystal Palace,90,69,72,68,3
James Milner,MF,Liverpool,43,23,18,30,0
Yerry Mina,DF,Everton,14,7,8,54,3
Tyrone Mings,DF,Bournemouth,4,3,6,8,0
Henrikh Mkhitaryan,MF,Arsenal,28,22,16,13,0
Nacho Monreal,DF,Arsenal,35,17,31,62,0
Martín Montoya,DF,Brighton,58,35,48,76,1
Aaron Mooy,MF,Huddersfield,62,42,14,22,0
Alberto Moreno,DF,Liverpool,3,2,2,0,0
Wes Morgan,DF,Leicester City,27,15,32,109,1
Sean Morrison,DF,Cardiff City,35,17,52,204,5
Lucas Moura,MF,Tottenham,35,18,24,24,0
João Moutinho,MF,Wolves,113,58,40,50,0
Jacob Murphy,MF,Newcastle Utd,6,2,1,7,0
Josh Murphy,MF,Cardiff City,26,17,11,17,0
Shkodran Mustafi,DF,Arsenal,62,45,58,168,1
Yoshinori Mutō,MF,Newcastle Utd,8,4,5,3,1
Samir Nasri,MF,West Ham,0,0,1,1,0
Marc Navarro,DF,Watford,4,2,0,4,0
Wilfred Ndidi,MF,Leicester City,142,98,83,85,2
Rúben Neves,MF,Wolves,75,32,73,46,3
Eddie Nketiah,MF,Arsenal,1,1,0,1,0
Mark Noble,MF,West Ham,47,26,21,13,0
Håvard Nordtveit,DF,Fulham,9,4,8,15,1
Pedro Obiang,MF,West Ham,41,23,12,18,0
Denis Odoi,DF,Fulham,48,34,42,153,0
Angelo Ogbonna,DF,West Ham,31,13,35,101,0
Stefano Okaka,MF,Watford,0,0,0,0,0
Shinji Okazaki,MF,Leicester City,5,5,2,1,0
Nicolás Otamendi,DF,Manchester City,24,14,29,56,1
Alex Oxlade-Chamberlain,MF,Liverpool,1,1,1,0,0
Mesut Özil,MF,Arsenal,12,5,4,5,0
Emerson Palmieri,DF,Chelsea,14,9,8,14,0
Sokratis Papastathopoulos,DF,Arsenal,42,25,26,112,1
Callum Paterson,MF,Cardiff City,21,14,8,29,0
Lee Peltier,DF,Cardiff City,39,25,18,60,0
Andreas Pereira,MF,Manchester Utd,8,6,11,8,1
Ricardo Pereira,DF,Leicester City,118,66,60,130,1
Roberto Pereyra,MF,Watford,21,12,24,27,2
Ayoze Pérez,MF,Newcastle Utd,59,22,42,33,1
Lucas Pérez,MF,West Ham,6,4,2,2,0
Paul Pogba,MF,Manchester Utd,47,30,18,39,0
Alex Pritchard,MF,Huddersfield,36,24,17,9,0
Sebastian Prödl,DF,Watford,0,0,0,0,0
Davy Pröpper,MF,Brighton,50,28,53,37,0
Jason Puncheon,MF,Crystal Palace,1,1,0,0,0
Jason Puncheon,MF,Huddersfield,7,4,3,8,0
Domingos Quina,MF,Watford,9,7,3,1,0
Joe Ralls,MF,Cardiff City,45,23,29,30,0
Aaron Ramsey,MF,Arsenal,34,18,9,3,0
Kayne Ramsey,DF,Southampton,0,0,0,7,0
Tim Ream,DF,Fulham,23,14,25,80,2
Nathan Redmond,MF,Southampton,45,22,20,23,1
Bobby Reid,MF,Cardiff City,16,9,3,12,0
Declan Rice,MF,West Ham,98,60,52,56,0
Jazz Richards,DF,Cardiff City,0,0,2,5,0
Richarlison,MF,Everton,49,34,16,39,0
Diego Rico,DF,Bournemouth,14,9,14,20,0
Matt Ritchie,DF,Newcastle Utd,70,44,51,76,1
Andrew Robertson,DF,Liverpool,80,49,29,57,3
Marcos Rojo,DF,Manchester Utd,5,3,6,9,1
Oriol Romeu,MF,Southampton,81,46,52,44,1
Danny Rose,DF,Tottenham,49,31,24,28,3
Antonio Rüdiger,DF,Chelsea,34,16,32,96,1
Romain Saïss,MF,Wolves,39,26,26,61,0
Mamadou Sakho,DF,Crystal Palace,25,16,41,136,2
Alexis Sánchez,MF,Manchester Utd,17,10,9,2,0
Carlos Sánchez,MF,West Ham,4,3,1,5,2
Davinson Sánchez,DF,Tottenham,37,20,30,103,2
Fabian Schär,DF,Newcastle Utd,60,39,67,145,2
Christopher Schindler,DF,Huddersfield,61,36,70,138,4
Jeffrey Schlupp,MF,Crystal Palace,41,20,19,27,1
Morgan Schneiderlin,MF,Everton,24,16,15,16,0
André Schürrle,MF,Fulham,30,19,8,17,1
Ken Sema,MF,Watford,15,7,8,5,0
Jean Seri,MF,Fulham,41,28,32,17,4
Ryan Sessegnon,DF,Fulham,22,14,19,49,1
Xherdan Shaqiri,MF,Liverpool,14,4,6,6,0
Luke Shaw,DF,Manchester Utd,55,29,21,93,2
Jonjo Shelvey,MF,Newcastle Utd,22,12,7,15,0
Gylfi Sigurðsson,MF,Everton,56,36,28,24,0
Adrien Silva,MF,Leicester City,2,2,1,1,0
Bernardo Silva,MF,Manchester City,52,39,25,26,1
David Silva,MF,Manchester City,30,18,22,15,0
Danny Simpson,DF,Leicester City,11,3,6,20,0
Jack Simpson,DF,Bournemouth,9,5,9,25,2
Josh Sims,MF,Southampton,1,0,1,1,0
Moussa Sissoko,MF,Tottenham,36,25,16,25,2
Oliver Skipp,MF,Tottenham,7,3,1,7,0
Callum Slattery,MF,Southampton,4,3,2,1,0
Chris Smalling,DF,Manchester Utd,30,17,26,109,1
Adam Smith,DF,Bournemouth,46,32,31,68,1
Tommy Smith,DF,Huddersfield,26,13,18,25,0
Robert Snodgrass,MF,West Ham,44,27,11,23,0
Cédric Soares,DF,Southampton,22,16,22,60,2
Ramadan Sobhi,MF,Huddersfield,1,1,1,0,0
Dominic Solanke,MF,Bournemouth,8,3,2,9,0
Pape Souaré,DF,Crystal Palace,0,0,1,0,0
Çağlar Söyüncü,DF,Leicester City,5,2,7,22,3
Junior Stanislas,MF,Bournemouth,12,6,2,15,0
Dale Stephens,MF,Brighton,83,57,46,47,0
Jack Stephens,DF,Southampton,25,13,37,96,2
John Stones,DF,Manchester City,16,11,14,64,1
Daniel Sturridge,MF,Liverpool,3,3,1,0,0
Denis Suárez,MF,Arsenal,1,1,1,0,0
Isaac Success,MF,Watford,15,12,2,11,0
Ki Sung-yueng,MF,Newcastle Utd,14,10,19,20,0
Andrew Surman,MF,Bournemouth,11,6,10,34,1
Sam Surridge,MF,Bournemouth,1,0,0,0,0
Matt Targett,DF,Southampton,27,19,27,42,0
James Tarkowski,DF,Burnley,71,36,42,240,2
Charlie Taylor,DF,Burnley,55,26,40,120,0
Youri Tielemans,MF,Leicester City,17,8,5,13,1
James Tomkins,DF,Crystal Palace,34,20,34,184,3
Lucas Torreira,MF,Arsenal,65,39,41,33,2
Andros Townsend,MF,Crystal Palace,62,35,38,28,0
Adama Traoré,MF,Wolves,16,13,6,7,0
Kieran Trippier,DF,Tottenham,67,37,23,77,2
Antonio Valencia,DF,Manchester Utd,8,6,5,10,0
Yan Valery,DF,Southampton,42,36,22,72,1
Virgil van Dijk,DF,Liverpool,38,28,40,201,1
Jan Vertonghen,DF,Tottenham,39,24,32,81,0
Jannik Vestergaard,DF,Southampton,53,33,35,174,1
Luciano Vietto,MF,Fulham,15,11,6,5,0
Rúben Vinagre,DF,Wolves,14,9,14,16,1
Theo Walcott,MF,Everton,27,17,22,8,0
Kyle Walker,DF,Manchester City,40,26,36,58,2
Kyle Walker-Peters,DF,Tottenham,7,4,4,6,0
Aaron Wan-Bissaka,DF,Crystal Palace,129,90,84,161,0
Victor Wanyama,MF,Tottenham,13,13,7,11,0
Joel Ward,DF,Crystal Palace,12,7,10,35,0
Stephen Ward,DF,Burnley,4,2,4,14,0
James Ward-Prowse,MF,Southampton,36,17,27,59,0
Danny Welbeck,MF,Arsenal,3,2,1,2,0
Ashley Westwood,MF,Burnley,58,30,47,42,2
Connor Wickham,MF,Crystal Palace,0,0,0,2,0
Georginio Wijnaldum,MF,Liverpool,41,28,21,24,0
Danny Williams,MF,Huddersfield,0,0,1,2,0
Joe Willock,MF,Arsenal,1,0,1,0,0
Ben Wilmot,MF,Watford,0,0,0,1,0
Jack Wilshere,MF,West Ham,7,4,7,0,0
Harry Winks,MF,Tottenham,22,13,21,19,0
Granit Xhaka,MF,Arsenal,52,29,36,56,3
Andriy Yarmolenko,MF,West Ham,4,1,2,4,2
DeAndre Yedlin,DF,Newcastle Utd,54,32,28,88,0
Maya Yoshida,DF,Southampton,16,12,42,103,1
Ashley Young,DF,Manchester Utd,52,32,55,74,0
Pablo Zabaleta,DF,West Ham,47,24,48,96,3
Andre-Frank Zambo Anguissa,MF,Fulham,48,29,34,32,0
Davide Zappacosta,DF,Chelsea,0,0,3,5,0
Oleksandr Zinchenko,DF,Manchester City,34,20,20,19,1
Kurt Zouma,DF,Everton,32,21,54,126,2
